맛집명|주소|영업시간|전화번호|대표사진주소
어촌생선구이|서울 동작구 상도로 122|영업시간 매일 11:00 ~ 22:00 · 브레이크타임 매일 15:30 ~ 16:30|02-815-4715|
곱창나라|서울 동작구 동작대로27가길 41 1층|영업시간 매일 16:00 ~ 24:00|02-595-9292|
마마부찌|서울 동작구 만양로14길 40|영업시간 매일 10:30 ~ 22:00|02-817-1123|
모소리 사당점|서울 동작구 사당로 243-5 1층|영업시간 매일 17:00 ~ 23:30|070-7543-8335|
낙지세상 신대방본점|서울 동작구 대림로 57 중산타워 1층|영업시간 매일 11:00 ~ 22:00|02-834-5777|
해물한소반 사당직영점|서울 동작구 동작대로1길 18 1층|영업시간 매일 10:00 ~ 23:00|02-597-0717|
머치커피|서울 동작구 동작대로9길 43 1층|영업시간 매일 11:00 ~ 21:00|0507-1320-2726|
신사펍 이수점|서울 동작구 동작대로 129 4층|영업시간 월~금 17:00 ~ 24:00||
뚜스뚜스 흑석역점|서울 동작구 현충로 75 1층|영업시간 매일 07:00 ~ 23:00|02-3664-9000|
디피스트|서울 동작구 동작대로27길 31 2층|영업시간 월,화,수,금,토,일 11:00 ~ 23:00||
사이공리|서울 동작구 장승배기로 151-1 1층|영업시간 월~토 11:00 ~ 21:00|02-822-1763|
토방소곱창|서울 동작구 동작대로7길 11||010-9988-2926|
빕스 프리미어 대방점|서울 동작구 노량진로 2|영업시간 매일 10:00 ~ 22:00|0507-163-1997|
사리원|서울 동작구 상도로50길 2-15|영업시간 매일 11:00 ~ 21:00|02-814-6022|
사당양꼬치|서울 동작구 사당로30길 163|매일 12:00 ~ 01:00|02-588-8188|
육가온 보라매점|서울 동작구 보라매로5길 43 보라매삼성쉐르빌 112호|영업시간 매일 11:00 ~ 22:00|02-842-7755|
청와옥 사당직영점|서울 동작구 동작대로 71 1층|영업시간 매일 08:00 ~ 22:00|02-588-0885|
100족발|서울 동작구 사당로30길 154|영업시간 화~일 12:00 ~ 24:00|02-522-9293|
정작가의막걸리집|서울 동작구 동작대로33가길 5 1층 3호|월~금 17:00 ~ 01:00|010-8986-1048|
즉석손바지락칼국수 (휴업중)|서울 동작구 상도로 77 1층|영업시간 화~일 11:30 ~ 21:00|02-817-9686|
터방내|서울 동작구 흑석로 101-7|영업시간 월~토 11:00 ~ 24:00|02-813-4434|
약초마을|서울 동작구 노량진로 26 1층 102호|영업시간 매일 11:00 ~ 21:30|02-824-5215|
유정우함흥냉면|서울 동작구 동작대로29다길 7-1|영업시간 매일 11:00 ~ 20:00|02-3478-0105|
그릴진 이수직영점|서울 동작구 동작대로27다길 31|매일 16:30 ~ 01:00|02-532-4135|
올라아보 이수본점|서울 동작구 사당로 300 이수자이 1층 116호|영업시간 월~금 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|0507-1320-1120|
닭발집|서울 동작구 장승배기로 123-1|월~토 12:00 ~ 03:00|010-9944-6637|
상도늘보리 본점|서울 동작구 상도로26길 19|영업시간 매일 11:30 ~ 23:00|02-3280-6550|
와우신내떡 노량진점|서울 동작구 만양로14가길 3|영업시간 화~일 12:00 ~ 20:30 · 브레이크타임 화~금 15:00 ~ 17:00|02-2631-8484|
신라스테이 구로 카페|서울 동작구 시흥대로 596 2층|영업시간 월~금 06:30 ~ 21:30 · 브레이크타임1 월~금 09:30 ~ 11:30 · 브레이크타임2 월~금 14:00 ~ 18:00|02-2162-9000|
초록애 대방점|서울 동작구 여의대방로54길 5|영업시간 매일 10:00 ~ 22:00|02-823-9600|
미스피츠|서울 동작구 동작대로3길 30 1층|영업시간 월~금 11:30 ~ 22:00 · 브레이크타임 월~금 14:00 ~ 17:00|02-525-4806|
노량진할머니왕파전|서울 동작구 만양로 90 2층|매일 17:00 ~ 02:00|02-812-4799|
이든돈카츠|서울 동작구 만양로14다길 3|영업시간 화~일 11:00 ~ 19:30|02-812-6698|
갈비연구소|서울 동작구 동작대로23길 10 1층|영업시간 월~토 16:30 ~ 22:00|02-6012-0101|
더한강|서울 동작구 노량진로32길 29-6 1,2층|영업시간 매일 09:00 ~ 22:00|070-7795-4144|
논고을 사당점|서울 동작구 남부순환로269길 12|매일 11:00 ~ 01:00|02-525-9203|
고가네숯불구이통닭|서울 동작구 상도로 136|영업시간 월~토 15:00 ~ 24:00|02-825-0095|
영일만|서울 동작구 남부순환로271길 27|영업시간 매일 12:00 ~ 22:00|02-522-4080|
차이30|서울 동작구 보라매로5길 15 전문건설회관 30층|영업시간 화~토 11:00 ~ 21:00 · 브레이크타임 화~금 14:30 ~ 17:00|02-6954-0099|
기계우동|서울 동작구 여의대방로24길 140 1층|매일 16:00 ~ 04:00|02-821-9397|
시래불고기 화풍정|서울 동작구 상도로 102 성대시장 2층|영업시간 매일 11:00 ~ 22:00|02-814-3392|
가네끼스시|서울 동작구 보라매로5가길 16 보라매아카데미타워 2층|영업시간 월~토 12:00 ~ 21:30|02-831-3472|
세종대왕숯불갈비 보라매점|서울 동작구 여의대방로 136|영업시간 매일 11:30 ~ 22:00|02-823-2517|
파니모들|서울 동작구 동작대로 153 1층|영업시간 월,화,목,금 09:00 ~ 22:30|070-7607-8252|
스톤504|서울 동작구 상도로61길 54|영업시간 매일 11:00 ~ 24:00|02-6401-0504|
상도곱창|서울 동작구 상도로 357|영업시간 월~토 15:00 ~ 23:00|02-821-3802|
스타벅스 보라매공원R점|서울 동작구 보라매로5길 35|영업시간 월~금 07:00 ~ 22:00|1522-3232|
브레드숨|서울 동작구 노량진로24길 2|영업시간 월~토 10:00 ~ 20:00|070-8861-0007|
단아한정식|서울 동작구 동작대로27가길 44 2층|영업시간 매일 11:30 ~ 22:00|02-532-3945|
여정막걸리|서울 동작구 동작대로3길 10|영업시간 매일 16:00 ~ 24:00|02-585-0515|
리틀크레이지피자|서울 동작구 동작대로27길 9 2층|화요일||
빈빈양꼬치|서울 동작구 남부순환로271길 31|매일 14:00 ~ 02:00|02-886-0108|
희래등|서울 동작구 등용로 123|영업시간 매일 11:30 ~ 22:00|02-827-0722|
방배양곱창|서울 동작구 동작대로23길 27|영업시간 월~금 16:00 ~ 24:00|02-6406-0079|
스타벅스 노량진역점|서울 동작구 노량진로 134|영업시간 매일 07:00 ~ 22:00|1522-3232|
부엌쟁이|서울 동작구 동작대로23길 31|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-6205-3340|
낙지한마리수제비 상도본점|서울 동작구 상도로31길 19 브라운스톤상가 B207호|영업시간 매일 11:00 ~ 22:00|02-812-4913|
프레임676|서울 동작구 시흥대로 676 1층|영업시간 월,화,수,목,금,일 11:00 ~ 22:00|070-8807-6046|
연탄집|서울 동작구 노량진로16길 30|매일 11:00 ~ 01:00|02-813-9288|
미학당|서울 동작구 사당로 56 2층|영업시간 화~토 09:00 ~ 16:00|02-816-0301|
스타벅스 사당역점|서울 동작구 동작대로 21 양지빌딩 1~3층|영업시간 월~목 07:00 ~ 22:00|1522-3232|
펠어커피 상도점|서울 동작구 상도로41가길 12 1층|영업시간 화~토 10:00 ~ 21:00|070-8879-8585|
족발의발견|서울 동작구 동작대로1길 32 1층|매일 14:00 ~ 01:00|02-873-5577|
타요키즈카페 보라매점|서울 동작구 보라매로5가길 16 보라매아카데미타워 6층|영업시간 화~일 11:00 ~ 19:00|02-319-8585|
수목식당|서울 동작구 서달로14나길 28|영업시간 월~토 10:00 ~ 20:30|02-816-3556|
삼삼가마솥돈까스 노량진본점|서울 동작구 만양로 90-1 1층|영업시간 매일 11:00 ~ 21:30|02-812-1833|
농장사람들 상도점|서울 동작구 상도로 230 4층|영업시간 매일 12:00 ~ 24:00|02-3285-5487|
쟝블랑제리|서울 동작구 동작대로23길 8 1, 2층|영업시간 매일 10:00 ~ 21:00||
마포최대포숯불갈매기|서울 동작구 서달로14길 11|영업시간 월~토 17:00 ~ 23:30|02-817-0738|
산천칡냉면전문|서울 동작구 사당로12길 2 2층|기간 2023년 1월 9일 ~ 2023년 1월 31일|02-3472-2849|
할머니칼국수|서울 동작구 상도로15길 134||02-813-7528|
취복루|서울 동작구 노량진로 96|영업시간 매일 10:00 ~ 23:00|02-823-3370|
어사출또 이수역점|서울 동작구 동작대로27나길 21 1층|매일 12:00 ~ 04:30|02-533-5475|
프랑세즈|서울 동작구 현충로 96|영업시간 월~토 08:00 ~ 22:00|02-825-5265|
브레드덕|서울 동작구 상도동 529 두산위브1차 120동 102-1호|영업시간 월~토 09:00 ~ 20:00|070-8827-0008|
달비촌대구막창|서울 동작구 동작대로1길 52|매일 15:00 ~ 01:00|02-521-3733|
맥도날드 노량진점|서울 동작구 노량진로 158|매일 00:00 ~ 24:00|070-7017-0307|
움프|서울 동작구 상도로 341-2 1층|영업시간 월,화,수,목,일 17:00 ~ 24:00|010-6609-3412|
진주식당|서울 동작구 노들로 674 노량진수산시장 5층 2호|영업시간 매일 11:00 ~ 22:30|0507-1356-7941|
원조부안집 이수점|서울 동작구 동작대로27가길 39 1층|영업시간 월~금 16:00 ~ 23:30|02-535-1619|
농부쌈밥|서울 동작구 사당로30길 19|영업시간 월~토 11:00 ~ 21:30|02-521-8005|
방배한가람김밥|서울 동작구 동작대로7길 55|영업시간 월~금 06:00 ~ 20:00|02-585-7280|
소백양훠궈샤브|서울 동작구 동작대로29길 8 2층|영업시간 매일 11:00 ~ 24:00|02-536-3253|
안동장|서울 동작구 흑석로 105-1|영업시간 매일 10:00 ~ 22:00|02-812-0077|
장독대|서울 동작구 흑석로 112|매일 15:30 ~ 05:00|02-824-0709|
순천집|서울 동작구 노량진로 80 큐브스테이트 2층|영업시간 월~토 11:20 ~ 22:00 · 브레이크타임 월~토 14:30 ~ 17:00|02-817-3222|
팬쿡 이수점|서울 동작구 동작대로27길 34 2층|영업시간 매일 11:00 ~ 22:00|02-6487-1771|
인근주민 상도점|서울 동작구 양녕로 265 1층|매일 15:00 ~ 02:00|02-817-8599|
연가|서울 동작구 만양로 89-1|매일 11:00 ~ 03:00||
제이콥참치|서울 동작구 동작대로3길 10 3층|매일 16:00 ~ 01:00|02-522-9508|
마포갈비|서울 동작구 보라매로 112|영업시간 매일 11:00 ~ 22:00|02-821-3330|
도쿄빙수 이수점|서울 동작구 동작대로27길 38 1층|영업시간 매일 12:00 ~ 22:00|02-3482-0503|
무안수산|서울 동작구 동작대로7길 62-1|영업시간 월~토 17:00 ~ 22:00|02-586-0822|
이모네전집|서울 동작구 사당동 1029-21|매일 00:00 ~ 24:00|02-521-3066|
크라이치즈버거 숭실대점|서울 동작구 상도로61길 28 1층|영업시간 매일 11:00 ~ 21:30|02-3280-6244|
요코쵸|서울 동작구 사당로30길 100|영업시간 월~목 17:00 ~ 24:00|02-523-8222|
오다가다|서울 동작구 동작대로35길 10 1층|영업시간 화~토 12:30 ~ 21:30|070-8876-6424|
마루스시|서울 동작구 상도로37길 79|영업시간 월~토 12:00 ~ 22:00 · 브레이크타임 월~토 14:00 ~ 17:00|02-814-3361|
프로스퍼|서울 동작구 여의대방로24길 101|영업시간 매일 10:00 ~ 24:00|02-3280-3276|
이수곱창|서울 동작구 동작대로27가길 6-4|영업시간 매일 15:30 ~ 24:00|02-593-1101|
육촌 이수본점|서울 동작구 동작대로25길 13 1,2층||02-535-2436|
옥문 상도본점|서울 동작구 상도로 148||02-821-9957|
다채 대방점|서울 동작구 알마타길 6 하늘마루타운 1층|영업시간 매일 11:30 ~ 22:00|02-815-3392|
텐카이치|서울 동작구 만양로14길 24 1층|영업시간 매일 11:00 ~ 20:30|02-6396-5455|
도어이스케이프 이수역점|서울 동작구 동작대로27가길 14 3층||02-534-9745|
바다회세꼬시|서울 동작구 동작대로1길 10-16|영업시간 매일 11:30 ~ 23:00|02-588-1650|
바른황소곱창|서울 동작구 동작대로7길 4|화요일|010-5050-8684|
해물포차꼴통 2호점|서울 동작구 상도로 54|매일 17:30 ~ 03:00||
고기싸롱 장승배기점|서울 동작구 상도로 145 1층|영업시간 매일 12:00 ~ 23:00|02-813-1418|
팔팔낙지|서울 동작구 만양로18길 11||02-812-8288|
친구네정육식당 보라매점|서울 동작구 여의대방로26길 22|영업시간 매일 11:30 ~ 24:00|02-3280-8880|
김재운초밥사랑 이수점|서울 동작구 동작대로 69 1층|영업시간 매일 11:30 ~ 23:00|02-598-8887|
케이크무드|서울 동작구 상도로15길 45 1층|영업시간 화~일 11:00 ~ 21:00|010-3774-3524|
택이네조개전골 사당점|서울 동작구 사당로17가길 13 2층||02-3478-0606|
889|서울 동작구 상도로61길 4|영업시간 월~토 17:00 ~ 24:00|0507-1319-5203|
라무진 이수점|서울 동작구 동작대로27길 16-5 1층|영업시간 월~토 17:00 ~ 23:00|02-533-2473|
복어마을|서울 동작구 상도로 103 1층|영업시간 화~일 10:00 ~ 22:00 · 브레이크타임 화~일 15:00 ~ 17:00|070-4036-2351|
스타벅스 신대방삼거리역점|서울 동작구 상도로 102 성대쇼핑센타 1,2층|영업시간 매일 07:30 ~ 22:00|1522-3232|
카페좋아진다|서울 동작구 사당로26길 87 1층|영업시간 월~토 10:00 ~ 21:00|02-812-0222|
신짱스시|서울 동작구 상도로30길 8 2층|영업시간 화~토 11:30 ~ 22:00 · 브레이크타임 화~토 15:00 ~ 17:00|02-3280-8301|
용용선생 이수점|서울 동작구 동작대로27다길 26 1층|매일 17:00 ~ 02:00||
옛골|서울 동작구 성대로1길 1 2층|영업시간 매일 11:00 ~ 22:00|02-823-8366|
성민양꼬치|서울 동작구 서달로14나길 9|매일 14:00 ~ 02:00|02-816-8522|
일진아구찜|서울 동작구 여의대방로24길 93|영업시간 화~일 11:00 ~ 21:30 · 브레이크타임 화~일 15:00 ~ 16:30|02-817-5554|
권참치 사당점|서울 동작구 사당로30길 142 2층|월~토 16:00 ~ 01:00|02-597-7080|
가야촌유황오리 대방점|서울 동작구 여의대방로24다길 15-2 송원빌딩 1층|영업시간 매일 11:30 ~ 22:00|02-813-5292|
마왕족발 이수역점|서울 동작구 동작대로25길 43|매일 17:00 ~ 02:00|02-535-9293|
밍구네다방|서울 동작구 노량진로 132 2층|영업시간 월~토 07:00 ~ 22:40|02-812-3935|
대신수산|서울 동작구 동작대로7길 43 1층|영업시간 매일 17:00 ~ 24:00|02-587-0822|
더빈마켓|서울 동작구 여의대방로24길 65 1층|영업시간 매일 08:00 ~ 22:30|02-823-0388|
참치마니아|서울 동작구 동작대로7길 12 2층|영업시간 매일 16:00 ~ 23:00|02-582-3737|
톰스키친|서울 동작구 만양로3길 20|영업시간 월~토 12:00 ~ 24:00 · 브레이크타임 월~토 15:00 ~ 18:00|010-2481-5969|
버거킹 사당역점|서울 동작구 동작대로 21 양지빌딩 1,2층|매일 00:00 ~ 24:00|02-583-0332|
맥도날드 숭실대점|서울 동작구 사당로 22 창주빌딩|매일 00:00 ~ 24:00|070-7209-0593|
마실|서울 동작구 사당로 215 서림빌딩 1층 115~118호|영업시간 화~토 11:00 ~ 22:00|02-596-5260|
골든볼9 메가스터디타워점|서울 동작구 노량진로 140 메가스터디타워 1층 106호|영업시간 월~토 06:30 ~ 20:00 · 브레이크타임1 월~토 09:30 ~ 11:00 · 브레이크타임2 월~토 14:30 ~ 17:00|02-825-7542|
쌈반|서울 동작구 사당로 215 서림빌딩 2층 201호|영업시간 매일 11:20 ~ 21:30|02-3477-7225|
레알짱|서울 동작구 노량진로14가길 15 1, 2층|영업시간 매일 06:30 ~ 20:00 · 브레이크타임1 매일 09:30 ~ 11:00 · 브레이크타임2 매일 14:30 ~ 17:00|02-821-0169|
어사출또 사당역점|서울 동작구 남부순환로269길 21 1층 어사출또|영업시간 매일 12:00 ~ 00:00|02-3471-5114|
오꼬노미스토리|서울 동작구 노량진로10길 27 1층|영업시간 월~금 12:00 ~ 22:00|070-7552-6891|
37.5 동작이수점|서울 동작구 동작대로27가길 23 이오빌딩 2층|영업시간 매일 09:50 ~ 20:50 · 브레이크타임1 월,화,수,목,금,일 15:50 ~ 17:00|02-595-3705|
본연옛날불고기|서울 동작구 남부순환로269길 5|영업시간 매일 11:00 ~ 23:00|02-523-2079|
다독이네숯불구이 2호점|서울 동작구 만양로18길 15 1층|영업시간 화~토 17:00 ~ 22:30|02-3280-9992|
손칼국수|서울 동작구 사당로 32 1층||02-816-3473|
맥도날드 이수점|서울 동작구 사당로 300|영업시간 매일 07:00 ~ 23:00|070-7017-2429|
우부래도 상도점|서울 동작구 상도로37길 3|영업시간 화~일 10:00 ~ 22:00|070-8872-0509|
꿈꾸는돼지 신대방삼거리역점|서울 동작구 여의대방로22길 138||010-4108-4697|
원조포대포곱창양대창|서울 동작구 장승배기로 139 1층||02-815-8935|
상도연어|서울 동작구 상도로34길 32 동화하우스 1층|영업시간 화~금 13:00 ~ 24:00|070-4774-9857|
우뇽파스타뚝배기스파게티|서울 동작구 서달로 151 2층|영업시간 월~금 11:00 ~ 19:00|02-816-6338|
낯선한식븟다|서울 동작구 사당로30길 28 1층|영업시간 화~금 11:40 ~ 22:00 · 브레이크타임 화~금 14:00 ~ 15:30|070-7543-5250|
커피나무 랩|서울 동작구 상도로53길 65 커피나무빌딩 1층|영업시간 월~금 07:00 ~ 23:00|02-824-1391|
막걸리학교|서울 동작구 동작대로25길 41|월~토 16:00 ~ 01:00|02-6012-6550|
명동참치|서울 동작구 동작대로1길 18 2층|영업시간 매일 11:30 ~ 22:30|02-2055-0011|
인생곱창 본점|서울 동작구 상도로12길 5-4 유천빌딩 1층|매일 16:30 ~ 01:00||
카페알코브|서울 동작구 대방동1길 12 1층|영업시간 화~일 11:00 ~ 21:00|02-6409-9870|
작은피자집|서울 동작구 사당로30길 96|영업시간 월~금 17:00 ~ 24:00|02-597-1987|
이태리양조장|서울 동작구 동작대로27가길 26 2층|매일 17:00 ~ 03:00|02-535-2208|
곱창의전설 노량진점|서울 동작구 만양로14길 5|영업시간 화~일 14:00 ~ 00:30|070-7623-6469|
상도면옥|서울 동작구 성대로1길 3|영업시간 월~금 10:00 ~ 22:00|02-823-5557|
스타벅스 상도역점|서울 동작구 상도로37길 1|영업시간 매일 07:30 ~ 21:00|1522-3232|
크래프트한스 이수점|서울 동작구 동작대로27길 42|매일 17:00 ~ 02:00|02-532-9459|
피맥하우스 상도동점|서울 동작구 양녕로 265-1|매일 17:00 ~ 02:00|02-6439-1333|
쩡곱도리탕|서울 동작구 사당로30길 140|영업시간 매일 11:30 ~ 22:30 · 브레이크타임 매일 14:30 ~ 17:30|02-523-5989|
파동추야|서울 동작구 상도로58길 4||02-822-5988|
흑석동주주총회|서울 동작구 서달로14가길 9 1층|영업시간 매일 17:00 ~ 24:00|02-812-6685|
김씨마구로|서울 동작구 노들로 674 노량진수산물도매시장 1층 대중부류-16호|영업시간 매일 11:30 ~ 23:00||
대패상회 상도동점|서울 동작구 성대로1길 4 1층|매일 15:30 ~ 02:30||
스타벅스 숭실대입구역|서울 동작구 상도로 354|영업시간 월~금 07:30 ~ 22:00|1522-3232|
현고대닭발 사당점|서울 동작구 동작대로23길 25|월~금 17:00 ~ 05:00|02-582-9399|
신가네오돌뼈연탄구이|서울 동작구 동작대로7길 79|매일 16:00 ~ 02:00|02-586-1701|
릿잇커피|서울 동작구 상도로47바길 48 1층|매일 11:00 ~ 01:00|070-8866-4344|
알렉스플레이스 상도점|서울 동작구 상도로37길 31 1층|영업시간 월,화,목,금,토,일 11:00 ~ 22:00|02-831-9760|
서평면옥|서울 동작구 보라매로5길 15 전문건설회관 지하1층|영업시간 월~토 11:00 ~ 21:00 · 브레이크타임 월~토 15:30 ~ 17:00|02-3284-3677|
오후홍콩 중앙대본점|서울 동작구 흑석로13가길 29|영업시간 매일 10:00 ~ 22:00|02-6398-6787|
박군하누|서울 동작구 서달로15길 23 1층 6호|영업시간 월~토 16:00 ~ 23:00|02-821-1800|
수연숯불갈비|서울 동작구 동작대로27다길 5 1층|매일 10:00 ~ 02:30|02-537-6212|
이태리상회|서울 동작구 사당로 245 1층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 월~금 16:00 ~ 17:00|02-536-2221|
장미맨숀 이수점|서울 동작구 동작대로23길 15 1층|매일 17:00 ~ 02:00|02-583-0314|
이고집쭈꾸미 신대방점|서울 동작구 여의대방로22길 80 1층|영업시간 매일 11:00 ~ 24:00|02-823-3217|
역전할머니맥주 이수역점|서울 동작구 동작대로27다길 26 1층|매일 17:00 ~ 04:00|02-599-8330|
김채원24시감자탕 사당본점|서울 동작구 동작대로3길 14|매일 00:00 ~ 24:00|02-585-1332|
두젠틀|서울 동작구 상도로 217-4 한울빌딩 지하1층|영업시간 매일 11:00 ~ 22:30|02-6014-2120|
올레요회센터|서울 동작구 사당로30길 150||02-585-0303|
침사추이|서울 동작구 현충로 131 블루스톤 스포츠 2층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-816-7472|
스타벅스 중앙대점|서울 동작구 흑석로 75-1|영업시간 월~토 07:30 ~ 20:30|1522-3232|
장충왕족발보쌈|서울 동작구 노량진로16길 31||02-816-9824|
스시세이|서울 동작구 동작대로13길 10 A동 1층|영업시간 월~금 11:00 ~ 21:00 · 브레이크타임 월~토 14:30 ~ 17:00|02-525-2466|
알렉스플레이스 대방점|서울 동작구 여의대방로24라길 32|화요일|070-7604-5953|
순대나라|서울 동작구 서달로12가길 5|영업시간 월,화,수,금,토,일 09:00 ~ 22:00|02-815-0937|
은희네온집닭떡볶이|서울 동작구 상도로41길 35 1층|영업시간 화~일 11:30 ~ 20:00 · 브레이크타임 화~일 15:00 ~ 16:30|02-816-4529|
스시준 NPC노량진점|서울 동작구 만양로14길 20|영업시간 월,화,목,금,토,일 11:30 ~ 23:00 · 브레이크타임 월,화,목,금,토,일 15:00 ~ 16:30|02-822-5387|
이쉐프|서울 동작구 만양로 95 2층|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 16:30|02-3280-7171|
헤븐리가든|서울 동작구 상도로34길 11 1층|영업시간 월~토 10:00 ~ 22:00|070-7677-9647|
만주양꼬치|서울 동작구 장승배기로 145 1층|영업시간 매일 13:00 ~ 24:00|02-816-7670|
김명자당진동태아구찜탕|서울 동작구 사당로 229-1|매일 00:00 ~ 22:30|02-536-1233|
명갈비 상도본점|서울 동작구 상도로31길 83 1층|영업시간 화~일 11:00 ~ 22:00 · 브레이크타임 화~일 16:00 ~ 17:00|02-822-7656|
탭하우스더슈라인|서울 동작구 양녕로 269|매일 17:00 ~ 02:00|02-813-0443|
정애맛담|서울 동작구 동작대로29나길 10 1층|영업시간 매일 06:00 ~ 19:30|02-592-9096|
갤러리카페오누이|서울 동작구 시흥대로 676|영업시간 매일 10:00 ~ 22:00|02-833-6046|
상도감자탕|서울 동작구 상도로 126 1층|영업시간 매일 09:30 ~ 21:30|02-815-2009|
새우네집|서울 동작구 등용로14길 68 1층|영업시간 매일 11:30 ~ 23:30 · 브레이크타임 매일 15:00 ~ 17:00||
