맛집명|주소|영업시간|전화번호|대표사진주소
3대삼계장인|서울 서초구 반포대로28길 56-3 한라빌딩 1층|영업시간 매일 11:00 ~ 21:50 · 브레이크타임 매일 15:50 ~ 16:30|02-522-2270|
봉산옥 서초동본점|서울 서초구 반포대로8길 5-6|영업시간 월~금 11:00 ~ 21:50 · 브레이크타임 월~토 14:30 ~ 17:00|02-525-2282|
영동설렁탕|서울 서초구 강남대로101안길 24|매일 00:00 ~ 24:00 · 브레이크타임 매일 15:00 ~ 17:00|02-543-4716|
탐라도야지|서울 서초구 서초대로50길 82||02-521-3337|
일일향 3호점|서울 서초구 서초대로78길 22 3층|영업시간 매일 11:20 ~ 21:30|02-555-8133|
초선과여포 본점|서울 서초구 서초대로78길 44 2층|영업시간 월~금 11:00 ~ 21:40 · 브레이크타임 월~금 15:00 ~ 17:00|02-525-9890|
바른식 시골보쌈&감자옹심이 사당역별관점|서울 서초구 방배천로 12|영업시간 매일 11:30 ~ 23:00|02-6959-2830|
조양관|서울 서초구 서초대로74길 29 서초파라곤오피스텔 1층, 지하1층|영업시간 월~금 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-3473-8181|
꿉당|서울 서초구 강남대로 615|영업시간 매일 16:00 ~ 23:20||
고메램 강남점|서울 서초구 강남대로 359 대우도씨에빛2차 지하1층|영업시간 월~금 11:30 ~ 22:30 · 브레이크타임 매일 14:30 ~ 17:00|02-588-7805|
태양커피|서울 서초구 서초대로25길 55 1층|영업시간 월~금 09:00 ~ 21:00|0507-1426-8181|
마루심 본점|서울 서초구 고무래로10길 10 청구빌딩 1층|영업시간 매일 11:00 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-592-8998|
노랑저고리 강남점|서울 서초구 서초대로73길 9 타임빌딩 5층|영업시간 매일 11:30 ~ 21:30|02-534-5300|
버드나무집 서초본점|서울 서초구 효령로 434|영업시간 매일 11:00 ~ 22:00|02-3473-4167|
정담은|서울 서초구 방배천로2길 15|영업시간 월~토 11:30 ~ 22:00|02-877-4000|
두껍삼 강남직영점|서울 서초구 서초대로78길 44 서초나산스위트 1층|영업시간 월~금 11:00 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:00|1670-3592|
수향가 사당직영점|서울 서초구 남부순환로 2121-3|월~금 15:00 ~ 01:00|02-523-8799|
영동족발 본점|서울 서초구 남부순환로358길 8|영업시간 월~금 11:30 ~ 23:00|02-571-3939|
밴건디스테이크하우스|서울 서초구 사평대로22길 5 1층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-595-6062|
진스시|서울 서초구 강남대로43길 22-2|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-588-3330|
루엘드파리|서울 서초구 서초중앙로 18 1층 107,112,117,118호|영업시간 월~토 08:00 ~ 21:00|02-322-0939|
산들해 반포점|서울 서초구 반포대로 287 래미안퍼스티지 중심상가 지하1층|영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 16:30|02-537-0113|
한소반 청계산점|서울 서초구 청계산로 249|영업시간 매일 11:00 ~ 21:00|02-3453-1500|
됐소 강남점|서울 서초구 서초대로78길 46 익산빌딩 2,3층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-586-8588|
청류벽|서울 서초구 서초대로74길 29 1층 105호|영업시간 매일 11:30 ~ 22:00|02-2055-1191|
강촌원조쭈꾸미 본점|서울 서초구 남부순환로350길 36 1층|영업시간 매일 10:00 ~ 22:00|02-575-4458|
육품|서울 서초구 강남대로65길 12 2층|매일 11:00 ~ 24:00 · 브레이크타임 매일 15:00 ~ 17:00|02-6949-6582|
공미학|서울 서초구 서초대로48길 101 1층|영업시간 월~금 08:00 ~ 22:00|02-6462-9000|
배나무골 양재본점|서울 서초구 마방로2길 12 보성빌딩 지하1층|영업시간 월~토 11:30 ~ 21:30 · 브레이크타임 월~토 14:30 ~ 17:00|02-571-5252|
리에또|서울 서초구 방배천로4안길 20 2층|영업시간 매일 11:00 ~ 21:20 · 브레이크타임 월~금 15:00 ~ 17:00|02-581-5291|
캐틀앤비 양재천점|서울 서초구 양재천로 131|영업시간 매일 09:00 ~ 23:00|02-578-2737|
크라이치즈버거 양재역점|서울 서초구 강남대로41길 8|영업시간 매일 10:30 ~ 21:30|02-582-6244|
초동집 본점|서울 서초구 방배천로 22|영업시간 매일 11:00 ~ 22:00|02-585-2722|
삼성각|서울 서초구 서초대로78길 42 2층|영업시간 매일 11:30 ~ 21:00|02-598-7779|
자매수산 본점|서울 서초구 서초대로77길 55 1층 107호|월~목 15:30 ~ 02:00|02-536-9292|
갈비사랑|서울 서초구 강남대로 204 지하, 1~5층|영업시간 월~금 11:30 ~ 21:50 · 브레이크타임 월~금 15:00 ~ 16:30|02-3463-9800|
이남장 서초점|서울 서초구 서초대로49길 4|매일 00:00 ~ 24:00|02-592-0268|
굴뚝집 사당본점|서울 서초구 방배천로2안길 7 우정빌딩 1층|월~금 11:00 ~ 02:00|02-521-4069|
요멘야고에몬 강남점|서울 서초구 서초대로77길 7 서초빌딩 1층|영업시간 매일 11:00 ~ 22:00|02-534-8036|
미즈컨테이너 강남웨스트점|서울 서초구 서초대로73길 9 타임빌딩 1,2층|영업시간 매일 12:00 ~ 22:00||
데블스도어 센트럴시티점|서울 서초구 사평대로 205|영업시간 월,화,수,목,일 11:00 ~ 23:00|02-6282-4466|
홍미단 방배본점|서울 서초구 효령로31길 94|영업시간 매일 11:00 ~ 21:30|02-3472-3335|
메이탄 강남점|서울 서초구 서초대로73길 54 2층 210~214호|영업시간 매일 11:00 ~ 21:30|02-535-6686|
주|서울 서초구 동광로19길 16|월요일|02-3482-3374|
미우야|서울 서초구 강남대로23길 90 기정빌딩 1층|영업시간 매일 11:30 ~ 21:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-577-6348|
산들해 양재동점|서울 서초구 강남대로 213 엘타워 지하1층|영업시간 매일 11:10 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|02-579-3457|
채미가|서울 서초구 법원로2길 15|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 14:30 ~ 17:00|02-591-7892|
강남한우정육식당|서울 서초구 강남대로6길 5|영업시간 매일 11:00 ~ 22:00|02-579-5955|
교대갈비집|서울 서초구 반포대로28길 91 대진빌딩 2층|영업시간 월~금 14:00 ~ 23:00|02-587-6692|
모던눌랑 센트럴시티점|서울 서초구 사평대로 205 센트럴시티 파미에가든 4층 BP4-6호|영업시간 매일 11:30 ~ 22:00|02-6282-5005|
프로간장게장 신사본점|서울 서초구 강남대로97길 7 2층|영업시간 매일 10:00 ~ 23:00|02-543-4126|
해담채 남부터미널점|서울 서초구 서초중앙로5길 10-8 쁘띠오피스텔 지하 1층|영업시간 월~금 11:30 ~ 22:00 · 브레이크타임 월~토 14:30 ~ 17:30|02-585-4997|
속초어시장 방배점|서울 서초구 방배천로2길 7 1층|월~토 11:30 ~ 05:00|02-523-0511|
장꼬방묵은김치찌개전문|서울 서초구 효령로 364|영업시간 매일 10:00 ~ 23:00|02-522-0035|
샤브리샤브샤브|서울 서초구 방배천로2길 21 성현빌딩 3층|영업시간 매일 11:00 ~ 22:00|02-597-0789|
강고집 사당본점|서울 서초구 방배천로4안길 6 1층|영업시간 월~금 15:00 ~ 23:00|02-6489-9589|
채빛퀴진|서울 서초구 올림픽대로 2085-14|영업시간 매일 11:30 ~ 22:00 · 브레이크타임1 월~금 15:00 ~ 18:00|02-3477-3100|
교대곱창|서울 서초구 서초중앙로 77|영업시간 매일 12:00 ~ 23:00|02-3474-9167|
가츠오|서울 서초구 서초중앙로20길 21|영업시간 매일 11:30 ~ 20:00 · 브레이크타임 매일 14:00 ~ 17:00|02-6338-5154|
남궁야|서울 서초구 방배천로4안길 10|영업시간 월~금 12:00 ~ 22:30|02-581-9252|
디오디아2.0|서울 서초구 강남대로 213 엘타워 4층|월요일|02-526-8700|
까르니브라질그릴|서울 서초구 방배로 83-9 동화빌딩 5층|영업시간 월~금 11:30 ~ 22:00|02-598-5066|
대나무골|서울 서초구 법원로3길 15 영포빌딩 지하|영업시간 매일 11:30 ~ 22:00|02-533-8410|
JW메리어트호텔서울 플레이버즈|서울 서초구 신반포로 176 JW메리어트서울 2층|영업시간 월,화,수,목,금,일 06:30 ~ 21:00 · 브레이크타임1 월~금 10:00 ~ 12:00 · 브레이크타임2 월~금 14:30 ~ 18:00|02-6282-6730|
코다차야 사당점|서울 서초구 방배천로2길 7 지하1층|매일 17:00 ~ 24:00|02-837-3000|
카페토다|서울 서초구 성촌6길 39|영업시간 월~금 07:30 ~ 20:00|02-529-5401|
카몽|서울 서초구 서초대로42길 17 1층|영업시간 월~금 08:30 ~ 22:00||
은행골 강남역점|서울 서초구 서초대로75길 34 3층|영업시간 월~토 11:00 ~ 22:30|02-592-4988|
서리풀식당|서울 서초구 서초대로50길 39 1층|영업시간 매일 11:00 ~ 23:00|02-582-6692|
신사고집|서울 서초구 나루터로 70 영서빌딩 1층 101호|영업시간 월~금 16:00 ~ 23:00|02-3443-8292|
샘밭막국수 서초점|서울 서초구 서초중앙로24길 27 지파이브센트럴플라자 지하1층|영업시간 매일 11:30 ~ 21:30|02-585-1702|
부다스벨리 파미에스테이션|서울 서초구 사평대로 205 1층 115호|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 16:00 ~ 17:00|02-6282-1959|
진대감 신사점|서울 서초구 나루터로12길 18|영업시간 월~금 11:30 ~ 23:00 · 브레이크타임 매일 14:30 ~ 17:00|02-543-8858|
진대감 서초점|서울 서초구 효령로55길 39 1층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-523-2472|
마얘|서울 서초구 사평대로22길 14 1층|영업시간 매일 11:30 ~ 22:00|02-749-1411|
크래버대게나라 서초점|서울 서초구 남부순환로339길 72 1층|영업시간 매일 11:30 ~ 22:00|02-525-9779|
만원수산|서울 서초구 서초대로77길 37 서초동월드1308 상가 3층 302호|||
장꼬방|서울 서초구 강남대로61길 27 1층|영업시간 매일 09:00 ~ 22:00|02-597-5511|
한양왕족발|서울 서초구 방배천로2안길 15|월~금 15:00 ~ 24:00|02-523-3006|
js가든 잠원점|서울 서초구 잠원로4길 33-2 스타빌딩 지하 1층 101~110호|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:30|02-595-1221|
청계산곤드레집|서울 서초구 청룡마을1길 1 1,2층|영업시간 월~금 11:00 ~ 20:30|02-574-4542|
구름떡|서울 서초구 방배로33길 21 1층|영업시간 월~토 08:00 ~ 23:00|02-533-1530|
일품헌|서울 서초구 남부순환로 2634-27|영업시간 월~토 11:30 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-574-7117|
레몬그라스타이|서울 서초구 효령로68길 67|영업시간 매일 11:00 ~ 23:00|02-522-3029|
소들녘 서초점|서울 서초구 효령로 232|영업시간 매일 11:00 ~ 22:00|02-583-0505|
이자카야 공감 강남역점|서울 서초구 강남대로65길 7 2층|매일 16:00 ~ 02:00|02-533-6618|
하오차이|서울 서초구 효령로 260 정풍빌딩 1층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-523-2700|
설눈|서울 서초구 서초대로46길 20-7 영토빌딩 1층|영업시간 월,화,수,목,금,일 11:00 ~ 21:00|02-6959-9339|
미소의집|서울 서초구 신반포로 27-6 한신종합상가 지하2층|월요일|02-537-0547|
더가든키친|서울 서초구 강남대로107길 6 더리버사이드호텔 1층|영업시간 매일 11:30 ~ 21:30 · 브레이크타임1 월~금 14:30 ~ 18:00|02-6710-1133|
프리퍼커피로스터스|서울 서초구 반포대로5길 4 1층|영업시간 월~금 08:00 ~ 21:00||
악바리|서울 서초구 서초대로77길 41|매일 00:00 ~ 24:00|02-3482-3080|
린참치|서울 서초구 강남대로43길 17|영업시간 매일 10:00 ~ 23:00|02-3473-7490|
진동둔횟집|서울 서초구 강남대로91길 18|영업시간 월~금 12:00 ~ 22:30|02-511-2179|
세컨브레스|서울 서초구 양재천로 95-2 태영빌딩 1층|영업시간 매일 10:00 ~ 23:00|02-575-9840|
라비드쿤|서울 서초구 마방로2길 15-5|영업시간 월~토 11:30 ~ 21:00|010-9097-0709|
진대감 교대점|서울 서초구 서초대로50길 62-9 1층|영업시간 매일 11:00 ~ 23:00|010-4472-2472|
육목원|서울 서초구 서초대로78길 46 1층|영업시간 월~금 11:00 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-587-7123|
정담이깃든사랑채|서울 서초구 방배천로2길 7 2층|영업시간 매일 11:30 ~ 23:00|02-521-5800|
이자카야열|서울 서초구 강남대로 345 2층|월~토 11:30 ~ 02:00||
락희옥 서초교대역지점|서울 서초구 반포대로30길 63 일호빌딩 1,2층|영업시간 매일 11:00 ~ 23:30|02-582-5958|
교대평상집|서울 서초구 서초대로50길 24 3층|영업시간 매일 15:00 ~ 22:00|02-586-8188|
소백산 양재별관|서울 서초구 강남대로8길 36|영업시간 매일 11:00 ~ 22:00|02-572-7111|
봉피양 양재점|서울 서초구 강남대로 283 남성빌딩 1층|영업시간 매일 11:00 ~ 22:00|02-522-9291|
로리스더프라임립|서울 서초구 서초대로 411 GT타워 3층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:30|02-590-2800|
육통령 교대직영점|서울 서초구 반포대로20길 69 지온빌딩 1층|매일 11:30 ~ 01:00 · 브레이크타임 매일 15:00 ~ 17:00|010-3942-8592|
비스트로누|서울 서초구 사평대로26길 26-6 3층|영업시간 월~토 11:00 ~ 23:00 · 브레이크타임 월~토 14:30 ~ 17:00|02-537-5123|
한성양꼬치 교대점|서울 서초구 반포대로28길 71-18|영업시간 월~금 12:00 ~ 23:00|02-586-8892|
리숨두부|서울 서초구 원터4길 7|영업시간 월~금 10:00 ~ 21:00|02-579-1701|
쿠오레에스프레소|서울 서초구 강남대로 275 1층 101호|영업시간 월~금 08:00 ~ 22:00|070-7750-9230|
브루클린더버거조인트 서래본점|서울 서초구 서래로2길 27 1층|||
황재벌|서울 서초구 남부순환로347길 42-4 1층|월~금 04:30 ~ 02:00|02-3471-5454|
진대감 강남역 삼성타운점|서울 서초구 서초대로78길 50 우영빌딩 2층|영업시간 매일 10:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-587-0073|
식감이야기 양재역점|서울 서초구 남부순환로350길 19-26 도담빌딩 2층|매일 17:00 ~ 00:00|02-529-6147|
교대이층집 사당점|서울 서초구 방배천로 12-9 2층|영업시간 매일 11:30 ~ 22:30|02-523-8188|
서래향|서울 서초구 사평대로26길 48 미성빌딩 2층|영업시간 매일 11:30 ~ 21:30|02-537-8521|
차이797 서래마을점|서울 서초구 동광로 78 방배빌딩 2,3층||02-537-7972|
차알 반포점|서울 서초구 사평대로 205 파미에스테이션 2층 에프피218호|영업시간 매일 11:00 ~ 21:30|02-6282-3218|
신도세기 강남역점|서울 서초구 서초대로78길 22 홍우빌딩 3층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-3471-7007|
모범갈빗살 강남역본점|서울 서초구 서초대로73길 40 1층 104호|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 14:30 ~ 17:00|02-533-2588|
남미플랜트랩|서울 서초구 방배천로4안길 55 2층|영업시간 매일 12:00 ~ 21:00 · 브레이크타임 월~금 16:00 ~ 17:30|02-522-1276|
남도술상|서울 서초구 방배천로 12-11 지하1층|영업시간 매일 16:00 ~ 22:00|02-598-8040|
커피앳웍스 양재역점|서울 서초구 강남대로 241 1,2층|영업시간 월~금 07:00 ~ 22:00|02-521-3178|
칼맞은삼겹살 강남본점|서울 서초구 서초대로75길 34|매일 11:00 ~ 02:00|02-533-7732|
파크루안 방배점|서울 서초구 방배중앙로 214 배원빌딩 지하1층|영업시간 월~금 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:30|02-536-0009|
삿뽀로 서초점|서울 서초구 서초중앙로 195 경복궁빌딩 5층|영업시간 매일 11:30 ~ 22:00|02-3477-5544|
도우룸|서울 서초구 동광로 99 2층|월,화요일|02-535-9386|
수타우동겐|서울 서초구 서초대로 327 1층|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-599-5545|
만다린|서울 서초구 방배로6길 10-15 1,2층|영업시간 월,화,목,금,토,일 11:00 ~ 21:30|02-581-3366|
미국식|서울 서초구 동광로24길 50 지니빌 1층|월,일요일|010-9337-8914|
7%칠백식당 신논현직영점|서울 서초구 사평대로 365 지하 1층|영업시간 월~토 16:00 ~ 23:00|02-518-7005|
영동족발 3호점|서울 서초구 남부순환로 2628-18|영업시간 월~금 11:30 ~ 23:00|02-575-0250|
한국순대 본점|서울 서초구 바우뫼로35길 4 원빌딩 1층|매일 00:00 ~ 24:00|02-573-3550|
멘야하나비 신사점|서울 서초구 강남대로101안길 18-1 1층|월요일|070-8847-7788|
묘오또|서울 서초구 방배로28길 16|영업시간 월 11:40 ~ 20:40 · 브레이크타임 매일 14:40 ~ 17:30||
테라로사 예술의전당점|서울 서초구 남부순환로 2406 비타민스테이션 지하1층|영업시간 매일 08:30 ~ 21:00||
금수복국 서초점|서울 서초구 서초중앙로24길 22|매일 00:00 ~ 24:00|02-532-5482|
소이연남 파미에스테이션점|서울 서초구 사평대로 205 센트럴시티파미에스테이션 2층 FP217호|영업시간 매일 11:00 ~ 21:20 · 브레이크타임 매일 15:00 ~ 17:00|02-6282-3217|
서초면옥 본점|서울 서초구 동광로 97 1층|영업시간 매일 10:30 ~ 21:00|02-536-1423|
메종엠오 플래그십스토어|서울 서초구 방배로26길 22 1층|월,화,수요일|070-4239-3335|
다리원|서울 서초구 효령로 105|영업시간 매일 10:00 ~ 22:00|02-522-7275|
통영해물보쌈|서울 서초구 방배천로4길 26|매일 11:00 ~ 24:00|02-585-4378|
양양메밀막국수|서울 서초구 동광로15길 10|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|02-3482-3738|
홀릭스|서울 서초구 서초대로77길 24 지하1층 B01,B02호|월,화요일|02-534-7891|
닥터로빈 반포점|서울 서초구 고무래로 8 닥터로빈빌딩 지하1층, 1,2층|영업시간 매일 11:00 ~ 21:30|02-537-3621|
타르타르 강남역점|서울 서초구 강남대로61길 13 1층|영업시간 매일 11:00 ~ 23:00|010-9497-2922|
자인뭉티기|서울 서초구 강남대로37길 24-7 호원빌딩 1층|영업시간 월~금 11:00 ~ 22:00 · 브레이크타임 월~금 14:30 ~ 16:30|02-597-2158|
라멘모토 본점|서울 서초구 신반포로 333 1층|영업시간 매일 11:00 ~ 20:50 · 브레이크타임 매일 14:50 ~ 17:00|0507-1346-2370|
그림나베 남부터미널점|서울 서초구 서초중앙로 42 블루핀 타워 112,113호|영업시간 매일 11:30 ~ 23:00 · 브레이크타임 매일 15:00 ~ 17:00|02-522-5188|
구뜰집|서울 서초구 서초대로23길 14 1층||02-593-8592|
송쉐프 르쁘띠|서울 서초구 반포대로24길 95 1층|영업시간 매일 11:30 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 17:00|02-3471-5688|
오선채|서울 서초구 남부순환로 2634-8|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:30|02-578-9411|
우참판 서래본점|서울 서초구 서래로 23 이오빌딩|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 월~금 14:30 ~ 17:00|02-537-5940|
강남교자 강남본점|서울 서초구 강남대로69길 11 2층|영업시간 매일 10:30 ~ 21:00|02-536-4133|
베트남이랑|서울 서초구 서초대로77길 15 대경빌딩 지하1층|영업시간 월,화,일 10:00 ~ 23:30||
스시타노|서울 서초구 서래로5길 30 2층|영업시간 매일 12:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 18:00|02-593-1600|
맛집부추곱창 사당점|서울 서초구 방배천로2길 37|영업시간 매일 14:00 ~ 23:00|02-583-4993|
성천막국수 논현점|서울 서초구 강남대로 545-12|영업시간 월~금 11:30 ~ 21:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-548-5529|
옛고을장원김밥 서초점|서울 서초구 서초대로77길 31||02-3481-9261|
울돌목 가는 길|서울 서초구 서초대로40길 41 대호IR빌딩 지하1층|영업시간 월~금 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:30|02-521-6032|
유타로 강남점|서울 서초구 서초대로74길 51 골드로즈 101호|영업시간 월~금 11:30 ~ 22:30 · 브레이크타임 월~금 14:30 ~ 17:00|02-582-5999|
남도요리명가|서울 서초구 법원로4길 31||02-591-7001|
다피타|서울 서초구 효령로 202|영업시간 매일 11:30 ~ 22:30|02-523-5147|
스푼더스트릿 강남역1호점|서울 서초구 서초대로73길 7 2층|영업시간 월~토 11:30 ~ 22:00 · 브레이크타임 월~토 15:30 ~ 17:30|02-595-0880|
감격시대|서울 서초구 서초대로50길 104 1층|매일 09:30 ~ 02:00|02-521-3392|
미나미|서울 서초구 서초대로58길 31-2 1층|영업시간 매일 11:30 ~ 21:30 · 브레이크타임 매일 14:30 ~ 17:30|02-522-0373|
중국요리리향|서울 서초구 반포대로28길 15|영업시간 매일 11:00 ~ 22:00|02-525-3580|
조개창고 방배점|서울 서초구 방배로 147 내방빌딩 3층|영업시간 월~금 17:00 ~ 23:00|010-9000-8678|
한신치킨호프|서울 서초구 신반포로23길 30 반원상가 1층 111호|매일 11:00 ~ 01:00|02-596-5990|
진대감 양재점|서울 서초구 강남대로6길 24 1층|영업시간 매일 11:30 ~ 22:30 · 브레이크타임 매일 15:00 ~ 17:00|02-576-1211|
댓짱돈까스 방배본점|서울 서초구 방배로6길 13 파크에비뉴빌딩 1층|영업시간 월~토 11:00 ~ 20:30 · 브레이크타임 월~토 15:00 ~ 17:00|02-584-7348|
볼라레|서울 서초구 사평대로20길 8|영업시간 매일 11:30 ~ 23:00|02-537-1100|
우들목 서초점|서울 서초구 강남대로51길 1 511타워 지하1층|영업시간 매일 11:00 ~ 22:00|02-3474-9292|
소문난마산아구해물찜 본점|서울 서초구 강남대로99길 29-9 1층 소문난 마산아구해물찜 본점|영업시간 월~금 11:00 ~ 21:40 · 브레이크타임 월~금 14:00 ~ 16:00|02-3446-7337|
중국성|서울 서초구 잠원로3길 40 1층 101,104-2호|영업시간 매일 11:00 ~ 22:00|02-3482-4256|
대가향|서울 서초구 서초대로 339|영업시간 매일 11:30 ~ 21:50 · 브레이크타임 매일 14:30 ~ 17:00|02-3482-7200|
통나무집|서울 서초구 헌인릉길 9|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:30 ~ 17:00|02-445-0662|
육갑식당 뱅뱅점|서울 서초구 강남대로47길 20 1층|매일 15:00 ~ 24:00|02-588-8292|
온유월식당 본점|서울 서초구 신반포로 177 반포쇼핑타운3동 지하1층 16~22호|영업시간 매일 15:00 ~ 23:00|02-534-3608|
쓰리버즈 센트럴시티점|서울 서초구 사평대로 205|영업시간 매일 10:00 ~ 22:00|02-6052-0104|
목천집|서울 서초구 효령로52길 69|영업시간 매일 11:00 ~ 21:00|02-525-8418|
마포네숯불돼지갈비|서울 서초구 강남대로 184|영업시간 매일 12:00 ~ 21:30|02-575-4088|
공리 신사점|서울 서초구 신반포로47길 93 1층|매일 00:00 ~ 24:00|02-515-4828|
이가네양꼬치 양재2호점|서울 서초구 마방로2길 68|영업시간 매일 14:00 ~ 20:00|02-576-7888|
퀸즈가든|서울 서초구 강남대로53길 7 애니타워 지하1층|영업시간 매일 11:00 ~ 22:00|02-522-0531|
더막창스 강남본점|서울 서초구 서초대로77길 37 월드상가 106호||02-533-8592|
진가와 서초점|서울 서초구 서초대로48길 13 소망빌딩 1층|영업시간 월~금 11:30 ~ 23:00 · 브레이크타임 월~금 14:30 ~ 17:00||
일번지육개장|서울 서초구 신반포로 195 반포쇼핑타운 5동 지하층 11호~14호|영업시간 매일 11:00 ~ 22:50 · 브레이크타임 매일 15:30 ~ 16:30|02-537-1911|
세광양대창 양재점|서울 서초구 강남대로 222-6 1층|영업시간 매일 11:30 ~ 22:10|02-529-9235|
심재|서울 서초구 동산로2길 40 리라빌딩 1층 101호|영업시간 매일 11:00 ~ 22:00|070-8826-9000|
할랄가이즈 강남역점|서울 서초구 강남대로69길 8|영업시간 매일 11:00 ~ 22:00|02-595-1800|
스타벅스 파미에파크R점|서울 서초구 사평대로 205 센트럴시티 파미에파크돔|영업시간 매일 07:00 ~ 22:00|1522-3232|
아빠곰수제돈까스|서울 서초구 사평대로56길 7 서초한일유앤아이 상가1층 111~113호|영업시간 월~토 11:30 ~ 19:30|02-595-9433|
하피덕|서울 서초구 양재천로 135-4|매일 15:00 ~ 24:00|0507-1369-8868|
풍천가 서초점|서울 서초구 강남대로4길 4 1,2층|영업시간 매일 10:30 ~ 22:00|02-571-6255|
크리스탈제이드 상하이팰리스 잠원점|서울 서초구 신반포로33길 27 파스텔플라자 1층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:30 ~ 17:00|02-532-8429|
나무이자카야 강남4호점|서울 서초구 서초대로78길 26 지하|매일 16:00 ~ 03:30|02-588-6787|
우리황소곱창|서울 서초구 방배천로2길 41|매일 15:30 ~ 24:00|02-586-8683|
