맛집명|주소|영업시간|전화번호|대표사진주소
먹고을전주콩나물국밥 묵동본점|서울 중랑구 중랑역로 268|매일 00:00 ~ 24:00|02-977-0038|
커피스터프|서울 중랑구 망우로42길 10|영업시간 매일 10:00 ~ 22:00||
청평매운탕|서울 중랑구 공릉로 46|영업시간 월~토 11:00 ~ 21:30 · 브레이크타임 월~금 16:00 ~ 17:00|02-976-9891|
브라더야끼|서울 중랑구 공릉로 38 1층|월요일|02-972-9500|
황해칼국수|서울 중랑구 숙선옹주로 3 1층|월,화,수,목,일 11:30 ~ 02:00|02-974-8174|
고기를품다 중화점|서울 중랑구 중랑역로 23 1층|월~금 17:00 ~ 24:00|010-6368-2274|
한도니 신내점|서울 중랑구 봉화산로54길 32 A동 1층|영업시간 매일 11:30 ~ 22:00|02-436-2292|
홍어천국|서울 중랑구 면목로 421|영업시간 매일 11:00 ~ 23:00|02-437-4757|
묵동할머니떡볶이|서울 중랑구 공릉로12가길 14|월요일|02-979-6082|
하늘정원더파티|서울 중랑구 숙선옹주로 6-9 묵동자이프라자 1단지 지하1층||02-978-6677|
미니특공대테마파크 면목역점|서울 중랑구 겸재로 164|영업시간 매일 10:30 ~ 20:00|070-7788-5656|
우림닭한마리|서울 중랑구 용마산로115길 26|영업시간 매일 11:00 ~ 22:30|02-433-5512|
통큰소무한리필 사가정점|서울 중랑구 면목로 352 1층|영업시간 매일 11:30 ~ 23:00|02-435-9297|
향촌칼국수|서울 중랑구 면목로55길 10|||
동해루|서울 중랑구 면목천로23길 44|영업시간 월,수,목,금,토,일 11:00 ~ 19:00|02-2208-5887|
한참치 묵동본점|서울 중랑구 공릉로 32 공감대아파트 상가 1층|월~토 12:00 ~ 24:00 · 브레이크타임 매일 15:00 ~ 16:30|02-949-0448|
뱃놈과백정 사가정점|서울 중랑구 면목로 348|영업시간 매일 10:00 ~ 22:00|02-493-0807|
옛날할머니분식|서울 중랑구 중화동 73-3|매일 07:00 ~ 02:00|02-496-2130|
에헴|서울 중랑구 망우로48길 27-12|월~목 18:00 ~ 02:00||
정원분식|서울 중랑구 면목로44길 7||070-7585-6099|
카페브릭|서울 중랑구 신내역로1길 127-11|영업시간 매일 09:00 ~ 23:00||
흥부골 숯불돼지왕갈비|서울 중랑구 면목로 341|영업시간 매일 11:30 ~ 23:00|02-491-4488|
유정역|서울 중랑구 신내로 193 1층|영업시간 매일 11:00 ~ 22:30|02-3423-3600|
왕대박대게파티 신내동본점|서울 중랑구 봉화산로 234|영업시간 매일 11:00 ~ 23:00|02-491-1654|
등갈비제작소 상봉본점|서울 중랑구 봉우재로43길 13|월~토 17:00 ~ 24:00|02-437-8588|
착한낙지 신내점|서울 중랑구 용마산로125길 108-19|영업시간 매일 11:00 ~ 22:00|02-438-9790|
대박왕곱창|서울 중랑구 답십리로 367|영업시간 월~토 16:30 ~ 22:30|02-491-6405|
찡어찡어|서울 중랑구 면목로 454 1층|월~목 17:30 ~ 24:00|010-9773-8012|
왕십리불곱창|서울 중랑구 상봉로 102|월~토 17:00 ~ 24:00|02-6013-3336|
한동길감자탕 신내본점|서울 중랑구 신내로 225|매일 00:00 ~ 24:00|02-3421-0656|
샤브숲|서울 중랑구 사가정로51길 21|영업시간 매일 11:30 ~ 23:00 · 브레이크타임 매일 15:30 ~ 17:00|02-433-5007|
먹거리집|서울 중랑구 면목로91길 8|매일 00:00 ~ 24:00|02-493-3100|
라떼플로라|서울 중랑구 동일로156길 7 103호|영업시간 매일 09:00 ~ 22:00|02-432-9503|
임현숙의이화김치찌개|서울 중랑구 중랑천로 188|매일 06:00 ~ 24:00|02-432-4320|
스시혼 신내점|서울 중랑구 신내로 50 1층|월요일|02-434-3290|
카페252|서울 중랑구 망우로 252 1층|영업시간 매일 10:00 ~ 22:00|02-493-8286|
태능가든|서울 중랑구 신내로14길 13|영업시간 매일 11:00 ~ 22:00|02-3422-2800|
대관령쌈밥|서울 중랑구 용마산로115길 15|영업시간 매일 11:00 ~ 22:00|02-437-9192|
개인공간|서울 중랑구 송림길 12 1층|월요일|070-7718-0087|
더 아너스|서울 중랑구 망우로 353 상봉이노시티 C동 지하 1층|영업시간 월~금 10:30 ~ 18:30|02-439-1300|
가나점보돈까스분점|서울 중랑구 용마산로94가길 24 1층|영업시간 매일 09:00 ~ 21:30|02-2207-8587|
대광어횟집|서울 중랑구 사가정로51길 39 지하 1층|매일 15:00 ~ 03:00|02-434-3351|
망우찜쌈밥|서울 중랑구 용마공원로2길 11|영업시간 매일 10:00 ~ 22:00|02-437-0175|
박가뼈다귀감자탕 본점|서울 중랑구 망우로 193|매일 00:00 ~ 24:00|02-496-1600|
이가네바지락칼국수|서울 중랑구 겸재로 218|영업시간 매일 10:00 ~ 22:00|02-433-3633|
카페소고 망우점|서울 중랑구 신내로1길 15|영업시간 매일 12:00 ~ 22:00|02-6014-6912|
상봉커피|서울 중랑구 봉우재로 96|월요일||
숯불닭갈비에반하닭|서울 중랑구 면목로 352|매일 16:00 ~ 01:00|02-433-9294|
벌교꼬막집|서울 중랑구 중랑역로 53|월~토 11:30 ~ 24:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-435-9004|
능이마을 망우직영점|서울 중랑구 용마산로115길 42|영업시간 매일 11:00 ~ 22:00|02-436-5556|
대동집 상봉점|서울 중랑구 망우로50길 30||02-438-3300|
스타벅스 상봉역점|서울 중랑구 망우로 307|영업시간 월~금 07:00 ~ 22:00|1522-3232|
스타벅스 사가정역점|서울 중랑구 면목로 310|영업시간 월~금 07:00 ~ 22:00|1522-3232|
기와옥|서울 중랑구 용마산로129길 22 광남아파트 1층|영업시간 매일 10:00 ~ 21:30|02-3421-5221|
쥬스토|서울 중랑구 면목로45길 3-6 3층|영업시간 월,화,목,금,토,일 11:30 ~ 22:00 · 브레이크타임 월,화,목,금,토,일 15:30 ~ 17:00|010-8617-7313|
태릉설렁탕전문점|서울 중랑구 공릉로 65|매일 00:00 ~ 24:00|02-971-1511|
팡도리노베이커리|서울 중랑구 용마산로115길 127 한일써너스빌리젠시1단지 상가 1005호|월,화요일|070-8822-2738|
다시사랑받개|서울 중랑구 용마산로139나길 83|영업시간 월,화,목,금,토,일 12:30 ~ 22:00|02-6958-6224|
자주족발|서울 중랑구 겸재로 212 1층|둘째 월요일|02-435-2733|
바다회천국|서울 중랑구 용마산로 494|월요일|02-438-8844|
라화쿵부 상봉점|서울 중랑구 망우로 304|영업시간 매일 11:30 ~ 23:00 · 브레이크타임 월~금 15:00 ~ 16:00|02-435-4350|
독도게찜|서울 중랑구 망우로 458|영업시간 매일 12:00 ~ 23:00|02-433-8892|
최진사댁무한숯불갈비 상봉점|서울 중랑구 망우로 326|영업시간 매일 11:30 ~ 23:00|02-6466-9777|
스타벅스 상봉점|서울 중랑구 상봉로 131 상봉듀오트리스주상복합|영업시간 월~금 07:00 ~ 22:00|1522-3232|
감자바우묵동영양족발|서울 중랑구 동일로 946|영업시간 매일 10:00 ~ 21:50|02-972-9566|
강금옥쭈꾸미|서울 중랑구 봉우재로33길 69|매일 17:30 ~ 02:00|02-3295-4009|
바다목장바닷가재|서울 중랑구 봉우재로 49|영업시간 매일 12:00 ~ 21:00|02-491-5419|
빛나는바다 묵동점|서울 중랑구 중랑역로 249|매일 11:30 ~ 02:00||
상봉갈비|서울 중랑구 봉우재로 111 1층 103,104,105호|영업시간 매일 12:00 ~ 23:00|02-496-5607|
흥부골숯불돼지왕갈비 묵동점|서울 중랑구 동일로 853|영업시간 매일 11:00 ~ 23:00|02-972-1199|
벌교꼬막포차|서울 중랑구 봉우재로33길 41|매일 15:00 ~ 03:00|02-491-8424|
여봉닭발|서울 중랑구 망우로30길 40|월,수,목,금,토,일 17:00 ~ 02:00|02-432-9979|
제이쿠치나|서울 중랑구 망우로 353 엔터식스상봉점 1층|영업시간 매일 11:00 ~ 22:00|02-6091-9207|
예가참치|서울 중랑구 면목로 483|매일 11:30 ~ 01:00|02-433-3007|
동부왕족발보쌈 본점|서울 중랑구 봉우재로33길 38 1층|매일 14:00 ~ 02:00|02-432-3500|
옛가칼국수|서울 중랑구 중랑천로10길 39 2층|월요일|02-492-1555|
소문난순대국|서울 중랑구 상봉로11길 32|월요일|02-436-6062|
저수지민물매운탕 본점|서울 중랑구 면목로 241 1층|영업시간 매일 10:30 ~ 22:00|02-439-6124|
동네술집 상봉점|서울 중랑구 망우로50길 36|월~금 17:00 ~ 04:00||
장위동유성집 중랑점|서울 중랑구 동일로 823-1|영업시간 매일 11:30 ~ 22:30|02-495-6096|
장어굽는총각들|서울 중랑구 면목로44길 12 1층|월~금 15:00 ~ 00:00|02-435-4225|
늘솜|서울 중랑구 봉화산로54길 36 C동 1층|월~토 11:30 ~ 24:00 · 브레이크타임 월~토 15:00 ~ 17:00||
부자돼소|서울 중랑구 봉우재로 126||02-438-8868|
어수라생선구이|서울 중랑구 면목로91길 19|영업시간 매일 11:00 ~ 22:00|02-437-9295|
가고파설렁탕|서울 중랑구 봉우재로 200|영업시간 월~토 10:00 ~ 21:00|02-434-5677|
리틀하노이 동부시장점|서울 중랑구 동일로109길 46 1층|영업시간 매일 10:00 ~ 22:00|010-5533-5455|
양평신내서울해장국|서울 중랑구 양원역로 31||02-494-9559|
맥도날드 신내점|서울 중랑구 봉화산로 194 신아타운 1층|매일 00:00 ~ 24:00|070-7017-0531|
소꼴농장|서울 중랑구 봉우재로 132 1층|월요일|02-2209-8398|
홍어본가|서울 중랑구 동일로 867|영업시간 월~토 10:30 ~ 16:30 · 브레이크타임 월~토 12:00 ~ 12:30|02-979-5305|
원박사소곱창|서울 중랑구 봉우재로33길 31|매일 16:00 ~ 03:00||
이층커피|서울 중랑구 동일로 805-1 2층|월요일|02-437-0627|
꿀삼겹 본점|서울 중랑구 봉우재로 139 1층|매일 12:30 ~ 23:30|02-433-5730|
문가네정육식당 상봉역점|서울 중랑구 면목로 490|매일 11:00 ~ 24:00|02-438-9000|
조개만땅|서울 중랑구 면목로91길 10 1층|매일 16:00 ~ 24:00|02-493-2292|
이종구낙지세상 신내점|서울 중랑구 봉화산로52길 59|영업시간 매일 11:00 ~ 22:00|02-493-3908|
곽만근갈비탕 상봉점|서울 중랑구 봉우재로 117 1층|영업시간 매일 11:00 ~ 22:00|02-494-1700|
여자만아구해물찜|서울 중랑구 동일로 685|영업시간 매일 11:30 ~ 22:00|02-434-5954|
티하우스나니|서울 중랑구 용마산로117길 26 로뎀하이빌 1층 102호|월요일|02-433-2726|
김시우초밥|서울 중랑구 봉화산로 52 1층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 월,수,목,금,토,일 15:00 ~ 17:00|02-6013-0206|
상봉풍천장어|서울 중랑구 망우로 262||02-2209-9292|
더바른차담소|서울 중랑구 동일로 467 1층|영업시간 월,목,금 10:00 ~ 21:00|070-7760-0298|
스타벅스 중랑구청점|서울 중랑구 신내로 72|영업시간 월~금 07:00 ~ 22:00|1522-3232|
스토어드커피|서울 중랑구 동일로157길 22 1층|영업시간 월~금 09:00 ~ 22:00|070-8823-7669|
고기싸롱 면목점|서울 중랑구 면목로 377 1층||02-432-3110|
이어도참치|서울 중랑구 동일로 635|영업시간 매일 14:00 ~ 23:00|02-493-3733|
포앤시드니 묵동자이점|서울 중랑구 동일로 932 묵동자이2단지 201동 113호|영업시간 매일 10:30 ~ 22:00|02-972-0075|
백미의정부부대찌개|서울 중랑구 용마산로115길 59 2층|영업시간 매일 10:00 ~ 22:00|02-492-1832|
맥도날드 중랑점|서울 중랑구 망우로 202 동성빌딩|매일 08:00 ~ 24:00|070-7017-0417|
어사출또|서울 중랑구 겸재로 189|월~금 00:00 ~ 24:00|02-432-4377|
노고단칼국수|서울 중랑구 봉화산로56길 1|영업시간 매일 11:00 ~ 22:00|02-435-9790|
묵동부대찌개전문|서울 중랑구 중랑역로 247 1층|영업시간 월,화,수,목,금,일 10:00 ~ 21:00|02-974-4866|
탄탄 사가정역점|서울 중랑구 면목로 303 1층|영업시간 월~금 11:00 ~ 22:00|02-436-5422|
만두향|서울 중랑구 면목로74길 6-4|영업시간 월,수,목,금,토,일 09:00 ~ 21:00|02-439-0220|
동네술집|서울 중랑구 면목로45길 15||070-7718-8430|
홍길동회수산|서울 중랑구 봉우재로33길 47|매일 16:00 ~ 01:00|02-493-7778|
빠리짬뽕|서울 중랑구 중랑역로 44 1층|영업시간 월~토 11:30 ~ 20:30 · 브레이크타임 월~토 13:30 ~ 18:00||
로기스커피|서울 중랑구 겸재로 172-1 1층|영업시간 월,화,수,금 08:30 ~ 20:00|070-8621-8791|
용마갈비|서울 중랑구 용마산로 498|영업시간 매일 13:00 ~ 22:00|02-435-4038|
벌교계절맛집|서울 중랑구 용마산로 713|월요일|02-434-0576|
신마루매운갈비찜|서울 중랑구 사가정로42길 19||02-495-7897|
크리스탈|서울 중랑구 봉우재로70길 93|||
홈메이드|서울 중랑구 면목로 421 1층|||
참맛감자탕 본사직영상봉점|서울 중랑구 면목로 465|매일 00:00 ~ 24:00|02-495-5588|
싱싱활어회수산시장|서울 중랑구 공릉로 18|매일 15:00 ~ 02:00|02-6398-8989|
모이카페|서울 중랑구 용마산로125길 108-17|영업시간 매일 10:00 ~ 22:00|070-4230-0404|
장어가|서울 중랑구 면목로 215|영업시간 매일 10:00 ~ 22:00|02-435-1171|
능이버섯백숙|서울 중랑구 공릉로 32 공감대아파트 1층 B01호|영업시간 매일 11:00 ~ 22:00|02-971-2162|
강촌숯불닭갈비|서울 중랑구 상봉로 99 백운아파트 1층 103,104호|매일 15:00 ~ 24:00|02-434-0992|
할매복집|서울 중랑구 공릉로 82 1층|영업시간 매일 10:30 ~ 23:00|02-979-7606|
사가정칼국수|서울 중랑구 사가정로 365 1층|영업시간 매일 11:00 ~ 22:00||
춘천골닭갈비막국수|서울 중랑구 용마산로115길 30|매일 11:00 ~ 24:00|02-438-3249|
장어세상|서울 중랑구 용마산로129길 4 1층||02-493-2040|
모참치|서울 중랑구 동일로 810 2층|월,수,목,금 16:00 ~ 23:30|02-2208-3737|
종로곱창&닭갈비 면목점|서울 중랑구 면목로 414|매일 12:00 ~ 24:00|02-434-0275|
짱닭치킨 사가정점|서울 중랑구 면목로48길 19 1층|매일 15:30 ~ 01:00|02-432-3003|
왕십리곱창|서울 중랑구 사가정로51길 21|매일 15:00 ~ 24:00|02-491-1220|
동적깡통구이 태릉입구직영점|서울 중랑구 중랑역로 263-1 1층|영업시간 매일 11:00 ~ 23:00|02-972-0701|
88소곱창|서울 중랑구 봉우재로33길 65||02-493-8803|
초이양꼬치쌀국수 상봉역점|서울 중랑구 봉우재로33길 48 2층|월~토 15:00 ~ 24:00|02-433-0111|
KFC 망우동점|서울 중랑구 망우로 410|영업시간 매일 11:00 ~ 23:00|02-433-9625|
슌락|서울 중랑구 겸재로 187-10 1층|영업시간 월~토 17:00 ~ 23:00|02-432-4459|
종로닭한마리|서울 중랑구 면목로88길 5-9 1층|영업시간 월~토 11:00 ~ 22:00|02-435-7606|
만주리양꼬치|서울 중랑구 봉화산로54길 29|월요일|02-491-3373|
중국성|서울 중랑구 망우로42길 7 1층|영업시간 매일 10:30 ~ 21:00|02-439-7443|
스시고메이|서울 중랑구 공릉로 8-8|영업시간 매일 11:30 ~ 21:30 · 브레이크타임 매일 15:00 ~ 17:00|02-948-7778|
산채보리밥|서울 중랑구 동일로157길 8 2층|영업시간 월~토 10:30 ~ 22:30|02-979-0135|
엉터리양평해장국&감자탕곱창전골 중화역점|서울 중랑구 중랑역로 76|매일 00:00 ~ 24:00|02-433-3374|
고깃집경훈이네|서울 중랑구 봉우재로 68|매일 12:00 ~ 24:00|02-434-9242|
디저트아카데미|서울 중랑구 망우로36길 38 102호||02-433-6096|
본가돈대감|서울 중랑구 송림길 1|영업시간 매일 10:30 ~ 21:30|02-3395-9882|
세컨드고메|서울 중랑구 동일로 927 2층|영업시간 매일 11:00 ~ 23:00|02-975-8645|
잉꼬네떡볶이|서울 중랑구 용마산로120길 43|||
팔팔껍데기 상봉점|서울 중랑구 망우로 367 1층|월~토 16:00 ~ 01:00|02-435-1227|
서울수산물회센타|서울 중랑구 동일로 946||02-948-9881|
서천칼국수|서울 중랑구 겸재로64길 77|영업시간 매일 11:00 ~ 21:00|02-436-6689|
세상만사뼈다귀|서울 중랑구 겸재로 196 1층|매일 00:00 ~ 24:00|02-435-4955|
추오정남원추어탕|서울 중랑구 용마산로125길 108-7|영업시간 매일 10:00 ~ 22:00|02-433-0203|
후후스시|서울 중랑구 겸재로 198 1층 102호|월요일|02-438-9800|
전설의짬뽕 묵동점|서울 중랑구 동일로 939|월요일|02-977-6523|
남선반점|서울 중랑구 중랑역로 145|영업시간 매일 10:00 ~ 21:00|02-949-4433|
중독|서울 중랑구 망우로50길 21|월~금 18:00 ~ 06:00|02-432-2857|
항아리|서울 중랑구 중랑역로50길 4|월,수,목,금,토,일 16:00 ~ 24:00|02-948-1122|
스타벅스 중랑역점|서울 중랑구 망우로30길 3|영업시간 월~금 07:00 ~ 21:30|1522-3232|
노브랜드버거 중화점|서울 중랑구 동일로 799 1, 2층|영업시간 매일 10:00 ~ 22:00|02-432-9906|
버거킹 먹골역점|서울 중랑구 동일로 890|영업시간 매일 09:00 ~ 23:00|070-7462-6725|
경미양꼬치|서울 중랑구 면목로 277|매일 13:00 ~ 02:00|02-491-7113|
연스시|서울 중랑구 동일로 932 1층 111호|매일 11:00 ~ 02:00 · 브레이크타임 매일 15:00 ~ 17:00||
윤가네오리요리전문점 면목본점|서울 중랑구 겸재로 205 1층||02-492-0819|
총각집곱창|서울 중랑구 중랑역로 100|매일 16:00 ~ 02:30|02-496-7757|
홍익짬뽕 중화직영점|서울 중랑구 동일로 775 2층||02-433-2008|
추대감네 시골얼큰뼈다귀 먹골본점|서울 중랑구 공릉로 81 1층|영업시간 매일 11:00 ~ 22:00|02-6401-9942|
스타벅스 묵동점|서울 중랑구 동일로 952 로프트원오피스텔 1층|영업시간 월~토 07:00 ~ 22:00|1522-3232|
장원정|서울 중랑구 중랑역로 138-2|월요일|02-972-2383|
라화쿵부 사가정점|서울 중랑구 사가정로 395 2층|영업시간 매일 11:00 ~ 23:00|010-7165-6665|
빈스로드 본사|서울 중랑구 봉화산로 111|영업시간 월,수,목,금,일 11:00 ~ 21:00|070-7593-7005|
정성한우도축직판장|서울 중랑구 상봉로20길 5|영업시간 매일 10:00 ~ 21:30|02-438-5949|
설빙 상봉점|서울 중랑구 망우로 204 2층|영업시간 월~금 11:00 ~ 23:00|02-6380-0707|
찌마기|서울 중랑구 면목로 385 1층||02-432-5700|
맹돌이생선구이쌈밥|서울 중랑구 용마산로115길 59 2층|영업시간 월,화,목,금,토,일 11:00 ~ 22:00|02-491-8221|
투썸플레이스 망우점|서울 중랑구 망우로 403 삼부빌딩 1층|영업시간 매일 07:30 ~ 23:00|02-6954-2588|
카우웨이|서울 중랑구 중랑역로 270-3 101호|영업시간 매일 16:00 ~ 22:00|070-4131-9988|
동창야채숯불닭갈비 본점|서울 중랑구 봉화산로56길 25|영업시간 매일 11:30 ~ 23:00|02-435-1656|
투썸플레이스 신내점|서울 중랑구 용마산로 637 1,2층|영업시간 월~금 07:00 ~ 23:00|02-2088-0858|
명륜진사갈비 서울망우점|서울 중랑구 용마산로 488 유진빌딩 1층|영업시간 매일 12:00 ~ 23:00|02-435-4035|
만두박사|서울 중랑구 공릉로 66-1|매일 10:30 ~ 24:00|02-744-3030|
도리도리야포차 상봉본점|서울 중랑구 봉우재로33길 45 1층|매일 17:00 ~ 04:00|02-435-5145|
써브웨이 망우점|서울 중랑구 용마산로115길 127 한일써너스빌리젠시1단지|영업시간 매일 07:30 ~ 22:30|02-432-9888|
서래왕차돌 먹골점|서울 중랑구 동일로 946 1층 101호|매일 15:00 ~ 24:00|02-972-9192|
경상도떡볶이|서울 중랑구 망우로71길 36-17|월요일|02-438-6245|
주노샌드|서울 중랑구 면목로 278 2층|영업시간 월~토 10:00 ~ 20:00|010-4343-7078|
채선당 묵동점|서울 중랑구 동일로 942|영업시간 매일 11:00 ~ 22:00|02-948-7220|
은석참치|서울 중랑구 면목로 398 스마트빌딩 1층 103호||02-494-3777|
교촌치킨 상봉1호점|서울 중랑구 망우로 326 1층|매일 12:00 ~ 24:00|02-491-9738|
버거킹 면목역점|서울 중랑구 겸재로 180 1층|매일 09:00 ~ 24:00|070-7462-8558|
커피빈 상봉역점|서울 중랑구 망우로 291 1층|영업시간 월~금 07:00 ~ 22:00|02-493-8902|
태릉대게하우스 서울경기총판장|서울 중랑구 동일로 938|영업시간 매일 12:00 ~ 22:30|02-977-8451|
다락방호프|서울 중랑구 용마산로115길 60|매일 18:00 ~ 00:30||
미미야|서울 중랑구 면목로 427 1층|영업시간 월~토 11:30 ~ 21:00|010-3217-0514|
스타벅스 중화역점|서울 중랑구 봉화산로 35 1,2층|영업시간 월~금 07:00 ~ 21:00|1522-3232|
남한강물고기 본점|서울 중랑구 동일로114길 43 1층|영업시간 매일 10:00 ~ 22:00|02-496-1255|
서산식당|서울 중랑구 면목로74길 45|영업시간 월~토 10:00 ~ 21:00|02-435-2583|
문릿|서울 중랑구 봉우재로43길 35 1층|영업시간 월~토 11:00 ~ 22:00||
화락고기집 망우점|서울 중랑구 용마산로115길 22|매일 17:00 ~ 01:00|02-436-3692|
묵동곱창전문|서울 중랑구 공릉로12길 16||02-948-6287|
재우해양수산|서울 중랑구 용마산로115길 98|매일 11:00 ~ 02:00|02-493-3389|
중화루|서울 중랑구 겸재로 117||02-434-4442|
원조춘천 닭갈비막국수|서울 중랑구 중랑역로 79|매일 10:30 ~ 24:00|02-437-5587|
삼청동샤브 상봉역점|서울 중랑구 망우로 304 상봉베스트원아파트 1층 103호|영업시간 매일 11:00 ~ 22:00|070-4112-6801|
어선생|서울 중랑구 용마산로115길 73||02-438-3395|
시골솥뚜껑생삼겹살|서울 중랑구 봉우재로 158||02-492-0094|
해물명가 아구동태해물찜탕 먹골역점|서울 중랑구 동일로 880 1층||02-949-1131|
강남소곱창 상봉점|서울 중랑구 봉우재로33길 60 상봉팰리스 102호|매일 16:00 ~ 05:00|02-432-2209|
섬진강유황생오리|서울 중랑구 용마산로116길 6||02-433-5292|
만다린진|서울 중랑구 봉화산로54길 6|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|02-434-7982|
본가장수촌 중랑점|서울 중랑구 용마공원로3길 14-9|영업시간 매일 10:00 ~ 22:00|02-434-2354|
뚝배기바지락칼국수 면목본점|서울 중랑구 면목로 294|영업시간 매일 10:30 ~ 22:00|02-2208-2949|
버거킹 망우점|서울 중랑구 망우로 400|매일 09:00 ~ 24:00|070-7438-6513|
포야포야 면목시장점|서울 중랑구 사가정로52길 35 1층||02-6104-5044|
짜장나루수희정|서울 중랑구 겸재로 161||02-494-4774|
나능이능이버섯백숙|서울 중랑구 상봉로 61 한양빌딩 1층||02-435-1064|
투썸플레이스 묵동자이점|서울 중랑구 동일로 932 1층 108,109호|매일 08:30 ~ 24:00|02-949-1222|
동해세수대야동태탕 상봉점|서울 중랑구 망우로60길 31|영업시간 매일 11:00 ~ 22:00|02-493-8820|
헬로방방 상봉점|서울 중랑구 상봉로 131 상봉듀오트리스 지하 2층|영업시간 매일 10:00 ~ 21:00|02-433-0514|
본가왕해물찜 중랑점|서울 중랑구 용마산로129길 60||02-437-2030|
데일리파크|서울 중랑구 신내로15길 196|영업시간 월~금 09:00 ~ 23:00|02-3422-0146|
청년고기장수 상봉점|서울 중랑구 망우로 285 2층|영업시간 매일 12:00 ~ 23:00|02-2207-8090|
백선부대솥삼겹|서울 중랑구 공릉로 32|영업시간 매일 16:30 ~ 23:00|02-977-3533|
원조곱창|서울 중랑구 동일로109길 40 1층|영업시간 매일 10:30 ~ 22:30|02-491-1355|
