맛집명|주소|영업시간|전화번호|대표사진주소
우리집곱창 본점|서울 노원구 덕릉로123길 11|영업시간 월~금 16:00 ~ 22:30|02-936-6091|
옛날칼국수|서울 노원구 동일로 1417|매일 00:00 ~ 24:00|02-939-6169|
따미커피|서울 노원구 공릉로 120|영업시간 매일 11:00 ~ 22:00|070-7793-1201|
핏짜굽는언니 공릉점|서울 노원구 동일로198길 58 1층|영업시간 월~토 11:00 ~ 22:00|02-979-0234|
달인보쌈 상계점|서울 노원구 동일로 1598 부흥빌딩 지하1층|월요일|02-951-5553|
속초붉은대게 중계점|서울 노원구 중계동 589|매일 12:00 ~ 23:30|02-938-2066|
엄마손칼국수|서울 노원구 상계로39길 5|월요일|02-937-4967|
오름제주고기 본점|서울 노원구 동일로192길 85|매일 12:00 ~ 02:00|02-973-9290|
커피베스코|서울 노원구 상계로 55 2층|월~금 10:30 ~ 01:00||
장천|서울 노원구 동일로217가길 11 2층 202호|월요일|02-938-8079|
노원목고기집|서울 노원구 상계로 96|영업시간 매일 16:00 ~ 23:00||
전민규의황제누룽지탕 노원직영점|서울 노원구 노해로77길 14-8 1,2층|매일 00:00 ~ 24:00|02-937-0340|
탐라도회|서울 노원구 동일로 1101 2층|매일 11:30 ~ 23:30|02-972-0012|
태능숯불갈비|서울 노원구 한글비석로1길 37|매일 10:00 ~ 24:00|02-974-5074|
동학|서울 노원구 공릉로51길 6 1층|월~목 17:00 ~ 01:00|070-8951-7283|
청와정|서울 노원구 동일로 1611|영업시간 매일 11:00 ~ 22:00|02-938-9500|
알러이|서울 노원구 공릉로43길 15|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|02-977-3011|
리틀파스타 공릉본점|서울 노원구 동일로192길 62 2층|영업시간 매일 11:00 ~ 22:00|02-974-0201|
국민소곱창 공릉점|서울 노원구 동일로192길 88 오성빌딩 1층|월~토 17:30 ~ 01:00|02-975-9923|
이종구낙지세상|서울 노원구 중계로 90 우암타운 1층|영업시간 매일 10:30 ~ 22:00|02-930-9284|
산들바다|서울 노원구 화랑로 443 디벨리움 2층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-977-7100|
쭈꾸미달인 노원직영점|서울 노원구 상계로 71-1 1층||02-937-3912|
가양양꼬치|서울 노원구 노해로85길 1 2층|매일 17:00 ~ 05:00|02-936-8183|
던모스|서울 노원구 공릉로27길 8 1, 2층|영업시간 월~목 12:00 ~ 22:00|010-3244-5044|
본가왕뼈감자탕 노원역점|서울 노원구 상계로3길 28 1층|매일 00:00 ~ 24:00|02-932-6312|
스윗레시피|서울 노원구 상계로1길 38 2층|영업시간 매일 14:00 ~ 21:00|02-6494-1004|
이자카야모리|서울 노원구 노해로81길 12-15 2층|매일 16:00 ~ 04:00|02-3391-5222|
활어의전설 본점|서울 노원구 노해로81길 12-33 1층||02-932-9612|
아너카페|서울 노원구 동일로192다길 9|월~목 11:30 ~ 01:00||
사랑회수산|서울 노원구 상계로 104 1층|영업시간 매일 12:00 ~ 23:00|02-931-4426|
일상다반|서울 노원구 동일로186길 77-17|영업시간 월~토 11:30 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-971-0666|
스타벅스 노원역점|서울 노원구 동일로 1413 남성빌딩 1층|영업시간 월~금 07:00 ~ 22:00|1522-3232|
고집불통강곱창 노원점|서울 노원구 노해로83길 18-5|매일 17:00 ~ 05:00|02-2208-6673|
르번미 태릉점|서울 노원구 동일로 986 프레미어스엠코 102동 128호|영업시간 매일 11:00 ~ 22:00|02-979-2127|
수시로스시|서울 노원구 노원로 479 대광빌딩 1층|둘째,넷째 월요일|02-932-0725|
칠성해물통짬뽕|서울 노원구 덕릉로83길 5 2층|영업시간 월,수,목,금,토,일 11:00 ~ 22:00|02-932-7753|
청학골|서울 노원구 동일로192길 6|매일 00:00 ~ 24:00|02-978-0055|
스타벅스 상계초교사거리점|서울 노원구 노원로 449|영업시간 매일 08:30 ~ 22:00|1522-3232|
공도|서울 노원구 동일로178길 14|영업시간 월~토 11:00 ~ 19:30 · 브레이크타임 월~토 14:30 ~ 17:00|0507-1435-5890|
곳|서울 노원구 노해로85길 10-55 1층|월요일|070-7576-3960|
일심해장국 상계점|서울 노원구 노원로34길 58|매일 00:00 ~ 24:00||
싹쓰리솥뚜껑김치삼겹살|서울 노원구 동일로 1020|매일 12:00 ~ 23:30||
신설국|서울 노원구 노원로 257 인정빌딩 2층 201호||02-978-7900|
위플랜트위커피|서울 노원구 동일로178길 59-39 2층|영업시간 매일 12:00 ~ 21:00||
브레드스팟|서울 노원구 공릉로 111-1|월요일|02-948-4315|
평양칼국수|서울 노원구 동일로242길 8-4 1층|영업시간 월,수,목,금,토,일 11:00 ~ 20:30 · 브레이크타임 월,수,목,금,토,일 15:00 ~ 17:00|02-937-5002|
유정한우소곱창|서울 노원구 노해로85길 10-2|매일 16:00 ~ 04:00|02-932-7150|
화로상회 상계역점|서울 노원구 한글비석로 384 대호프라자 113~120호|월요일|02-937-2292|
일번지소한마리정육식당 노원본점|서울 노원구 상계로3길 32 1층|매일 11:00 ~ 01:00|02-932-6564|
스타벅스 공릉역|서울 노원구 동일로 1081|영업시간 월~금 07:30 ~ 22:00|1522-3232|
포앤반 하계역점|서울 노원구 공릉로 322-3 1층|영업시간 매일 11:00 ~ 22:00|02-977-6745|
신고집찜칼국수 본점|서울 노원구 노원로15길 51-30|영업시간 매일 10:30 ~ 22:00|02-948-4880|
맥도날드 상계DT점|서울 노원구 동일로 1612|매일 00:00 ~ 24:00|070-7209-0600|
무드쉐어|서울 노원구 공릉로 119-23 1층 101호|영업시간 월 13:30 ~ 22:00|070-8286-6626|
마포생고기|서울 노원구 동일로190길 39 1, 2층|매일 00:00 ~ 24:00|02-979-6776|
스타벅스 노원마들역점|서울 노원구 노원로 547 임광아파트상가|영업시간 매일 08:00 ~ 22:00|1522-3232|
영양센타 노원점|서울 노원구 동일로217가길 31 1층|영업시간 매일 10:00 ~ 22:30|02-937-6038|
거북이삼겹살|서울 노원구 덕릉로 721 정진아트리움 107,108호||02-938-5353|
상계동 원조닭갈비|서울 노원구 한글비석로36길 65 1층|영업시간 매일 11:00 ~ 22:00|02-952-4956|
7일간의양심|서울 노원구 동일로192길 5|매일 17:00 ~ 01:00|02-949-8786|
이오냉면|서울 노원구 상계로1길 38-11|영업시간 매일 11:30 ~ 22:00|02-938-3385|
홍익짬뽕 노원2호점|서울 노원구 노해로83길 21|영업시간 매일 11:30 ~ 22:30|02-933-5801|
태릉양꼬치양갈비|서울 노원구 공릉로 110 1층|둘째,넷째 월요일|02-977-4587|
이자와 노원점|서울 노원구 상계로 76 정암빌딩 2층 201호|영업시간 매일 11:00 ~ 22:00|02-6369-6246|
라무야끼|서울 노원구 석계로3길 15-1|영업시간 월~토 17:00 ~ 23:00|02-909-3337|
디저트식탁|서울 노원구 상계로1길 14-29 2층|월,화요일|02-930-3313|
공릉회수산|서울 노원구 공릉로 179 2층|매일 12:00 ~ 24:00|02-971-4383|
천하뼈다귀감자탕|서울 노원구 동일로 1595 1층|매일 00:00 ~ 24:00|02-933-9897|
피노키오냉면|서울 노원구 한글비석로 480 보람상가 2층|영업시간 매일 09:00 ~ 20:00|02-930-7233|
파라솔분식|서울 노원구 상계로1길 14-17 1층|영업시간 매일 11:00 ~ 21:00|02-951-6128|
테르미니|서울 노원구 화랑로53길 12|영업시간 매일 11:00 ~ 22:00|02-972-0036|
몽실디저트|서울 노원구 상계로 51 노원프라자빌딩 1층 105호|영업시간 매일 11:30 ~ 22:00|010-3072-9855|
투썸플레이스 노원문화의거리점|서울 노원구 상계로 69 201, 202호|매일 00:00 ~ 24:00|02-935-2388|
스시통 노원본점|서울 노원구 동일로 1417 삼양빌딩 2층|영업시간 매일 11:00 ~ 22:20 · 브레이크타임 월~금 15:00 ~ 16:00|02-939-0810|
미스터회전초밥|서울 노원구 한글비석로 264||02-951-1785|
페페그라노|서울 노원구 공릉로32길 5 1층|영업시간 월~토 11:30 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:00|0507-1308-0570|
블루마일스커피로스터즈|서울 노원구 동일로190길 65 우화빌딩 2층|영업시간 매일 12:00 ~ 23:00|02-979-1003|
백두한우곱창전문 노원점|서울 노원구 상계로 92|매일 16:00 ~ 02:00|02-3392-0337|
오누이|서울 노원구 동일로187길 12-47 1층|월,일요일||
또와순두부수제비|서울 노원구 노해로85길 10-8|매일 17:30 ~ 04:30|02-951-8240|
오피셜커피|서울 노원구 동일로184길 69-7 1층 101호|매일 09:00 ~ 24:00||
더메이즈 노원점|서울 노원구 상계로5길 26 6층|영업시간 매일 10:00 ~ 23:00|02-6012-2620|
서민초밥|서울 노원구 석계로3길 17|영업시간 매일 10:00 ~ 22:00|02-942-6933|
버거킹 노원역점|서울 노원구 노해로 456 동방빌딩 1층|매일 09:00 ~ 24:00|070-7462-6806|
스타벅스 노원KT점|서울 노원구 노해로 502|영업시간 월 07:00 ~ 15:00|1522-3232|
남자서른|서울 노원구 공릉로37길 23 1층|월~목 18:00 ~ 02:00|02-976-6006|
스타벅스 태릉입구역DT|서울 노원구 화랑로 469|영업시간 매일 07:00 ~ 22:00||
플로레스테이블|서울 노원구 상계로5길 12 3층|월요일|02-931-9312|
씬머이|서울 노원구 동일로173길 15|월요일||
스타벅스 중계역점|서울 노원구 동일로 1339 대한빌딩|영업시간 월~금 07:00 ~ 22:00|1522-3232|
미라쥬양과점|서울 노원구 동일로196길 15 1층|영업시간 월,수,목,금,토,일 12:00 ~ 20:00|010-2006-9433|
고전한방삼계탕 노원점|서울 노원구 노해로 517|매일 00:00 ~ 24:00|02-930-7807|
일차돌 노원점|서울 노원구 노해로81길 12-21 1층|매일 11:30 ~ 24:00|02-930-6118|
암사골숯불닭갈비|서울 노원구 공릉로 101 1층|영업시간 월~토 10:40 ~ 23:00|02-976-3888|
춘리마라탕|서울 노원구 상계로 65|||
오메가생선구이 본점|서울 노원구 화랑로 343|영업시간 매일 10:00 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 16:30|02-975-5592|
애슐리퀸즈 2001중계점|서울 노원구 동일로204가길 46 8층|영업시간 매일 11:00 ~ 21:00|0507-1417-1013|
슈엔챠이 상계점|서울 노원구 동일로 1335 2층|영업시간 매일 11:30 ~ 21:30|02-933-3345|
풍운일식|서울 노원구 노해로77길 14-3 문화빌딩 2층||02-932-2020|
502세컨즈카페 노원점|서울 노원구 섬밭로 232 SMMA강북사옥 1층|매일 09:00 ~ 24:00|070-4465-7996|
신화쭈꾸미|서울 노원구 동일로 1355 상계주공2단지 상가 1층|월~금 11:30 ~ 23:30|02-939-8886|
광성반점|서울 노원구 동일로173가길 5|월~토 17:00 ~ 04:30|02-976-0396|
시오코 노원점|서울 노원구 상계로5길 26 지하1층|매일 17:00 ~ 05:00|02-936-5001|
백소정 공릉점|서울 노원구 동일로 1024 1층|영업시간 매일 11:00 ~ 21:10 · 브레이크타임 매일 15:00 ~ 17:00|02-979-8505|
기린|서울 노원구 공릉로 209|영업시간 월~토 11:30 ~ 20:30 · 브레이크타임 월~토 15:00 ~ 17:00||
생선까시|서울 노원구 동일로191가길 22 1층|매일 00:00 ~ 24:00|02-977-9293|
하토상의술방|서울 노원구 상계로3길 10 한일빌딩 2층|매일 16:30 ~ 02:30||
버거킹 공릉역점|서울 노원구 동일로 1085|매일 00:00 ~ 24:00|070-7438-8217|
시작이밤이다|서울 노원구 동일로190길 33 현대빌라 101호|매일 18:00 ~ 02:00|010-7148-3119|
본참치 태릉직영점|서울 노원구 동일로174길 7 1층|매일 16:00 ~ 24:00|02-495-9544|
에슬로우커피 공릉점|서울 노원구 노원로 3 우토파크프라자 1층|영업시간 매일 08:00 ~ 22:00|02-949-4542|
로지다이닝키친|서울 노원구 공릉로43길 18 1층|영업시간 월~토 11:30 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-974-0100|
하노이별 공릉점|서울 노원구 공릉로29길 18|영업시간 매일 11:00 ~ 21:00|02-975-7470|
커피빈 노원역점|서울 노원구 노해로 490 길빌딩 2층|영업시간 월~금 07:00 ~ 22:00|02-952-9577|
향림|서울 노원구 한글비석로 127 마린스포츠센터 2층||02-976-8800|
굴다리 전주콩나물국밥|서울 노원구 동일로198길 32|월 08:00 ~ 24:00|02-978-7202|
파브커피|서울 노원구 동일로186길 76 1층|영업시간 매일 12:00 ~ 22:00||
원조공릉곱창|서울 노원구 동일로 1062|매일 14:00 ~ 24:00|02-972-7151|
봉평메밀막국수 상계본점|서울 노원구 한글비석로20길 61|영업시간 매일 10:00 ~ 21:30|02-939-1136|
네코정|서울 노원구 동일로192길 77 동신아파트 104동 상가 2층|영업시간 월~토 11:00 ~ 20:30 · 브레이크타임 월~토 14:30 ~ 16:00|070-4110-5224|
주가네서서갈비 본점|서울 노원구 노해로85길 22|매일 10:00 ~ 04:00|02-932-3579|
다미참치|서울 노원구 동일로218길 17 2층|매일 17:00 ~ 24:00|02-931-5509|
화로상회|서울 노원구 광운로 37|월~토 14:00 ~ 01:00|02-941-2292|
플랫커피|서울 노원구 공릉로39길 20 1층|월요일|070-8614-8747|
빛나는바다 수락산점|서울 노원구 동일로230가길 84|매일 11:30 ~ 02:00|02-938-5501|
터줏대감|서울 노원구 동일로246길 21|영업시간 매일 10:00 ~ 22:00|02-3391-4546|
수락산풍천장어|서울 노원구 동일로242길 48 다온빌딩 1층||02-938-8488|
3900착한초밥|서울 노원구 광운로1길 26|월,화,수요일|02-909-4494|
비엔나커피하우스 노원역점|서울 노원구 동일로 1417 1층|영업시간 매일 07:00 ~ 23:00|02-932-1683|
춘천골닭갈비|서울 노원구 상계로 90||02-932-8939|
여자만아구찜|서울 노원구 동일로239길 10|영업시간 매일 11:30 ~ 21:30|02-931-9564|
쭈꾸미달인 직영2호점|서울 노원구 상계로5길 3|매일 17:00 ~ 00:30|02-938-3912|
잼재미골|서울 노원구 노해로79길 6-19|매일 10:30 ~ 24:00|02-937-3339|
석천숯불갈비|서울 노원구 동일로 1001|영업시간 매일 11:00 ~ 23:00|02-976-0258|
온달왕돈까스 상계점|서울 노원구 한글비석로20길 10|영업시간 월,화,목,금,토,일 12:00 ~ 22:00|02-938-7039|
아오리의행방불명 노원점|서울 노원구 상계로1길 14-11 하이웰빙상가 에이동 205~208호|영업시간 매일 11:30 ~ 22:00||
카페기차가있는풍경|서울 노원구 화랑로 608 1~3층|월요일|02-2116-4398|
절구시래기 직영1호점|서울 노원구 동일로242길 123||02-938-9968|
육장군|서울 노원구 화랑로 337-15|매일 17:00 ~ 03:00|02-6338-1870|
써브웨이 노원점|서울 노원구 노해로 502|영업시간 매일 08:00 ~ 22:00|02-936-0501|
닭갈비제작소 노원점|서울 노원구 상계로3길 29 2층|매일 11:00 ~ 24:00|02-932-0223|
스시락 2호점|서울 노원구 공릉로 146 1층|영업시간 매일 11:30 ~ 22:30|02-6080-0228|
나승준함흥냉면|서울 노원구 상계로 97 위너스빌딩 1층 104호|영업시간 월,수,목,금,토,일 11:00 ~ 21:00 · 저녁시간 월,수,목,금,토,일 16:00 ~ 17:00|02-937-1372|
코타브레드|서울 노원구 공릉로 165 1층|월요일|02-6956-5607|
북경|서울 노원구 동일로217가길 13 광일빌딩 2층 202호|영업시간 월~금 11:00 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 17:00|02-931-0083|
맥도날드 과학기술대점|서울 노원구 공릉로 231|영업시간 매일 07:00 ~ 23:00|070-7209-0615|
지금보고싶다 공릉점|서울 노원구 동일로192길 63 2층|매일 17:00 ~ 05:00||
갓포야|서울 노원구 상계로 77 다나플라자 1층|영업시간 매일 15:00 ~ 23:00|02-952-1900|
안시성|서울 노원구 화랑로 475|월요일|02-949-3311|
어장촌생선구이|서울 노원구 노해로75길 14-17|매일 00:00 ~ 24:00|02-938-3456|
다마식당 노원점|서울 노원구 상계로5길 31 보광빌딩 1층|매일 12:00 ~ 01:00|02-935-8883|
커피콩|서울 노원구 동일로191가길 19 1층|영업시간 월~금 10:00 ~ 21:00|02-977-6164|
이너모스트|서울 노원구 동일로183길 12-14 1층|영업시간 매일 12:00 ~ 22:00||
마루국시|서울 노원구 월계로55길 64 1층|영업시간 매일 11:00 ~ 21:30|02-978-8787|
아이엠돈까스|서울 노원구 동일로198길 64 1층|월요일|02-976-0316|
야채곱창춘천집닭갈비|서울 노원구 동일로245길 1|매일 11:30 ~ 01:00|02-933-5530|
참치박사 2호점|서울 노원구 노해로81길 12-33|매일 14:00 ~ 02:00|02-933-9611|
신미방|서울 노원구 상계로 64 1층|영업시간 매일 11:00 ~ 23:00||
공릉동멸치국수|서울 노원구 동일로173가길 43|월요일|070-8160-6158|
금강산 상계점|서울 노원구 동일로 1619-4 1층|월~토 00:00 ~ 24:00|02-936-8204|
오케이크 노원점|서울 노원구 상계로3길 16 동원빌딩 1층 103호|영업시간 매일 09:00 ~ 22:00|02-6952-5697|
맥도날드 중계역점|서울 노원구 동일로 1341 장우빌딩 1층|매일 00:00 ~ 24:00|070-7017-0422|
장위동유성집 노원점|서울 노원구 한글비석로1길 68|월요일|02-974-5051|
스타쿠빙|서울 노원구 동일로 1019||02-949-1885|
공릉우동집|서울 노원구 동일로192길 42|월~토 11:00 ~ 02:00|02-976-1199|
천우가|서울 노원구 덕릉로 688 6층|영업시간 매일 11:00 ~ 22:00|02-952-9800|
일식어원|서울 노원구 한글비석로 254|영업시간 월~토 11:00 ~ 22:00 · 브레이크타임 월~토 14:00 ~ 16:30|02-938-9775|
엉터리양평해장국 석계역점|서울 노원구 석계로1길 14|매일 00:00 ~ 24:00|02-943-3374|
올드델리 노원점|서울 노원구 노해로85길 14 상계제일빌딩 2층|영업시간 매일 11:00 ~ 22:00|02-935-6689|
할머니옛날보리쌈밥|서울 노원구 공릉로 133|영업시간 월~토 11:00 ~ 21:00|02-974-2380|
권할머니능이흑염소|서울 노원구 공릉로41길 8||02-972-4319|
윤씨네족보 노원본점|서울 노원구 노해로83길 18-10|매일 14:30 ~ 04:00|02-939-4882|
스시쟁이|서울 노원구 공릉로 197|매일 11:30 ~ 24:00|02-972-5944|
맥도날드 중계점|서울 노원구 중계로 218|매일 00:00 ~ 24:00|070-7017-0188|
일심해장국 월계점|서울 노원구 석계로15길 25 한일아파트상가 108호|매일 00:00 ~ 24:00|02-909-1640|
며느리도몰라|서울 노원구 노해로 517-9|영업시간 매일 11:30 ~ 22:30|02-931-8660|
등촌샤브칼국수 공릉점|서울 노원구 공릉로 179 1층|둘째,넷째 월요일|02-949-1170|
나우키친 중계점|서울 노원구 한글비석로 254|영업시간 매일 11:00 ~ 22:00|02-3392-0006|
버거투버거|서울 노원구 공릉로62가길 50 1층|영업시간 월~금 11:00 ~ 19:00 · 브레이크타임 월~금 15:00 ~ 16:00|02-948-6777|
전주콩나물국밥|서울 노원구 노해로75길 14-26|매일 00:00 ~ 24:00|02-951-4104|
춘천닭갈비 서울과기대점|서울 노원구 동일로192길 56|영업시간 매일 11:30 ~ 23:00|02-975-2345|
진미치킨숯불바베큐|서울 노원구 동일로218길 25 석창빌딩 1층||02-939-3311|
갈비1번지|서울 노원구 한글비석로 366 신일아파트 1층 101,102호|영업시간 매일 11:30 ~ 22:00|02-939-1179|
두끼떡볶이 노원점|서울 노원구 상계로3길 15 현우빌딩 2층 1호|영업시간 매일 11:00 ~ 22:00|02-930-3844|
명동칼국수|서울 노원구 상계로 93 경일빌딩 1층|영업시간 매일 10:00 ~ 21:30|02-952-9867|
미스터아구 상계점|서울 노원구 덕릉로 744||02-939-4020|
명륜진사갈비 서울중계점|서울 노원구 동일로 1353 성일빌딩 2층|영업시간 매일 12:00 ~ 23:00|02-938-3100|
잔월|서울 노원구 동일로192길 38 지하1층|월~토 18:00 ~ 04:00||
일번지포장마차|서울 노원구 화랑로 337-4 1층|매일 14:00 ~ 02:00|02-942-9805|
봉심이족발|서울 노원구 덕릉로83길 20-5|월요일|02-934-5557|
풍하|서울 노원구 광운로 132 월계역신도브래뉴 B동 1층 103호|매일 17:30 ~ 23:50|010-5792-6745|
