카페명|주소|영업시간|전화번호|대표사진주소
키즈런스포츠파크|서울 노원구 섬밭로 258 건영옴니백화점 4층|영업시간 월~금 10:30 ~ 20:00|02-974-7000|
마들카페|서울 노원구 한글비석로 530 유치원상가 1층|영업시간 월~토 08:00 ~ 22:00|02-951-7330|
커피정원|서울 노원구 동일로242라길 12-3|영업시간 월~금 11:00 ~ 23:00|02-935-7149|
파파스토리 노원점|서울 노원구 노원로 456 백암빌딩 2층|월요일|02-6925-7477|
세컨플로어|서울 노원구 상계로1길 8 대유빌딩 2층 206호|영업시간 매일 13:00 ~ 23:00|02-6398-8342|
매머드커피 상계역점|서울 노원구 한글비석로 384 대호상가 1층 125-1호|영업시간 월~금 08:30 ~ 23:30|070-4069-0480|
투썸플레이스 노원구청점|서울 노원구 노해로 449 1층|영업시간 월~금 07:00 ~ 23:00|02-6959-1880|
카페 포레스트|서울 노원구 한글비석로12길 51-49|월요일||
할리스 태릉입구역점|서울 노원구 화랑로 453 1층|영업시간 매일 09:00 ~ 22:00|02-976-0078|
우아즈|서울 노원구 공릉로27길 72-3 1층|월요일|0507-1444-8092|
셜록홈즈 노원점|서울 노원구 노해로81길 12-20|월~금 11:00 ~ 24:00|02-951-0522|
어빌리티커피 공릉|서울 노원구 동일로180길 61-7 1층|영업시간 매일 10:00 ~ 23:00|010-9768-0114|
화이트아떼|서울 노원구 노원로26길 69 오성빌딩 2층|월요일|010-4322-8865|
투썸플레이스 상계점|서울 노원구 한글비석로 412|영업시간 매일 08:00 ~ 23:30|070-7558-8984|
앤하우스 노원점|서울 노원구 상계로 70 3층|매일 10:00 ~ 01:00|02-3392-3400|
슬슬커피|서울 노원구 석계로11길 35 1층|영업시간 월~토 11:00 ~ 20:00|02-6404-5714|
더코드 노원점|서울 노원구 상계로 93 경일빌딩 3층|영업시간 매일 10:00 ~ 22:00|02-932-6689|
파스쿠찌 노원역점|서울 노원구 노해로 488 1층|월,화,수,목,일 08:00 ~ 01:00|02-933-8497|
커스텀커피 노원중계점|서울 노원구 한글비석로 245 두타빌 A동 1층 117,118호|영업시간 매일 07:30 ~ 21:00|0507-1391-4945|
나무늘보북카페|서울 노원구 공릉로 187 건설빌딩 2층 204~205호|영업시간 월 14:00 ~ 23:00|070-8839-7241|
디저트39 공릉점|서울 노원구 공릉로 153 1층||02-977-3972|
디저트39 노원점|서울 노원구 상계로 97-4 1층 101호|영업시간 매일 10:00 ~ 22:00|02-934-3939|
커피빈 중계동은행사거리점|서울 노원구 한글비석로 263 성모빌딩 1층|영업시간 월~금 07:00 ~ 22:00|02-931-3055|
메가MGC커피 노원역점|서울 노원구 노해로 459 메가빌딩 1층|영업시간 월~토 07:30 ~ 22:30|02-930-7373|
메인레인템포|서울 노원구 공릉로41길 12 2층|영업시간 매일 17:00 ~ 22:00|010-9683-8808|
배배커피|서울 노원구 노해로 517-9 1층|영업시간 매일 11:00 ~ 23:00|02-939-9184|
바미디저트|서울 노원구 상계로7길 22 우성아파트상가 103호|월,일요일|010-9552-9989|
레드버튼 노원점|서울 노원구 노해로79길 6-19 나동 4층 1, 2호|월~목 13:00 ~ 24:00|02-931-3799|
봄날카페|서울 노원구 중계로18길 13|||
투썸플레이스 중계은행사거리점|서울 노원구 한글비석로 242 삼부플라자 1층|영업시간 매일 08:00 ~ 22:30||
투썸플레이스 노원하계1동점|서울 노원구 노원로 238 1층 4호|영업시간 매일 08:00 ~ 22:00|02-971-1911|
뽀스뜨레|서울 노원구 공릉로35길 14-25 상상빌딩 1층|월,수,목,금,토,일 10:00 ~ 01:30|070-7752-9252|
오피커피|서울 노원구 노원로26나길 12 1층|월요일||
마비노스커피|서울 노원구 한글비석로52길 22 1층|영업시간 월~금 09:00 ~ 20:00|070-4842-9226|
키즈앤팡 상계점|서울 노원구 수락산로 232||02-930-6346|
키즈앤팡 중계점|서울 노원구 중계로12가길 2 선인빌딩 4층||02-931-0694|
케어프리|서울 노원구 동일로242가길 14-6 1층|영업시간 매일 11:30 ~ 23:00||
홀리몰리베이글리|서울 노원구 화랑로51가길 21-19|영업시간 월~토 09:00 ~ 20:00||
호호커피집|서울 노원구 화랑로 337-21 1층, 2층|영업시간 월~금 09:00 ~ 18:00|070-4401-8454|
후아나 석계점|서울 노원구 석계로1길 18 301호|영업시간 매일 12:00 ~ 23:00|02-918-2885|
카페다온|서울 노원구 공릉로65길 20 1층||070-7722-1954|
설빙 서울과기대점|서울 노원구 동일로192길 88 오성빌딩 2층 201호|영업시간 매일 11:00 ~ 22:30|02-6052-1300|
탐앤탐스 공릉점|서울 노원구 동일로192길 31 1,2층|매일 00:00 ~ 24:00|02-979-4565|
메가MGC커피 공릉역점|서울 노원구 동일로192길 30 1층||02-971-7703|
이디야커피 태릉입구역점|서울 노원구 공릉로 105|영업시간 매일 09:00 ~ 22:00|02-977-9979|
샹드마르스커피 공릉점|서울 노원구 공릉로37길 23 4,5층|영업시간 매일 11:00 ~ 21:00||
스타벅스 월계트레이더스점|서울 노원구 마들로3길 17|영업시간 매일 10:00 ~ 21:30|1522-3232|
키즈필키즈카페|서울 노원구 동일로 1085|영업시간 월~금 10:30 ~ 20:30|02-974-1279|
그릭앤놀라|서울 노원구 화랑로55길 7|영업시간 월~금 10:00 ~ 19:00||
스타벅스 노원상계점|서울 노원구 동일로215길 2|영업시간 월~금 07:00 ~ 22:00|1522-3232|
이디야커피 노원역2호점|서울 노원구 상계로 64 가동 1층 1호|월~목 08:00 ~ 00:30|02-932-8447|
금남커퓌|서울 노원구 노원로30길 45|월요일||
카페민 공릉동본점|서울 노원구 동일로184길 6|월~토 09:00 ~ 24:00|02-977-7695|
폴바셋 노원점|서울 노원구 동일로 1414 지하1층|영업시간 매일 10:30 ~ 20:00||
빽다방 노원역우리은행점|서울 노원구 노해로 482 덕영빌딩 102호|영업시간 매일 08:00 ~ 22:00|02-930-1350|
메가MGC커피 중계브라운스톤점|서울 노원구 동일로203가길 29 1층 173,174호||02-978-4400|
루프독1027|서울 노원구 동일로 1027 송이빌딩 5층|영업시간 매일 11:00 ~ 20:00|010-3764-1024|
카페쉔|서울 노원구 동일로184길 52 1층|영업시간 월,수,목,금 11:00 ~ 20:00||
카페914|서울 노원구 동일로184길 63-15|영업시간 매일 12:00 ~ 22:00|02-972-4722|
물레|서울 노원구 노해로81길 12-20 LC빌딩 지하1층|월,화,수,목,일 12:00 ~ 24:00||
메가MGC커피 노원중앙점|서울 노원구 노해로 509 대국빌딩 1층|||
오와케이크 수락산역점|서울 노원구 동일로239가길 7-6 101호|영업시간 월,수,목,금,토,일 11:00 ~ 20:00|010-8485-6863|
카페인중독 노원점|서울 노원구 공릉로58길 126|매일 11:00 ~ 04:00|070-8877-3015|
공차 서울과기대점|서울 노원구 공릉로 227 1층|영업시간 매일 10:00 ~ 22:30|02-977-5856|
시크릿룸카페|서울 노원구 상계로 70|||
놀숲 노원역점|서울 노원구 상계로 59 2층||02-936-7999|
리즈|서울 노원구 공릉로58길 87|영업시간 월~금 09:00 ~ 18:00|010-2956-9420|
메가MGC커피 노원을지병원점|서울 노원구 공릉로 324-2 1층||02-971-0101|
설빙 중계은행사거리점|서울 노원구 중계로 218 원광빌딩 201호|영업시간 매일 11:00 ~ 22:00|02-6395-8008|
메가MGC커피 상계역점|서울 노원구 덕릉로83길 18 1층 102호||02-933-7134|
리얼베이비|서울 노원구 동일로 1550 고려프라자 502호||070-7718-8769|
메가MGC커피 석계역점|서울 노원구 화랑로 337 1층 103호|영업시간 매일 07:30 ~ 23:00|02-943-7743|
탐앤탐스 티티클럽노원점|서울 노원구 노해로 507 1층|매일 10:00 ~ 24:00|02-950-0479|
메가MGC커피 수락산역점|서울 노원구 동일로 1700 토마토파르코 1층 114호|영업시간 매일 08:00 ~ 23:00|02-938-6587|
할리스 수락산역점|서울 노원구 동일로239가길 22 1층||02-951-3266|
읍천리382 노원중계점|서울 노원구 중계동 589 신일아파트 1층 109호|영업시간 매일 09:00 ~ 22:00|02-933-0382|
그루브커피로스터스|서울 노원구 동일로186길 64|영업시간 매일 10:00 ~ 22:00||
이디야커피 상계역사거리점|서울 노원구 한글비석로 409 1,2층|영업시간 월~금 08:00 ~ 22:00|02-933-3219|
카페언덕길|서울 노원구 월계로44가길 40 1층 101호|영업시간 매일 09:30 ~ 19:30|010-7422-0430|
빽다방 노원역북부점|서울 노원구 상계로3길 21 1층 101호|영업시간 매일 08:00 ~ 22:00|02-937-5876|
카페7179 노원점|서울 노원구 동일로242바길 23-1 1층|영업시간 월,수,목,금,토,일 12:00 ~ 18:00|0507-1341-3125|
커피파는술집|서울 노원구 노해로85길 15-7|매일 14:00 ~ 03:00||
메가MGC커피 상계보람점|서울 노원구 한글비석로 464 1층||02-935-5550|
다님길|서울 노원구 공릉로41나길 31 1층|영업시간 매일 12:00 ~ 22:00|070-5088-2900|
컴포즈커피 노원역점|서울 노원구 동일로 1426 108호|영업시간 월~금 08:00 ~ 22:00|02-933-5955|
모비딕|서울 노원구 동일로 1083 2층|영업시간 매일 11:00 ~ 23:30|070-7584-8909|
컴포즈커피 노원공릉점|서울 노원구 동일로197길 21 1층|영업시간 월~금 07:00 ~ 22:30|02-2088-4780|
벌툰 노원점|서울 노원구 노해로79길 6-19 3층 2호|매일 10:00 ~ 02:00|02-932-7734|
메가MGC커피 공릉중앙점|서울 노원구 공릉로 137||02-976-9995|
쿠방플러스|서울 노원구 노원로26길 39 덕산빌딩 1층 102호|월요일|02-939-4104|
리아트커피바|서울 노원구 동일로192길 62 3층|영업시간 매일 12:00 ~ 23:00|070-7774-4905|
더숲|서울 노원구 노해로 480 조광빌딩 지하 1,2층|영업시간 매일 10:00 ~ 22:00|02-951-0206|
빽다방 광운대점|서울 노원구 광운로 43 로얄포토빌딩 1층|영업시간 월~금 08:30 ~ 22:00|070-7752-5322|
탐앤탐스 하계점|서울 노원구 섬밭로 258 1층||02-949-6644|
빽다방 노원문화의거리점|서울 노원구 노해로79길 6-19 화랑상가 나동 1층 104호|영업시간 매일 08:00 ~ 21:30|02-939-1350|
커피블러썸|서울 노원구 노원로34길 62|영업시간 매일 09:00 ~ 23:00|02-930-5222|
이디야커피 수락산역점|서울 노원구 동일로 1689|영업시간 매일 08:00 ~ 23:30|02-931-7288|
아워리|서울 노원구 중계로2길 84 1층 101호|영업시간 월~토 11:00 ~ 22:00|070-8825-0520|
공차 노원역점|서울 노원구 노해로 494 104,105호|영업시간 매일 10:00 ~ 22:00|02-939-0700|
커피빈 KB국민은행노원역점|서울 노원구 동일로 1405 1층|영업시간 월~금 07:00 ~ 21:00|02-930-9486|
이디야커피 상계역점|서울 노원구 덕릉로 698|영업시간 매일 08:00 ~ 23:30|02-951-8899|
카페 페페|서울 노원구 노해로 459 메가빌딩 1층|영업시간 월~금 08:00 ~ 22:00|02-933-1755|
카페포유|서울 노원구 동일로 1473|영업시간 월~토 10:00 ~ 22:30|02-934-5183|
스트릿츄러스 광운대점|서울 노원구 광운로 21 동해문화예술회관 1층||02-911-5896|
맨시니스|서울 노원구 한글비석로22길 28 예원빌딩 4층|월~토 11:00 ~ 01:00|070-7759-3976|
이디야커피 월계인덕점|서울 노원구 광운로22길 39|영업시간 월~금 10:00 ~ 23:00|02-914-7413|
마마스힐링 베이비카페|서울 노원구 동일로 1343 6층|영업시간 매일 10:30 ~ 19:30 · 브레이크타임1 매일 15:00 ~ 15:30 · 브레이크타임2 매일 17:30 ~ 18:00 · 브레이크타임3 매일 12:30 ~ 13:00|0507-1364-4858|
달로가는사다리|서울 노원구 상계로7길 29 1층|영업시간 매일 10:00 ~ 22:00|02-931-8186|
설빙 상계역점|서울 노원구 덕릉로87길 21 2층|영업시간 매일 11:30 ~ 22:00|02-935-3850|
크로플각|서울 노원구 동일로242길 51 2층|||
컴포즈커피 공릉경춘선숲길점|서울 노원구 동일로192길 74 지하2층 103호|영업시간 매일 08:00 ~ 22:30|02-976-1874|
마리웨일237 노원점|서울 노원구 상계로3길 16 1층|영업시간 매일 10:00 ~ 22:00|02-933-1177|
이디야커피 석계역점|서울 노원구 석계로3길 3|영업시간 매일 08:00 ~ 23:00||
달리는커피 노원상계점|서울 노원구 상계로12길 55|영업시간 매일 11:00 ~ 22:00|02-930-5953|
빽다방 중계은행사거리점|서울 노원구 한글비석로 235 하나프라자빌딩 1층 105호|영업시간 매일 10:00 ~ 22:00|02-932-0410|
커피나무 석계역점|서울 노원구 화랑로 325 1층|월~목 08:00 ~ 01:00||
이디야커피 중계점|서울 노원구 동일로204가길 34 씨앤미빌딩 103호|영업시간 월~금 09:00 ~ 22:40|02-3296-0703|
엘가커피 석계점|서울 노원구 석계로1길 22||070-7636-9228|
753베이글비스트로|서울 노원구 공릉로26길 32 1,2층|영업시간 월~금 08:00 ~ 19:00|010-8625-4210|
메가MGC커피 노원로데오점|서울 노원구 상계로3길 16 동원빌딩 1층||02-939-2223|
파스쿠찌 공릉역점|서울 노원구 동일로191길 7 1층|매일 08:00 ~ 01:00|02-972-8497|
공차 광운대점|서울 노원구 광운로 20 80주년 기념관 지하1층 내 복지매장|영업시간 월~토 10:00 ~ 21:00|02-943-8523|
날보러와요|서울 노원구 초안산로2라길 37|월요일|02-907-0662|
메가MGC커피 마들역점|서울 노원구 동일로 1541 11단지종합상가 1층 103,104호||02-939-4836|
이디야커피 당고개역점|서울 노원구 상계로 313|영업시간 매일 08:00 ~ 22:00||
메가MGC커피 중계은행사거리점|서울 노원구 한글비석로 270 스카이타워 105호||02-938-1231|
이디야커피 광운대점|서울 노원구 광운로 29|영업시간 월~금 07:30 ~ 23:00|02-942-0937|
24시 무인카페 만월경& 음악연습실 하계점|서울 노원구 동일로207길 184 학여울청구아파트 지하상가 1층|매일 00:00 ~ 24:00|010-2067-1174|
너브커피|서울 노원구 화랑로 425-43 1층|영업시간 매일 14:00 ~ 20:00||
이디야커피 마들역점|서울 노원구 동일로 1541|영업시간 월~금 09:30 ~ 22:30|02-930-9373|
샤오린|서울 노원구 공릉로20길 28 1층|월요일|0507-1340-1766|
빽다방 공릉역점|서울 노원구 동일로 1066 1층|영업시간 월~금 08:00 ~ 22:00|02-975-5550|
메가MGC커피 상계백병원점|서울 노원구 동일로 1356 상가동 1층 112호|영업시간 월~금 07:30 ~ 22:00|02-931-0100|
카페릿체|서울 노원구 한글비석로24길 33 1층||02-936-0195|
메가MGC커피 화랑대역점|서울 노원구 노원로1길 9 1층 103호|영업시간 매일 09:00 ~ 21:30|02-949-4002|
키웨스트커피 화랑대역점|서울 노원구 노원로1길 67 대덕프라자 1,2층 117호|영업시간 매일 08:30 ~ 23:00|02-977-6055|
마스터키 노원점|서울 노원구 상계로3길 21 지하1층|영업시간 월~금 11:00 ~ 22:00|02-933-0415|
커피나무 상계역점|서울 노원구 한글비석로 396 벽산아파트복합상가 109동 1층|영업시간 월~금 08:00 ~ 23:00|02-934-1475|
빽다방 상계역점|서울 노원구 덕릉로83길 5 1층 105호|영업시간 매일 09:00 ~ 21:00|02-2088-5805|
노원실버카페|서울 노원구 중계동 507-3||02-949-3757|
빽다방 중계씨앤미점|서울 노원구 동일로204가길 34 1층 109호|영업시간 매일 07:00 ~ 22:30|02-2243-1544|
낫론니 비해피어|서울 노원구 한글비석로29길 31 2층|영업시간 월,목,금,토,일 12:00 ~ 21:00|070-8119-0873|
설빙 서울광운대점|서울 노원구 광운로 25 2층||02-6013-3139|
컴포즈커피 상계중앙점|서울 노원구 상계로23다길 13-8 노원아이파크 101동 110,111호|영업시간 매일 08:00 ~ 22:00|02-932-0972|
메가MGC커피 중계본동점|서울 노원구 중계로14길 29 1층|영업시간 매일 08:00 ~ 22:00|02-931-4080|
청자다방 공릉점|서울 노원구 공릉로 191-4 1층|영업시간 월~금 07:30 ~ 22:30|02-948-2401|
이디야커피 노원사거리점|서울 노원구 동일로 1393|영업시간 매일 09:00 ~ 23:00|02-933-3325|
빽다방 태릉입구역점|서울 노원구 동일로 986 104호|영업시간 매일 08:00 ~ 21:00|070-4077-2127|
펭귄드링스커피 2호점|서울 노원구 노해로 495 삼용빌딩 1, 2층|영업시간 월~금 08:00 ~ 23:00|02-933-0550|
금성다방|서울 노원구 동일로186길 77-17 1층 102호|영업시간 매일 10:00 ~ 22:00|02-3213-1511|
이디야커피 공릉역점|서울 노원구 동일로192길 5|월~금 08:00 ~ 24:00|02-971-3866|
원주율|서울 노원구 동일로178길 59-25 1층 2호|영업시간 매일 12:00 ~ 22:00||
코르키|서울 노원구 중계로 170|||
카페베르데 광운대본점|서울 노원구 광운로 17-3 1층|||
카페 쿼리|서울 노원구 공릉로58길 122 1층|영업시간 월~토 08:00 ~ 19:00|010-8922-2680|
영스테이 공릉점|서울 노원구 공릉로 107 1층|영업시간 월,수,목,금,토,일 11:30 ~ 21:00|010-5838-0572|
마을과마디|서울 노원구 화랑로 464 1층|월요일|02-977-1318|
빠베|서울 노원구 중계로 184 중계종합상가 2층 203호|월요일|070-7097-4081|
카페해안|서울 노원구 공릉로42길 107 지층1호|영업시간 매일 10:30 ~ 21:00|070-7543-3895|
놀숲 중계은행사거리점|서울 노원구 한글비석로 231 위성프라자 지하1층||070-7786-1364|
이디야커피 서울여대점|서울 노원구 노원로 3|영업시간 월~토 08:00 ~ 22:50|02-977-2006|
공차 수락산역|서울 노원구 동일로243길 10 수락월드 1층|영업시간 매일 09:00 ~ 22:00|02-933-0784|
허니블리스|서울 노원구 동일로180길 47-4 1층 101호|영업시간 매일 11:00 ~ 20:00||
빔블커피|서울 노원구 동일로184길 69-3|영업시간 매일 10:00 ~ 23:00||
커스텀커피 노원상계점|서울 노원구 노원로34길 112|영업시간 매일 09:00 ~ 20:30||
커피랑도서관 강북본점|서울 노원구 석계로 102 주원21빌딩 8층|월 09:00 ~ 24:00|070-4197-1140|
커스텀커피 노원역점|서울 노원구 노해로 452 1층 103, 104호||02-3391-0507|
빽다방 수락산역점|서울 노원구 동일로 1701 오피앙 오피스텔 103호|영업시간 매일 07:30 ~ 22:00|02-939-0726|
커피니 중계점|서울 노원구 동일로 1279 중계그린아파트 B상가 207호|영업시간 매일 09:00 ~ 22:00|02-948-9633|
룸인|서울 노원구 상계로 75 3층||02-3391-5253|
스노우그릭|서울 노원구 동일로218길 41 1층|영업시간 월~토 12:00 ~ 20:00|010-3491-5153|
슈퍼윙스키즈카페 롯데마트중계점|서울 노원구 노원로 330 지하 1층|영업시간 월~목 11:00 ~ 19:50|02-930-4388|
월계청춘카페|서울 노원구 광운로 44||070-4174-7755|
메가MGC커피 원자력병원점|서울 노원구 공릉로46길 3 공릉동평화타운 1층 102호||02-976-7771|
카페미니|서울 노원구 동일로242가길 30-12 1층|영업시간 월~토 10:00 ~ 23:00||
리노커피|서울 노원구 동일로237가길 21||02-938-8076|
메가MGC커피 수락중앙점|서울 노원구 동일로 1651 1층 4호|영업시간 매일 08:00 ~ 22:00|02-932-3974|
스윗버터|서울 노원구 공릉로46길 9|영업시간 매일 11:00 ~ 22:00|070-4146-6228|
비스킷플로어|서울 노원구 동일로190길 8 1층 6호|영업시간 월~금 08:00 ~ 19:00||
춘삼월|서울 노원구 한글비석로20길 43 4층|영업시간 월,수,목,금,토 12:00 ~ 22:00||
이디야커피 노원중앙점|서울 노원구 노원로 452|영업시간 월~금 08:00 ~ 23:00|02-930-3219|
달렉스|서울 노원구 초안산로2라길 19-20 1층|영업시간 월~금 03:00 ~ 21:00|010-9928-3669|
커피아가씨와 와플총각 공릉점|서울 노원구 동일로174길 6||02-949-3355|
복고다방 공릉점|서울 노원구 공릉로43길 37 101호||02-979-1588|
투썸커피 하계CGV스윗바점|서울 노원구 섬밭로 258|||
베비아모 에스프레소바|서울 노원구 동일로184길 37 1층|영업시간 월,수,목,금 10:00 ~ 19:00|0507-1422-0327|
스타벅스 월계이마트점|서울 노원구 마들로3길 15|영업시간 매일 10:00 ~ 22:30|1522-3232|
뛰노리방방 상계점|서울 노원구 한글비석로 460 백산빌딩 지하1층|영업시간 월~금 13:00 ~ 19:00|02-930-7920|
개썸커피|서울 노원구 동일로242길 123|영업시간 매일 10:00 ~ 20:00||
