맛집명|주소|영업시간|전화번호|대표사진주소
함흥냉면|서울 영등포구 영등포로42길 6|영업시간 매일 11:00 ~ 22:00|02-2678-2722|
능이버섯백숙|서울 영등포구 선유로 32|영업시간 매일 11:00 ~ 21:30|02-2677-7373|
신길동별난아찌짬뽕|서울 영등포구 영등포로62길 10|영업시간 월~토 12:00 ~ 23:00|010-5395-1151|
동해도 본점|서울 영등포구 은행로 25 안원빌딩 지하 1층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-761-6200|
63뷔페 파빌리온|서울 영등포구 63로 50 63빌딩 지하1층|영업시간 월~금 12:00 ~ 21:00 · 브레이크타임1 월~금 15:00 ~ 18:00|02-789-5731|
원조 부안집|서울 영등포구 당산로32길 10|월~금 11:00 ~ 02:00|010-5852-8749|
월화고기 문래동본점|서울 영등포구 당산로 34 118호|영업시간 월~금 16:00 ~ 23:00|02-2671-7592|
호텔707|서울 영등포구 도림로139길 2-2|월~목 11:00 ~ 01:00|02-2636-8694|
당산원조곱창|서울 영등포구 당산로45길 9|영업시간 매일 13:00 ~ 23:00|02-2634-7773|
여로집 본관|서울 영등포구 영중로10길 26|매일 11:30 ~ 01:00|02-2678-8482|
창고43 본점|서울 영등포구 국제금융로6길 33 여의도백화점 M2층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 월~금 14:00 ~ 17:30|02-783-4557|
스시나베|서울 영등포구 영등포로 190-1 1층|영업시간 매일 11:30 ~ 22:00|02-2677-5460|
대문점|서울 영등포구 영중로10길 30 1층|영업시간 매일 12:00 ~ 22:00|02-2678-3256|
차이나플레인 여의도점|서울 영등포구 국회대로76길 16 켄싱턴호텔 별관 C동 2층|영업시간 월~금 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-784-7877|
양키스그릴|서울 영등포구 도림로 434-9 1층 102호|영업시간 월,화,목,금,토,일 11:30 ~ 22:00 · 브레이크타임 월,화,목,금,토,일 15:30 ~ 17:00|070-8836-2819|
오월의종 타임스퀘어점|서울 영등포구 영중로 15 112-1호|영업시간 매일 10:30 ~ 22:00||
소문난식당|서울 영등포구 도림로141가길 32-1|영업시간 월~토 11:00 ~ 16:00|02-2635-0570|
스몰|서울 영등포구 경인로77가길 12 1층|영업시간 매일 16:00 ~ 22:00|070-8880-0815|
최우영수산 영등포점|서울 영등포구 영등포로 161 1층|영업시간 매일 12:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 16:00|02-2068-3430|
육영토종한우|서울 영등포구 당산로 160|영업시간 매일 11:00 ~ 24:00|02-3667-6011|
오복순대국|서울 영등포구 도림로 465 1층|영업시간 월~금 11:00 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-2677-4183|
본보야지|서울 영등포구 국제금융로2길 7 한주빌딩 2층|영업시간 매일 11:30 ~ 23:00|02-782-8889|
더플레이트디저트 더현대서울점|서울 영등포구 여의대로 108 지하1층|영업시간 월~목 10:30 ~ 20:00|02-3277-0796|
진가와 여의도점|서울 영등포구 국제금융로2길 17 3층|영업시간 월~금 11:00 ~ 21:00 · 브레이크타임 매일 14:30 ~ 17:30|02-782-9072|
더블유페스타|서울 영등포구 국회대로 543 동양타워 지하1층||02-2679-1100|
브루클린더버거조인트 여의도점|서울 영등포구 국제금융로2길 24 BNK금융타워 1층|영업시간 매일 11:00 ~ 21:30|02-761-7180|
브로트아트|서울 영등포구 국제금융로7길 3 1층|영업시간 월~금 07:30 ~ 21:00|02-785-0466|
일일향 여의도점|서울 영등포구 의사당대로 83 오투타워 2층|영업시간 매일 11:30 ~ 21:30|02-783-9311|
시즌커피앤베이크|서울 영등포구 양산로9길 12-1|영업시간 매일 08:00 ~ 21:00|02-2676-7161|
도쿄등심 여의도점|서울 영등포구 여의나루로 50 한국교직원공제회관 지하1층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-782-2260|
징기스 영등포점|서울 영등포구 경인로 865 1층|영업시간 매일 17:00 ~ 24:00|02-2677-5606|
모던눌랑 여의도점|서울 영등포구 국제금융로8길 31 SK증권빌딩 지하1층|영업시간 매일 11:30 ~ 22:00|02-6484-5980|
화담|서울 영등포구 국회대로 800 여의도파라곤 지하1층|영업시간 월~금 11:10 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-6166-3355|
곱 문래점|서울 영등포구 당산로 34 로데오왁 118호|영업시간 월~토 16:00 ~ 24:00|02-2633-5201|
고봉삼계탕|서울 영등포구 국회대로72길 5|영업시간 매일 11:00 ~ 21:30|02-785-3877|
오목집 당산점|서울 영등포구 당산로47길 14 태원빌딩 2층|영업시간 매일 11:30 ~ 24:00|02-2637-3779|
진진만두 여의도점|서울 영등포구 국제금융로8길 34 오륜빌딩 3층 304호|영업시간 월~금 12:00 ~ 22:00|02-780-7867|
뚜스뚜스베이커리카페 선유도점|서울 영등포구 양평로 132 더 스테이트 선유 호텔 1층, 2층|매일 07:00 ~ 01:00|02-2632-9006|
영등포 카페드람브르|서울 영등포구 경인로 867 호텔GMS 2층|영업시간 매일 10:00 ~ 22:00|02-882-3377|
팜스프링스|서울 영등포구 도신로60길 22-3 2층|영업시간 월~금 08:00 ~ 21:30|02-847-1107|
세광양대창 여의도점|서울 영등포구 여의대방로65길 24|영업시간 월~금 12:00 ~ 22:00|02-782-9774|
마루|서울 영등포구 국제금융로7길 15 여의쇼핑센터 1층|영업시간 매일 11:00 ~ 22:00|02-785-9955|
카페솔트|서울 영등포구 도림로133길 12 1층|영업시간 화~토 12:30 ~ 22:00|0507-1338-1540|
영등포꼬들집|서울 영등포구 영중로10길 25 1층|월~금 16:00 ~ 02:00||
메이탄 영등포점|서울 영등포구 선유로 252 설록디아망타워 1층|영업시간 매일 11:00 ~ 21:30|02-2635-6878|
일미집 영등포점|서울 영등포구 영중로 43 1층|영업시간 매일 10:00 ~ 22:00|02-2677-4544|
동해반점|서울 영등포구 시흥대로 639|영업시간 화~일 11:00 ~ 21:30 · 브레이크타임 화~일 15:30 ~ 16:30|02-832-4430|
호박집|서울 영등포구 영등포로 237-1|영업시간 매일 07:00 ~ 22:30|02-2634-9703|
공주칼국수|서울 영등포구 도림천로11길 1 1층 101호|영업시간 매일 10:00 ~ 20:30|02-847-9242|
호텔올라 KBS본관점|서울 영등포구 의사당대로 38 아일랜드파크 1층|영업시간 매일 11:30 ~ 22:30|02-2090-7220|
동래정 영등포본점|서울 영등포구 당산로30길 5 1층|영업시간 월~토 15:00 ~ 23:00||
부여집|서울 영등포구 선유동1로 24 1,2층|영업시간 매일 09:30 ~ 22:00|02-2633-0666|
웨이브스|서울 영등포구 도림로 434-11|영업시간 매일 12:00 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|070-7681-0101|
에베레스트 레스토랑 영등포점|서울 영등포구 경인로 838-1 지하1층|영업시간 매일 11:00 ~ 22:00|02-3667-8848|
커피리브레 영등포 타임스퀘어점|서울 영등포구 영중로 15 타임스퀘어 1층 112호|영업시간 매일 10:30 ~ 22:00|02-2635-0615|
양평동장군집 양평동본점|서울 영등포구 선유서로 97|영업시간 월~금 12:00 ~ 23:00|02-3667-1392|
육갑식당 당산점|서울 영등포구 당산로47길 15 대양빌딩 1층|영업시간 월~금 15:00 ~ 23:30|02-2678-9293|
서궁|서울 영등포구 국제금융로 86 롯데캐슬아이비 지하 1층|영업시간 월~금 11:00 ~ 22:00|02-780-7548|
비어바나|서울 영등포구 도림로129길 5-1|월~금 16:00 ~ 01:00|02-2634-6277|
하동관 여의도역점|서울 영등포구 여의나루로 50 한국교직원공제회관 지하1층|영업시간 월~토 07:00 ~ 16:00|02-761-5656|
영등포꽃삼|서울 영등포구 영중로4길 6 1층|영업시간 월~금 15:00 ~ 24:00|02-2678-8988|
청기와타운 영등포본점|서울 영등포구 영중로10길 32-4 1,2층|영업시간 매일 11:30 ~ 22:00|02-2068-9203|
이스트우드 1호점|서울 영등포구 도신로17길 6 1층|영업시간 매일 08:00 ~ 22:00|070-4459-0103|
문래그집|서울 영등포구 선유로22길 3 유선빌딩 1층 102호|영업시간 월~금 11:30 ~ 23:00 · 브레이크타임 월~금 15:00 ~ 16:30||
우미노미|서울 영등포구 당산로 180 신우빌딩 1층 12호|영업시간 매일 11:30 ~ 20:00 · 브레이크타임 매일 14:00 ~ 18:00|02-3667-4027|
진진만두 국회점|서울 영등포구 국회대로72길 11 1층|영업시간 월~토 11:00 ~ 22:00|02-761-5454|
양키스버거|서울 영등포구 도림로 434-1|화요일|070-7758-6263|
라크라센타 문래본점|서울 영등포구 문래로 92-5|영업시간 월~금 08:00 ~ 21:50|02-2676-6202|
영원식당|서울 영등포구 여의나루로 117|영업시간 매일 11:00 ~ 22:00|02-784-1866|
오복수산참치 여의도점|서울 영등포구 의사당대로 83 오투타워 2층|영업시간 매일 11:00 ~ 22:00 · 브레이크타임 매일 14:30 ~ 17:00|02-783-9988|
라메흐꺄도|서울 영등포구 선유로17길 24|영업시간 매일 10:00 ~ 21:50|02-3667-5989|
피그인더가든 여의도점|서울 영등포구 여의대로 56 한화투자증권빌딩 1층|영업시간 월~금 08:00 ~ 21:00|02-761-4272|
돈블랑 여의도점|서울 영등포구 여의대방로67길 11 잡지회관 2층|영업시간 매일 11:30 ~ 22:00|02-784-9293|
즉석우동짜장|서울 영등포구 대방천로 260 1층|매일 00:00 ~ 24:00||
동경화로 문래점|서울 영등포구 당산로 34 1층 107, 108호|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 14:00 ~ 16:00|02-2671-7567|
우리삼겹|서울 영등포구 국회대로34길 5 1층|매일 13:00 ~ 01:00|02-2678-6556|
켄싱턴호텔 여의도 브로드웨이|서울 영등포구 국회대로76길 16|영업시간 매일 07:00 ~ 21:30 · 브레이크타임1 월~금 09:30 ~ 11:30 · 브레이크타임2 월~금 14:30 ~ 18:00|02-6670-7260|
문래동 돈까스|서울 영등포구 도림로147길 2-1|영업시간 월~토 11:00 ~ 21:00 · 브레이크타임 월~토 14:30 ~ 17:00|02-2633-1007|
고봉삼계탕 KBS별관점|서울 영등포구 여의대방로65길 13 1층|영업시간 매일 10:30 ~ 22:00|02-782-7772|
민소한우 여의도본점|서울 영등포구 국제금융로2길 37 S트레뉴 지하1층|영업시간 월~금 11:00 ~ 22:00 · 브레이크타임 월~금 14:30 ~ 17:00|02-780-3365|
희락돈까스|서울 영등포구 양산로 210 1층|영업시간 월~토 10:00 ~ 20:00|02-2634-8714|
아트몬스터 영등포역점|서울 영등포구 영등포로42길 23 1층|월~금 17:00 ~ 01:00|02-2635-0304|
포프트커피|서울 영등포구 경인로114길 10-1 1층|영업시간 매일 10:00 ~ 22:00|010-5162-6688|
예성가든|서울 영등포구 국제금융로6길 38 한국화재보험협회빌딩 지하1층|영업시간 월~토 10:00 ~ 22:00|02-785-4355|
생어거스틴 여의도점|서울 영등포구 국제금융로2길 37 에스트레뉴 2층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-769-1680|
구석집|서울 영등포구 국회대로36길 3-1 1층|영업시간 월~토 11:00 ~ 22:00 · 브레이크타임 매일 14:30 ~ 16:30|02-2635-1231|
송원마포돼지갈비|서울 영등포구 도림로147길 2-1|영업시간 월~토 17:00 ~ 23:00|02-2678-2978|
사대부집 곳간|서울 영등포구 여의대로 24 전경련회관 50층|영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|02-2055-4441|
강남|서울 영등포구 당산로 214 삼성래미안 4차 상가 2층|영업시간 화~일 11:30 ~ 21:00|02-2633-8124|
피크니크 선유도점|서울 영등포구 양평로22길 2-1 1층|영업시간 월~금 10:00 ~ 22:30|070-4110-6770|
광명대창집 영등포점|서울 영등포구 경인로 861-2 1층|월~금 17:00 ~ 02:00|02-2634-6692|
보사노바 커피로스터스 문래점|서울 영등포구 영등포로20길 22-4|영업시간 월~금 08:00 ~ 22:00|02-2633-0038|
대방골|서울 영등포구 국회대로 800 진미파라곤 지하1층 114~125호||02-783-4999|
호우양꼬치 본점|서울 영등포구 영중로10길 6 델리타운 102호|매일 14:30 ~ 02:30|070-7747-9488|
참새방앗간|서울 영등포구 당산로48길 15|매일 16:00 ~ 02:00|02-2675-1199|
제스트 콘래드서울점|서울 영등포구 국제금융로 10|영업시간 매일 06:30 ~ 22:00 · 브레이크타임1 매일 10:30 ~ 11:30 · 브레이크타임2 화,수,목,금,일 14:30 ~ 18:00|02-6137-7100|
삿뽀로 당산점|서울 영등포구 국회대로 539 TCC센터 4층|영업시간 매일 11:00 ~ 22:00|02-2634-6667|
올라 여의도파크센터점|서울 영등포구 여의대로 8 지하1층|영업시간 매일 11:30 ~ 22:30 · 브레이크타임 매일 14:30 ~ 17:30|02-2070-7220|
타코벨 여의도메리츠점|서울 영등포구 국제금융로2길 11 메리츠화재 1층|영업시간 월~금 07:00 ~ 22:00|02-3775-3330|
신풍파전닭갈비|서울 영등포구 신풍로10길 2-16|영업시간 월~토 11:00 ~ 24:00|02-832-5989|
희정식당|서울 영등포구 여의나루로 117 서울상가 지하1층|영업시간 월~토 11:30 ~ 23:30|02-784-9213|
선유기지|서울 영등포구 선유로51길 1 1층, 지하1층|영업시간 월~금 11:30 ~ 22:00|070-4797-0082|
카페기글|서울 영등포구 도림로128길 21 1층|영업시간 월~금 12:00 ~ 21:30||
홍설|서울 영등포구 의사당대로1길 25 1층|영업시간 월~금 09:00 ~ 22:00|02-786-1400|
서민준밀밭|서울 영등포구 영신로40길 22-1|영업시간 월~토 10:00 ~ 21:00|02-2634-6848|
로꼬로꼬조개찜 영등포직영점|서울 영등포구 영등포로42길 1 1층|매일 16:00 ~ 01:00|02-2632-4777|
당산빨간주꾸미|서울 영등포구 당산로45길 7-2 1층|영업시간 매일 11:00 ~ 23:30|02-3667-9289|
리춘시장 영등포역점|서울 영등포구 영중로4길 3||02-2634-0410|
문래돼지불백|서울 영등포구 당산로 2-1|영업시간 매일 09:30 ~ 21:40|02-2677-2509|
타마스시|서울 영등포구 은행로 30|영업시간 매일 11:30 ~ 22:30|02-785-1634|
냅다청양집 본점|서울 영등포구 당산로32길 12 1층|영업시간 월~금 11:30 ~ 24:00|02-2675-1222|
이고집쭈꾸미 본점|서울 영등포구 영중로4길 20-1 1층|영업시간 매일 12:00 ~ 24:00|02-2678-9186|
반샤쿠|서울 영등포구 영중로6길 12|월,화,수,목,일 17:00 ~ 02:00||
인기명 선유도점|서울 영등포구 선유로49길 23 선유도역2차 아이에스비즈타워 115, 116호|영업시간 매일 11:30 ~ 23:00 · 브레이크타임 매일 15:00 ~ 17:00|02-6123-4040|
판다익스프레스 IFC몰점|서울 영등포구 국제금융로 10 지하3층|영업시간 월~금 11:30 ~ 20:20|02-6137-5080|
해담채 서여의도점|서울 영등포구 은행로 30 중소기업중앙회 1층 15호|영업시간 월~금 11:30 ~ 22:00 · 브레이크타임1 월~금 14:30 ~ 17:30|02-761-4997|
화사랑화로구이 문래점|서울 영등포구 선유로9가길 16 광양림빌딩 1,2층|영업시간 매일 11:00 ~ 23:00|02-2677-5775|
로라멘|서울 영등포구 도림로131길 17 1층|영업시간 화,수,금,토,일 11:30 ~ 21:30 · 브레이크타임 화,수,금,토,일 14:30 ~ 17:30|02-2677-7115|
비닐하우스|서울 영등포구 도림로128가길 13-8 1층|영업시간 월~금 18:00 ~ 24:00|02-322-2514|
줘마양다리구이 본점|서울 영등포구 도림천로11길 13|영업시간 매일 12:00 ~ 24:00|010-6797-6088|
채윤희|서울 영등포구 도림로128길 21 2층|||
홍보석|서울 영등포구 의사당대로 108 아일렉스 5층|영업시간 매일 11:00 ~ 22:00||
워킹온더클라우드|서울 영등포구 63로 50 63한화생명빌딩 59층|영업시간 월~금 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:30|02-789-5904|
화해당 여의도점|서울 영등포구 국회대로62길 15 1층 3호|영업시간 월~토 11:00 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 16:00|02-785-4422|
영의정|서울 영등포구 국제금융로 72|영업시간 월~금 11:30 ~ 22:00|02-761-0236|
아웃백스테이크하우스 여의도점|서울 영등포구 국제금융로8길 6 신영증권빌딩 지하 1층|영업시간 매일 11:00 ~ 21:30|02-761-2961|
그리츠|서울 영등포구 의사당대로 16|영업시간 매일 06:30 ~ 21:30 · 브레이크타임1 매일 10:00 ~ 11:30 · 브레이크타임2 월,화,수,목,금,일 14:30 ~ 18:00|02-6222-5511|
너도나도식당|서울 영등포구 양평로 126 1층|영업시간 월~토 07:00 ~ 21:00|02-2634-5469|
긴자|서울 영등포구 국제금융로2길 36|영업시간 월,화,수,목,금,일 11:30 ~ 21:30|02-785-4200|
술선생잭|서울 영등포구 영등포로 238|매일 15:00 ~ 06:00|02-2676-3261|
서여사네|서울 영등포구 도림로129길 2|영업시간 월~금 11:00 ~ 21:00|02-2633-8092|
백리향|서울 영등포구 63로 50 63빌딩 57층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:30|02-789-5741|
광부맥주 영등포제1광구|서울 영등포구 영등포로 248 1층 102-1호|월~금 16:00 ~ 03:00|02-2672-3330|
쓰리버즈 IFC점|서울 영등포구 국제금융로 10 THREE IFC 1층|영업시간 월~금 08:00 ~ 22:00|02-6137-3031|
노버든|서울 영등포구 당산로31길 25 2층 201호|영업시간 월~금 10:00 ~ 21:00|0507-1340-4994|
이도맨숀|서울 영등포구 국회대로 794 1층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 월~금 14:30 ~ 17:00|010-8233-6634|
텐진라멘|서울 영등포구 당산로 111-4 1층|영업시간 월~토 11:30 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:30|070-8614-0816|
롱타임노씨 당산점|서울 영등포구 당산로45길 13 2, 3층|월~목 15:00 ~ 02:00|02-2678-5787|
소정담|서울 영등포구 당산로40길 16 보성빌딩 1층 101호|영업시간 화~일 07:00 ~ 14:00|02-2675-0305|
정석참치 영등포2호점|서울 영등포구 영중로 95-1 1층|영업시간 월~토 11:00 ~ 23:00|02-2675-1164|
노조미|서울 영등포구 은행로 3 삼희익스콘벤처타워 지하 113호|영업시간 매일 11:00 ~ 22:00 · 브레이크타임 매일 14:30 ~ 17:00||
카페설리번|서울 영등포구 당산로 241 1층|영업시간 월~금 09:00 ~ 22:00|02-2068-8825|
항정사이|서울 영등포구 영중로4길 13-2 1, 2층|영업시간 월~금 15:00 ~ 24:00|02-2677-1474|
운산 여의도점|서울 영등포구 여의공원로 101 CCMM빌딩 102호|영업시간 매일 11:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 18:00|02-780-6333|
레드다이닝룸|서울 영등포구 여의대방로47길 26 1층|영업시간 화~일 11:30 ~ 22:00|02-6448-1285|
은진포차|서울 영등포구 도림로133길 20|영업시간 월~토 16:00 ~ 24:00|010-3899-4479|
히또비또|서울 영등포구 여의대방로 375 14층|영업시간 월~토 17:00 ~ 24:00|02-783-0700|
윤달오리전문점|서울 영등포구 영등포로 181-2 1층|영업시간 매일 11:00 ~ 22:00|02-2633-5292|
값진식육|서울 영등포구 선유로 58-4|영업시간 월~토 11:00 ~ 23:00|02-2634-9288|
대박굼터|서울 영등포구 당산로47길 11|매일 16:00 ~ 02:00|02-2677-7401|
다미|서울 영등포구 국제금융로8길 34 오륜빌딩 1층|영업시간 월~금 11:00 ~ 23:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-783-5167|
뚝심한우 여의도점|서울 영등포구 국제금융로6길 26 한국노총회관 2층|영업시간 월~금 10:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:30|02-6277-2800|
맨홀커피|서울 영등포구 당산동5가 43 당산센트럴아파트 상가B동 지하1층|영업시간 화~일 12:00 ~ 22:30|02-6398-9427|
대박곱창구이|서울 영등포구 당산로30길 6-1|월~토 16:00 ~ 03:30|02-2676-0209|
준무|서울 영등포구 도림로 445|월~토 11:30 ~ 02:00|070-8263-7861|
순흥골 신길점|서울 영등포구 대방천로 175|영업시간 매일 11:30 ~ 22:00|02-848-1888|
탭퍼블릭 여의도점|서울 영등포구 의사당대로 83 오투테라스 2층|영업시간 월~금 11:00 ~ 24:00|02-785-7588|
쿠마|서울 영등포구 여의대방로69길 7 충무빌딩 2층|영업시간 월~토 11:00 ~ 22:00 · 브레이크타임 월~토 12:30 ~ 18:00|02-2645-7222|
애슐리퀸즈 여의도한강공원점|서울 영등포구 여의동로 290 이랜드크루즈 2선착장 1층|영업시간 매일 11:00 ~ 21:00|0507-1414-1063|
차이나플레인 여의도전경련점|서울 영등포구 여의대로 24 전경련회관 타워동 지하 1층|영업시간 월~금 11:30 ~ 22:00 · 브레이크타임 매일 14:30 ~ 17:00|02-2055-4500|
야마야 여의도점|서울 영등포구 여의대로 66 KTB 투자증권 별관 2층|영업시간 월~금 11:00 ~ 22:30 · 브레이크타임 월~금 15:00 ~ 17:00|02-3775-0032|
핫램|서울 영등포구 영중로3길 11 1층|영업시간 매일 16:00 ~ 23:00|010-5545-2412|
부산자갈치꼼장어|서울 영등포구 영등포로 410|매일 14:30 ~ 01:30|02-848-3812|
온수반|서울 영등포구 양평로22가길 6 1층|영업시간 매일 11:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|070-7543-1731|
광안리 영등포점|서울 영등포구 영중로4길 8 1층|영업시간 월~토 18:00 ~ 24:00||
소담촌 오목교점|서울 영등포구 영등포로 21 양평빌딩 3층 302, 303호|영업시간 매일 11:00 ~ 22:00|02-2632-5350|
이즈미|서울 영등포구 국회대로72길 4|영업시간 월~토 10:30 ~ 22:00|02-761-1300|
노티드 여의도IFC|서울 영등포구 국제금융로 10 서울 국제금융센터 L2층 234호|영업시간 매일 10:00 ~ 22:00|070-4470-9377|
차이룡|서울 영등포구 영등포로36길 8|영업시간 월~토 10:00 ~ 22:00|02-2678-6443|
전봇대곱창|서울 영등포구 영등포로 369 1층||02-841-0131|
삼육공 여의도케이타워점|서울 영등포구 국제금융로8길 31 지하 2층|영업시간 매일 11:30 ~ 22:00||
복만루|서울 영등포구 디지털로 346|영업시간 매일 11:00 ~ 23:00|02-6082-7880|
스시민 영등포점|서울 영등포구 영등포로 203|영업시간 매일 11:30 ~ 21:30|02-2677-9855|
교대이층집 당산점|서울 영등포구 당산로45길 13 1층|영업시간 매일 11:30 ~ 23:30|02-2068-6692|
테이스팅룸 IFC몰점|서울 영등포구 국제금융로 10 B3층 309호|영업시간 매일 10:00 ~ 22:00|02-6137-5654|
스시로 타임스퀘어점|서울 영등포구 영중로 15 지하 1층 전문식당가 내|영업시간 매일 11:30 ~ 21:00|02-2633-3015|
