맛집명|주소|영업시간|전화번호|대표사진주소
부엉이돈가스 신촌점|서울 서대문구 연세로4길 62|영업시간 월,수,목,금,토,일 12:00 ~ 21:00|02-312-1216|
복성각|서울 서대문구 명물1길 24|영업시간 매일 11:30 ~ 21:00|02-364-1522|
정육면체|서울 서대문구 연세로5다길 22-8 1층|영업시간 매일 11:30 ~ 21:00|070-4179-3819|
꼬숑돈까스|서울 서대문구 명물1길 2 1층|||
또보겠지떡볶이집 신촌히어로점|서울 서대문구 연세로4길 19 2층|영업시간 월~금 11:30 ~ 21:00 · 브레이크타임 월~금 14:30 ~ 15:30||
사조미가|서울 서대문구 통일로 107-39 사조빌딩 2층|매일 11:30 ~ 22:00|02-362-1806|
미도인 신촌|서울 서대문구 명물길 33 2층|매일 11:30 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 17:00|02-313-6111|
이화원|서울 서대문구 연희맛로 13|매일 11:30 ~ 22:00|02-334-1888|
편의방|서울 서대문구 연희로 36|첫째,둘째,셋째 월요일|02-363-5887|
미스터서왕만두|서울 서대문구 신촌역로 16|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 월 15:00 ~ 16:00|02-312-8869|
매뉴팩트커피 연희본점|서울 서대문구 연희로11길 29 2층|영업시간 월~토 09:00 ~ 18:00|02-6406-8777|
미분당 신촌2호점|서울 서대문구 연세로5길 26-7|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|02-3141-9494|
독수리다방|서울 서대문구 연세로 36 독수리빌딩 8층|매일 11:00 ~ 24:00|02-363-1222|
가타쯔무리|서울 서대문구 명지대길 72|영업시간 매일 11:00 ~ 14:30||
가야가야 이대점|서울 서대문구 이화여대5길 7-3|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|02-363-7877|
스웨이커피스테이션|서울 서대문구 연희로11길 61|매일 11:00 ~ 22:00|02-6348-0061|
월순철판동태찜|서울 서대문구 연희맛로 17-14 1층|월~토 11:30 ~ 21:50 · 브레이크타임 월~토 14:30 ~ 16:00|02-325-1567|
옐로우보울|서울 서대문구 충정로 7 지상에서 보이는 지하1층(세븐일레븐 바로 옆)|월~금 11:00 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 17:30|0507-1407-4961|
그릭데이 이대점|서울 서대문구 신촌역로 22-8 1층|영업시간 매일 11:00 ~ 21:00|02-363-9222|
녹원쌈밥|서울 서대문구 연희로25길 22|월요일|02-336-9483|
참맛집|서울 서대문구 경기대로 82 지하1층|매일 11:00 ~ 23:00|02-6095-8576|
클로리스 신촌점|서울 서대문구 연세로4길 38|월~토 11:00 ~ 23:00|02-392-7523|
신촌수제비|서울 서대문구 신촌로 87-8 1층|영업시간 월~토 10:00 ~ 21:00|02-334-9252|
달인꽈배기|서울 서대문구 통일로 205-3|영업시간 월~금 07:00 ~ 15:30|02-313-5419|
벙커1|서울 서대문구 충정로 20|매일 11:30 ~ 23:00|02-771-7707|
심야식당텐조|서울 서대문구 거북골로20길 71 1층|월요일|02-303-1057|
부탄츄 신촌점|서울 서대문구 연세로5길 26-9|매일 11:30 ~ 22:30|02-3144-6604|
하이드미플리즈|서울 서대문구 통일로39나길 5 1층|매일 11:00 ~ 22:00|02-394-2015|
연희곰탕|서울 서대문구 증가로 17 1층|영업시간 매일 11:00 ~ 21:00|02-336-1801|
청송함흥냉면전문점 본관|서울 서대문구 연희맛로 6|영업시간 월~토 11:00 ~ 21:00|02-334-3545|
신촌해물칼국수|서울 서대문구 신촌로 125 2층|매일 11:00 ~ 23:00|02-363-1553|
현명식탁|서울 서대문구 명물길 32 5층|매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-2088-1229|
복성각 서대문점|서울 서대문구 통일로 135 충정빌딩 지하1층||02-313-5887|
연어초밥|서울 서대문구 연세로2길 94 1층 3호|월,일요일|02-313-2611|
연희김밥 본점|서울 서대문구 연희로11가길 2||02-323-8090|
조은집|서울 서대문구 연희맛로 43|월,수,목,금,토,일 11:30 ~ 21:30 · 브레이크타임 월,수,목,금,토,일 15:30 ~ 17:00|02-323-8084|
르솔레이|서울 서대문구 연희맛로 7-29 지하 1층|월,화요일|0507-1315-6371|
마더린러베이글|서울 서대문구 이화여대5길 5 1층|영업시간 월~금 08:30 ~ 16:30|070-7758-3030|
롯지190|서울 서대문구 홍제천로 190 1층|월,화요일||
가장맛있는곱창 부추곱창 신촌점|서울 서대문구 연세로5가길 29|매일 15:00 ~ 04:00|02-336-8333|
정통집|서울 서대문구 연세로9길 7 1층|매일 11:00 ~ 23:00|02-3144-7848|
여우골|서울 서대문구 연세로5다길 10|매일 11:30 ~ 22:30||
라이라이|서울 서대문구 연희로15길 27|월,화,목,금,토,일 11:30 ~ 22:00|02-338-3203|
모래내설농탕 본점|서울 서대문구 모래내로 271|매일 07:00 ~ 22:00|02-304-0311|
타코몽|서울 서대문구 신촌로 49|월,화요일||
로덴드론|서울 서대문구 연희로25길 82|매일 11:00 ~ 22:00|02-332-2288|
야바이|서울 서대문구 연세로7안길 37 지하1층|월,화,수,목,일 16:00 ~ 24:00||
기꾸스시|서울 서대문구 연세로5다길 35|매일 11:30 ~ 22:00 · 브레이크타임 매일 13:00 ~ 17:00|02-324-5356|
엠브로돈까스 신촌점|서울 서대문구 명물길 26|매일 11:30 ~ 21:30|02-363-5241|
서대문족발 본점|서울 서대문구 충정로6안길 54|매일 11:00 ~ 23:30|02-312-5580|
산천마루|서울 서대문구 세검정로1길 21|매일 10:00 ~ 22:00|02-394-3919|
설레임삼겹살1989|서울 서대문구 연세로5가길 31|매일 13:30 ~ 24:00|02-3144-1727|
쿳사|서울 서대문구 증가로 48 보광빌딩 1층 103호|월~금 10:00 ~ 22:00 · 브레이크타임 매일 16:00 ~ 17:00|0507-1310-1977|
아웃백스테이크하우스 신촌점|서울 서대문구 연세로12길 33|매일 11:30 ~ 22:00|02-3147-1871|
이빠네마그릴|서울 서대문구 연세로4길 6 2층|월~금 11:30 ~ 22:00|02-365-6118|
키친봄날|서울 서대문구 신촌로11길 62|영업시간 월~금 11:00 ~ 20:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-334-4440|
푸어링아웃|서울 서대문구 연희로11나길 7-7|매일 10:00 ~ 22:00||
술익는마을|서울 서대문구 연세로7길 22||02-338-1190|
뚜띠쿠치나 서대문점|서울 서대문구 충정로 70 1층|월~금 11:00 ~ 22:00|02-312-9550|
충정각|서울 서대문구 충정로2길 8|월~토 10:00 ~ 22:00|02-313-0424|
유닭스토리 신촌점|서울 서대문구 연세로4길 7 1층|매일 10:00 ~ 22:00|02-6012-9563|
마녀주방 신촌점|서울 서대문구 명물길 21 지하1층|매일 12:00 ~ 22:30||
보승회관 신촌점|서울 서대문구 연세로5길 26|매일 00:00 ~ 24:00|02-326-0105|
오향만두|서울 서대문구 연희맛로 22 1층|월,화,목,금,토,일 11:30 ~ 22:00 · 브레이크타임 월,화,목,금,토,일 15:00 ~ 17:30|02-323-3749|
춘천집닭갈비막국수|서울 서대문구 연세로5가길 1|매일 10:00 ~ 06:00||
엄마손떡볶이 본점|서울 서대문구 증가로10길 37|월요일|02-305-7572|
에브리띵베이글|서울 서대문구 연희로11길 29|월,일요일|010-5588-5427|
금옥당 연희점|서울 서대문구 연희로11라길 2 1층|영업시간 매일 11:00 ~ 21:00|02-322-3378|
소담촌 홍제점|서울 서대문구 통일로 413 연세스포츠센터 5층|매일 11:00 ~ 22:00|02-391-8877|
벽제갈비 신촌점|서울 서대문구 명물길 22 2층|매일 11:30 ~ 01:00|02-392-8308|
포석정|서울 서대문구 연세로11길 25|매일 17:00 ~ 03:00|02-332-5538|
호밀밭|서울 서대문구 신촌역로 43 1층|월요일|02-392-5345|
연탄생고기집|서울 서대문구 홍제천로 76|매일 16:00 ~ 21:50|02-333-0489|
군자대한곱창 신촌점|서울 서대문구 연세로5나길 8 1,2층|매일 12:00 ~ 02:00|02-6378-0197|
맛있는칼국수 본점|서울 서대문구 불광천길 150|영업시간 월~토 11:00 ~ 20:30 · 브레이크타임 월~토 15:30 ~ 17:00|02-375-9177|
타코벨 신촌점|서울 서대문구 연세로 26-1|매일 10:00 ~ 22:00|02-365-4540|
이품|서울 서대문구 연희로11길 20|영업시간 월,수,목,금,토,일 11:00 ~ 21:00 · 브레이크타임 월,수,목,금 15:00 ~ 17:00|02-322-6172|
미네르바|서울 서대문구 명물길 18 2층|월~토 10:30 ~ 21:30|02-3147-1327|
식탁 하늬솔점|서울 서대문구 성산로 527 하늬솔빌딩 1층|매일 11:00 ~ 22:00|02-362-0777|
청담동포장마차|서울 서대문구 연세로4길 25|매일 16:30 ~ 04:00|02-363-4377|
유야케도쿄|서울 서대문구 이화여대3길 28 1층 101호|||
코다차야 신촌점|서울 서대문구 명물길 32 준성빌딩 지하1층|월~금 17:30 ~ 02:00|02-392-1007|
한림돈가|서울 서대문구 연세로7안길 16-4|월,수,목,금,토,일 15:00 ~ 01:00|02-338-6604|
비밀|서울 서대문구 이화여대7길 48 경국빌딩 1층 101호|영업시간 월~토 08:00 ~ 21:00|02-313-0877|
폴앤폴리나 연희동점|서울 서대문구 연희로11길 56 1층|영업시간 월~토 11:00 ~ 18:00|02-333-0185|
명인강메밀|서울 서대문구 충정로 43-4 1층|영업시간 매일 11:00 ~ 21:10 · 브레이크타임 매일 15:00 ~ 16:00|02-362-1172|
오소오소 서대문직영점|서울 서대문구 충정로 47 신원빌딩 지하 1층|월~금 11:00 ~ 23:00 · 브레이크타임 월~금 14:30 ~ 17:00|02-363-5550|
평택고여사집냉면|서울 서대문구 연희로 81-9 1층|월요일|02-392-7461|
완차이|서울 서대문구 명물길 50-7|첫째,둘째,셋째 월요일|02-392-7744|
모래내곱창|서울 서대문구 증가로10길 26|월~토 12:00 ~ 24:00|02-306-0374|
유우|서울 서대문구 연희로26길 23 지하1층|월요일|02-3144-2578|
연대포|서울 서대문구 연세로7길 26 1층|월~금 12:00 ~ 04:00|02-3141-3131|
더풍년|서울 서대문구 독립문로 31-11|월~토 17:00 ~ 01:00|010-9893-5069|
마우디|서울 서대문구 연희로11길 18 1층|매일 11:30 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 17:00|02-6052-4522|
올레무스|서울 서대문구 연희로5길 58 1층|영업시간 월,금,토,일 12:00 ~ 19:00||
원조부안집 서대문점|서울 서대문구 통일로9안길 22 1층|월~금 11:00 ~ 23:00|02-312-0210|
와플잇업 이대2호점|서울 서대문구 이화여대3길 42-19|매일 12:00 ~ 22:00|070-4410-2829|
이정희떡볶이|서울 서대문구 증가로10길 14|매일 09:00 ~ 24:00|02-303-4302|
고냉지|서울 서대문구 연세로2마길 30|월요일|02-313-0845|
위샐러듀 이대점|서울 서대문구 이화여대길 52-31 1층|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 16:30|02-363-0113|
원앤온리커피|서울 서대문구 이화여대7길 31-4 1층|영업시간 월~토 11:00 ~ 21:00||
방콕익스프레스 신촌본점|서울 서대문구 연세로2길 91|월~토 11:30 ~ 22:00|02-6401-7793|
소문난집|서울 서대문구 연세로7길 38|매일 09:00 ~ 24:00|02-336-1922|
란주탕슉|서울 서대문구 이화여대2가길 18|영업시간 매일 12:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 16:00||
타코로코|서울 서대문구 연세로7안길 37 1층|월~금 11:30 ~ 22:00|02-333-6469|
가례원|서울 서대문구 연세로5다길 12|영업시간 매일 10:00 ~ 19:00|02-333-1525|
웅네서서갈비|서울 서대문구 신촌역로 13-1||02-365-6333|
홍은손칼국수전문점|서울 서대문구 홍은중앙로 27||02-394-7729|
돈불1971 신촌직영점|서울 서대문구 연세로5다길 36|매일 16:00 ~ 24:00||
북성해장국|서울 서대문구 신촌로35길 7 1층|영업시간 월~토 06:00 ~ 20:00 · 브레이크타임 월~토 15:30 ~ 17:00|02-364-3779|
룸익스케이프 화이트점|서울 서대문구 명물길 66 2층|월~금 13:25 ~ 23:00|02-393-5689|
고기창고 신촌점|서울 서대문구 연세로7길 34-4||02-323-9090|
소담식당|서울 서대문구 연세로4길 21|영업시간 매일 12:00 ~ 21:00|070-8152-1177|
문화촌초밥집|서울 서대문구 세무서7길 12-6 1층|월요일|02-394-6789|
원조봉순게장|서울 서대문구 경기대로 26-26 더스타일하우스디센트럴 201동 B106호|영업시간 월,화,수,목,금,일 11:00 ~ 21:00 · 브레이크타임 월,화,수,목,금,일 15:00 ~ 17:00|02-3147-2333|
프로토콜|서울 서대문구 연희로 109 2층|매일 10:30 ~ 22:00|010-3927-6159|
스타벅스 연희DT점|서울 서대문구 연희로 144|매일 07:00 ~ 22:00|1522-3232|
책바|서울 서대문구 연희맛로 24 1층 101호|월,일요일|02-6449-5858|
형제옥|서울 서대문구 충정로6안길 3 1층|영업시간 월~금 07:00 ~ 21:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-362-4679|
고릴라|서울 서대문구 충정로 22-2|월~금 12:00 ~ 21:20|02-312-3541|
티앙팡 오후에 홍차 1호점|서울 서대문구 이화여대길 34 1,2층|매일 12:00 ~ 23:00|02-364-4196|
연희김밥 신촌점|서울 서대문구 신촌로 61-1 1층|월요일|02-332-8098|
조선설렁탕|서울 서대문구 통일로 476 상가 1층|월,수,목,금,토,일 08:00 ~ 22:00|02-394-3334|
신라스테이 서대문 카페|서울 서대문구 충정로 76 지하1층|월~금 06:30 ~ 23:00 · 브레이크타임1 월~금 09:30 ~ 11:30 · 브레이크타임2 월~금 14:00 ~ 18:00|02-6388-9107|
난향|서울 서대문구 신촌로 67 거촌빌딩 지하1층|둘째 월요일|02-322-6900|
에이투지카페|서울 서대문구 연세로4길 29|매일 12:30 ~ 23:00|02-313-7523|
장어세상|서울 서대문구 수색로10길 13|매일 11:00 ~ 24:00|02-304-1015|
디폴트밸류|서울 서대문구 성산로 333|영업시간 매일 11:00 ~ 20:00|02-2293-3889|
베어스덴|서울 서대문구 연희로4길 10 1,2층|월요일|02-6449-0204|
가화만사성|서울 서대문구 연세로5가길 1 2층|매일 00:00 ~ 24:00|02-3142-6171|
레드버튼 신촌점|서울 서대문구 연세로 8 3층|월~목 13:00 ~ 01:00|02-363-3799|
스타벅스 신촌점|서울 서대문구 연세로 10-1 즐거운빌딩 1~3층|영업시간 월~수 07:00 ~ 21:00|1522-3232|
삼미식당 신촌점|서울 서대문구 연세로7길 29 1층|매일 15:00 ~ 00:00|02-332-6923|
백년약수골|서울 서대문구 백련사길 99||02-395-0604|
로라|서울 서대문구 증가로32길 23-8 1층 101호|월,일요일|02-6083-0812|
가마마루이|서울 서대문구 성산로22길 4|영업시간 월~토 11:30 ~ 20:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-3142-3929|
닭내장집|서울 서대문구 수색로 28-5|매일 10:30 ~ 02:30||
맥도날드 연세대점|서울 서대문구 연세로 33|매일 00:00 ~ 24:00|070-7017-6475|
신촌영양센터|서울 서대문구 연세로4길 34|매일 10:00 ~ 22:00|02-312-5460|
용씨네 누룽지통닭구이|서울 서대문구 통일로39가길 10-3|매일 11:30 ~ 00:30|02-379-7343|
김광석신촌칼국수 이대직영점|서울 서대문구 명물길 70 1층|매일 10:00 ~ 22:00|02-312-0999|
아건 이대점|서울 서대문구 이화여대길 63 2층|매일 10:30 ~ 22:00|02-364-8771|
호천식당|서울 서대문구 연희로14길 5|매일 11:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-334-0749|
아현닭발|서울 서대문구 신촌로 229|매일 18:00 ~ 05:00|02-365-1009|
도깨비우동|서울 서대문구 증가로 250|월~토 17:00 ~ 03:00|02-307-9909|
한우명가|서울 서대문구 연희로 46-1||02-3143-6832|
진미|서울 서대문구 연희맛로 36 1층|월,수,목,금,토,일 11:00 ~ 21:30 · 브레이크타임 월,수,목,금,토,일 15:00 ~ 16:00|02-322-8338|
명성양꼬치 본점|서울 서대문구 연세로4길 33 1층|매일 14:00 ~ 04:00|02-392-1122|
공복식당|서울 서대문구 연세로12길 23 1층|월요일|02-312-6692|
신촌양꼬치|서울 서대문구 연세로9길 22|매일 12:00 ~ 24:00|02-322-8199|
공릉닭한마리|서울 서대문구 연세로2길 77|매일 11:00 ~ 23:00|02-393-9599|
호반으로부터|서울 서대문구 모래내로 285|매일 11:00 ~ 22:00|02-303-7766|
월순홍가네 철판동태찜 서대문점|서울 서대문구 통일로9안길 8 1층||02-362-4549|
담산 신촌본점|서울 서대문구 연세로5다길 5 1층|월요일|02-6404-8469|
구씨네부엌|서울 서대문구 신촌로 9|월요일|02-333-9931|
투썸플레이스 신촌점|서울 서대문구 신촌로 93 1층|매일 08:00 ~ 24:00|02-3142-5995|
길상양꼬치|서울 서대문구 연세로5가길 17 2층|매일 11:00 ~ 24:00|02-336-8018|
홍대개미 신촌점|서울 서대문구 연세로 18 2층|영업시간 매일 11:00 ~ 20:20|02-312-7531|
희게|서울 서대문구 증가로 1|월,화요일||
유자유김치떡볶이 신촌점|서울 서대문구 연세로11길 22|매일 12:00 ~ 03:00|02-332-9301|
보틀라운지|서울 서대문구 홍연길 26 1층|월요일|02-3144-0703|
로얄싸롱|서울 서대문구 연희로11가길 43|영업시간 월,화,목,금,토,일 08:30 ~ 20:30|02-6956-2112|
가미분식|서울 서대문구 이화여대8길 2 301-나,302호||02-364-3948|
서대문아구찜|서울 서대문구 연희로 271 2층|매일 10:00 ~ 23:30|02-396-0682|
삼원일식|서울 서대문구 통일로9안길 32||02-365-7185|
구이마을|서울 서대문구 연세로5가길 32|매일 11:00 ~ 23:30|02-322-0090|
무안갯벌낙지|서울 서대문구 응암로1길 3|매일 11:00 ~ 22:00|02-308-5551|
화로상회 신촌점|서울 서대문구 명물길 62 1층|매일 12:00 ~ 23:00|02-363-2292|
연희동양꼬치|서울 서대문구 연희로 81-5 1층||02-336-9762|
제주도로담|서울 서대문구 연세로2마길 14|매일 17:00 ~ 01:00|02-312-9334|
보스|서울 서대문구 연세로7길 25 2층|매일 16:00 ~ 05:00|02-335-5905|
뉴타운|서울 서대문구 연세로12길 27 1층|월~금 16:00 ~ 24:00||
스타벅스 이대R점|서울 서대문구 이화여대길 34|영업시간 월~목 08:00 ~ 19:00|1522-3232|
연희커피|서울 서대문구 연희맛로 17-21|월요일||
스타벅스 홍제역점|서울 서대문구 통일로 451|매일 07:00 ~ 22:00|1522-3232|
구이마당 북가좌직영점|서울 서대문구 거북골로23길 2|매일 16:00 ~ 24:00|02-303-3568|
스타벅스 가재울뉴타운점|서울 서대문구 가재울미래로 2 2단지 별동상가 1층|매일 07:00 ~ 22:00|1522-3232|
설빙 신촌점|서울 서대문구 연세로 23 2층|매일 10:30 ~ 23:00|070-7716-8970|
가이오국수 홍제역점|서울 서대문구 통일로37길 15|월~토 10:00 ~ 22:00|02-6338-0925|
주인백파스타 명지대점|서울 서대문구 증가로10길 57 1층|매일 10:30 ~ 22:00|02-306-9640|
종로보쌈|서울 서대문구 충정로 73|매일 11:00 ~ 23:30|02-393-7677|
롤리홀리|서울 서대문구 통일로39길 43 1층|월,일요일|070-7773-2194|
파올로데마리아|서울 서대문구 연희로26길 24|매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:30|02-599-9936|
소설원|서울 서대문구 통일로 419-1 1층|매일 09:30 ~ 22:00|0507-1384-0619|
시간이머무는홍차가게|서울 서대문구 연희로16길 7-15|영업시간 월,화,금,토,일 12:00 ~ 20:00|070-4843-3541|
그로어스|서울 서대문구 연희로27길 52 1,2층|영업시간 매일 10:00 ~ 20:00|02-332-9653|
순이네고릴라떡볶이 3호점|서울 서대문구 거북골로 15-2|월요일|02-308-8743|
아웃닭 신촌역점|서울 서대문구 연세로4길 19 1층|매일 16:00 ~ 02:00||
널벅지횟집|서울 서대문구 충정로11길 28|월~금 10:00 ~ 22:00|02-313-3121|
진미오향족발|서울 서대문구 연세로5나길 18|매일 11:00 ~ 01:00|02-333-3545|
연희미식|서울 서대문구 연희맛로 22 삼원빌딩 1층||02-333-2119|
작은스페인|서울 서대문구 연희로25길 37 1층|매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:30|02-322-8870|
칼|서울 서대문구 연세로4길 42-3 1층|월,수,목,금 17:00 ~ 22:00|070-7626-1010|
연남서식당|서울 서대문구 연희맛로 15|영업시간 월~토 11:30 ~ 18:30|02-716-2520|
신촌간이회집|서울 서대문구 연세로5다길 22|매일 15:00 ~ 03:00|02-336-2116|
착한곱창|서울 서대문구 연세로9길 19|월요일|02-332-9572|
김판석초밥|서울 서대문구 연세로9길 37 102호|매일 11:30 ~ 23:00 · 브레이크타임 매일 15:00 ~ 17:00|02-333-2416|
효동각 본점|서울 서대문구 연대동문길 24|월,일요일||
라화쿵부 신촌점|서울 서대문구 연세로11길 8|매일 10:30 ~ 01:30|02-3144-7807|
스탠바이키친|서울 서대문구 연대동문길 49|영업시간 월~금 10:30 ~ 21:00 · 브레이크타임 월~금 15:00 ~ 16:30|02-365-6353|
강수사|서울 서대문구 연희로 157|매일 11:30 ~ 21:30 · 브레이크타임 매일 14:30 ~ 17:30|02-3141-4848|
천궁전마라탕|서울 서대문구 연세로5가길 3 2층|매일 11:00 ~ 23:00|02-322-9880|
머노까머나 신촌점|서울 서대문구 연세로11길 13 2층|매일 11:00 ~ 22:30|02-338-4343|
미소그릴 남가좌점|서울 서대문구 명지대길 83|월요일|02-303-1355|
신촌돈부리모노|서울 서대문구 연세로4길 46|매일 11:30 ~ 22:00|02-392-8231|
너스레|서울 서대문구 이화여대7길 22 2층||02-364-2221|
테라스|서울 서대문구 북아현로 2 2층||02-362-0027|
스시마쯔|서울 서대문구 연희로 166 1층|매일 11:30 ~ 22:30 · 브레이크타임 매일 15:00 ~ 17:30|02-3144-2129|
스타벅스 북가좌DT점|서울 서대문구 응암로 85|매일 07:00 ~ 22:00|1522-3232|
지오짱조개구이|서울 서대문구 연세로5가길 15 1층|매일 17:00 ~ 23:30|02-333-2236|
영미김밥|서울 서대문구 신촌역로 21 1층|영업시간 월~금 08:00 ~ 19:00 · 브레이크타임 월~토 15:00 ~ 16:00|02-6081-3314|
포히엔베트남쌀국수 이대점|서울 서대문구 이화여대3길 2||02-365-1985|
버거킹 신촌1점|서울 서대문구 신촌로 121 1층|매일 09:00 ~ 24:00|070-7438-6531|
최고집 바지락생칼국수|서울 서대문구 응암로 59|매일 11:00 ~ 22:00|02-305-5554|
센트그릴|서울 서대문구 연희로 89-3|매일 17:00 ~ 22:00|02-336-0757|
밀양돼지국밥|서울 서대문구 서소문로 55-9|매일 11:00 ~ 23:00|02-362-0247|
불타는꿀꿀이 본점|서울 서대문구 응암로1길 8|월~토 17:00 ~ 02:00|02-309-6642|
홍제파스타|서울 서대문구 통일로39가길 24 1층|월요일|02-379-9658|
홍대삭 연희점|서울 서대문구 연희로 89|월 14:30 ~ 01:30|02-6013-5205|
라임|서울 서대문구 연세로4길 41 2층|매일 11:00 ~ 22:00|02-392-2506|
제니스카페|서울 서대문구 연희맛로 17-49|매일 11:30 ~ 22:00|02-3789-7817|
석교식당|서울 서대문구 통일로 183-1||02-363-2803|
거북이집|서울 서대문구 연희맛로 12-1|매일 11:30 ~ 21:30|02-322-8018|
비스트로카덴|서울 서대문구 연희로25길 12|월~토 17:00 ~ 24:00||
아마|서울 서대문구 연세로7길 24 2층|매일 11:30 ~ 22:30|02-332-9302|
연남닭발|서울 서대문구 연희로 34|월~목 18:00 ~ 01:00|02-337-0557|
편백집 독립문1호점|서울 서대문구 통일로11길 6|매일 11:00 ~ 22:00|02-312-0110|
동네아저씨 신촌점|서울 서대문구 연세로7길 27||010-2100-3165|
삭 이대본점|서울 서대문구 이화여대3길 12 1층|매일 12:00 ~ 23:00 · 브레이크타임 매일 15:00 ~ 16:00|02-363-0709|
짬뽕주의|서울 서대문구 충정로11길 12 2층|매일 11:30 ~ 22:00|02-3147-1688|
더도이축산직영점 신촌본점|서울 서대문구 연세로7길 24 1층|매일 16:00 ~ 02:00|02-2135-6624|
사모님돈가스|서울 서대문구 연희로11가길 39 2층||02-332-2204|
파파노다이닝|서울 서대문구 이화여대길 88-14|영업시간 월~토 11:00 ~ 20:30|02-364-0604|
김덕후의곱창조 신촌점|서울 서대문구 연세로7안길 18|매일 17:00 ~ 04:30|02-336-1300|
마라탕 이대6호점|서울 서대문구 신촌역로 23 2층|영업시간 월,화,수,금,토,일 11:00 ~ 21:00||
코지라운지|서울 서대문구 연세로7안길 10-5 2층|월,화,수,목,일 18:00 ~ 02:00||
28총각|서울 서대문구 통일로 107-21 1층||02-313-6358|
역전할머니맥주 서울신촌점|서울 서대문구 연세로7길 25|월,화,수,목,일 15:00 ~ 05:00|02-334-4569|
다성일식|서울 서대문구 신촌로11길 6|매일 11:00 ~ 23:00|02-338-8951|
서호파이|서울 서대문구 수색로10길 10 1층|기간 2023년 1월 1일 ~ 2023년 1월 31일|010-6263-4747|
하노이맛집|서울 서대문구 충정로9길 10-5|월~토 11:00 ~ 22:00|02-313-2323|
조선의육개장칼국수 신촌점|서울 서대문구 연세로5나길 20 지하 1층|영업시간 매일 11:30 ~ 21:00|02-336-1577|
