맛집명|주소|영업시간|전화번호|평점|업종|대표사진주소|
망우로30|서울 동대문구 망우로 30-1|영업시간 화~일 11:00 ~ 22:00||4.1|카페|
흥부골 숯불돼지왕갈비 본점|서울 동대문구 장한로24길 46|영업시간 매일 11:00 ~ 23:00|02-2245-2006|3.0|갈비|
용두동복집|서울 동대문구 왕산로16길 9||02-921-5936|3.8|복어|
너디블루|서울 동대문구 전농로36길 9 1,2층 1,2호|영업시간 매일 12:00 ~ 23:30|0507-1421-1310|4.8|카페|
전농곱창싱|서울 동대문구 전농로14길 14|영업시간 월~토 10:30 ~ 22:00|02-2248-6191|4.8|곱창,막창|
카페양귀비|서울 동대문구 이문로9길 8 1층|영업시간 매일 12:00 ~ 22:00||3.8|카페|
민들레영토 경희대점|서울 동대문구 경희대로1길 34|영업시간 화~일 11:00 ~ 22:00|02-959-3733|4.9|커피전문점|
소담촌 용두점|서울 동대문구 왕산로 60-1 포은회관 5층|영업시간 매일 11:00 ~ 22:00|02-921-5530|4.0|샤브샤브|
라무진 장안1점|서울 동대문구 장한로 68 JB타워 1층 102호|영업시간 매일 17:00 ~ 24:00|02-2244-3446|3.3|갈비|
신가네왕코등갈비|서울 동대문구 천호대로 67|영업시간 월~토 17:00 ~ 03:00|02-924-3042|4.1|갈비|
토성옥|서울 동대문구 약령서길 28|명절|02-966-1839|3.8|설렁탕|
마루기|서울 동대문구 이문로28길 16 2층|영업시간 월~토 11:00 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 16:30||4.4|일본식라면|
청량회관|서울 동대문구 제기로36길 31|영업시간 월~토 18:00 ~ 02:00||4.4|일식|
79번지국수집|서울 동대문구 회기로13길 25 1층|영업시간 매일 10:00 ~ 22:00|02-6082-9494|4.3|국수|
안흥갈비 답십리점|서울 동대문구 전농로 75|영업시간 매일 11:30 ~ 23:00|02-2217-9303|4.4|갈비|
철계단집|서울 동대문구 회기로31가길 35-1|영업시간 매일 16:00 ~ 23:00||3.7|삼겹살|
수타생고기 본점|서울 동대문구 천호대로2길 23-3|영업시간 매일 11:00 ~ 22:00|02-2233-1362|3.7|육류,고기|
굿갓레스토랑 회기점|서울 동대문구 회기로19길 12|영업시간 화~일 11:30 ~ 21:30|070-7576-2497|4.4|양식|
스시지|서울 동대문구 전농로 36 포레스트스퀘어 지하1층 104호|영업시간 월~토 11:30 ~ 22:00|02-3390-0633|4.8|초밥,롤|
스타벅스 경동1960점|서울 동대문구 고산자로36길 3 경동시장 본관 3,4층|영업시간 매일 09:00 ~ 22:00||3.8|커피전문점|
일광|서울 동대문구 전농로 48|영업시간 월~토 15:00 ~ 24:00|02-489-5055|3.3|갈비|
와가리피순대 본점|서울 동대문구 왕산로9길 22|영업시간 월~토 09:30 ~ 22:30|02-927-5477|4.0|순대|
대한닭발1979 장안점|서울 동대문구 장한로 116|영업시간 매일 17:00 ~ 06:00|02-2215-3009|3.1|닭요리|
보경벌교참꼬막 본점|서울 동대문구 한천로14길 71|영업시간 매일 09:00 ~ 23:00|02-2241-9966|4.2|조개|
안흥갈비 본점|서울 동대문구 장한로 153|영업시간 매일 11:30 ~ 01:00|02-2246-7896|5.0|갈비|
오앤디|서울 동대문구 망우로12가길 17 1층|영업시간 토,일 11:00 ~ 21:00||4.8|카페|
순대국집|서울 동대문구 하정로4길 12|||4.3|순대|
이수사일식|서울 동대문구 천호대로85길 10|영업시간 매일 11:00 ~ 22:00|02-2212-4789|4.7|일식집|
오징어데이|서울 동대문구 천호대로83길 89|영업시간 매일 16:00 ~ 04:00|02-6414-6018|3.4|회|
인생소곱창|서울 동대문구 회기로21길 9|영업시간 매일 17:00 ~ 01:00|02-3295-3332|4.1|곱창,막창|
왕코등갈비|서울 동대문구 한천로 202 1,2층|영업시간 월~토 15:00 ~ 02:00|02-2245-4988|3.6|갈비|
컴플리트커피|서울 동대문구 천장산로7길 19|영업시간 매일 10:00 ~ 23:00|070-8873-0419|4.5|카페|
호랭이양식당|서울 동대문구 회기로13길 24|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:30 ~ 17:00|02-966-4589|2.7|이탈리안|
탕의신 홍대포|서울 동대문구 장한로 47|영업시간 매일 11:30 ~ 24:00|02-2213-3926|4.3|해물,생선|
해다원해물찜|서울 동대문구 천호대로85길 17|영업시간 매일 11:00 ~ 24:00|02-2242-8449|4.7|해물,생선|
현고대닭발 본점|서울 동대문구 제기로2가길 3 1층|기간 2023년 1월 21일 ~ 2023년 1월 23일|02-928-9995|4.2|닭요리|
대가참치|서울 동대문구 천호대로85길 11 2층|영업시간 토,일 12:30 ~ 22:00|02-2242-4944|4.0|참치회|
경성고기꾼|서울 동대문구 회기로21길 8|영업시간 매일 11:30 ~ 01:00|02-6396-9523|4.1|육류,고기|
곽만근갈비탕이야기 답십리점|서울 동대문구 천호대로 289 한일노벨리아 상가동 2층 202,203호|영업시간 매일 11:00 ~ 22:00|02-2216-5900|4.2|갈비|
뚜띠쿠치나 용두점|서울 동대문구 무학로 140 여의주빌딩 1층|영업시간 매일 10:00 ~ 22:00|02-928-3336|3.5|이탈리안|
홍능족발|서울 동대문구 홍릉로 20|영업시간 매일 12:00 ~ 24:00|02-957-6000|2.8|족발,보쌈|
용두동쭈꾸미 본점|서울 동대문구 무학로36길 10|영업시간 매일 10:30 ~ 22:30|02-925-3127|2.4|해물,생선|
장수회관|서울 동대문구 전농로16길 16|영업시간 월~토 11:00 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 16:30|02-2243-5678|4.5|한식|
백수씨심야식당|서울 동대문구 경희대로1길 8-15 1층|영업시간 월~토 17:00 ~ 05:00|02-969-6212|4.4|실내포장마차|
힘찬풍천장어|서울 동대문구 난계로 252|영업시간 매일 10:00 ~ 22:00|02-2231-9743|4.4|장어|
경북손칼국수|서울 동대문구 왕산로41길 4|영업시간 월~토 10:00 ~ 20:30|02-963-6962|4.4|국수|
한옥정|서울 동대문구 답십리로 146-4|영업시간 매일 11:00 ~ 23:00|02-2249-1082|2.9|육류,고기|
오늘은해물찜 손칼국수 답십리본점|서울 동대문구 전농로 51|영업시간 매일 11:00 ~ 22:00|02-2212-2828|2.5|국수|
신라방마라탕|서울 동대문구 천호대로79길 66|영업시간 화~일 11:00 ~ 23:00|02-2212-9991|4.6|중식|
동경통닭|서울 동대문구 홍릉로1길 46 청량리전통시장 A동 1층|영업시간 매일 10:00 ~ 23:00|02-963-6880|2.9|치킨|
고기야미안해|서울 동대문구 경희대로4길 20 1층|영업시간 월~토 17:30 ~ 24:00|02-967-0202|3.9|회|
흥부골숯불돼지왕갈비 장안2호점|서울 동대문구 장한로 149|영업시간 매일 11:30 ~ 22:30|02-2248-5694|4.3|갈비|
한우천국 장안점|서울 동대문구 장한로 96|영업시간 매일 11:30 ~ 23:00|02-3394-5192|4.4|육류,고기|
더테이블|서울 동대문구 회기로 14 1층|토,일요일|02-928-5097|2.9|이탈리안|
카페림|서울 동대문구 천호대로27길 8-2|영업시간 토,일 11:00 ~ 22:00|02-968-1497|4.3|디저트카페|
대즐링|서울 동대문구 안암로 132 1층|영업시간 토,일 12:00 ~ 17:30|070-763-9394|4.7|카페|
다퍼줘 바다먹거리 장터|서울 동대문구 왕산로 155-1 1층|영업시간 월,화,목,금,토,일 10:00 ~ 23:00|010-7601-2020|4.2|해물,생선|
봉이만두|서울 동대문구 망우로21길 34|영업시간 월~토 12:00 ~ 22:00|02-2215-1122|3.5|분식|
한상에소두마리 장안점|서울 동대문구 장한로 47 1층|영업시간 매일 12:00 ~ 22:00|02-2215-0505|3.2|육류,고기|
촨커|서울 동대문구 이문로9길 105|영업시간 월~토 11:30 ~ 21:50 · 브레이크타임 월~토 15:30 ~ 16:30|02-963-3688|4.2|양꼬치|
샤로스톤 외대점|서울 동대문구 휘경로2가길 5 1층|영업시간 매일 11:00 ~ 21:30|02-966-0867|4.3|스테이크,립|
미남참치|서울 동대문구 천호대로 389 1층 미남참치|영업시간 매일 16:00 ~ 23:00|02-2246-4567|3.4|참치회|
독도게찜 장안직영점|서울 동대문구 천호대로85길 98 1층||02-2249-3337|4.4|게,대게|
버거킹 장안SK점|서울 동대문구 한천로 100|매일 00:00 ~ 24:00|070-7438-8236|2.7|패스트푸드|
시키카츠|서울 동대문구 회기로 110 1층|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00||4.4|돈까스,우동|
스타벅스 회기역사거리점|서울 동대문구 이문로 37 회기 한일 베라체캠퍼스 1층|영업시간 토,일 09:00 ~ 22:00|1522-3232|3.6|커피전문점|
키라쿠|서울 동대문구 약령시로 5-1 아이리스빌딩 1층|영업시간 토,일 12:00 ~ 22:00||4.3|카페|
남도보쌈파전|서울 동대문구 장한로27가길 28 장평빌딩 1층|영업시간 월~토 13:00 ~ 22:30|02-2213-3236|4.8|한식|
쁘띠몽드 키즈카페|서울 동대문구 한천로 193 3층|영업시간 매일 10:30 ~ 20:00|02-2215-7005|5.0|키즈카페|
한시십일분|서울 동대문구 망우로 66 지하1층|영업시간 화~일 13:00 ~ 23:00||4.7|카페|
시카고커리|서울 동대문구 천호대로31길 23 1층|영업시간 월~토 11:00 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:00|010-7749-3751|4.5|퓨전요리|
스타벅스 장한평역점|서울 동대문구 장한로 10|토 08:00 ~ 22:00|1522-3232|3.6|커피전문점|
스타벅스 답십리역점|서울 동대문구 천호대로 263|월,토,일 07:30 ~ 23:00|1522-3232|4.3|커피전문점|
우마스시|서울 동대문구 전농로 96-1 1층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 16:30|02-2214-6533|2.6|일식|
애슐리퀸즈 롯데백화점 청량리점|서울 동대문구 왕산로 214 지하2층|영업시간 매일 10:30 ~ 21:00|0507-1435-1100|2.3|패밀리레스토랑|
조영환의 대양한방숯불갈비|서울 동대문구 고산자로 399 동양프라자 2층|영업시간 매일 10:00 ~ 23:00|02-960-5511|2.7|갈비|
치보|서울 동대문구 천장산로9길 3|토,일요일|02-960-7340|4.2|이탈리안|
스타벅스 신설동역점|서울 동대문구 왕산로 19|영업시간 월,화,토,일 09:00 ~ 20:00|1522-3232|2.9|커피전문점|
일심해장국 본점|서울 동대문구 장한로 179 1층|매일 00:00 ~ 24:00|02-2243-4525|3.5|해장국|
마루한|서울 동대문구 서울시립대로27길 3|영업시간 매일 11:00 ~ 23:00|02-6406-1126|4.1|갈비|
크치치킨 경희대점|서울 동대문구 회기로 125 1층|영업시간 매일 15:00 ~ 02:00|02-963-9285|4.4|치킨|
카페온|서울 동대문구 왕산로 276-1 1층|영업시간 매일 11:00 ~ 22:00|070-8682-4958|4.8|카페|
경발원|서울 동대문구 망우로21길 34|토,일요일|02-2244-2616|2.6|중국요리|
독|서울 동대문구 왕산로 278-1|영업시간 매일 16:00 ~ 24:00|02-3295-1116|3.5|육류,고기|
항방양육관 장안점|서울 동대문구 천호대로85길 21-1 청은빌딩 1층|영업시간 매일 14:00 ~ 02:00|02-3394-7729|3.3|양꼬치|
만복 원조 보쌈칼국수|서울 동대문구 장한로 53|영업시간 월~토 11:00 ~ 22:00|02-2245-2080|4.9|족발,보쌈|
옛날바지락손칼국수|서울 동대문구 무학로 125|토요일|02-2294-2569|4.3|국수|
정편백|서울 동대문구 서울시립대로12길 3|영업시간 매일 11:00 ~ 22:00|02-2212-8884|4.3|육류,고기|
회기돌곱창|서울 동대문구 이문로 42|영업시간 월~토 17:00 ~ 01:00|02-957-9965|3.9|곱창,막창|
송학수산|서울 동대문구 장한로26길 67 1층|영업시간 화~일 14:00 ~ 01:00|02-2214-9777|4.5|회|
더크림|서울 동대문구 장한로28길 18|영업시간 매일 10:00 ~ 22:00|070-4065-7313|3.7|디저트카페|
장어세상|서울 동대문구 장한로 9||02-2243-3355|4.5|장어|
물고기김밥|서울 동대문구 이문로25길 36 1층|영업시간 토 09:00 ~ 15:00|02-963-4580|4.3|분식|
청량리조개구이찜|서울 동대문구 경동시장로10길 57||02-966-8833|3.6|조개|
황하|서울 동대문구 경희대로4길 79|영업시간 매일 11:00 ~ 22:00|02-959-8585|4.1|중국요리|
진한순대국|서울 동대문구 천호대로83길 52|매일 00:00 ~ 24:00|02-2247-9088|4.0|순대|
수상한막창|서울 동대문구 전농로 53|영업시간 월~토 16:00 ~ 24:00|02-2244-1011|4.9|곱창,막창|
선일해장|서울 동대문구 회기로 26|매일 07:00 ~ 23:00 · 브레이크타임 매일 15:30 ~ 16:30|02-6012-8073|4.0|해장국|
도남수산|서울 동대문구 안암로 6|영업시간 월~토 10:30 ~ 23:00|02-953-9248|4.1|회|
17|서울 동대문구 회기로21길 22|영업시간 토 11:30 ~ 16:00|02-6494-1798||피자|
비하인드미|서울 동대문구 회기로 125|영업시간 매일 12:00 ~ 22:00||4.7|카페|
스시긴|서울 동대문구 장한로 111-1|영업시간 토 12:00 ~ 01:00|02-2215-3600|5.0|초밥,롤|
고창풍천장어|서울 동대문구 홍릉로 47 1,2층|영업시간 매일 10:00 ~ 22:00|02-964-8880|3.5|장어|
명품한방삼계탕 본점|서울 동대문구 장한로 37 1층|영업시간 매일 10:00 ~ 22:00|02-2215-9339|4.2|삼계탕|
코지인무르무르|서울 동대문구 회기로 139 2층|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|02-965-0683|3.9|양식|
도란도란곱창|서울 동대문구 휘경로2길 5-10|영업시간 매일 15:00 ~ 02:00|02-960-3701|3.0|곱창,막창|
크래프트한스 답십리점|서울 동대문구 전농로 36 지하1층|영업시간 토 15:00 ~ 02:00|02-3394-6886|5.0|호프,요리주점|
라무진 회기점|서울 동대문구 회기로23길 6 1층|영업시간 매일 15:00 ~ 22:00|02-6083-0183|4.4|갈비|
해나루초밥|서울 동대문구 경희대로 3-1 1층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 16:30|02-966-8100|3.4|초밥,롤|
에잇올리|서울 동대문구 경희대로6길 3-2 1층|영업시간 토 11:00 ~ 17:00|02-6012-2770|4.7|양식|
이문동커피집 플랫피플|서울 동대문구 이문로25길 39 1층|공휴일||4.8|커피전문점|
홍익돈까스 회기점|서울 동대문구 망우로21길 52 춘태빌딩 1층|영업시간 화~일 11:30 ~ 20:30 · 브레이크타임 화~일 14:30 ~ 16:30|02-2242-9604|3.6|돈까스,우동|
기와옥|서울 동대문구 답십리로66길 5 1층|영업시간 월~토 10:00 ~ 21:30||3.4|냉면|
봄봄기사식당|서울 동대문구 서울시립대로 128 1층|매일 08:00 ~ 22:00|02-2213-0682|4.3|기사식당|
대영정육점식당|서울 동대문구 장한로21길 9|영업시간 월~토 16:00 ~ 22:30||1.9|육류,고기|
행운돈까스지기 장안본점|서울 동대문구 장한로 173|영업시간 월~토 10:30 ~ 22:00||3.1|돈까스,우동|
도읍지|서울 동대문구 회기로21길 38-1|명절|02-964-2388|3.8|찌개,전골|
경동시장 평양냉면|서울 동대문구 왕산로29길 4 2층|영업시간 월~토 11:00 ~ 20:30 · 브레이크타임 월~토 16:00 ~ 17:00|02-965-8258|4.7|냉면|
고향집|서울 동대문구 경동시장로2길 52|영업시간 월~토 09:00 ~ 22:00|02-964-8844|4.4|순대|
40년전통할머니추어탕|서울 동대문구 장한로 39|영업시간 매일 10:00 ~ 21:00|02-3394-8122|4.7|추어|
대성집 대성본점|서울 동대문구 제기로6길 14||02-923-5877|5.0|닭요리|
8번가|서울 동대문구 경희대로3길 8|영업시간 매일 10:00 ~ 22:00||3.1|카페|
팔삼|서울 동대문구 하정로 53|영업시간 매일 10:30 ~ 21:00|02-925-5945|2.9|중국요리|
엔토츠야|서울 동대문구 한천로26길 48-12 듀펠센터 지하1층||070-8887-1288|5.0|초밥,롤|
허브족발|서울 동대문구 왕산로2길 27||02-927-2465|4.7|족발,보쌈|
장안순대국밥|서울 동대문구 고미술로 81|매일 06:00 ~ 23:00|02-2217-1764|3.3|순대|
고미소곱창|서울 동대문구 왕산로 228|영업시간 월~토 14:00 ~ 24:00|02-969-8883|4.4|곱창,막창|
카페 트위그|서울 동대문구 한천로 10 1층|월~토 08:00 ~ 19:00|02-6953-8892|4.7|카페|
천호낙지|서울 동대문구 사가정로 207 1층 106~110호|영업시간 매일 10:00 ~ 24:00|02-2245-7355|3.3|해물,생선|
해피디쉬클럽|서울 동대문구 서울시립대로 164 6층|영업시간 매일 17:00 ~ 02:00||3.4|호프,요리주점|
식스센스다이닝바|서울 동대문구 왕산로2길 9|영업시간 월~토 17:00 ~ 03:00|02-911-2030|5.0|호프,요리주점|
미뇽|서울 동대문구 제기로2길 4 2층|영업시간 토,일 10:00 ~ 17:00|070-4300-0425|4.0|양식|
팔각도 경희대점|서울 동대문구 회기로13길 10 1층|영업시간 매일 12:00 ~ 22:00|02-969-4900|4.1|닭요리|
다미옥|서울 동대문구 경동시장로12길 52-1|영업시간 매일 10:00 ~ 22:00||3.4|냉면|
도모다찌|서울 동대문구 경희대로4길 15 2층||02-968-2357|3.7|일본식주점|
푸른하늘|서울 동대문구 경희대로6길 3-4|영업시간 월~토 10:00 ~ 22:00|02-960-3394|3.7|분식|
호박식당 장한평점|서울 동대문구 천호대로85길 13 형인타워 1층|매일 00:00 ~ 24:00|02-2248-7905|4.0|육류,고기|
남원통닭|서울 동대문구 홍릉로1길 39|영업시간 매일 10:00 ~ 22:00|02-968-9841|3.8|치킨|
갈치와고갈비|서울 동대문구 천호대로 15-9|영업시간 토,일 09:00 ~ 21:30|02-2237-9292|4.6|해물,생선|
크치치킨 고려대본점|서울 동대문구 고산자로56길 7|영업시간 월~토 14:00 ~ 00:30|02-957-9285|3.4|치킨|
더모임|서울 동대문구 왕산로 6 경영빌딩 지하1층||02-924-9000|1.0|뷔페|
소년소고기|서울 동대문구 천호대로85길 26-6|영업시간 매일 11:30 ~ 23:00|02-3394-5267|5.0|육류,고기|
치맥파이브 경희대점|서울 동대문구 회기로21길 8-6|영업시간 월~토 17:00 ~ 24:00|02-966-7850|4.4|치킨|
크로네과자점|서울 동대문구 경희대로 17 1층|공휴일|02-960-2045|4.1|제과,베이커리|
임오네쭈꾸미 2호점|서울 동대문구 왕산로16길 13||02-921-1628|4.8|해물,생선|
보리밥우리집식당|서울 동대문구 왕산로 249|영업시간 매일 10:30 ~ 20:00|02-960-2340|5.0|육류,고기|
초우마을|서울 동대문구 회기로28길 8|영업시간 매일 10:30 ~ 23:00||3.8|육류,고기|
탕미옥|서울 동대문구 왕산로19나길 3 태종빌딩 1층|영업시간 월~토 10:00 ~ 22:00|02-921-1158|1.8|국밥|
커피블랑|서울 동대문구 회기로19길 16|영업시간 매일 11:00 ~ 23:00|010-2717-7316|4.4|디저트카페|
신화쭈꾸미 회기점|서울 동대문구 경희대로4길 74|영업시간 매일 14:00 ~ 24:00|02-963-8886|4.4|해물,생선|
최원석의돼지한판 서해쭈꾸미 시립대점|서울 동대문구 전농로 222 1층|영업시간 매일 11:00 ~ 01:00|02-2213-5592|3.8|육류,고기|
차칸스시|서울 동대문구 회기로25길 52 1층|영업시간 월~토 11:10 ~ 21:30 · 브레이크타임 월~토 15:00 ~ 17:00|02-960-0919|3.8|초밥,롤|
경동함흥냉면|서울 동대문구 고산자로38길 19 1층||02-966-0046|4.0|냉면|
너나들이 만화카페|서울 동대문구 회기로13길 19 지하1층|영업시간 매일 12:00 ~ 23:00|0507-1443-0331|4.7|만화카페|
30년전통춘천닭갈비|서울 동대문구 한천로14길 70|영업시간 매일 12:00 ~ 23:00|02-2243-8887|3.5|닭요리|
돈사돈 신설동점|서울 동대문구 안암로 6|영업시간 월~토 18:00 ~ 24:00|02-6326-8989|4.7|육류,고기|
규범곱창|서울 동대문구 회기로 156 1층|영업시간 월~토 14:00 ~ 01:00||4.5|곱창,막창|
먹보소고기국밥|서울 동대문구 홍릉로 14-1 1층|영업시간 월,수,목,금,토,일 10:00 ~ 22:00|02-968-5788|2.7|국밥|
화성옥갈비생갈비|서울 동대문구 전농로14길 7|영업시간 월,화,목,금,토,일 11:00 ~ 22:00|02-2247-2688|4.8|갈비|
