맛집명|주소|영업시간|전화번호|평점|업종|대표사진주소|
포차조개구이|서울 광진구 용마산로 40|영업시간 화~일 15:00 ~ 00:40|02-458-3346|5.0|조개|
체리커피|서울 광진구 능동로 284|영업시간 매일 09:00 ~ 23:00|02-444-7222|3.4|커피전문점|
기와집 본점|서울 광진구 면목로 32 1층|영업시간 매일 10:30 ~ 23:00|02-2242-4145|3.6|삼계탕|
메이탄|서울 광진구 광나루로 590 아산빌딩 1층|영업시간 매일 11:00 ~ 21:30|02-454-6688|4.2|중국요리|
도톰 본점|서울 광진구 능동로 386 1층|영업시간 매일 12:00 ~ 24:00|02-444-4231|4.9|육류,고기|
그랜드워커힐 서울 더뷔페|서울 광진구 워커힐로 177 2층|매일 07:00 ~ 21:00 · 브레이크타임1 매일 10:00 ~ 11:00 · 브레이크타임2 매일 13:00 ~ 13:30 · 브레이크타임3 매일 15:30 ~ 18:00|1670-0005|4.4|뷔페|
더이퀼리브리엄커피|서울 광진구 아차산로30길 7 3층|영업시간 매일 11:00 ~ 22:00|010-5551-6073|4.5|커피전문점|
깍뚝|서울 광진구 능동로19길 36 1층|영업시간 매일 16:00 ~ 00:00|02-466-0106|4.3|삼겹살|
인덱스숍|서울 광진구 아차산로 200 커먼그라운드 3층|영업시간 매일 11:00 ~ 22:00|02-2122-1259|4.4|북카페|
바르미 샤브샤브n칼국수 구의점|서울 광진구 아차산로 471 CS플라자 3층|영업시간 매일 11:00 ~ 22:00|02-3437-1005|3.7|샤브샤브|
이화만두|서울 광진구 능동로 278-1 1층||02-455-3486|4.6|분식|
최원석의돼지한판 광장점|서울 광진구 아차산로 478 1층|영업시간 매일 11:30 ~ 01:00|02-447-4544|4.0|육류,고기|
돕|서울 광진구 아차산로31길 9|매일 00:00 ~ 24:00|02-499-2838|2.7|감자탕|
조선주막 건대점|서울 광진구 아차산로33길 28-4|영업시간 매일 15:30 ~ 05:00|02-462-1801|3.9|호프,요리주점|
매화반점 1호점|서울 광진구 동일로18길 105|영업시간 매일 12:00 ~ 01:00|02-498-1939|3.1|중국요리|
대명소곱창|서울 광진구 능동로 298|영업시간 매일 15:00 ~ 01:00||3.9|곱창,막창|
우마이도 건대점|서울 광진구 능동로 135-2|영업시간 월~토 11:30 ~ 21:30 · 브레이크타임 월~토 14:30 ~ 17:00|02-467-8788|3.8|일본식라면|
일송정|서울 광진구 아차산로49길 21 1,2층||02-447-2233|4.4|한정식|
행복한우|서울 광진구 구의강변로 30|영업시간 매일 09:00 ~ 02:00|02-446-6987|3.6|육류,고기|
매운향솥 본점|서울 광진구 동일로18길 61 1층|영업시간 매일 11:30 ~ 23:10|02-6461-0016|4.3|중국요리|
포비|서울 광진구 동일로26길 57 1층|영업시간 매일 16:00 ~ 24:00|02-497-8555|3.5|일식|
비스타워커힐서울 명월관|서울 광진구 워커힐로 177|영업시간 매일 12:00 ~ 21:00|02-450-4595|3.4|육류,고기|
민정식당 본점|서울 광진구 아차산로42길 41-4|영업시간 월~토 11:00 ~ 22:00|02-452-3574|4.1|한식|
은혜즉석떡볶이|서울 광진구 광나루로 381-1 2층|영업시간 매일 10:30 ~ 22:00|02-468-7401|3.3|떡볶이|
W1|서울 광진구 동일로22길 117-11|||2.8|호프,요리주점|
스위트앤카츠 화양직영점|서울 광진구 광나루로17길 14 1층|영업시간 매일 11:00 ~ 21:30|02-467-0053|3.4|돈까스,우동|
천지샤브샤브 2호점|서울 광진구 아차산로29길 22 2층|영업시간 매일 11:30 ~ 22:00|02-466-6334|4.5|샤브샤브|
세광양대창 군자점|서울 광진구 능동로36길 16|영업시간 매일 16:00 ~ 03:00|02-444-3372|3.7|곱창,막창|
마당족발|서울 광진구 능동로 173 1, 2층|영업시간 매일 11:20 ~ 23:30|02-468-3030|3.8|족발,보쌈|
후토|서울 광진구 동일로24길 98 2층|영업시간 금,토 17:00 ~ 03:00|02-465-8590|4.8|일본식주점|
택이네조개전골 군자점|서울 광진구 천호대로 591 유신빌딩 1층|영업시간 토,일 11:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 16:30|02-455-9982|3.3|조개|
소문난 숯불구이|서울 광진구 자양번영로 28|영업시간 매일 11:30 ~ 22:00|02-444-1122||갈비|
비에이치테이블|서울 광진구 아차산로45길 16 1층|영업시간 토,일 09:30 ~ 19:00||4.7|카페|
천미천훠궈|서울 광진구 천호대로110길 8-10|영업시간 매일 11:00 ~ 23:00|02-429-3826|4.7|중국요리|
범가|서울 광진구 광장로 58-1 1층|영업시간 매일 11:30 ~ 21:30 · 브레이크타임 매일 14:30 ~ 17:00|0507-1310-7041||중식|
수작나베 강변본점|서울 광진구 구의강변로 106 삼성쉐르빌 1층 110호|영업시간 매일 11:30 ~ 22:00|02-457-3767|4.6|샤브샤브|
유키노하나|서울 광진구 아차산로33길 21-5|영업시간 금,토 18:00 ~ 04:00|02-6085-9512|4.3|일본식주점|
고향집|서울 광진구 아차산로49길 30|영업시간 월~토 11:30 ~ 22:00 · 브레이크타임 월~토 15:30 ~ 17:30|02-452-0004|4.5|해물,생선|
장군갈비|서울 광진구 용마산로 11|영업시간 매일 11:00 ~ 22:00|02-447-3479|3.9|갈비|
당산오돌 구의역점|서울 광진구 자양로18길 12|영업시간 토,일 13:00 ~ 01:00|02-456-9898|3.9|육류,고기|
고고기|서울 광진구 아차산로 471 CS프라자빌딩 1층|영업시간 매일 11:00 ~ 24:00|02-454-0092|3.7|육류,고기|
뽀빠이기사식당|서울 광진구 긴고랑로 17-1|매일 00:00 ~ 24:00|02-467-2445|3.2|기사식당|
카페히릿|서울 광진구 광나루로 404 3층|영업시간 매일 12:00 ~ 22:00|070-8870-4442|3.6|애견카페|
릴리베이커리|서울 광진구 능동로13길 21 1층|영업시간 토,일 10:00 ~ 24:00|02-469-0888|4.0|제과,베이커리|
심야식당 후타리|서울 광진구 동일로22길 32 1층|영업시간 월~토 17:00 ~ 04:00||4.0|일본식주점|
힘찬갯벌낙지|서울 광진구 능동로37길 6|영업시간 월~토 13:00 ~ 24:00|02-461-3133|4.1|해물,생선|
제주탐하리|서울 광진구 천호대로101길 11 1층|영업시간 매일 17:00 ~ 23:00|02-461-2352|4.1|육류,고기|
만경상회|서울 광진구 동일로22길 40 1층|영업시간 매일 15:30 ~ 02:00|02-6369-4603|3.9|술집|
마루샤브 아차산점|서울 광진구 천호대로 633 2층|영업시간 토,일 11:30 ~ 22:00|02-454-3300|2.2|샤브샤브|
미식반점|서울 광진구 군자로 70 동일흥업빌딩 나동 1층 107호|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-466-2020||중식|
매복식당|서울 광진구 아차산로57길 10-1 1층 102호|영업시간 토,일 15:00 ~ 23:00|02-458-0427|4.9|삼겹살|
도치피자 강변점|서울 광진구 아차산로62길 14-4|영업시간 매일 11:30 ~ 22:00|02-446-8006|3.0|양식|
영동교집|서울 광진구 아차산로33길 16-2|영업시간 매일 12:00 ~ 01:00||2.6|삼겹살|
호파스타|서울 광진구 군자로3길 23|영업시간 매일 11:00 ~ 21:00|02-499-1003|4.0|이탈리안|
소사면옥|서울 광진구 능동로 270 윤중빌딩 1층|영업시간 월,수,목,금,토,일 11:00 ~ 21:30|02-447-0904|4.0|냉면|
와꼬|서울 광진구 구의강변로 88 2층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 16:00 ~ 17:00|02-457-9996|3.5|회|
마우스레빗|서울 광진구 능동로11길 10|영업시간 토,일 10:00 ~ 23:00|02-462-4015|3.6|카페|
소바쿠|서울 광진구 천호대로 650|영업시간 매일 11:30 ~ 21:00|02-447-1470|3.6|일식|
헤르츠커피로스팅|서울 광진구 능동로 334 경남빌딩 1층|영업시간 화~일 09:00 ~ 21:00|010-3312-9952|4.7|커피전문점|
텐동한|서울 광진구 능동로38길 32 1층|영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|02-6080-5856|3.7|일식|
돈수작 능동본점|서울 광진구 능동로36길 13 1층|영업시간 매일 13:00 ~ 03:00|02-455-4535|3.8|족발,보쌈|
육일관|서울 광진구 아차산로31길 10|영업시간 토,일 12:00 ~ 23:00|02-464-6868|3.1|육류,고기|
사월식당|서울 광진구 자양로4길 12-1|영업시간 월~토 17:00 ~ 24:00|02-453-4730|4.2|일본식주점|
맛좋은순대국|서울 광진구 자양번영로1길 22|영업시간 월~토 11:00 ~ 22:00 · 브레이크타임 월~토 14:00 ~ 17:00|02-458-5737|3.9|순대|
어울림|서울 광진구 광장로1나길 10 1층|영업시간 매일 11:30 ~ 21:00|02-453-1470||해물,생선|
최원석의돼지한판쭈꾸미 건대1호점|서울 광진구 아차산로 199|영업시간 매일 11:30 ~ 01:00|02-461-1272|3.7|육류,고기|
뽕사부 건대점|서울 광진구 아차산로 205|매일 00:00 ~ 24:00|02-462-1008|4.0|중식|
대원칼국수|서울 광진구 자양로18길 56 2층|영업시간 월~토 11:00 ~ 20:00|02-454-3112|4.3|국수|
넥스트에디션 건대2호점|서울 광진구 아차산로 192 별관 2,3층|영업시간 매일 10:30 ~ 24:00|0507-417-8580|3.6|테마카페|
잉글사이드 군자본점|서울 광진구 능동로 282 1층|영업시간 토,일 11:30 ~ 22:00|02-455-7893|2.5|이탈리안|
고흥순대국머리고기|서울 광진구 아차산로34길 26 1층|월~토 06:00 ~ 02:00|02-497-7876|3.8|순대|
커피나무 건대입구역점|서울 광진구 동일로22길 117-26|영업시간 금,토 10:00 ~ 01:00|02-466-1415|4.4|커피전문점|
정성육회 서울직영점|서울 광진구 자양로43길 7 1층|영업시간 매일 16:00 ~ 02:00|02-6397-0221|4.5|육류,고기|
엘루이피자 건대점|서울 광진구 아차산로33길 35 1층|영업시간 토 16:00 ~ 04:00|02-463-1365|4.2|피자|
우성식당|서울 광진구 자양번영로 60 1층|영업시간 매일 09:00 ~ 23:00|02-453-4636|3.2|기사식당|
훈춘양꼬치|서울 광진구 아차산로34길 38|영업시간 매일 11:00 ~ 01:30|02-464-6808|4.7|양꼬치|
강릉엄지네꼬막집 구의역점|서울 광진구 아차산로 375 크레신타워3차 2층|설전날|02-452-2992|3.9|한식|
꼴목포차|서울 광진구 아차산로25길 20|영업시간 매일 17:00 ~ 07:00|02-485-0885|3.9|실내포장마차|
아찌떡볶이|서울 광진구 아차산로29길 53|영업시간 월,화,목,금,토,일 12:00 ~ 20:00|02-462-8340|3.2|분식|
고기굽는놈|서울 광진구 아차산로31길 8|영업시간 매일 11:30 ~ 01:00|02-462-8821|2.6|갈비|
춘천골닭갈비|서울 광진구 면목로 105 1층|영업시간 월,수,목,금,토,일 17:00 ~ 24:00|02-464-7942|4.7|닭요리|
송화산시도삭면 본점|서울 광진구 뚝섬로27길 48 1층|영업시간 월,수,목,금,토,일 12:00 ~ 23:00|02-6052-7826|4.2|중식|
모두랑|서울 광진구 자양로28길 24|영업시간 매일 09:00 ~ 22:00|02-457-1178|3.4|분식|
요비|서울 광진구 아차산로29길 34|영업시간 매일 17:00 ~ 02:00||4.4|일본식주점|
콩예원|서울 광진구 아차산로78길 75|영업시간 매일 11:00 ~ 22:00|02-444-3331|4.1|한정식|
연길왕꼬치 건대본점|서울 광진구 동일로18길 84 1층|매일 00:00 ~ 24:00|02-463-7741|3.3|양꼬치|
순금이떡볶이|서울 광진구 자양로43길 43|영업시간 매일 10:00 ~ 24:00|02-455-8090|3.0|떡볶이|
팀스쿡 구의점|서울 광진구 광나루로50길 10|영업시간 매일 11:30 ~ 22:00|02-447-0880|3.9|이탈리안|
비내린 추억의대포집 구의점|서울 광진구 자양로18길 96 베스트트레드빌 1층 101, 102호|영업시간 매일 17:00 ~ 01:00|02-455-8087|4.5|한식|
황금손가락초밥|서울 광진구 구의강변로 49 1층|영업시간 매일 11:00 ~ 22:00|02-453-3599|3.4|초밥,롤|
장원닭한마리|서울 광진구 천호대로111길 46 1층|영업시간 화~일 11:00 ~ 23:00|02-457-7270|4.5|닭요리|
무한양꼬치|서울 광진구 아차산로29길 41 2층|영업시간 매일 12:00 ~ 01:00||3.7|양꼬치|
어반나이프 강변점|서울 광진구 구의강변로 85 1~3층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-455-6628|2.8|양식|
군자오리촌|서울 광진구 능동로35길 18-1|영업시간 매일 11:00 ~ 22:30|02-466-7962|4.3|오리|
짬뽕지존 아차산역점|서울 광진구 천호대로 682|영업시간 화~토 10:00 ~ 18:00|02-454-5060|2.8|중국요리|
양촌리화로구이|서울 광진구 아차산로 482|매일 00:00 ~ 24:00|02-452-7271|2.4|갈비|
선남씨|서울 광진구 자양번영로 62 예닮빌딩 1층|영업시간 토,일 12:00 ~ 22:00|02-456-8195|3.2|일식|
청와옥 군자역직영점|서울 광진구 천호대로 562 1층|영업시간 매일 08:00 ~ 22:00|02-446-1922|3.1|순대|
찜집|서울 광진구 자양번영로 44|영업시간 매일 11:00 ~ 24:00|02-444-0007|3.5|해물,생선|
송쉐프 구의점|서울 광진구 아차산로 355 타워더모스트광진아크로텔 2층||02-446-6000|4.0|중국요리|
천미향|서울 광진구 능동로 237 2층|영업시간 매일 11:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-464-8088|2.8|중국요리|
로얄인디안레스토랑 건대점|서울 광진구 동일로22길 42 2층|영업시간 매일 11:30 ~ 22:00|02-466-8809|4.4|인도음식|
오렌지룸 건대점|서울 광진구 동일로22길 100|영업시간 매일 17:00 ~ 06:00|02-461-1236|2.6|호프,요리주점|
그리네|서울 광진구 군자로 139 1층|영업시간 매일 10:00 ~ 24:00|||디저트카페|
원보양꼬치|서울 광진구 동일로18길 23|영업시간 매일 14:00 ~ 03:00|02-467-7771|3.8|양꼬치|
포몬스 건대점|서울 광진구 아차산로 208 상록빌딩 1층|매일 00:00 ~ 24:00|02-461-1721|3.7|동남아음식|
아웃닭 건대점|서울 광진구 동일로22길 51|영업시간 매일 16:00 ~ 02:00|02-467-9978|3.3|치킨|
샤오롱바오|서울 광진구 자양번영로 20 1층|영업시간 매일 11:00 ~ 22:00|02-447-2155|4.7|중식|
임진강|서울 광진구 긴고랑로 93|영업시간 매일 10:00 ~ 22:00|02-452-7171|4.2|장어|
복만루|서울 광진구 동일로20길 106 2층 202호|영업시간 매일 12:00 ~ 24:00|02-498-1685|3.7|중국요리|
메종드타르트|서울 광진구 자양로53길 69|영업시간 화~일 11:00 ~ 21:00|02-457-5544|4.1|제과,베이커리|
도도곱창|서울 광진구 아차산로34길 18|영업시간 월~토 15:30 ~ 01:00|02-2298-7789|4.4|곱창,막창|
빕스 어린이대공원점|서울 광진구 광나루로 410 KCC파크타운 오피스텔 2층|영업시간 매일 10:30 ~ 21:30|02-453-1997|3.0|패밀리레스토랑|
새벽집 군자점|서울 광진구 광나루로 369 광진두산위브파크 상가동 1층 107~110호|영업시간 매일 11:00 ~ 22:00|02-466-8301|2.9|갈비|
유일설렁탕|서울 광진구 용마산로 154|영업시간 매일 08:00 ~ 21:00 · 브레이크타임 매일 16:00 ~ 17:00|02-452-5860|3.9|설렁탕|
대흥양다리바베큐 건대점|서울 광진구 아차산로30길 39 1층|영업시간 매일 11:30 ~ 23:00|02-468-6669|4.3|중국요리|
페스타마레 건대점|서울 광진구 동일로20길 114 2층|영업시간 매일 11:30 ~ 22:00|02-497-9982|2.5|이탈리안|
오페뜨 건대점|서울 광진구 능동로 111 2층|영업시간 매일 12:00 ~ 21:00|02-2135-9982|3.3|카페|
메이빌 건대점|서울 광진구 아차산로29길 7 지하1층|영업시간 매일 11:30 ~ 22:00|02-469-4267|4.3|이탈리안|
엑스케이프|서울 광진구 동일로 112|영업시간 매일 10:00 ~ 24:00|02-463-9366|2.0|테마카페|
미주류|서울 광진구 면목로 31 1층|영업시간 월~토 16:00 ~ 01:00|070-8285-4864|4.0|호프,요리주점|
고베규카츠 건대점|서울 광진구 아차산로33길 64 2층|영업시간 매일 11:30 ~ 22:00|02-469-4620||돈까스,우동|
시드누아 중곡센터점|서울 광진구 천호대로127길 44|영업시간 매일 11:00 ~ 19:00|02-446-8115|3.4|커피전문점|
대가식당|서울 광진구 광나루로 596|영업시간 매일 11:30 ~ 22:00|02-455-7866|3.7|육류,고기|
랑데자뷰 건대점|서울 광진구 아차산로31길 3|영업시간 매일 12:00 ~ 21:00|070-7718-3088|2.8|카페|
스시안|서울 광진구 천호대로127길 9|영업시간 월,수,목,금,토,일 11:30 ~ 22:00 · 브레이크타임 월,수,목,금,토,일 15:30 ~ 16:30|02-3436-2120|4.3|초밥,롤|
카페레디언트|서울 광진구 능동로38길 41 101호|영업시간 토,일 10:00 ~ 22:00|02-2201-0204|3.4|카페|
카페호이 자양점|서울 광진구 동일로20길 80 1,2층|영업시간 매일 10:00 ~ 24:00|02-466-8158|4.0|커피전문점|
조씨네고기국수|서울 광진구 군자로3길 23|영업시간 매일 11:20 ~ 21:00 · 브레이크타임 매일 15:30 ~ 17:00|02-499-9501|3.6|국수|
부탄츄 건대점|서울 광진구 동일로22길 117-14|영업시간 매일 11:00 ~ 21:00|02-469-3304|3.7|일본식라면|
구공탄곱창 군자점|서울 광진구 능동로36길 22 1층|영업시간 매일 16:00 ~ 04:00|02-447-6219|4.3|곱창,막창|
카페 드노보|서울 광진구 아차산로78길 157|영업시간 매일 11:00 ~ 22:00||3.5|카페|
하이난|서울 광진구 능동로 243-1|영업시간 월~토 11:30 ~ 22:00|02-466-0832|2.9|중국요리|
키랩보드게임 룸카페 건대본점|서울 광진구 아차산로33길 49 키랩 보드게임 룸카페 건대본점|영업시간 매일 12:00 ~ 24:00|070-8098-7300|4.6|보드카페|
풍년상회|서울 광진구 아차산로53길 53 1층|영업시간 매일 16:00 ~ 24:00|02-453-9693|4.6|갈비|
봉자마라탕|서울 광진구 동일로18길 22|영업시간 월,화,수,목,토,일 11:00 ~ 24:00|02-499-8889|3.3|중식|
히어로보드게임카페 건대1호점|서울 광진구 아차산로 221 3층|영업시간 금~일 13:00 ~ 01:00|02-466-1203|3.7|보드카페|
보난자커피 군자점|서울 광진구 능동로 239 B동 1층|영업시간 매일 09:00 ~ 22:00|070-4110-3113|2.9|카페|
아웃백스테이크하우스 건대스타시티점|서울 광진구 능동로 92 스타시티몰 스타존 2층|영업시간 토,일 10:30 ~ 22:00|02-2218-3021|4.3|패밀리레스토랑|
마리모|서울 광진구 면목로 22-1 1층|영업시간 월~토 11:00 ~ 23:00 · 브레이크타임 월~토 14:30 ~ 17:00|02-462-4186|4.1|돈까스,우동|
태천면옥|서울 광진구 광장로 49 1층|영업시간 매일 11:00 ~ 21:00|02-466-7224|4.5|냉면|
제주애육당 광장점|서울 광진구 아차산로78길 170 102호|영업시간 토,일 15:30 ~ 24:00|02-458-7687|3.7|육류,고기|
아오스요거트|서울 광진구 능동로 153 1층|영업시간 토,일 11:00 ~ 21:00|070-8111-9451|3.9|디저트카페|
장인석닭한마리|서울 광진구 자양로43길 49-6|영업시간 매일 10:00 ~ 23:00|02-456-9912|4.1|닭요리|
김부삼 건대점|서울 광진구 아차산로33길 40-1 1, 2층|영업시간 매일 15:00 ~ 03:00|02-461-0804|2.6|삼겹살|
펠어커피 구의점|서울 광진구 아차산로59길 63 1층|영업시간 화~토 11:30 ~ 20:00|0507-1447-0140|3.8|커피전문점|
건대우동집|서울 광진구 아차산로 201 1층|매일 00:00 ~ 24:00|02-465-0417|3.9|돈까스,우동|
강남면옥 광장점|서울 광진구 구의강변로 106 삼성쉐르빌 109호|영업시간 매일 11:00 ~ 22:00|02-446-5539|3.4|냉면|
또래끼리|서울 광진구 군자로 103|토요일|02-469-6684|3.6|한식|
도쿄빙수 건대점|서울 광진구 아차산로31길 45 1층|영업시간 매일 12:00 ~ 22:00|02-466-2012|4.1|디저트카페|
건대광어2마리|서울 광진구 동일로24길 53|영업시간 매일 16:00 ~ 04:00|02-465-0264|4.3|일식집|
예담밥상|서울 광진구 동일로22길 13 1층|영업시간 매일 10:00 ~ 21:00|02-469-0072|2.6|한정식|
연옥 양꼬치|서울 광진구 동일로18길 42|영업시간 매일 13:00 ~ 02:00|02-461-9368|4.6|양꼬치|
C156|서울 광진구 동일로 156 H애비뉴 지하1층|영업시간 매일 12:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-499-8619|4.1|양식|
쭈꾸미킹|서울 광진구 능동로13길 39 한아름쇼핑센타 1층|영업시간 매일 11:00 ~ 23:00|02-462-7191|3.0|해물,생선|
경성양고기꼬치구이|서울 광진구 동일로18길 53|영업시간 매일 11:30 ~ 02:30|02-499-6880|3.9|양꼬치|
할매복집|서울 광진구 아차산로76가길 13|영업시간 매일 10:00 ~ 22:00|02-456-0558|3.5|복어|
대구안지랑곱창막창 건대점|서울 광진구 동일로24길 82 1층|영업시간 매일 16:00 ~ 02:00|02-468-9958|3.7|곱창,막창|
안동참찜닭 본점|서울 광진구 동일로20길 117|영업시간 매일 10:00 ~ 24:00|02-499-3530|4.4|닭요리|
백소정 건대본점|서울 광진구 아차산로 241 연한빌딩 2층 201호|영업시간 매일 11:00 ~ 23:00 · 브레이크타임 매일 15:00 ~ 17:00|02-467-0401|4.0|돈까스,우동|
화양양꼬치|서울 광진구 아차산로29길 44 1층|영업시간 매일 11:30 ~ 02:30|02-461-5889|4.7|양꼬치|
정통집 건대점|서울 광진구 동일로24길 95 1층|영업시간 매일 15:00 ~ 22:00|02-469-6432|3.1|육류,고기|
신사소곱창 건대점|서울 광진구 아차산로31길 39|영업시간 월~토 17:00 ~ 01:00|02-2205-0103|2.1|곱창,막창|
데판야끼한|서울 광진구 능동로38길 32|영업시간 월~토 17:00 ~ 01:00|02-446-5856|3.7|일본식주점|
스시토푸|서울 광진구 아차산로 612 1층|영업시간 매일 11:30 ~ 21:30 · 브레이크타임 매일 15:00 ~ 17:00|070-7624-9671|3.0|초밥,롤|
드로잉레시피|서울 광진구 뚝섬로33길 45 상석빌딩 1층 103호|영업시간 매일 11:30 ~ 22:30 · 브레이크타임 매일 15:00 ~ 17:30|010-2620-5334|4.1|양식|
참숯벽돌집|서울 광진구 동일로24길 100-4 1층|영업시간 매일 15:00 ~ 01:00|02-469-1223|4.7|육류,고기|
열매제과점|서울 광진구 동일로24길 31 1층|영업시간 수~일 12:00 ~ 20:00|010-5814-3738|4.9|카페|
