카페명|주소|영업시간|전화번호|대표사진주소
코히루|서울 송파구 오금로 148 2층 202호|매일 12:00 ~ 22:00|070-8834-5252|
리프레쉬커피|서울 송파구 송이로30길 11 1층|월~금 09:00 ~ 22:00|02-400-0910|
디저티스트|서울 송파구 송파대로48길 37 호수임광아파트상가 2층|월,수,목,금,토,일 12:00 ~ 22:30||
카페페퍼|서울 송파구 백제고분로45길 12 2층|매일 12:00 ~ 21:00|02-421-0514|
스타벅스 석촌호수점|서울 송파구 석촌호수로 262 지상 1, 2층|매일 08:00 ~ 22:00|1522-3232|
호이안로스터리 1호점|서울 송파구 법원로 128 SKV1 GL빌딩 B동 115호|월~금 11:00 ~ 21:50|02-527-8929|
가배도 송파점|서울 송파구 백제고분로45길 6 은진빌딩 2층 201호|월~금 12:00 ~ 22:00||
지오커피|서울 송파구 새말로 97 1,2층|매일 00:00 ~ 24:00||
비엔나커피하우스 잠실역점|서울 송파구 올림픽로 293-19 현대타워아파트 1층 101, 101-1,101-3호|월~금 08:00 ~ 22:00|02-425-1683|
퍼햅스|서울 송파구 백제고분로29길 29 1층|월요일|0507-1390-9811|
테이크어샤워|서울 송파구 송파대로47길 1 동보빌딩 1층|매일 12:00 ~ 22:00|070-4307-0910|
스타벅스 잠실새내역점|서울 송파구 올림픽로 96 1층|월~금 07:00 ~ 22:00|1522-3232|
몬스터핸드보드카페 방이점|서울 송파구 오금로13길 9 4층|영업시간 월~목 14:00 ~ 02:00|02-422-6054|
자몽하다|서울 송파구 백제고분로 438|월~금 11:00 ~ 22:00|02-423-1854|
엘엘엘커피|서울 송파구 석촌호수로 194 태호빌딩 3층|월~토 12:00 ~ 20:00|0507-1362-3500|
스타벅스 잠실역점|서울 송파구 송파대로 562 한빛프라자 1,2층|월~금 07:00 ~ 21:00|1522-3232|
스타벅스 송파나루역DT점|서울 송파구 오금로 142|매일 07:00 ~ 22:00|1522-3232|
카페그리너티|서울 송파구 풍성로23길 17 1층|월요일||
선호 커피 로스터스|서울 송파구 송이로2길 4 1층|월요일|010-9144-2716|
홍팥집 문정점|서울 송파구 새말로 154 아이원빌딩 1층|매일 11:00 ~ 21:00|02-402-6577|
스타벅스 송파방이DT점|서울 송파구 오금로 241|매일 07:00 ~ 22:00|1522-3232|
이월로스터스 송파1호점|서울 송파구 백제고분로45길 14 1층|매일 09:30 ~ 22:30|070-8839-1004|
카페드로잉|서울 송파구 송파대로 111 파크하비오 202동 1층 166~170호|매일 09:30 ~ 23:30||
엔제리너스 석촌호수DI점|서울 송파구 석촌호수로 224 1층|매일 08:00 ~ 02:00|02-3431-7590|
프레스커피|서울 송파구 백제고분로45길 17-3 4층|월요일||
스타벅스 문정역점|서울 송파구 송파대로 167|월~금 07:00 ~ 22:00|1522-3232|
스타벅스 석촌서호점|서울 송파구 석촌호수로 176 1층|매일 07:00 ~ 22:00|1522-3232|
세라젬웰카페 서울잠실직영점|서울 송파구 석촌호수로 172|매일 11:00 ~ 20:00|02-419-0325|
카페로드|서울 송파구 위례성대로16길 14 1층 2호|월~금 09:00 ~ 23:00|010-8426-7970|
스타벅스 아시아선수촌점|서울 송파구 백제고분로 69 애플타워 1층|매일 07:00 ~ 22:00|1522-3232|
마운틴누크|서울 송파구 백제고분로45길 32 빌드원빌딩 2,3층|월~목 11:00 ~ 21:50|070-4770-1717|
르쉬드서울|서울 송파구 위례성대로12길 18 수빌딩 1층 2호|월~금 11:00 ~ 22:00|02-476-9168|
신양로스터스|서울 송파구 오금로18길 3 1층|월,화,일요일|02-420-3602|
페이지|서울 송파구 동남로4길 35 자양빌딩 1층 101호|매일 10:00 ~ 22:00|02-402-3702|
설빙 석촌호수동호점|서울 송파구 석촌호수로 278 여흥레이크빌 1층|매일 10:00 ~ 22:00|02-3432-7555|
봉땅|서울 송파구 백제고분로41길 42-8 1층|매일 11:00 ~ 22:00|010-8821-7769|
세인트앤드류스커피|서울 송파구 올림픽로 82 현대빌딩 1층|월~금 08:00 ~ 23:00|02-422-1920|
투썸플레이스 송파구청사거리점|서울 송파구 오금로 81 1층|매일 07:00 ~ 23:00|02-6084-5575|
블랙드롭커피 석촌호수점|서울 송파구 삼학사로 90 1층|월~금 09:00 ~ 23:00|02-420-8397|
스타벅스 잠실시그마타워점|서울 송파구 올림픽로 289|월~금 07:00 ~ 21:00|1522-3232|
스타벅스 송파위례점|서울 송파구 위례광장로 230|월~토 07:00 ~ 21:00|1522-3232|
투썸플레이스 잠실역점|서울 송파구 올림픽로35다길 32 예전빌딩 1층|월~금 07:00 ~ 23:00|02-3431-9633|
카페마마스 잠실점|서울 송파구 올림픽로 269 캐슬프라자 1층||02-2146-2214|
비엔나커피하우스 송파사거리점|서울 송파구 가락로 114 신우빌딩 1층 102호|매일 08:00 ~ 23:00|02-422-1683|
마호가니커피 잠실홈플러스점|서울 송파구 올림픽로35가길 16 홈플러스 잠실점 1층|월,화,수,목,금,일 09:00 ~ 22:00||
모어댄버터|서울 송파구 송파대로 467 지하1, 1층|월~금 08:00 ~ 22:00|0507-1495-8246|
밀파니베이커리카페|서울 송파구 위례서로 273 밀파니빌딩 1,2층|매일 09:00 ~ 21:30|02-406-0810|
콰이어트 크림티|서울 송파구 삼전로12길 7 1층|월,화요일|02-6402-0228|
스타벅스 잠실대교남단R점|서울 송파구 송파대로 570 타워730 1층|월~금 07:00 ~ 21:00|1522-3232|
스타벅스 석촌역점|서울 송파구 백제고분로 358 우전빌딩 1층|월~금 07:00 ~ 21:00|1522-3232|
정원이있는국민책방 송파점|서울 송파구 가락로21길 8|매일 10:00 ~ 22:00||
스타벅스 송파개롱역점|서울 송파구 오금로 420|월~토 07:00 ~ 21:00|1522-3232|
스타벅스 송파마천사거리DT점|서울 송파구 거마로 78|월~토 07:00 ~ 22:00|1522-3232|
포모르|서울 송파구 올림픽로34길 20 1층|매일 12:00 ~ 21:00|010-2926-0686|
셜록홈즈 잠실2호점|서울 송파구 백제고분로7길 31 4층|매일 10:00 ~ 23:30|02-418-0153|
보사노바 커피로스터스 잠실점|서울 송파구 백제고분로51길 7 1층 114,115호|월~금 08:00 ~ 20:30|02-423-0038|
스타벅스 올림픽공원남문점|서울 송파구 위례성대로 102 태평양파크빌라트 아케이드 1층|매일 07:00 ~ 21:00|1522-3232|
스타벅스 가락본동점|서울 송파구 송파대로30길 13|월~금 07:00 ~ 21:00|1522-3232|
도그존|서울 송파구 올림픽로12길 28 2층|월,수,목,금,토,일 12:00 ~ 21:00|0507-1398-0310|
겟썸커피 LMoA점|서울 송파구 올림픽로 300 롯데월드타워 6층|매일 10:00 ~ 22:00|02-3213-2865|
드론이야기|서울 송파구 중대로 212|월~금 09:00 ~ 21:00|02-448-3766|
큐브이스케이프 잠실점|서울 송파구 올림픽로8길 10 4층|월,화,수,목,일 10:00 ~ 23:20|02-412-9998|
쿠차라 잠실역점|서울 송파구 올림픽로35길 123 향군타워 1층|월~금 11:00 ~ 21:00|02-424-2155|
카페머머|서울 송파구 삼학사로18길 5 1층|월~금 12:00 ~ 19:00||
스타벅스 송파KT점|서울 송파구 잠실로 209|매일 07:00 ~ 22:00||
체크인브런치카페|서울 송파구 석촌호수로 210|월,화 08:00 ~ 19:00|02-423-8882|
빌리엔젤 문정동대명사옥점|서울 송파구 법원로 135 1층|월~금 08:00 ~ 21:00|02-512-6257|
스타벅스 문정하비오|서울 송파구 송파대로 111 204동 104~107호|월~토 07:00 ~ 22:00|1522-3232|
라뿔|서울 송파구 백제고분로43길 7 1층|월,화,일요일|02-423-3502|
나우나우나우|서울 송파구 송파대로39길 1-10 1층|월요일|02-424-1989|
투썸플레이스 삼전역점|서울 송파구 삼전로 66 순명빌딩 1,2층|월~금 07:00 ~ 23:00|02-416-2388|
칫챗|서울 송파구 석촌호수로 160 수연빌딩 1층|월요일||
하우스서울|서울 송파구 백제고분로9길 5 지하1층, 1,2층|월~금 08:00 ~ 20:00|02-6000-6722|
더 스테이션|서울 송파구 새말로15길 19 1,2층|매일 10:30 ~ 23:00|070-7650-0142|
스타벅스 문정법원로R|서울 송파구 송파대로 201|월~금 07:00 ~ 21:00|1522-3232|
유우링|서울 송파구 백제고분로43길 4 지하1층|월,화요일|02-413-3218|
명조커피&베이커리|서울 송파구 오금로 161 1,2층|월~토 09:00 ~ 22:00|02-425-3700|
알레아파리|서울 송파구 오금로42길 11|매일 09:00 ~ 23:00|02-430-9091|
써니사이드|서울 송파구 동남로18길 34|매일 09:00 ~ 21:00|02-3401-7442|
버터베어 베이커리|서울 송파구 백제고분로 208 1, 2층|매일 10:00 ~ 21:00|02-412-5554|
슈야|서울 송파구 백제고분로45길 23 1층|월요일|02-6953-9971|
커피빈 방이점|서울 송파구 오금로11길 7 1층|월,화,수,목,일 07:00 ~ 23:00|02-415-5561|
카페애드|서울 송파구 백제고분로 222 제일빌딩 1층||02-416-6875|
사르르 잠실점|서울 송파구 삼학사로18길 13|매일 12:00 ~ 22:00||
스타벅스 갤러리아팰리스점|서울 송파구 올림픽로 212 갤리러아팰리스 1층|매일 07:00 ~ 22:00|1522-3232|
스타벅스 가락시장역점|서울 송파구 중대로 121 롯데캐슬 파인힐1층|월~금 07:00 ~ 21:00|1522-3232|
벌툰 잠실새내점|서울 송파구 백제고분로7길 27 반석빌딩 3층|매일 10:00 ~ 23:00|070-7575-0600|
투썸플레이스 잠실신천점|서울 송파구 백제고분로7길 9 1~3층|매일 08:00 ~ 22:50|02-415-2344|
비엔나커피하우스 잠실새내역점|서울 송파구 백제고분로7길 57 1층|월~금 07:30 ~ 01:00|02-423-1683|
브릭스파크|서울 송파구 바람드리길 57 지하 1층|매일 11:00 ~ 23:00||
스타벅스 송파사거리점|서울 송파구 송파대로 386|매일 08:00 ~ 21:00|1522-3232|
투썸플레이스 문정역점|서울 송파구 법원로 114 엠스테이트 B동 1층|월~금 07:00 ~ 23:00|02-2283-1513|
스타벅스 문정로데오점|서울 송파구 동남로 141|월~토 07:00 ~ 22:00|1522-3232|
스타벅스 방이역점|서울 송파구 마천로 53 1~2층|월~토 07:00 ~ 22:00|1522-3232|
위커파크웨스트|서울 송파구 석촌호수로 230 미켈란호수가 상가 1층 101,102호|매일 10:00 ~ 22:00|02-425-0448|
투썸플레이스 석촌호수점|서울 송파구 석촌호수로 220 1층|매일 08:00 ~ 22:00|02-415-1020|
카페방이동|서울 송파구 올림픽로32길 22-17 2층|월~금 11:30 ~ 18:00|02-6053-8320|
아쿠아가든 롯데월드몰점|서울 송파구 올림픽로 300 지하1층|월,화,수,목,금,일 10:30 ~ 22:00||
트레스드|서울 송파구 백제고분로15길 50 1층|매일 12:00 ~ 21:00|010-3522-1844|
오금동커피|서울 송파구 오금로35길 17 A24호|매일 08:00 ~ 20:00|02-455-1011|
설빙 서울신천역점|서울 송파구 백제고분로9길 47 2층|매일 12:00 ~ 23:00|070-7562-3091|
타로데이트|서울 송파구 오금로15길 6 2층|매일 10:00 ~ 01:00|010-9917-8484|
프로퍼커피바 2호점|서울 송파구 오금로31가길 20 1층|월~토 09:00 ~ 22:00|02-417-0703|
투썸플레이스 올림픽공원역점|서울 송파구 올림픽로 424 만남의광장 A-3 B구역|월~금 09:00 ~ 22:00|02-417-6789|
스타벅스 송파헬리오시티점|서울 송파구 송파대로 345 헬리오시티 단지상가 3A 16호~21호|매일 07:00 ~ 21:00|1522-3232|
렌토|서울 송파구 위례성대로12길 5-6 1층|매일 10:00 ~ 20:00|070-8813-0619|
골든블루키즈빌리지|서울 송파구 동남로 189 쌍용프라자 지하 2층|월~금 10:30 ~ 21:30|02-482-1002|
헬로방방 송파방이점|서울 송파구 오금로 235 5층|매일 10:00 ~ 20:00|02-423-8801|
카페마달|서울 송파구 백제고분로45길 23-5 1층|매일 12:00 ~ 22:00|070-4123-0420|
스타벅스 올림픽평화의문점|서울 송파구 위례성대로 38 해태그린피아빌라트 1층|매일 08:00 ~ 21:00|1522-3232|
수수가든카페 롯데월드몰점|서울 송파구 올림픽로 300 롯데월드몰 4층|매일 10:30 ~ 22:00|02-3213-4443|
메리앤메리커피 풍납점|서울 송파구 풍성로26길 54|월,화,목,금 11:00 ~ 21:00||
플라워베이커리 문정본점|서울 송파구 법원로 114 엠스테이트 지하 1층 B134호|월~금 08:00 ~ 21:00|02-2283-1345|
리프커피바|서울 송파구 백제고분로43길 24 R&BHaus 1층 101호|월,화,수,금,토,일 10:00 ~ 22:00|02-6205-5886|
에슬로우커피 잠실나루역점|서울 송파구 올림픽로37길 130 파크리오상가 1층 119호|매일 08:00 ~ 24:00|010-9175-8556|
케키하우스|서울 송파구 백제고분로41길 35 2층|월요일||
브라운칩|서울 송파구 새말로 108 1층|월~토 08:00 ~ 22:00||
썸띵에스프레소|서울 송파구 위례성대로20길 29|매일 08:00 ~ 21:00|02-6498-0728|
카페희재|서울 송파구 백제고분로11길 6 삼풍빌딩 1층|매일 10:00 ~ 21:00||
이월로스터스 송파2호점|서울 송파구 백제고분로 426 백상빌딩 1층 107~109호|매일 10:00 ~ 22:00|070-7778-6356|
보드에바나나|서울 송파구 백제고분로45길 7 2층 202호|월요일|02-423-2728|
탐앤탐스 방이점|서울 송파구 오금로11길 11-8 1층|매일 00:00 ~ 24:00|02-424-0661|
로스터리 락온|서울 송파구 송파대로 438 녹십초빌딩 1층 101호|월~금 08:00 ~ 21:00|02-333-8310|
카페다반|서울 송파구 백제고분로45길 26 지하1층|월요일|02-419-6859|
할리스 아시아선수촌점|서울 송파구 백제고분로 109|매일 08:00 ~ 24:00|02-412-3260|
파스쿠찌 잠실역점|서울 송파구 송파대로 558 월드타워 1층|매일 07:00 ~ 23:00|02-423-8497|
웰하우스|서울 송파구 오금로16길 10 2층|매일 10:00 ~ 22:00|010-2662-1816|
설빙 가락시장역점|서울 송파구 중대로 109 2층|매일 10:00 ~ 22:30|02-430-0555|
에이치오븐|서울 송파구 충민로 66 가든파이브 현대시티몰  라이프동 테크노관 1층||02-2673-2114|
올티드커피|서울 송파구 양재대로66길 43 1층|매일 09:00 ~ 21:00|02-406-2803|
크럼버스|서울 송파구 중대로 318 대진빌딩 1층|월,화 09:30 ~ 16:00|070-7677-0805|
스타벅스 몽촌토성역점|서울 송파구 위례성대로 6|월~금 07:00 ~ 22:00|1522-3232|
할리스 잠실광고회관점|서울 송파구 올림픽로35길 137 1층|월~금 07:30 ~ 22:00|02-2144-0888|
모타운 서울|서울 송파구 백제고분로45길 34-6 1층|월요일|02-419-1222|
리틀비틀 송파점|서울 송파구 가락로 114 신우빌딩 7층|둘째,넷째 월요일|02-417-5700|
버터핑거팬케익스 롯데백화점 잠실점|서울 송파구 올림픽로 240 지하1층|매일 10:30 ~ 22:00|02-2143-7051|
쏘스윗마카롱|서울 송파구 송파대로42길 46 1층 103호||010-9930-8639|
스톤앤워터|서울 송파구 가락로 283 1층|매일 09:30 ~ 21:00|02-6013-9593|
스타벅스 송파아이파크|서울 송파구 법원로 55|월~금 07:00 ~ 21:00|1522-3232|
투썸플레이스 송파올림픽아파트남문점|서울 송파구 위례성대로 198 1층|매일 09:00 ~ 22:00|02-3402-0205|
롯데호텔월드 라운지앤브라세리|서울 송파구 올림픽로 240 롯데호텔월드 1층|매일 08:00 ~ 23:00||
스타벅스 잠실푸르지오월드점|서울 송파구 올림픽로35가길 9|매일 07:00 ~ 21:00|1522-3232|
카페시아아틀리에|서울 송파구 문정로1길 34 현진빌딩 1층|매일 09:00 ~ 21:00|070-5110-6613|
힐링사주카페|서울 송파구 백제고분로7길 32 1층|매일 11:30 ~ 06:00|070-7721-7887|
스타벅스 올림픽아파트점|서울 송파구 양재대로 1220|월~금 07:00 ~ 21:00|1522-3232|
본투비블루|서울 송파구 송파대로32길 15 가락금호아파트 상가 1층 120호|월요일|0507-1337-3332|
투썸플레이스 가락시장역점|서울 송파구 중대로 113 1층|월~금 07:00 ~ 22:00|02-443-6789|
스타벅스 올림픽훼미리점|서울 송파구 중대로 68 훼미리 샤르망 1층|월~금 07:00 ~ 21:00|1522-3232|
루미따|서울 송파구 오금로 171 동제빌딩 2층|매일 10:00 ~ 23:00|02-423-3670|
마스터키 잠실점|서울 송파구 백제고분로7길 27 5층|매일 11:00 ~ 23:30|02-416-6769|
밸런티|서울 송파구 가락로11길 19||02-418-6773|
커피렉 송파점|서울 송파구 백제고분로45길 19 1층|월~금 12:00 ~ 21:00|02-415-3254|
모아레|서울 송파구 백제고분로41길 6-5 2층|매일 12:00 ~ 22:00|070-6559-3703|
르봉마리아쥬|서울 송파구 올림픽로35길 10 B상가 지하1층 104호|매일 11:00 ~ 20:00|02-790-6718|
랑데자뷰 석촌호수점|서울 송파구 석촌호수로 174|매일 11:00 ~ 23:30||
그린아일랜드|서울 송파구 마천로 61 덕산빌딩 지하 1층|매일 11:30 ~ 01:00|02-6380-7777|
할리스 가락시장역점|서울 송파구 중대로 130 원전빌딩 1층|매일 08:00 ~ 22:00|02-3401-5337|
호이안로스터리 송리단길점|서울 송파구 백제고분로45길 3-18|매일 11:00 ~ 22:00|02-422-8929|
커핀그루나루 올림픽공원역점|서울 송파구 올림픽로 424 A-3동 C구역|매일 09:00 ~ 22:00|02-420-9997|
필커피|서울 송파구 중대로34길 13 1층|월,화,목,금 11:00 ~ 17:00|070-4249-4429|
공차 방이사거리점|서울 송파구 오금로 95|월~토 09:00 ~ 23:30|02-417-0404|
까페라리 방이점|서울 송파구 위례성대로 134 2층|월~금 10:00 ~ 22:00|02-425-4186|
엔제리너스 잠실샤롯데점|서울 송파구 올림픽로 240 샤롯데씨어터 1층|매일 09:00 ~ 22:00|02-411-5055|
룸카페바니 잠실점|서울 송파구 올림픽로10길 21 2층|월~금 12:00 ~ 24:00||
스타벅스 송파거여역점|서울 송파구 오금로 493|매일 07:00 ~ 22:00|1522-3232|
바나프레소 잠실새내점|서울 송파구 석촌호수로 64|매일 08:00 ~ 23:00|070-8998-8928|
투썸플레이스 송파위례트랜짓몰점|서울 송파구 위례광장로 170 상가 B동 113호|매일 09:30 ~ 22:00|02-2043-2220|
체리오오체리|서울 송파구 백제고분로15길 42 1층 105호|월,금,토,일 13:00 ~ 19:00|010-7545-3490|
펫다이닝 맘마|서울 송파구 중대로 312 D.S 타워 1층|월,수,목,금,토,일 10:00 ~ 21:00|070-7792-7770|
카페코너574|서울 송파구 오금로16길 10-12 101호|월,화요일||
우지커피 석촌역점|서울 송파구 백제고분로41길 11 은혜빌딩 1층|월~금 07:00 ~ 23:00||
메가MGC커피 석촌점|서울 송파구 백제고분로41길 6 1층|월~금 07:30 ~ 22:00|02-420-7911|
어니커피|서울 송파구 송파대로48길 5-1|||
바렌나 에스프레소 바|서울 송파구 백제고분로 435 예스빌딩 1층 103호|월,화,목,금,토,일 10:00 ~ 20:00||
투썸플레이스 송파나루역점|서울 송파구 오금로 154 한라빌딩 1층|월~금 08:00 ~ 23:00|02-6925-2113|
세라젬웰카페 서울문정직영점|서울 송파구 송파대로 201 1층|매일 11:00 ~ 20:00|02-6954-0825|
365일|서울 송파구 백제고분로19길 14 1층 101호|월,화,금,토,일 11:00 ~ 22:00|02-461-6563|
카페 파이카지|서울 송파구 올림픽로8길 31 1층 101호|월~금 08:00 ~ 21:00|02-423-0621|
콤마테이블|서울 송파구 백제고분로50길 8 복명빌딩 1층|월,화,수,목,토,일 09:30 ~ 20:00||
투썸플레이스 송파잠실H타워점|서울 송파구 백제고분로 128|||
오아시스엉클|서울 송파구 송이로38길 8 예우재 지하1층, 1층|월,일요일|02-6013-3133|
폴바셋 롯데잠실점|서울 송파구 올림픽로 240 신관 지하1층|매일 10:30 ~ 22:00|02-2143-1763|
할리스 배명사거리점|서울 송파구 백제고분로 275|월~금 08:00 ~ 22:30|02-422-4915|
커피빈 석촌호수점|서울 송파구 석촌호수로 222 제이타워 1층|매일 07:00 ~ 22:00|02-415-1235|
메가MGC커피 잠실새내역점|서울 송파구 백제고분로7길 58 1층|매일 08:00 ~ 22:00|02-421-2221|
째깍섬키즈클래스 잠실점|서울 송파구 올림픽로 300 롯데월드몰 엔터테인먼트동 4층|매일 10:30 ~ 21:00|02-3213-4480|
라이크어시네마 석촌점|서울 송파구 가락로 134 1층|매일 12:00 ~ 24:00||
놀숲 문정로데오점|서울 송파구 동남로4길 7-1 2층 201호|매일 11:30 ~ 24:00|02-403-2026|
오후의 파이|서울 송파구 삼학사로16길 4|영업시간 월 14:00 ~ 21:00||
커피빈 몽촌토성역점|서울 송파구 위례성대로 2 장은빌딩 1층|매일 07:00 ~ 22:00|02-2141-0407|
탐앤탐스 잠실새내역점|서울 송파구 올림픽로12길 5 정호빌딩 2,3층|매일 00:00 ~ 24:00|02-420-4565|
뮤지키사운드|서울 송파구 오금로59길 11|월,수,목,금,토,일 11:00 ~ 22:00|02-3012-0903|
출동슈퍼윙스 롯데잠실점|서울 송파구 올림픽로 240 롯데마트 5층|매일 10:00 ~ 22:00|02-2143-1658|
킨더독|서울 송파구 삼전로 53 뜨레피움 지하1층||02-6959-5979|
투썸플레이스 문정로데오점|서울 송파구 동남로 132|매일 00:00 ~ 24:00|02-404-0019|
빅토리아레이블|서울 송파구 오금로 105 덕림빌딩 1층|월~토 11:00 ~ 23:00|010-9500-2034|
디온웨이|서울 송파구 백제고분로41길 18 2층|월,수,목,금,토,일 12:00 ~ 22:00|02-419-0407|
유연|서울 송파구 양재대로72길 5 1층|월요일|070-8838-0174|
푸른하늘 보드게임카페|서울 송파구 송파대로 459||010-2736-6494|
투썸플레이스 송파헬리오시티점|서울 송파구 가락로 78 더시티프라자 1층 102~104,107,108호|월,화,수,목,일 08:00 ~ 22:00|02-2039-0645|
커피빈 신천역점|서울 송파구 올림픽로 100 효창타워 1층|월~토 07:00 ~ 22:00|02-417-8851|
스타벅스 가든파이브|서울 송파구 충민로 10 가든파이브툴|매일 10:00 ~ 22:00|1522-3232|
디저트39 거여역점|서울 송파구 오금로 519 스위트빌딩 202호|월,화 10:00 ~ 22:00|02-406-5989|
스타벅스 송파NC점|서울 송파구 충민로 66 가든파이브라이프 패션관 1층|월~목 10:00 ~ 21:00|1522-3232|
아동놀이연구소플레이랩 송파점|서울 송파구 위례순환로 477 위례포레샤인23단지 근린생활시설1동 201~204호|매일 13:10 ~ 14:10|02-400-0523|
공차 천호풍납토성점|서울 송파구 천호대로 992||02-470-4565|
메가MGC커피 송파나루역점|서울 송파구 백제고분로 464 1층|월~금 07:30 ~ 23:00|02-421-3365|
위켄더스키친|서울 송파구 송파대로43길 9 1층|월,화요일|070-4320-0149|
펠어커피 본점|서울 송파구 문정로4길 29 1층 101호|매일 08:10 ~ 23:00|070-7702-0003|
달빛정거장|서울 송파구 백제고분로7길 8 지하1층|월~목 10:00 ~ 00:00|02-413-4252|
콩당콩당|서울 송파구 올림픽로4길 17 아시아선수촌아파트 C상가 2층 23호|월,일요일|02-2203-1214|
우물정|서울 송파구 백제고분로21길 17 1층 101호|매일 10:00 ~ 22:00||
험블커피|서울 송파구 오금로38가길 33 1층|월~금 08:00 ~ 19:00|02-400-1579|
몬스터핸드|서울 송파구 올림픽로8길 10 3층|영업시간 월~금 14:00 ~ 06:00|02-424-6054|
한국 방탈출 교육원|서울 송파구 삼학사로19길 30 지하|매일 10:00 ~ 22:00|010-2708-0279|
투썸플레이스 가락시장역2호점|서울 송파구 송파대로 260|월~금 11:00 ~ 18:00|02-3012-6789|
디저트39 잠실새내점|서울 송파구 올림픽로12길 17 1층|매일 10:00 ~ 22:00|02-423-5936|
투썸플레이스 잠실롯데점|서울 송파구 올림픽로 240|매일 08:00 ~ 22:00|02-2143-1457|
투썸플레이스 잠실3단지점|서울 송파구 석촌호수로 100 1, 2층|매일 08:00 ~ 24:00|02-424-3100|
탐앤탐스 문정로데오점|서울 송파구 동남로 130-1 1,2층|매일 00:00 ~ 24:00|02-403-4565|
에프라운지|서울 송파구 백제고분로41길 7-15 굿피플오피스 9층|월요일||
놀숲 송파점|서울 송파구 백제고분로 387 삼현빌딩 지하1층|매일 10:00 ~ 24:00|02-420-7277|
커피빈 잠실향군타워점|서울 송파구 올림픽로35길 123 1층|월~금 06:30 ~ 22:00|02-412-8812|
폴바셋 롯데월드몰점|서울 송파구 올림픽로 300 5층|매일 10:30 ~ 22:00|02-3213-4522|
할리스 교통회관점|서울 송파구 올림픽로 319 1층|월~금 08:00 ~ 22:00|02-3431-1120|
서커스래빗|서울 송파구 올림픽로35길 112 장미B상가 2동 지하 1층 10호|월,화,일요일||
꽈페 롯데월드몰점|서울 송파구 올림픽로 300 지하 1층|매일 10:30 ~ 21:00||
빽다방 잠실신천점|서울 송파구 백제고분로7길 45 1층|매일 08:00 ~ 22:00|02-420-8838|
오브제|서울 송파구 오금로46길 35|월~금 08:00 ~ 23:00|02-430-5992|
라운징북스|서울 송파구 마천로10길 5 1층|월~금 11:00 ~ 21:00|070-8843-0827|
블루웨일|서울 송파구 백제고분로41길 30 윤창빌딩 1층|월~금 10:00 ~ 22:00|02-2203-2006|
커피랑도서관 가락센터점|서울 송파구 송이로 83 우송빌딩 5층|월 08:00 ~ 24:00|070-7740-1140|
메가MGC커피 문정아이파크점|서울 송파구 법원로4길 6 32-2호||02-408-2228|
2카페|서울 송파구 토성로19길 7 풍납빌딩 1층|월요일|070-8784-8864|
