맛집명|주소|영업시간|전화번호|대표사진주소
오근내2닭갈비|서울 용산구 한강대로11길 13|매일 11:30 ~ 22:30 · 브레이크타임 매일 15:00 ~ 16:30|02-798-0131|
명동교자 이태원점|서울 용산구 녹사평대로 136|영업시간 매일 10:30 ~ 21:30 · 브레이크타임 매일 15:30 ~ 17:00|02-790-7300|
오츠커피|서울 용산구 원효로89길 13-12|영업시간 월~금 11:00 ~ 20:00||
오리올|서울 용산구 신흥로20길 43 2층|월~금 14:00 ~ 22:00|02-6406-5252|
보니스피자펍|서울 용산구 신흥로3길 2|월요일|02-792-0303|
돈까스잔치 동빙고점|서울 용산구 서빙고로 297|영업시간 매일 10:30 ~ 21:30|02-796-9969|
일미집|서울 용산구 후암로 1-1 1층|매일 11:00 ~ 22:00|02-776-0670|
기와|서울 용산구 한강대로21나길 40|영업시간 매일 11:30 ~ 21:30|02-710-7777|
사유|서울 용산구 이태원로54길 5|매일 11:00 ~ 22:00|02-2289-9050|
홍철책빵 그로서리&빵|서울 용산구 한강대로102길 57|월,화,수,목,금요일|0507-1460-3403|
잠수교집 2호점|서울 용산구 신흥로 37 1층|매일 11:30 ~ 22:00|02-792-0434|
조대포 남영본점|서울 용산구 한강대로 272-1 1층|매일 14:00 ~ 05:00|02-701-1060|
평양집|서울 용산구 한강대로 186|월요일|02-798-3989|
나리의집|서울 용산구 이태원로 245|월~토 14:00 ~ 05:00|02-793-4860|
라쿠치나|서울 용산구 회나무로44길 10|영업시간 월~토 12:00 ~ 21:30 · 브레이크타임 월~토 15:00 ~ 17:30|02-794-6006|
쥬에|서울 용산구 독서당로 124-7 지하1층, 1, 2층|매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 18:00|02-798-9700|
현선이네 용산본점|서울 용산구 한강대로39길 2-13 1,2층|매일 11:00 ~ 23:00 · 브레이크타임 월 15:00 ~ 15:45|010-4750-8886|
잠수교집 본점|서울 용산구 장문로 81 1층|월~금 17:00 ~ 05:00|02-749-0434|
삼각지원대구탕 본점|서울 용산구 한강대로62가길 8-1 1층|매일 10:00 ~ 22:00|02-797-4488|
앤트러사이트 한남점|서울 용산구 이태원로 240 1~3층|월~목 09:00 ~ 22:00|02-797-7508|
열정도고깃집|서울 용산구 백범로87길 55 1,2층|매일 12:00 ~ 22:00|02-717-9255|
창성옥 용문본점|서울 용산구 새창로 124-10|매일 06:00 ~ 02:00|02-718-2878|
오복함흥냉면|서울 용산구 한강대로84길 4||02-703-6357|
오아시스 한남점|서울 용산구 이태원로45길 30 1,2층|영업시간 월~토 09:00 ~ 20:00|02-790-8906|
일일향 용산점|서울 용산구 한강대로40길 26 2층|영업시간 매일 11:30 ~ 21:30 · 브레이크타임 월~금 14:30 ~ 17:00|02-792-4300|
한입소반|서울 용산구 청파로45길 3 1층|영업시간 매일 07:00 ~ 19:00|02-701-4417|
부다스벨리|서울 용산구 녹사평대로40길 48 지하1층,1,2층|매일 11:30 ~ 22:00 · 브레이크타임 매일 15:30 ~ 16:30|1666-2753|
오리지널팬케이크하우스 이태원점|서울 용산구 이태원로 153 덕흥빌딩 1층|영업시간 월~금 09:00 ~ 21:00|02-795-7481|
옛집국수|서울 용산구 한강대로62길 18|영업시간 월,화,수,목,일 06:00 ~ 20:30|02-794-8364|
북천|서울 용산구 한강대로38가길 7-2|영업시간 월~금 11:00 ~ 20:00 · 브레이크타임 월~금 13:30 ~ 17:00|02-796-2461|
문배동육칼 본점|서울 용산구 백범로90길 50|영업시간 월~토 09:30 ~ 19:30|02-713-6204|
한강회관|서울 용산구 이촌로75길 10-3|매일 10:00 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-793-9855|
벽돌해피푸드|서울 용산구 이태원로 238 1층|영업시간 월 11:30 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-797-8586|
더백푸드트럭 해방촌점|서울 용산구 신흥로20길 45 1,2층|매일 11:30 ~ 22:00|02-777-3338|
타파스바|서울 용산구 이태원로27가길 49 1층|월~목 14:00 ~ 01:00|010-3468-0799|
고메이494 한남점|서울 용산구 한남대로 91|영업시간 월~목 10:30 ~ 20:00|02-6905-4940|
초원|서울 용산구 한강대로80길 7|매일 12:00 ~ 23:00|02-749-5949|
프로스트|서울 용산구 이태원로27가길 26 해밀톤호텔 별관 1층|월,화,일 19:00 ~ 02:00|02-796-6854|
챔프커피 2작업실|서울 용산구 녹사평대로26가길 24 1층|영업시간 매일 09:00 ~ 20:30|02-790-4516|
더로열푸드앤드링크|서울 용산구 신흥로20길 37 1층|영업시간 매일 10:00 ~ 18:00|070-7774-4168|
동빙고|서울 용산구 이촌로 319|매일 10:30 ~ 22:00|02-794-7171|
테라로사 한남점|서울 용산구 이태원로36길 15 지하1,2층|영업시간 매일 09:00 ~ 21:00|033-648-2760|
한남북엇국|서울 용산구 독서당로 65-7 지하1층, 1~3층|월~토 08:00 ~ 23:00|02-2297-1988|
오만지아|서울 용산구 유엔빌리지길 14|매일 12:00 ~ 01:00 · 브레이크타임 월~금 15:00 ~ 18:00|02-749-2900|
더베이커스테이블|서울 용산구 녹사평대로 244-1 1층|영업시간 매일 08:00 ~ 21:00|070-7717-3501|
쌍대포 본점|서울 용산구 청파로 291|매일 00:00 ~ 24:00|02-707-1380|
모터시티바이매니멀 본점|서울 용산구 이태원로 140-1 2층|월~금 11:30 ~ 22:30|02-794-8877|
버뮤다삼각지|서울 용산구 한강대로52길 19 1,2층|매일 11:30 ~ 23:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-749-6789|
야키토리고우|서울 용산구 이태원로27가길 45 지하1층|월,화,수,목,일 17:00 ~ 01:00|02-794-7088|
쏭타이치앙마이|서울 용산구 한강대로40길 39-5 1층|매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-749-5170|
다츠|서울 용산구 이태원로55나길 6 1층 1호|월~토 11:00 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:30|02-792-7445|
인바이티드|서울 용산구 한강대로52길 41 1층|영업시간 월~금 11:00 ~ 21:00|02-794-3332|
섬집|서울 용산구 한강대로14가길 3 1층|월~토 11:30 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-794-0087|
중화가정 용산역점|서울 용산구 새창로 213|매일 11:30 ~ 23:00|02-3785-3332|
매덕스피자|서울 용산구 이태원로26길 26 2층|매일 12:00 ~ 22:00|02-792-2420|
우스블랑 본점|서울 용산구 효창원로70길 4|영업시간 매일 08:00 ~ 19:00|02-706-9356|
오월의종 한남점|서울 용산구 이태원로49길 24|월,일요일|02-749-9481|
명화원|서울 용산구 한강대로 202|월,일요일|02-792-2969|
빠레뜨한남|서울 용산구 이태원로54길 16-7 1층|영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 15:30 ~ 17:00|070-8873-5433|
도동집|서울 용산구 후암로 80|월~토 11:00 ~ 22:00|02-772-9463|
주식|서울 용산구 한강대로54길 14 1층|매일 16:30 ~ 00:30||
제주식당 한남점|서울 용산구 대사관로 48|월~토 11:00 ~ 05:00|02-790-9962|
스즈란테이 이촌점|서울 용산구 이촌로 245 지하1층|영업시간 매일 11:30 ~ 21:30 · 브레이크타임 매일 15:00 ~ 17:30|02-749-5324|
비스테까|서울 용산구 회나무로 49|매일 12:00 ~ 22:30 · 브레이크타임 매일 16:00 ~ 18:00|02-792-7775|
이이네|서울 용산구 소월로2길 37 1층|영업시간 월~금 11:30 ~ 20:30 · 브레이크타임 월~금 15:00 ~ 17:30|0507-1420-9787|
갯마을 한강로점|서울 용산구 서빙고로 56 1층|영업시간 매일 09:30 ~ 21:00|02-795-2277|
롸카두들 내쉬빌 핫치킨 이태원점|서울 용산구 녹사평대로40나길 9 1층|영업시간 월~토 11:30 ~ 21:00|02-798-3456|
정|서울 용산구 청파로47나길 4|월요일|02-719-8719|
마라돈왕주먹고기|서울 용산구 한강대로17길 7 1층|매일 12:00 ~ 22:00|02-797-9793|
한와담 한남본점|서울 용산구 독서당로 65-1 2층|매일 11:30 ~ 23:00|02-749-7905|
동아냉면|서울 용산구 우사단로 5|매일 09:20 ~ 22:00|02-796-2796|
시장회집|서울 용산구 소월로20길 38 1층|영업시간 월,화,수,금,토,일 11:00 ~ 21:00 · 브레이크타임 월,화,수,금,토,일 14:00 ~ 17:00|02-754-7696|
로코스비비큐|서울 용산구 회나무로 83|매일 11:30 ~ 23:30|02-794-3234|
버거인|서울 용산구 청파로43길 12 지하 1층|영업시간 월~금 11:30 ~ 19:30 · 브레이크타임 월~금 14:30 ~ 17:00|070-7573-7145|
쏭타이 이태원점|서울 용산구 이태원로20가길 7-2 2층|매일 12:00 ~ 23:00 · 브레이크타임 매일 15:00 ~ 16:00|02-798-2495|
바다식당|서울 용산구 이태원로 245 2층|매일 11:30 ~ 22:00|02-795-1317|
더할랄가이즈 이태원점|서울 용산구 이태원로 187|월,화,수,목,일 11:00 ~ 22:00|02-794-8308|
이춘복참치 본점|서울 용산구 한강대로 266-2 1층|매일 11:00 ~ 00:00 · 브레이크타임 매일 14:30 ~ 16:30|02-794-4558|
강가네맷돌빈대떡|서울 용산구 대사관로24길 27|월~토 16:00 ~ 06:00||
용문해장국|서울 용산구 효창원로 110|둘째,넷째 월요일|02-712-6290|
치즈플로 한남점|서울 용산구 이태원로49길 19|월요일|02-794-7010|
팟카파우|서울 용산구 신흥로 97-6 신흥시장 2층||070-8880-2521|
르미야|서울 용산구 이촌로77길 19 1층|영업시간 매일 11:00 ~ 21:30 · 브레이크타임 매일 15:00 ~ 16:30|02-797-9135|
써머레인|서울 용산구 이태원로55가길 49 1층|영업시간 매일 07:30 ~ 18:00|02-792-8114|
화양연가|서울 용산구 한강대로76길 5|월~금 11:30 ~ 23:30|070-8950-8059|
화양연화|서울 용산구 한강대로14가길 12|월~금 17:00 ~ 23:00||
봉피양 용산점|서울 용산구 한강대로40길 31 1층|매일 11:30 ~ 22:00|02-795-6446|
꾸띠자르당|서울 용산구 보광로 120|매일 11:30 ~ 24:00|02-796-5072|
트래버틴|서울 용산구 한강대로7길 18-7|영업시간 월~금 12:00 ~ 20:30|070-8862-6003|
뇨끼바|서울 용산구 한남대로20길 41-4|월요일|02-6104-8300|
열정도쭈꾸미|서울 용산구 백범로87길 40 가동 1층|매일 11:30 ~ 23:00|02-6080-6602|
소와나|서울 용산구 이태원로54길 68|월,화,수,금,토,일 11:30 ~ 22:00||
카키바움|서울 용산구 한강대로52길 29 1~3층|월~토 10:00 ~ 22:00|02-790-6275|
자코비버거|서울 용산구 신흥로 38|매일 11:00 ~ 01:00|02-3785-0433|
대원식당|서울 용산구 한강대로62나길 16-1|영업시간 월~토 11:00 ~ 21:00 · 브레이크타임 월~토 15:30 ~ 18:00|02-795-1087|
콩카페 이태원점|서울 용산구 녹사평대로 168-8 1,2층|매일 11:00 ~ 22:00||
동아냉면 이태원점|서울 용산구 대사관로 45-1|월요일|02-796-7442|
더리버 벨라쿠치나|서울 용산구 용산동6가 451 1층|매일 12:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:30|02-595-7145|
브루클린더버거조인트 이촌점|서울 용산구 이촌로 179 1층|영업시간 매일 11:00 ~ 21:30|02-790-7180|
꾸잉|서울 용산구 이태원로 189 1층|매일 10:00 ~ 22:00|02-796-1244|
케르반레스토랑|서울 용산구 이태원로 192 1층|매일 11:00 ~ 22:00|02-792-4767|
해방촌노아|서울 용산구 신흥로 98|월,화,수,목,일 15:30 ~ 22:00|02-796-0804|
그릴도하 한남점|서울 용산구 이태원로 268 2층|월요일|0507-1350-9154|
제주아방|서울 용산구 한강대로39길 6-8|월~토 16:30 ~ 23:00||
우다움플러스82 용산점|서울 용산구 한강대로40길 26 1층|매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:30|02-792-1992|
단박왕돈까스|서울 용산구 백범로90길 74 1층|영업시간 월~토 10:00 ~ 21:00|02-718-1419|
키에리 이태원점|서울 용산구 이태원로26길 16-8 1층|영업시간 매일 13:00 ~ 20:00||
미스터케밥 이태원점|서울 용산구 이태원로 192|월~금 10:00 ~ 03:00|070-7758-1997|
한남베르그|서울 용산구 이태원로54길 58-26 1층|영업시간 매일 12:00 ~ 21:00|02-790-1750|
부첼리하우스|서울 용산구 독서당로 122-1|매일 11:30 ~ 23:00 · 브레이크타임 매일 14:30 ~ 18:00|02-792-5676|
플랜트 이태원|서울 용산구 보광로 117 2층|월요일|02-749-1981|
바마셀|서울 용산구 원효로89길 12|영업시간 월,화,금 10:00 ~ 19:00||
바스버거 후암점|서울 용산구 한강대로104길 32|월~금 11:00 ~ 22:30 · 브레이크타임 월,화,수,목,토,일 15:00 ~ 16:30|02-318-6649|
일미장어|서울 용산구 후암로57길 35-15 지하1층|영업시간 월~금 11:30 ~ 21:00 · 브레이크타임 월~금 13:30 ~ 17:30|02-777-4380|
종점숯불갈비|서울 용산구 장문로 112|매일 11:00 ~ 23:00|02-749-6887|
헬카페스피리터스|서울 용산구 이촌로 248 한강맨션 31동 208호|매일 11:30 ~ 22:00|070-7612-4687|
아티장베이커스 한남동점|서울 용산구 한남대로18길 26 1층|월요일|02-749-3426|
이여곰탕 용산점|서울 용산구 한강대로 136|매일 00:00 ~ 24:00|02-792-2508|
때가이르매 숙대점|서울 용산구 두텁바위로 8 4층|월~금 12:00 ~ 22:00|070-4320-8495|
야스노야 신용산점|서울 용산구 한강대로46길 19|월~토 17:30 ~ 23:00|02-797-0702|
셰프테이너|서울 용산구 이태원로27길 101|매일 12:00 ~ 22:30 · 브레이크타임 월~금 15:00 ~ 17:30|02-794-9171|
비스트로 루틴|서울 용산구 이태원로54길 67|영업시간 매일 12:00 ~ 21:50 · 브레이크타임 월 14:50 ~ 17:00|02-790-6686|
팬케익오리지널스토리 한남점|서울 용산구 독서당로 67|영업시간 월~금 08:00 ~ 21:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-794-0508|
도토리|서울 용산구 한강대로52길 25-6 1층|매일 09:00 ~ 23:00|02-797-0225|
버터북|서울 용산구 신흥로15길 20|영업시간 매일 11:00 ~ 20:00||
코레아노스 녹사평점|서울 용산구 녹사평대로40길 46|매일 12:00 ~ 23:00|02-795-4427|
라페름|서울 용산구 대사관로11길 49 지하 1층|월,수,목,금,토,일 11:30 ~ 22:00 · 브레이크타임 월,수,목,금,토,일 14:50 ~ 17:00|02-790-6685|
야상해|서울 용산구 이태원로23길 6 1층|월요일|02-749-8666|
원인어밀리언|서울 용산구 이태원로54길 31 지하1층|월~토 11:00 ~ 23:00|02-794-2414|
조개깡패연구소 용산점|서울 용산구 새창로 217|매일 16:00 ~ 23:00|02-6390-7266|
용산양꼬치|서울 용산구 백범로99길 60|매일 11:30 ~ 23:30 · 브레이크타임 매일 14:30 ~ 16:30|02-749-9088|
타르틴베이커리서울 한남점|서울 용산구 한남대로18길 22 1,2층|영업시간 매일 10:00 ~ 21:00|02-792-2423|
이촌동면옥 이촌직영점|서울 용산구 이촌로54길 17 1, 2층|영업시간 매일 11:00 ~ 21:30|02-796-7775|
트로이카|서울 용산구 이태원로 164-1 5층|매일 12:00 ~ 23:00|02-797-7724|
엘카페커피로스터스|서울 용산구 후암로 68 지하1층|월요일|02-2638-0715|
테이프|서울 용산구 이태원로14길 21 2층|월~목 12:00 ~ 22:00|010-7317-4201|
다사랑스테이크|서울 용산구 한강대로84길 14|매일 11:00 ~ 23:00|02-797-3217|
와플하우스|서울 용산구 청파로45길 37|매일 11:00 ~ 23:00|02-711-2649|
북파크라운지|서울 용산구 이태원로 294 블루스퀘어 3층|월요일|070-7770-0539|
충무칼국수|서울 용산구 한강대로104길 38|영업시간 월~금 11:30 ~ 21:30 · 브레이크타임 월~토 15:00 ~ 17:00|02-754-1123|
코끼리베이글 2호점|서울 용산구 서빙고로91길 10 1,2층|영업시간 매일 08:30 ~ 20:00|02-749-7778|
몬스터플레이스|서울 용산구 청파로43길 70 지하1층|영업시간 월~금 08:00 ~ 20:30|02-6402-5404|
소설한남|서울 용산구 한남대로20길 21-18 B동 지하1층|월요일|02-797-5995|
이태원소주집|서울 용산구 녹사평대로40길 46 코레아노스 2층|월,화,수,목,일 19:00 ~ 01:00||
빠르크 한남점|서울 용산구 이태원로55가길 26-5 2층|영업시간 매일 11:30 ~ 21:00|02-792-2022|
베라피자나폴리 한남점|서울 용산구 이태원로 272 SPC빌딩 3층|매일 11:00 ~ 22:00|02-796-7223|
탭퍼블릭|서울 용산구 이태원로 244 트윈빌딩 L2층|영업시간 월~금 16:30 ~ 21:00|02-797-4999|
쌤쌤쌤|서울 용산구 한강대로50길 25 1층|영업시간 매일 11:30 ~ 21:50 · 브레이크타임 월~금 15:00 ~ 17:30|02-797-1077|
오잇|서울 용산구 신흥로 95|매일 12:00 ~ 22:00|010-8844-1993|
아노브 이태원본점|서울 용산구 이태원로20가길 7-5 1층|영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|0507-1428-6606|
한담곱창|서울 용산구 새창로 209 1층|월~토 16:30 ~ 23:00|02-794-0636|
더백테라스 신용산점|서울 용산구 한강대로40길 26 3층|매일 11:00 ~ 24:00 · 브레이크타임 매일 15:00 ~ 17:00|02-797-3338|
봉산집|서울 용산구 한강대로62나길 24|매일 11:30 ~ 22:00|02-793-5022|
부산어묵|서울 용산구 효창원로42길 6|영업시간 매일 09:00 ~ 21:00|02-701-0221|
용문갈비|서울 용산구 새창로 127|매일 11:00 ~ 23:00|02-712-3900|
푸드익스체인지|서울 용산구 청파로20길 95 노보텔 스위트 2층|영업시간 월~금 06:30 ~ 21:30 · 브레이크타임1 월~금 10:00 ~ 12:00 · 브레이크타임2 월~금 14:30 ~ 18:30|02-2223-7200|
라구|서울 용산구 신흥로 42 1층|월요일|02-796-8777|
모로코코카페|서울 용산구 신흥로 34 남동연립 101호|월요일|02-794-8367|
오제제 서울역점|서울 용산구 한강대로 363-2 ISB서울빌딩 1층|영업시간 월~토 11:00 ~ 21:00 · 브레이크타임 월~토 14:30 ~ 17:30||
오복수산 한남점|서울 용산구 이태원로54길 26 1층|영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|070-4046-6835|
부기우기|서울 용산구 회나무로 21 2층|매일 17:00 ~ 02:00|010-2396-3050|
한담|서울 용산구 한강대로38길 17 1층|월~금 11:00 ~ 22:00|02-792-3393|
33아파트먼트|서울 용산구 한남대로27길 33 1층|영업시간 매일 09:00 ~ 18:00|02-794-0033|
스페인클럽 이태원점|서울 용산구 이태원로 216 1층|월요일|02-795-1118|
모수서울|서울 용산구 이태원로55가길 45|월,일요일|02-793-5995|
한남작업실|서울 용산구 이태원로55나길 7 1층|매일 11:00 ~ 22:00|02-792-5620|
서울루덴스|서울 용산구 회나무로 69 2층|월~금 12:00 ~ 02:00|02-795-4151|
널담은공간|서울 용산구 신흥로15길 18-12|영업시간 매일 12:00 ~ 20:00|031-436-8037|
마구로센 한남본점|서울 용산구 대사관로31길 24|월~토 11:30 ~ 22:00 · 브레이크타임 월~토 14:00 ~ 17:00|02-792-1110|
무진장|서울 용산구 녹사평대로 168-18|매일 12:00 ~ 22:00||
뉴오리진 동부이촌점|서울 용산구 이촌로 208 1,2층|영업시간 매일 09:00 ~ 21:00|02-6272-6527|
왕타이|서울 용산구 이태원로 151 영화빌딩 3층|월요일|02-749-2746|
텅앤그루브조인트|서울 용산구 보광로60길 7 1층|매일 11:30 ~ 23:00|02-790-7036|
솜씨|서울 용산구 이촌로65가길 78 2층|월~토 11:30 ~ 23:00 · 브레이크타임 매일 16:00 ~ 17:00|02-793-3888|
더젤|서울 용산구 회나무로 67|월,일요일|02-797-6846|
멘야산다이메 이태원점|서울 용산구 이태원로 208 2층|매일 11:00 ~ 24:00|02-790-4129|
바스버거 용산점|서울 용산구 한강대로38길 35 태승빌딩 1층|월~금 11:00 ~ 22:30|02-6082-0003|
쟈니덤플링 본관|서울 용산구 보광로59길 33|영업시간 월,수,목,금,토,일 11:30 ~ 21:10|02-790-8831|
브라이리퍼블릭 이태원점|서울 용산구 이태원로14길 19 2층|월 17:00 ~ 23:00|070-8879-1967|
굴다리소곱창|서울 용산구 청파로 269-1|||
이태원 걸구네|서울 용산구 이태원로26길 6|매일 17:00 ~ 03:00|02-795-3992|
로즈앤크라운|서울 용산구 이태원로19길 6 2,3층|월~목 15:00 ~ 24:00|010-7532-5484|
헬카페|서울 용산구 보광로 76|월~금 08:00 ~ 22:00||
도렐 육지2호점|서울 용산구 한강대로 100 아모레퍼시픽빌딩 지하1층|영업시간 월~금 08:00 ~ 20:00|02-6365-3675|
단골집|서울 용산구 보광로59길 14-1 2층|월,화,수,목,일 17:00 ~ 24:00|02-797-3373|
마구로참치|서울 용산구 한강대로 271 2층|월~토 16:00 ~ 23:00|02-704-8006|
마오 이태원점|서울 용산구 회나무로 57|매일 10:00 ~ 22:00|02-793-8845|
부엉이돈가스 남산서울타워점|서울 용산구 남산공원길 105 2층 202B호|영업시간 월~금 11:30 ~ 21:30 · 브레이크타임 매일 15:00 ~ 17:00|02-318-0518|
이치젠덴푸라메시|서울 용산구 한강대로72길 11-21 1층|영업시간 월~토 11:30 ~ 20:30 · 브레이크타임 월~토 14:30 ~ 17:30|070-4128-6321|
후스시|서울 용산구 이촌로 245 로얄상가 2층 201호|월,수,목,금,토,일 11:00 ~ 22:00 · 브레이크타임 월,수,목,금,토,일 15:00 ~ 17:00|02-790-3020|
잭슨피자 한남점|서울 용산구 독서당로 46 한남아이파크 1층 107호|매일 11:00 ~ 22:00|02-798-9335|
츄르츄르라멘|서울 용산구 청파로43길 11 1층|월요일|02-707-0410|
대박포차|서울 용산구 한강대로62길 52|월~토 15:00 ~ 24:00|02-793-5965|
작은도쿄|서울 용산구 청파로 271 1층|영업시간 월~금 11:30 ~ 21:00 · 브레이크타임 월~금 14:30 ~ 17:00|0507-1349-4450|
타자기|서울 용산구 신흥로 97-5 2층|월요일|010-4445-8918|
스마일이촌떡볶이|서울 용산구 이촌로65가길 72 동인상가 102호||02-749-5507|
야스노야지로|서울 용산구 백범로87길 19 1층|매일 17:00 ~ 22:00|02-777-0778|
일신기사식당|서울 용산구 효창원로 218 1층|영업시간 매일 06:00 ~ 21:00|02-713-8423|
일팔사이1842|서울 용산구 이태원로 244 트윈빌딩 L1|월~금 17:00 ~ 22:30|02-792-1842|
로얄맨션|서울 용산구 유엔빌리지길 11 2층|월~토 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:30|02-792-2655|
웨스턴차이나 한남본점|서울 용산구 독서당로 73|매일 11:30 ~ 22:00|02-795-6751|
한우생각|서울 용산구 후암로57길 37-3|매일 11:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-6929-0801|
노스트레스버거|서울 용산구 신흥로 62|영업시간 매일 11:00 ~ 21:00 · 브레이크타임1 월~금 15:00 ~ 17:00|02-749-2236|
밥한끼|서울 용산구 독서당로 65-3 1층|영업시간 월~금 11:30 ~ 21:00|02-749-5999|
고다이|서울 용산구 한남대로18길 28 1층|매일 17:00 ~ 22:00|02-749-9299|
더함|서울 용산구 청파로47길 52 명신플라자 2층|매일 11:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-707-3692|
르번미 동부이촌점|서울 용산구 이촌로77길 19 1층 301-21호|영업시간 매일 11:00 ~ 21:30 · 브레이크타임 매일 15:00 ~ 16:30|02-797-0707|
페트라|서울 용산구 녹사평대로40길 33 2층|매일 11:00 ~ 22:00|02-790-4433|
이태원우육미엔|서울 용산구 이태원로55가길 26-8|매일 11:00 ~ 22:00 · 브레이크타임 매일 15:30 ~ 17:00|02-798-5556|
리틀넥 한남|서울 용산구 한남대로27길 66 1층|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 월~목 15:00 ~ 17:00|070-8869-9499|
섬마을회수산|서울 용산구 대사관로 72 1층|월요일|02-794-6432|
미미옥 신용산점|서울 용산구 한강대로15길 27|영업시간 매일 11:00 ~ 21:30 · 브레이크타임 매일 15:30 ~ 17:00|02-6954-0819|
공기|서울 용산구 이태원로45길 4 1,2층|월요일|02-797-7753|
넘버원양꼬치 한남점|서울 용산구 대사관로 76 2층|매일 16:00 ~ 24:00|02-797-6518|
강원정삼계탕|서울 용산구 원효로89길 13-10|영업시간 매일 11:30 ~ 20:30 · 브레이크타임 매일 14:30 ~ 17:30|02-719-9978|
마일스톤 커피 한남|서울 용산구 한남대로27가길 26 1층|영업시간 매일 10:00 ~ 21:00|070-7807-3046|
일호식 사운즈한남점|서울 용산구 대사관로 35 1층|영업시간 매일 11:00 ~ 21:30 · 브레이크타임 매일 16:00 ~ 17:30|02-794-2648|
스시장|서울 용산구 한강대로 258|매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:30|02-790-7744|
라도집|서울 용산구 독서당로20길 9 1층||010-4907-2941|
주사부|서울 용산구 이태원로 10 2층|영업시간 월~토 11:00 ~ 20:30|02-792-2419|
카사블랑카|서울 용산구 신흥로 35 1층|월요일|02-797-8367|
코지빌라커피|서울 용산구 이태원로20길 32|월요일|02-794-5657|
시후쿠 1호점|서울 용산구 백범로99길 46|월~토 11:30 ~ 23:00 · 브레이크타임 월~토 14:30 ~ 17:30|02-790-8848|
유엔가든|서울 용산구 독서당로20길 7|매일 17:30 ~ 24:00||
휴135|서울 용산구 이태원로55나길 6 1층|월,화,수,일 11:30 ~ 23:00 · 브레이크타임 월~금 15:00 ~ 17:30|070-4155-0135|
