카페명|주소|영업시간|전화번호|대표사진주소
더빈마켓 중곡점|서울 광진구 천호대로 589 향림빌딩 1층|매일 08:00 ~ 23:00|02-455-1900|
스타벅스 올림픽대교북단|서울 광진구 광나루로 608|월~금 07:00 ~ 22:00|1522-3232|
37.5 광진직영점|서울 광진구 아차산로76가길 5 1층||02-453-3705|
탐앤탐스 탐스커버리 건대점|서울 광진구 아차산로 236 1~3층|매일 07:00 ~ 22:00|02-465-4565|
CAFE22|서울 광진구 아차산로31길 54 2층|영업시간 월~금 12:00 ~ 24:00|02-3482-1448|
케익다방|서울 광진구 동일로20길 83 2층|월요일|02-468-0607|
히어로보드게임카페 건대본점|서울 광진구 능동로13길 39 한아름쇼핑센터 2층|영업시간 월~금 13:00 ~ 24:00|02-466-8001|
플레이독스|서울 광진구 능동로 163 지하 1층|영업시간 월~금 13:00 ~ 22:30|02-497-5789|
로프커피|서울 광진구 동일로 304 광산빌딩 1층|매일 11:00 ~ 21:00|010-8662-5891|
면곡당|서울 광진구 면목로17길 24 1층 면곡당|월~금 11:00 ~ 20:00|010-3808-1743|
롬곡|서울 광진구 광나루로17길 18 1층|매일 11:00 ~ 21:30|070-4078-4432|
할리스 건대입구점|서울 광진구 아차산로 235|매일 00:00 ~ 24:00|02-463-1983|
더키즈 프리미엄키즈카페|서울 광진구 면목로 57 경원타운 3층 301호|월요일|02-464-0783|
룸메이트|서울 광진구 능동로 141 4층|영업시간 월~금 12:00 ~ 24:00|070-4133-6006|
솔버 건대1호점|서울 광진구 아차산로 201 지하1층||02-498-3737|
스타벅스 건국클래식|서울 광진구 능동로 90 더클래식500 1층 C102,103호|매일 07:00 ~ 21:00|1522-3232|
커피베리|서울 광진구 구의동 3-11|월요일|070-5228-1663|
마스터키 건대점|서울 광진구 동일로 96 지하 1층|매일 11:00 ~ 24:00|02-462-5655|
스타벅스 자양사거리|서울 광진구 아차산로 355 타워 더 모스트 아크로텔 1층|월~수 07:30 ~ 21:00|1522-3232|
키랩보드게임 룸카페 프리미엄점|서울 광진구 동일로24길 96 키랩보드게임 룸카페 프리미엄점|매일 09:00 ~ 24:00|070-7913-7300|
엔제리너스 건대역점|서울 광진구 능동로 103 건대입구역 2번출구|매일 00:00 ~ 24:00|02-463-1525|
스타벅스 건대후문점|서울 광진구 화양동 111-85|매일 08:00 ~ 21:00||
스타벅스 건대스타시티|서울 광진구 아차산로 272 1층 19,20,21호|매일 09:00 ~ 21:00|1522-3232|
탐앤탐스 블랙그레이트점|서울 광진구 아차산로 426 1~4층|매일 00:00 ~ 24:00|0507-1385-4565|
크림베이글|서울 광진구 아차산로76길 34|월요일|010-9278-2967|
솔티드|서울 광진구 능동로32길 5|월요일|070-8775-2215|
머더파커 건대1호점|서울 광진구 아차산로 213||02-497-2999|
후문카페|서울 광진구 능동로36길 183|매일 10:00 ~ 22:00||
카페704호|서울 광진구 아차산로41길 44 서경빌딩 1층|월,화,목,금,토,일 11:00 ~ 22:00|010-4424-3860|
최가커피 자양점|서울 광진구 자양로13가길 18|월요일|02-454-7998|
앨리스룸카페|서울 광진구 동일로22길 107 3층|영업시간 월~금 12:00 ~ 24:00||
투썸플레이스 건대스타시티점|서울 광진구 능동로 90 더클래식500 1층|월,화,수,목,금,일 07:30 ~ 23:00|02-3436-4541|
투썸플레이스 구의역점|서울 광진구 자양로 116|월~금 07:30 ~ 23:00|02-455-0113|
다빈치보드게임카페|서울 광진구 아차산로 235 6층|영업시간 매일 13:00 ~ 24:00|02-6083-0667|
투썸플레이스 아차산역점|서울 광진구 천호대로 642 1,2층|매일 08:00 ~ 22:00|02-454-7789|
반지만들기카페 건대점|서울 광진구 동일로20길 89 성신빌딩 2층|매일 11:00 ~ 21:30|02-497-8288|
푸쉬커피|서울 광진구 자양로45길 24-3 1층|월,수,목,금,토,일 08:00 ~ 18:00|02-455-7478|
줄리앤몰리|서울 광진구 뚝섬로59길 67 1층||010-5393-4618|
봄희커피|서울 광진구 면목로16길 4 1층 봄희커피|매일 11:00 ~ 21:00|02-466-5665|
핀커피|서울 광진구 아차산로 413-6 1~2층|월~토 11:00 ~ 21:00|02-6406-0103|
투썸플레이스 군자역점|서울 광진구 능동로 289 1층|매일 09:00 ~ 22:00|02-464-3461|
리버커피|서울 광진구 아차산로78길 90 1층|매일 08:30 ~ 22:00|02-730-4143|
스타벅스 뚝섬유원지역점|서울 광진구 능동로 18 1층|매일 07:00 ~ 22:00|1522-3232|
스타벅스 중곡역|서울 광진구 능동로 400 1층 108~112,118호|월~수 07:00 ~ 21:00|1522-3232|
칼레오 커피로스터스|서울 광진구 아차산로 291|월~금 10:00 ~ 19:00||
커피빈 건대스타시티점|서울 광진구 능동로 90 더클래식500 1층|월~금 07:00 ~ 22:00|02-444-9861|
캐치볼 클럽 화양점|서울 광진구 동일로30길 51 지하 1층|영업시간 월~금 13:00 ~ 22:30|02-464-3788|
스미다|서울 광진구 천호대로109길 18|월요일|070-4101-0011|
스타벅스 자양점|서울 광진구 능동로 50 이튼타워리버2차 상가 108호|매일 07:30 ~ 19:30|1522-3232|
할리스 광나루역점|서울 광진구 천호대로 808 광장현대홈타운 1202동 상가 1층 101호|매일 08:00 ~ 23:00|02-444-0542|
597카페|서울 광진구 동일로22길 117-13|영업시간 월~목 14:00 ~ 23:00||
집사의하루 건대점|서울 광진구 아차산로29길 18 3층|영업시간 매일 12:00 ~ 22:00|070-7585-7983|
오늘도,내일도|서울 광진구 아차산로 403-6 1층|월~금 08:00 ~ 22:00||
비밀의화원 건대점|서울 광진구 아차산로 235 3층|영업시간 월~토 17:00 ~ 01:00|02-499-1119|
카페몽당|서울 광진구 광장로5길 24|매일 10:00 ~ 22:00|070-4116-7922|
나인원 건대점|서울 광진구 아차산로31길 28 지하 1층|영업시간 매일 12:00 ~ 24:00||
투썸플레이스 강변역점|서울 광진구 구의강변로 53 1층|월~금 07:30 ~ 23:00|02-454-2408|
환원당|서울 광진구 능동로 166|매일 10:00 ~ 22:00|070-8838-0230|
괴르츠|서울 광진구 아차산로78길 110 리버힐오피스텔 101호|매일 11:00 ~ 02:00|02-447-4360|
문앤도어|서울 광진구 천호대로127길 42-2 1층|월~토 11:00 ~ 22:00|010-4687-6740|
우즈오븐|서울 광진구 뚝섬로36길 63 1층|월,금요일|02-6101-8730|
갸또마루|서울 광진구 면목로 182 중앙빌딩 5층 1호|월,화요일|0507-1310-7386|
스타벅스 광장점|서울 광진구 아차산로 537-17 광장힐스테이트아파트 상가동 14호|월,화,수,일 07:30 ~ 21:00|1522-3232|
투썸플레이스 동서울터미널점|서울 광진구 강변역로 50|월~목 07:00 ~ 22:30|02-456-9454|
스타벅스 군자사거리점|서울 광진구 천호대로 549 1층|월~금 07:00 ~ 22:00|1522-3232|
라띠25|서울 광진구 천호대로 798 1층 101호|매일 09:00 ~ 22:00|02-456-8060|
헬로트랜서퍼|서울 광진구 능동로38길 38 1층|월요일|070-4204-6447|
우주로캣|서울 광진구 아차산로 242 3층|영업시간 월~금 14:00 ~ 20:00|02-2205-3123|
골든라이언|서울 광진구 능동로13길 74|영업시간 매일 12:00 ~ 24:00|010-9399-9074|
냥토피아|서울 광진구 능동로 147-1 3층|월요일|070-4038-8486|
퐁퐁플라워 건대센터|서울 광진구 아차산로 272 더샵스타시티몰 지하1층 100,101호|월~금 11:00 ~ 20:00|02-452-4488|
에스프레소바 투또톤토|서울 광진구 능동로 125 1층|월~금 08:00 ~ 22:30||
솔버 2호점|서울 광진구 아차산로 209 지하 1층||02-498-3738|
프린트카페 세종대점|서울 광진구 군자로 107-1|매일 00:00 ~ 24:00||
마스터키프라임 건대점|서울 광진구 동일로20길 72 지하1층|영업시간 매일 12:00 ~ 23:00|070-4239-8880|
벌툰 건대점|서울 광진구 아차산로 225 단산화빌딩 4층|월~금 10:00 ~ 23:30|02-6953-6678|
만랩커피 구의점|서울 광진구 아차산로 450-2 1층|월~금 08:00 ~ 19:00|070-4353-0430|
커피빈 구의삼성쉐르빌점|서울 광진구 구의강변로 106 삼성쉐르빌 101동 101호|매일 07:00 ~ 22:00|02-2201-8953|
카페피아트121|서울 광진구 아차산로78길 7|매일 09:00 ~ 23:00|02-457-1012|
메가MGC커피 건대입구역점|서울 광진구 아차산로 224 1층|월~금 07:30 ~ 23:30|02-466-3021|
컴포즈커피 광진자양점|서울 광진구 뚝섬로52나길 2 1층|매일 08:00 ~ 23:00|02-458-2562|
투썸플레이스 세종대학교점|서울 광진구 능동로 209 대양AI센터 1층|월~금 08:00 ~ 21:50|02-2205-1238|
리틀비틀키즈카페 자양점|서울 광진구 능동로4길 17 원우상가 2층|매일 10:30 ~ 20:00|02-455-2809|
메가MGC커피 자양시장점|서울 광진구 자양로15길 18 혜성빌딩 1층||02-455-5945|
놀숲 건대점|서울 광진구 아차산로 224 3층|매일 10:00 ~ 06:00|02-2205-3927|
카페온|서울 광진구 능동로4길 3|월,화,수,금 10:00 ~ 22:00|0507-1339-9799|
탐앤탐스 광진화양점|서울 광진구 능동로13길 26|매일 09:00 ~ 02:00|02-497-4565|
탐앤탐스 군자역점|서울 광진구 능동로 296 호안빌딩 1,2층|월~목 08:00 ~ 24:00|02-3437-0279|
프라젠스타카페|서울 광진구 자양로5길 33 지하2층|월~토 10:00 ~ 21:00||
투썸플레이스 광장힐스테이트점|서울 광진구 아차산로 537-17 광장힐스테이트상가 S동 1층 13호|월~금 07:30 ~ 23:00|02-457-1238|
알롱제|서울 광진구 능동로 272|월~금 08:30 ~ 24:00|010-7560-3201|
카페롱|서울 광진구 광나루로 360 1층 102호|월~금 09:00 ~ 02:00|010-273-1054|
원웨이|서울 광진구 천호대로119길 58 1층|월,화요일|010-8827-9537|
지속|서울 광진구 동일로20길 20 1층|월요일||
할리스 광장점|서울 광진구 광나루로 620 1층|월~금 09:00 ~ 22:00|070-4706-0293|
커피빈 광장동대한제지점|서울 광진구 아차산로 563 대한제지빌딩 로비층|월~금 07:00 ~ 22:00|02-458-8166|
베이지크|서울 광진구 뚝섬로24길 21 1층|월,수,목,금,토 11:00 ~ 21:00|0507-1351-9020|
카페베네 건대2호점|서울 광진구 아차산로 207 1층|매일 08:00 ~ 23:30|02-462-6282|
림벅와플 건대CGV점|서울 광진구 아차산로30길 26 1층|매일 11:00 ~ 23:00|02-468-8882|
모츠커피|서울 광진구 군자로3길 14 1층 101호|영업시간 매일 12:00 ~ 22:00|070-4015-5501|
킹스커피|서울 광진구 동일로22길 119|매일 11:30 ~ 23:30|02-6448-7266|
메가MGC커피 군자역점|서울 광진구 능동로 294 능동빌딩 1층|월~금 08:00 ~ 23:00|02-6052-7071|
테이큰커피|서울 광진구 능동로16길 51|||
빽다방 건대로데오점|서울 광진구 아차산로 220 성수송천빌딩 1층 108호|월,화,수,목,일 07:00 ~ 23:00|02-464-2147|
에스프레소바시|서울 광진구 아차산로 345 래미안프리미어팰리스 1층 123,124,134호|월~금 08:00 ~ 23:00||
자양다방|서울 광진구 자양로15길 100 1층|월~금 09:30 ~ 20:00|010-7135-4174|
무무요거트|서울 광진구 자양로19길 74 102호|월,일요일|02-447-5547|
설빙 세종대점|서울 광진구 광나루로 382 2층|매일 11:00 ~ 01:00|070-7722-0840|
카페플랜|서울 광진구 자양번영로2길 7|매일 09:00 ~ 24:00|02-458-3555|
스윗블랙|서울 광진구 천호대로111길 19 1층|월~금 08:00 ~ 22:00|02-444-0441|
이디야커피 동서울터미널점|서울 광진구 강변역로4길 34 강변현대하이엘 109호|매일 08:30 ~ 22:00|02-3437-3389|
이디야커피 군자역점|서울 광진구 능동로 290|월~금 08:00 ~ 24:00|02-453-5698|
설빙 구의점|서울 광진구 아차산로 479 지민빌딩 1층||02-453-4523|
알틴|서울 광진구 능동로 420-1 1층|월~금 08:30 ~ 22:00||
우주메리카페|서울 광진구 구의로 53-1 사랑빌 1층|매일 08:00 ~ 22:00|02-444-7177|
컴포즈커피 구의사거리점|서울 광진구 자양로 202 1층|매일 08:00 ~ 22:30||
홈즈앤루팡 건대점|서울 광진구 아차산로 241 2층 202,203호|영업시간 월~금 13:00 ~ 24:00|02-465-5536|
허니룸|서울 광진구 아차산로29길 7 3층|월~금 10:00 ~ 24:00||
엑스크라임 건대점|서울 광진구 아차산로29길 38 지하1층|매일 10:00 ~ 24:00|02-464-8788|
카페26|서울 광진구 능동로17길 34 2,6층|월요일|010-7601-3070|
이디야커피 건대로데오점|서울 광진구 아차산로30길 8|월~금 09:00 ~ 23:55|02-728-1546|
예설스페이스|서울 광진구 아차산로73길 25||02-457-1120|
디저트39 구의점|서울 광진구 아차산로51길 82 1층|매일 10:00 ~ 22:00|02-454-3639|
공차 건대로데오점|서울 광진구 동일로20길 94|매일 10:00 ~ 23:00|02-469-6965|
커피나무 어린이대공원역점|서울 광진구 광나루로19길 38 1,2층|월~금 09:00 ~ 22:00|02-466-1987|
이디야커피 중곡중앙점|서울 광진구 능동로 330|월~금 08:00 ~ 22:00|02-456-2981|
카푸베어|서울 광진구 능동로 143 지하1층|영업시간 월,수,목,금,토,일 12:00 ~ 21:00|02-465-0003|
카페 고은별|서울 광진구 자양로 177 은하빌딩 1층||02-453-4933|
화양과자|서울 광진구 동일로26길 62|월~토 08:00 ~ 22:00||
보리스|서울 광진구 아차산로 290 1층|월~금 10:00 ~ 19:00|070-8064-0822|
모모랑라이더카페|서울 광진구 동일로 341|||
빽다방 건대역화양점|서울 광진구 아차산로29길 29-1 1층|매일 08:00 ~ 22:30|02-462-4886|
걈|서울 광진구 동일로22길 117-9|월요일||
컴포즈커피 군자점|서울 광진구 군자로 184 101호|월~금 08:00 ~ 22:00|010-6600-5766|
보드스토리 건대점|서울 광진구 동일로22길 104 진명빌딩 7층|영업시간 매일 13:00 ~ 23:30|02-465-7770|
바풍슬라임카페|서울 광진구 아차산로21길 15 2층||02-464-2252|
인서트|서울 광진구 군자로7길 25|월요일||
고망고 건대1호점|서울 광진구 아차산로30길 8 1층 2호|매일 11:00 ~ 22:00|070-4228-4080|
이디야커피 건대역점|서울 광진구 아차산로 229 한림타워 101호|매일 07:00 ~ 24:00|02-2115-6260|
공차 구의점|서울 광진구 아차산로 471 1층|월,화,수,목,금,일 10:30 ~ 22:30|02-456-3010|
넥스트에디션 건대점|서울 광진구 아차산로 192 지하1층||02-463-9967|
꽃다방|서울 광진구 뚝섬로31길 43 1층|매일 10:30 ~ 22:30|070-8734-3933|
메가MGC커피 중곡역점|서울 광진구 능동로 403-1 1층||02-462-1526|
모서리에커피집|서울 광진구 능동로17길 5||02-6223-6008|
하니지니|서울 광진구 아차산로61길 14 상가 1층 102호|영업시간 매일 12:00 ~ 20:00|070-7543-2630|
바나프레소 건대역점|서울 광진구 아차산로 221|매일 07:00 ~ 23:00|070-8998-8931|
아이크스커피|서울 광진구 자양로18길 12-4|월~금 10:00 ~ 23:00|02-452-8778|
베이글카페 화양점|서울 광진구 군자로7길 4 101호|매일 09:00 ~ 22:30|02-463-6261|
라이트레인|서울 광진구 아차산로 200 커먼그라운드 3층|매일 11:00 ~ 22:00|02-2122-1233|
황금열쇠 건대점|서울 광진구 아차산로29길 12 4층||02-6085-1989|
공차 어린이대공원역점|서울 광진구 광나루로 398 1층|매일 10:00 ~ 23:00|02-462-8830|
코너라이트|서울 광진구 천호대로122길 22 엠캐슬 여름A 1층 101호|월요일|010-5191-9137|
레고블랭|서울 광진구 자양로23길 72 1-2층|월~금 07:00 ~ 19:00|0507-1459-2509|
주민커피|서울 광진구 자양로13길 27 1층|매일 09:30 ~ 23:30|02-444-1266|
마스터키 건대로데오점|서울 광진구 동일로20길 98 지하1층|영업시간 매일 12:00 ~ 24:00|02-466-1113|
이디야커피 구의사거리점|서울 광진구 광나루로 508 1층 102,103호|매일 08:00 ~ 22:00|02-452-0334|
있소커피|서울 광진구 아차산로75길 26-1 1층|월~금 09:00 ~ 21:00||
메가MGC커피 구의역점|서울 광진구 아차산로55길 11 테라펠리스건대3차 1층 102호|매일 08:00 ~ 22:00|02-444-5550|
넥스트에디션 보네르관|서울 광진구 아차산로31길 9-1 지하1층|매일 10:30 ~ 24:00|010-6668-7451|
메가MGC커피 건대스타점|서울 광진구 능동로 121 1층||02-465-0656|
카페일오이|서울 광진구 긴고랑로 152 1층|월~금 09:30 ~ 21:00||
프라이빗플레이스|서울 광진구 능동로 280 1층|매일 11:00 ~ 22:00|02-457-7774|
세인트바츠|서울 광진구 아차산로49길 41-5 1층 101호|월~금 08:00 ~ 22:30|010-5764-7646|
매머드커피 뚝섬유원지점|서울 광진구 뚝섬로34길 67 광진트라펠리스 1층 105호|월~금 08:00 ~ 23:00|070-8885-9000|
클래비키즈파크|서울 광진구 광나루로 441 어린이회관 본관 1층|월,화요일|02-6677-6360|
공차 아차산역점|서울 광진구 천호대로 671 파크타운 1층 103호|매일 10:00 ~ 22:00|02-6015-4516|
카페더유리|서울 광진구 자양번영로4길 12 1층|영업시간 월 12:00 ~ 20:00|0507-1490-4449|
메가MGC커피 신양초사거리점|서울 광진구 능동로 49 1층 101,102호||02-465-8876|
카페드라이|서울 광진구 아차산로 216-12 1층|영업시간 매일 12:00 ~ 24:00|070-4405-0303|
메리앤마스|서울 광진구 자양로32길 42 1층|월,화요일|010-6872-0628|
그래그릭|서울 광진구 능동로 324-1 1층 104호|영업시간 매일 12:00 ~ 21:00 · 브레이크타임 매일 16:00 ~ 17:00|070-123-1234|
커스텀커피 건대점|서울 광진구 능동로 69 1층|매일 09:00 ~ 22:00|02-465-5959|
씨에이커피|서울 광진구 뚝섬로 645|매일 10:00 ~ 23:00||
메가MGC커피 아차산역점|서울 광진구 자양로43길 47 1층|매일 09:00 ~ 23:00|02-447-1210|
할리스 강변역점|서울 광진구 구의강변로 64 구의아크로리버 1층||070-7802-0303|
이르|서울 광진구 능동로4길 61 1층|월,수,목,금,토,일 08:30 ~ 20:00|02-455-5859|
이디야커피 자양우성점|서울 광진구 자양번영로 34 제이원하이텔|월,화,수,목,금,일 08:30 ~ 22:45|02-444-7044|
샤츠인젤|서울 광진구 동일로18길 100 1층|매일 10:30 ~ 22:00||
단지커피|서울 광진구 군자로 133-1|월~금 11:00 ~ 21:00||
92도|서울 광진구 천호대로110길 40|영업시간 월~금 12:00 ~ 20:00|010-2159-1006|
카페다르다|서울 광진구 뚝섬로 657 1층 104호|월~금 09:00 ~ 21:00|02-455-0726|
메가MGC커피 신자초사거리점|서울 광진구 뚝섬로 596 1층|월~금 08:00 ~ 22:00|02-455-8596|
안녕가비|서울 광진구 능동로53길 41 1층|매일 11:30 ~ 21:30|010-3412-8013|
컴포즈커피 세종대학교점|서울 광진구 능동로 195-16 김원관 1층|매일 08:00 ~ 23:00|1899-5685|
안티크코코 건대점|서울 광진구 아차산로30길 26 몰오브케이 1층 108-1호|영업시간 매일 12:00 ~ 23:00|02-467-4737|
카페와바|서울 광진구 군자로 179 1층|영업시간 월,화,수,목,일 18:00 ~ 01:00|010-7208-0210|
블루샥 군자역점|서울 광진구 천호대로 544 1층|매일 08:00 ~ 21:00|02-498-0704|
놀숲 화양점|서울 광진구 능동로19길 57 4층||02-499-6409|
꿈꾸다917|서울 광진구 아차산로31길 15|매일 11:00 ~ 23:00|02-466-0917|
#무궁화|서울 광진구 동일로20길 8 1층|월~금 07:50 ~ 22:00||
흐릇|서울 광진구 군자로 19 1층|월~토 10:00 ~ 22:00||
수완카페앤베이커리|서울 광진구 아차산로30길 39 1층 수완카페앤베이커리|매일 11:00 ~ 23:00|010-4480-7515|
아메리칸트레이 건대입구점|서울 광진구 아차산로29길 17 2층|매일 09:00 ~ 21:00||
메가MGC커피 중곡중앙점|서울 광진구 능동로 338-1 영빌딩 1층|매일 08:00 ~ 22:00|02-446-0777|
클렌치커피|서울 광진구 뚝섬로 655 1층|월~금 08:30 ~ 20:00|02-447-3332|
디저트39 군자점|서울 광진구 천호대로 530 107호|매일 10:00 ~ 22:00|070-8648-3930|
빽다방 강변역점|서울 광진구 강변역로4길 10 강변역지너스타워 1층 106호|월~금 08:00 ~ 21:00|02-447-0423|
애견카페리버티벨 스타건대점|서울 광진구 능동로 49 영지빌딩 2층|||
그릭투미|서울 광진구 아차산로57길 32 1층|월요일|010-2556-5732|
그릭데이 건대점|서울 광진구 능동로13길 44 1층|매일 11:00 ~ 21:00|02-1468-1113|
디저트39 건대점|서울 광진구 아차산로 238 1층||02-466-1339|
반지더하기 건대점|서울 광진구 동일로22길 96 3층|영업시간 매일 12:00 ~ 23:00|02-6032-0777|
이디야커피 광나루점|서울 광진구 아차산로 624|매일 08:00 ~ 23:00|02-447-0701|
투썸플레이스 강변CGV스윗바점|서울 광진구 광나루로56길 85 테크노마트 10층||1544-1122|
비밀의화원 포레스트|서울 광진구 동일로24길 102 2~4층|영업시간 월~금 13:00 ~ 24:00|02-468-4440|
팬더스윗|서울 광진구 동일로22길 117-17|||
아니마아니무스|서울 광진구 아차산로39길 8 1층|월~토 10:00 ~ 20:00|010-8968-2635|
컴포즈커피 광진구청점|서울 광진구 자양로 124|매일 08:30 ~ 22:30|02-461-4278|
에그에그|서울 광진구 능동로 25-1 지하1, 1층|매일 11:00 ~ 23:00||
메가MGC커피 광장점|서울 광진구 아차산로 537-17 광장힐스테이트상가 1층 10호||02-454-1210|
애드앤드|서울 광진구 광나루로26길 28 1층|영업시간 월~금 12:00 ~ 21:00|010-9254-0600|
오버더레인보우|서울 광진구 자양로 129 1층|월~금 09:00 ~ 21:00||
브링미커피 자양점|서울 광진구 자양번영로 19 1층|월요일|070-7633-2870|
이디야커피 어린이대공원역점|서울 광진구 광나루로 380|월~금 08:00 ~ 22:00|02-468-2981|
트립티|서울 광진구 강변북로 2202||02-762-9472|
컴포즈커피 중곡점|서울 광진구 면목로 169|매일 09:00 ~ 23:00|02-6369-3561|
해실해실|서울 광진구 동일로22길 58 1층||02-461-0908|
