맛집명|주소|영업시간|전화번호|대표사진주소
롱브레드 은평한옥마을점|서울 은평구 연서로 530 1, 2층|영업시간 매일 10:00 ~ 20:00|02-352-7290|
접시고기|서울 은평구 연서로29길 22 1층|매일 16:30 ~ 01:00||
YM커피프로젝트|서울 은평구 연서로29길 21-8 1층|월,수,목,금,토,일 11:30 ~ 23:00|070-7767-0829|
양대리갯벌|서울 은평구 가좌로 218 1층|매일 16:00 ~ 24:00|02-308-0835|
소담촌 구산직영점|서울 은평구 서오릉로 145 상원빌딩 3층|매일 11:00 ~ 22:00|02-356-8668|
머슴과마님|서울 은평구 응암로 369-1|매일 11:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 16:30|02-388-3331|
성일식당|서울 은평구 갈현로 306-8|매일 11:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|010-8078-8338|
원조양평해장국 직영점|서울 은평구 연서로 203|매일 00:00 ~ 24:00|02-354-5058|
가야밀냉면해물칼국수|서울 은평구 대서문길 36 북한산성상가 A동 106호|영업시간 매일 11:00 ~ 20:00|02-356-5546|
쿠우쿠우 연신내점|서울 은평구 통일로 856 메트로타워 6층|매일 11:00 ~ 22:00|02-388-3690|
화포식당|서울 은평구 연서로29길 20-15 1층|매일 12:00 ~ 23:00|0507-1428-8591|
벙구갈비|서울 은평구 은평로 32|매일 11:30 ~ 23:30|02-306-5092|
횟집울릉도|서울 은평구 서오릉로 29-4 1층|월~토 11:30 ~ 22:00 · 브레이크타임 월~토 14:30 ~ 17:00|02-356-8898|
아로이타이|서울 은평구 은평로 108 메트로럭스 2층 201호|월요일|02-359-6409|
옥토끼제면소|서울 은평구 불광천길 536|월요일|02-6104-6353|
역촌왕돈까스 역촌본점|서울 은평구 진흥로 121-1|월~토 10:30 ~ 21:30|02-355-2777|
횟집산이네|서울 은평구 통일로66길 4-1 1층|월~금 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 16:00|02-384-5466|
봉희설렁탕 본점|서울 은평구 증산로 413|매일 00:00 ~ 24:00|02-302-9754|
부엉이산장|서울 은평구 연서로25길 6-18 1층|월~금 15:30 ~ 04:00|010-9044-9901|
넷길이콩나물국밥|서울 은평구 진흥로 139|매일 00:00 ~ 24:00|02-6406-7808|
파술타|서울 은평구 통일로 883 1층|월~금 17:00 ~ 24:00|010-5505-0018|
참나무본가 은평점|서울 은평구 통일로 1020 헤센스마트 지하 1층 (지상2층)|매일 12:00 ~ 22:00|02-354-9702|
플로|서울 은평구 서오릉로 20-1 1층|월,화,목,금,토,일 11:00 ~ 22:00|02-355-4862|
우주미|서울 은평구 은평로 185|월요일|02-354-7788|
목노집|서울 은평구 연서로28길 10||02-355-1652|
한판승부|서울 은평구 통일로83길 11-6 지층|월~토 17:00 ~ 01:00|010-2695-0637|
장충당 역촌점|서울 은평구 진흥로 33|매일 15:00 ~ 24:00|02-389-7771|
스시온도|서울 은평구 불광천길 536|월요일|010-4014-7172|
휴가|서울 은평구 진관2로 19 휴먼프라자 3층|매일 10:00 ~ 22:00|02-352-7400|
양촌리 은평점|서울 은평구 은평로 141 1~4층|매일 00:00 ~ 24:00|02-3157-8592|
아웃백스테이크하우스 구파발점|서울 은평구 통일로 1080 삼전솔하임 103동 2층|영업시간 월~금 11:30 ~ 21:00|02-354-9791|
불광동황소곱창구이|서울 은평구 진흥로 141|월~토 12:00 ~ 01:00|02-355-9293|
넙딱집 본점|서울 은평구 진흥로 124 1층|월~토 17:00 ~ 00:30|02-388-9728|
심야식당세이지|서울 은평구 연서로27길 13-6|월요일|02-3157-3439|
산들애 건강밥상|서울 은평구 대서문길 43-16 1층|월,화요일|02-385-9693|
이가네가마솥설렁탕|서울 은평구 진흥로 130 1층|매일 10:00 ~ 22:00|02-387-2246|
유라쿠|서울 은평구 연서로 214|월요일|02-384-9696|
플롭 불광천점|서울 은평구 불광천길 338 1층|매일 12:00 ~ 24:00||
1인1상|서울 은평구 연서로 534 4,5층, 옥상층|월요일|02-357-1111|
셀프회수산시장 포장전문점 응암점|서울 은평구 응암로 319 1층 102호|매일 13:00 ~ 01:00|02-831-0242|
보들이쭈꾸미|서울 은평구 은평로 46|매일 11:00 ~ 24:00|02-376-3588|
보들이족발|서울 은평구 연서로 230-10 보들이족발|매일 09:00 ~ 24:00|0507-1429-7610|
송추가마골 서울은평점|서울 은평구 북한산로 276|매일 11:00 ~ 22:00|02-371-0022|
아리산채|서울 은평구 수색로 217-1 1층|월요일|02-307-1687|
만석장 본점|서울 은평구 대서문길 43-10|영업시간 매일 10:30 ~ 20:00 · 브레이크타임 매일 15:00 ~ 15:30||
마포구이마당 DMC본점|서울 은평구 증산서길 14-7|매일 16:00 ~ 23:30|02-376-8880|
오늘은보글부대|서울 은평구 불광천길 430 1층|월요일|02-376-7907|
통나무집|서울 은평구 서오릉로 231||02-384-8268|
이상향|서울 은평구 진흥로5길 17 1층|월~토 18:00 ~ 02:00|070-4045-7206|
삿뽀로 녹번점|서울 은평구 서오릉로 4 3층|매일 11:30 ~ 22:00|02-358-6677|
진김밥|서울 은평구 연서로 130-1|월요일|02-354-7776|
뚜띠쿠치나 응암점|서울 은평구 증산로 465|매일 11:00 ~ 22:00|02-302-5676|
조개폭식 연신내점|서울 은평구 연서로 208 1층|월~토 11:00 ~ 02:00|02-351-4398|
823m|서울 은평구 연서로29길 21-9 1층|매일 12:00 ~ 24:00|02-2088-1823|
섬진강참숯민물장어|서울 은평구 진흥로 105-4 1층|매일 12:00 ~ 23:00|02-356-2516|
노량진 횟집|서울 은평구 은평로8길 3|매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-383-6533|
태조대림감자국|서울 은평구 응암로 172|매일 00:00 ~ 24:00|02-306-6535|
아웃닭 연신내점|서울 은평구 연서로29길 20-7 1층|월~금 16:00 ~ 24:00|02-6338-4469|
코스모스|서울 은평구 연서로15길 2|영업시간 매일 10:00 ~ 21:00||
화로상회 갈현점|서울 은평구 연서로29길 34 1층|월요일|02-356-6292|
깡통그릴|서울 은평구 응암로9길 19-1 1층|월,수,목,금 17:00 ~ 24:00||
미각|서울 은평구 연서로29길 10-1 1층|월,목,일 12:00 ~ 24:00|010-9954-8375|
중화원|서울 은평구 연서로26길 9 1층|월요일|02-388-3379|
213점|서울 은평구 응암로21가길 27 1층|영업시간 월,수,목,금 09:00 ~ 20:00|02-356-7312|
연천왕소갈비|서울 은평구 서오릉로15길 5-5|영업시간 월,수,목,금,토,일 11:40 ~ 21:00|02-354-9109|
북한산큰숲제빵소|서울 은평구 북한산로 271-3|월~토 10:00 ~ 22:00|02-2267-9001|
모이세해장국|서울 은평구 연서로 60 1층|매일 00:00 ~ 24:00|02-353-4174|
양반집|서울 은평구 갈현로1길 3-1 1층|월~토 14:00 ~ 23:00|02-356-9253|
삼오옛날순대국|서울 은평구 불광로1길 2|매일 05:30 ~ 23:00|02-387-2605|
대로집 본점|서울 은평구 통일로 738-1|매일 10:00 ~ 02:00|02-356-9585|
은평한우곱창|서울 은평구 진흥로 23||02-3152-6297|
싱싱연신내횟집|서울 은평구 연서로27길 17 1층|매일 11:30 ~ 02:00|02-353-3857|
온도차|서울 은평구 녹번로 74 1층|영업시간 매일 11:00 ~ 21:00|070-8861-6622|
야래향|서울 은평구 통일로 1010|매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-752-3201|
다온상회|서울 은평구 통일로83길 14|매일 16:00 ~ 24:00||
응암동돈까스|서울 은평구 응암로 338|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 매일 15:30 ~ 17:00|02-352-2414|
도투리|서울 은평구 증산로 303|월요일|02-374-3202|
수정불막창 연신내점|서울 은평구 연서로29길 11-9|월~토 16:00 ~ 24:00|02-382-1482|
부추곱창|서울 은평구 연서로29길 20-17|매일 15:00 ~ 02:00|02-355-2909|
동굴과화로구이|서울 은평구 은평로 185|매일 11:30 ~ 22:00 · 브레이크타임 매일 14:30 ~ 17:00|02-353-8592|
허니돈 불광본점|서울 은평구 불광로 20 팜스퀘어 지하 1층 A-20호|영업시간 매일 11:00 ~ 21:00||
자연담은화로 연신내점|서울 은평구 연서로27길 16-8|매일 15:00 ~ 24:00|02-2687-8292|
히카리우동|서울 은평구 가좌로 190 2층|월~토 11:30 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:00|010-9505-5297|
소문난순대국집|서울 은평구 은평로 53|매일 00:00 ~ 24:00|02-389-2568|
떡산|서울 은평구 연서로 247-1 1층|월요일|02-6082-4321|
도화원|서울 은평구 연서로 167|영업시간 매일 10:30 ~ 21:00|02-355-3977|
스타벅스 은평구청입구점|서울 은평구 은평로 170 상현빌딩 1층|매일 07:00 ~ 22:00|1522-3232|
신간짬뽕|서울 은평구 통일로85길 7-1 2층|영업시간 월,화,목,금,토,일 11:00 ~ 21:00 · 브레이크타임 월,화,목,금 15:00 ~ 16:30|02-352-6767|
솔밭뽈살하얀살전문|서울 은평구 갈현로 62 1층|월요일|02-388-5937|
마르|서울 은평구 연서로27길 16-13 1층|월~토 16:00 ~ 24:00|02-358-8953|
삼대족발 연신내점|서울 은평구 연서로29길 14-18||02-356-7266|
플럽커피|서울 은평구 연서로29길 7-11 3층|매일 12:00 ~ 22:00||
봉평 옹심이메밀칼국수|서울 은평구 연서로 247|영업시간 매일 10:30 ~ 20:30|02-354-5121|
선과점|서울 은평구 갈현로7가길 11 1층|||
자금성|서울 은평구 응암로 288|매일 00:00 ~ 24:00|02-355-7977|
합정오리농장 응암점|서울 은평구 증산로23길 27|매일 11:00 ~ 23:00|02-303-5833|
네모횟집|서울 은평구 진관1로 21-39 메이플카운티 1층 101호|매일 17:00 ~ 01:00|02-388-5777|
효면옥|서울 은평구 증산로 429|매일 11:00 ~ 22:00|02-303-7300|
오레노라멘 은평점|서울 은평구 불광천길 366|영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 14:40 ~ 17:00|02-305-3539|
청솔집|서울 은평구 연서로54길 67|영업시간 매일 10:00 ~ 20:00|02-381-3006|
탕면|서울 은평구 진관3로 33 지하1층 B111호|영업시간 매일 11:00 ~ 21:20 · 브레이크타임 매일 14:50 ~ 17:00|02-6084-0342|
카페볼가심|서울 은평구 진관길 10|영업시간 매일 10:00 ~ 21:00||
마산집|서울 은평구 서오릉로8길 23|||
도토리카페|서울 은평구 대서문길 15-5 1, 2층|영업시간 매일 10:00 ~ 19:00|02-385-4949|
더하기 파스타 은평|서울 은평구 갈현로 67-1|||
알키미스타|서울 은평구 응암로9길 24 1층|매일 10:00 ~ 00:00|02-6104-5803|
이름없는 파스타 연신내점|서울 은평구 연서로29길 30-3 1층|영업시간 매일 11:00 ~ 21:00|070-8808-9171|
트라토리아피우|서울 은평구 진관2로 111-7 은평뉴타운우물골2단지아파트 209동 상가B107호|월,일요일|02-356-7793|
스시이마|서울 은평구 역말로 49-1 1층|월~토 12:00 ~ 22:00 · 브레이크타임 월~토 14:30 ~ 18:00|070-7807-5295|
장가구|서울 은평구 연서로4길 19||02-355-3678|
카페미제|서울 은평구 연서로 19 1, 2층|매일 08:00 ~ 23:00||
서부집|서울 은평구 진흥로5길 14-1 1층|||
스타벅스 불광역점|서울 은평구 통일로 715 1층|매일 07:00 ~ 22:00|1522-3232|
복호두 은평역촌점|서울 은평구 진흥로1길 28|영업시간 매일 09:30 ~ 19:30|010-7652-7988|
카페아사|서울 은평구 불광천길 338 2층|월~토 12:00 ~ 23:00|070-4950-2577|
빅토리아|서울 은평구 응암로21길 11 1층|월~토 11:30 ~ 24:00 · 브레이크타임 월~토 14:30 ~ 17:30|02-309-7870|
후통마라탕|서울 은평구 연서로29길 20|매일 11:00 ~ 22:30|02-356-6111|
장충당 녹번점|서울 은평구 은평로 202|매일 15:00 ~ 01:00||
비보|서울 은평구 연서로29길 17-5 1층|월~금 17:30 ~ 02:00||
스와가트 은평뉴타운점|서울 은평구 통일로 1030 신한헤스티아1차 2층 206, 207호|매일 11:00 ~ 22:00|02-388-4667|
사슴집|서울 은평구 연서로54길 20-1||02-381-6688|
달가득치킨|서울 은평구 연서로28길 10 1층|월,수,목,금,토,일 14:30 ~ 01:30|02-6101-9390|
산들샤브샤브|서울 은평구 수색로 217 DMC 자이1단지 이마트 1층|매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-372-1147|
벙구갈비 불광점|서울 은평구 녹번로 71 1층|매일 11:00 ~ 23:00|02-353-9295|
짬뽕의달인|서울 은평구 통일로66길 4-5|월,수,목,금,토,일 11:00 ~ 22:00|02-357-0944|
성너머집|서울 은평구 불광로18길 13-1 1층|월,수,목,금,토,일 11:00 ~ 21:30|02-764-8571|
맥도날드 연신내점|서울 은평구 연서로 213|매일 00:00 ~ 24:00|070-7017-0498|
통김치삼겹살|서울 은평구 응암로13길 23|월요일|02-302-4772|
춘천명동닭갈비|서울 은평구 은평로8길 8-1|매일 16:00 ~ 23:00|02-376-4949|
원마산아구찜|서울 은평구 통일로83길 11 1층|매일 11:30 ~ 22:30|02-6403-7788|
송추가마골 은평2호점|서울 은평구 북한산로 228-1|매일 11:00 ~ 21:45|02-356-9779|
송도회집|서울 은평구 응암로 324||02-384-7232|
일로|서울 은평구 연서로29길 21-3 1층|매일 18:00 ~ 02:00|0507-1316-6284|
해례커피|서울 은평구 통일로83길 19|월~금 11:30 ~ 23:00||
꾸울떡|서울 은평구 은평로 65-2 1층|월~토 12:00 ~ 23:00|02-305-8253|
목포세발낙지산낙지|서울 은평구 통일로66길 4-17 1,2층|매일 10:00 ~ 22:00|02-388-3551|
H3비스트로|서울 은평구 연서로27길 13-1 1층|매일 11:30 ~ 22:30|02-352-4124|
힐링앤툰|서울 은평구 진흥로 144 동호스카이 지하 102호|매일 11:00 ~ 22:50|0507-1415-9852|
스타벅스 구파발역점|서울 은평구 진관2로 12 메이플카운티 2차 113~116호|매일 07:00 ~ 22:00|1522-3232|
볼베어파크 은평점|서울 은평구 통일로 1050 롯데몰 은평점 3층|영업시간 매일 11:00 ~ 20:00|02-6975-5363|
신사한우곱창전문점|서울 은평구 갈현로 30|매일 15:00 ~ 22:00|010-3239-2834|
바로전집|서울 은평구 서오릉로9길 13|월~토 16:00 ~ 02:00|02-374-6247|
서오능황소곱창|서울 은평구 서오릉로 248 1층|매일 15:00 ~ 23:00|02-351-3240|
마산아구찜|서울 은평구 백련산로 160|월,화,목,금,토,일 12:00 ~ 22:00|02-384-3007|
청화대|서울 은평구 응암로14길 17||02-304-0444|
경복궁 녹번점|서울 은평구 서오릉로 4 2층|매일 11:30 ~ 22:00|02-352-0044|
황금참치|서울 은평구 가좌로 237|월요일|02-357-7187|
갯벌의진주 은평점|서울 은평구 연서로29길 20-21 1층||02-354-8892|
스타벅스 진관DT점|서울 은평구 연서로 645|매일 07:00 ~ 22:00||
강씨네닭발|서울 은평구 연서로 178-1 1층|월~토 17:00 ~ 01:00|02-388-0045|
홍제동우동국수|서울 은평구 통일로 803-1|매일 11:00 ~ 24:00 · 브레이크타임 매일 15:00 ~ 17:00|02-353-0529|
투썸플레이스 은평구청점|서울 은평구 은평로 194 1, 2층 103, 205호|매일 08:00 ~ 22:30|02-352-1433|
평창두부마을|서울 은평구 가좌로 204|매일 11:00 ~ 22:00 · 브레이크타임 월~금 16:00 ~ 17:00|02-307-2555|
버거킹 녹번대성GS점|서울 은평구 통일로 642|매일 09:00 ~ 24:00|070-7462-6801|
일석삼조버섯매운탕 새절역점|서울 은평구 증산로 383|매일 11:00 ~ 22:00|02-309-7762|
착한낙지 연신내점|서울 은평구 연서로 322|매일 11:00 ~ 22:00|02-353-8113|
명금탕|서울 은평구 진관길 5 1층|영업시간 매일 11:00 ~ 21:00|02-739-0394|
명동칼국수|서울 은평구 통일로 751 1층|영업시간 매일 11:00 ~ 21:00|02-351-3862|
세븐차이나|서울 은평구 북한산로 242 1,2층|매일 11:00 ~ 21:30|02-381-7811|
스타벅스 연신내역사거리점|서울 은평구 통일로 842|매일 07:00 ~ 22:00|1522-3232|
그남자고깃집|서울 은평구 연서로 178|매일 15:00 ~ 02:00|02-353-4111|
왕십리곱창|서울 은평구 연서로27길 13|매일 15:30 ~ 03:00|02-382-9063|
메밀마을|서울 은평구 연서로26길 23-1|매일 11:00 ~ 22:00|02-386-8903|
택이네조개전골 응암점|서울 은평구 응암로 262 1층|매일 11:30 ~ 22:00|02-336-0854|
탐나도다|서울 은평구 통일로83길 5-14|매일 11:00 ~ 23:00|02-384-9292|
오늘손칼국수앤찜 연신내점|서울 은평구 연서로 187 1층|매일 11:30 ~ 22:30|02-388-1522|
서울지짐이|서울 은평구 불광로 15|매일 15:00 ~ 02:00|02-356-0073|
갈현동떡볶이|서울 은평구 연서로29길 24|월,화,목,금,토 10:30 ~ 22:30||
커피생각|서울 은평구 불광천길 420 1층|월,화,목,금,토,일 10:00 ~ 21:30|02-302-1400|
오광참치|서울 은평구 갈현로36길 20 2층|월~토 17:00 ~ 23:00|02-352-3502|
한우리|서울 은평구 불광로 40-7||02-383-9292|
신사돼지뽈집 신사동본점|서울 은평구 갈현로 27|월~토 14:00 ~ 01:00|02-354-6854|
공화춘|서울 은평구 연서로 304|영업시간 매일 11:00 ~ 21:00|02-354-9955|
코피티암|서울 은평구 연서로27길 7-1 1,2층|영업시간 매일 11:00 ~ 21:00|070-7651-8837|
어뮤즈멜로우|서울 은평구 연서로27길 20 2층|월요일|02-2088-2612|
하기당|서울 은평구 통일로83길 5-8 2층|월,화,목,금,토,일 17:00 ~ 03:00|02-351-3626|
연신내회수산|서울 은평구 통일로83길 6-5|||
맥도날드 구산점|서울 은평구 연서로 131 홍천빌딩|매일 00:00 ~ 24:00|070-7017-0638|
일미양꼬치 연신내점|서울 은평구 연서로29길 14-16|매일 14:00 ~ 02:00|02-388-1596|
명륜진사갈비 응암점|서울 은평구 응암로 235 대성빌딩 1층|매일 11:30 ~ 23:00|02-304-9229|
이조가마솥설렁탕|서울 은평구 연서로 58|매일 00:00 ~ 24:00|02-382-0272|
상하이문|서울 은평구 응암로 247|월,화,목,금,토,일 11:00 ~ 23:00|02-355-3822|
청어람 3호점|서울 은평구 연서로27길 16-12|월,수,목,금,토,일 14:00 ~ 23:00|02-352-1411|
카페달력|서울 은평구 연서로18길 28-2 1층|영업시간 매일 12:00 ~ 21:00|070-7376-0910|
제주은희네해장국 증산점|서울 은평구 증산로 335 1층|월요일|02-373-0222|
우시장정육식당 은평직영점|서울 은평구 서오릉로 110 삼두빌딩 1층|월요일|02-383-7789|
둔내막국수|서울 은평구 북한산로 255|월요일|02-381-8870|
로즈드마이|서울 은평구 불광천길 312 1층|월,화,목,금,토,일 12:00 ~ 23:00|02-6401-4679|
옛날토담집|서울 은평구 응암로12길 8|월 15:00 ~ 22:00|02-309-8530|
버거킹 불광점|서울 은평구 통일로 750 1층|매일 09:00 ~ 24:00|070-7462-8633|
포358|서울 은평구 은평로 91|매일 11:00 ~ 22:00||
녹번꼼장어|서울 은평구 은평로 197|매일 16:00 ~ 02:00|02-386-5114|
두메골쌈밥|서울 은평구 진흥로 162||02-382-1515|
니노나|서울 은평구 은평로 25 1층|월~금 17:00 ~ 02:00|010-3075-0820|
스타벅스 구산역점|서울 은평구 연서로 146|매일 07:00 ~ 22:00|1522-3232|
농장이야기정육식당|서울 은평구 역말로 10|매일 10:30 ~ 01:00|02-6013-4626|
어촌시래기 연신내점|서울 은평구 연서로 83 1층|매일 11:00 ~ 24:00|02-356-9570|
폴스타베이커스|서울 은평구 서오릉로 256 1~3층|매일 10:30 ~ 21:50|02-6941-0256|
원조 이화감자국|서울 은평구 응암로 174-1 1층|매일 09:30 ~ 24:00|02-307-4723|
쌍둥이네황소돌곱창|서울 은평구 응암로9길 16|매일 16:00 ~ 24:00|02-306-1009|
스타벅스 연신내점|서울 은평구 통일로 867|매일 07:00 ~ 22:00|1522-3232|
선조네우렁쌈밥|서울 은평구 진관2로 12 메이플카운티2차 1층 101,102호|월요일|02-356-7959|
싸리골|서울 은평구 서오릉로 160 1층|월~토 11:30 ~ 22:30|02-355-3086|
삼천리골토속정|서울 은평구 연서로54길 30||02-381-0406|
추송고기로와|서울 은평구 진흥로 111|월,화,수,목,일 16:00 ~ 24:00|02-358-3392|
본페뜨|서울 은평구 통일로71길 16 KT은평지사 1층, 지하1층||02-384-5757|
큐리키즈카페|서울 은평구 진관2로 19 휴먼프라자 4층|영업시간 매일 10:30 ~ 20:00|02-388-6561|
신진초밥|서울 은평구 통일로 1030 신한헤스티아 1차 205호|월~토 11:30 ~ 21:30 · 브레이크타임 월~토 15:00 ~ 17:00|02-383-5801|
불광황소곱창 불광점|서울 은평구 통일로66길 4-9|월~토 15:00 ~ 24:00|02-355-3177|
하남돼지집 연신내1호점|서울 은평구 연서로 200|월~목 16:00 ~ 24:00|02-385-1300|
버거킹 박석고개SK점|서울 은평구 통일로 945|매일 09:00 ~ 23:00|070-7462-6723|
신라갈비|서울 은평구 북한산로 281-12|매일 11:00 ~ 21:30|02-352-9600|
당가원 역촌점|서울 은평구 연서로 52 1층|월,수,목,금,토,일 11:15 ~ 21:30|02-382-5388|
국참치|서울 은평구 은평로11길 12-10 명남빌딩 1층|월~토 16:00 ~ 23:00|02-387-7776|
은행나무 갈현동1그루점|서울 은평구 연서로 183-4|매일 11:00 ~ 22:00|02-353-8628|
냉삼집|서울 은평구 응암로21길 5 1층|매일 16:00 ~ 23:00|02-302-1124|
둘렛길맛집|서울 은평구 불광로18가길 49|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|02-358-9997|
먹거리곱창|서울 은평구 진흥로 147-1||02-383-7292|
구룡포자연산막회|서울 은평구 통일로66길 13||02-388-1278|
소비니식당|서울 은평구 증산로 473-1 1층||02-307-4241|
쭈꾸|서울 은평구 가좌로 256|매일 11:30 ~ 01:00|02-3152-7010|
금바위감자탕 증산점|서울 은평구 증산로 353|매일 00:00 ~ 24:00|02-372-3161|
장구통|서울 은평구 진흥로 61|월~토 17:00 ~ 23:00|02-389-6692|
요요미|서울 은평구 은평로11길 3-1 1층|영업시간 월,수,목,금,토 12:00 ~ 21:00||
만진루|서울 은평구 응암로 307-1||02-359-8209|
미스터아구 DMC점|서울 은평구 수색로 190|매일 11:30 ~ 23:00|02-304-8680|
홍익돈까스 은평점|서울 은평구 북한산로 232|월요일|02-356-1789|
불광우동|서울 은평구 진흥로 150 1층|월요일|02-389-2519|
소야|서울 은평구 불광로14길 4 102호||010-3840-6030|
아우랑횟집|서울 은평구 은평로 170 2층||02-354-5372|
까볼로|서울 은평구 연서로27길 16-14|매일 10:30 ~ 23:00|02-382-2015|
카페와인드|서울 은평구 응암로34가길 17|매일 10:00 ~ 22:00||
봉화가마솥설렁탕|서울 은평구 연서로29길 22-17 1층||02-354-9632|
도원|서울 은평구 통일로 689|영업시간 매일 10:30 ~ 21:00|02-353-1577|
은평어시장|서울 은평구 응암로 169 1층|매일 12:00 ~ 03:00|02-304-0284|
엄마손떡볶이|서울 은평구 연서로 129||02-357-2835|
구파발파스타|서울 은평구 진관4로 17 은평뉴타운상림마을 820동 1층 102호|영업시간 월~토 11:00 ~ 20:00 · 브레이크타임 월~토 14:00 ~ 17:00|02-356-9884|
와이엠에스프레소룸|서울 은평구 진관3로 67 래미안9단지 상가동 1층 101호|매일 09:00 ~ 22:00|070-7767-0829|
삼천리골 돼지집|서울 은평구 연서로54길 32||02-381-3800|
개풍반점|서울 은평구 통일로 753|영업시간 월,수,목,금,토,일 11:00 ~ 21:00|02-355-3407|
불맛감자탕|서울 은평구 응암로 172-1|매일 10:00 ~ 02:00|02-307-5005|
삼원돈|서울 은평구 응암로 360 1층|매일 11:30 ~ 23:00|02-358-3001|
대패상회 역촌점|서울 은평구 역말로 31 1층||02-356-5391|
멘야다이고미|서울 은평구 통일로 889 국용빌딩 1층|영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|02-354-9998|
북한산손칼국수|서울 은평구 대서문길 36|영업시간 매일 08:30 ~ 20:00|02-388-4413|
제주마실|서울 은평구 응암로13길 11-10 1층|월,수,목,금,토,일 11:30 ~ 23:00|02-765-6180|
KFC 연신내역점|서울 은평구 연서로 226-1|매일 10:00 ~ 24:00|02-352-0328|
아주불곱창 응암점|서울 은평구 은평로 101|월~토 16:00 ~ 02:00|02-384-5440|
꿀백|서울 은평구 통일로83길 9 1층|매일 10:30 ~ 22:00|02-356-7838|
팥동동|서울 은평구 연서로48길 31 1층|월요일|02-359-2223|
양대리수산시장|서울 은평구 응암로11길 4||02-303-1980|
다슬기요리전문점|서울 은평구 연서로29길 8-11|매일 00:00 ~ 24:00||
무안갯벌낙지|서울 은평구 진흥로 11|월,수,목,금,토,일 10:30 ~ 22:00|02-359-4017|
할리스 연신내점|서울 은평구 연서로 212 1~3층|매일 09:00 ~ 24:00|02-388-3977|
서울면옥 본점|서울 은평구 불광로 90 대호프라자아파트 상가 1층 115호|영업시간 매일 11:30 ~ 19:30|070-7746-6359|
명가쌈밥|서울 은평구 불광로 40-2 1층||02-358-2343|
은평국수|서울 은평구 진흥로5길 15|영업시간 월,화,수,목,토 11:00 ~ 20:20|02-388-7272|
소와연어|서울 은평구 연서로27길 20-4 1층|월,수,목,금,토,일 17:00 ~ 01:00|070-7631-3535|
