카페명|주소|영업시간|전화번호|대표사진주소
로맨티카|서울 은평구 연서로 532 1층|영업시간 매일 11:00 ~ 22:00|02-6929-3853|
잔원|서울 은평구 가좌로11가길 2 1층 1호|영업시간 월,화,목,금,토,일 12:30 ~ 20:00|0507-1381-8660|
메가MGC커피 불광역점|서울 은평구 통일로 745 1층||02-356-8444|
스페이스 헬레나|서울 은평구 진관길 4 2층|매일 10:00 ~ 22:00|070-4122-1662|
메가MGC커피 불광연신점|서울 은평구 연서로 270-1||02-382-7006|
빈버드카페|서울 은평구 불광로 16 2층|매일 09:30 ~ 24:00|02-386-4737|
카페로이스|서울 은평구 서오릉로 240|매일 10:00 ~ 22:00||
이심전심|서울 은평구 응암로 298 진흥펠리체아파트 102호|매일 08:00 ~ 24:00||
공음|서울 은평구 통일로68길 14 1층|영업시간 월~금 12:00 ~ 22:00|070-7576-3264|
메가MGC커피 은평대림시장점|서울 은평구 응암로 174 1층||02-6053-3035|
구름정원|서울 은평구 불광로18길 32 1층 101호|매일 10:00 ~ 18:00|02-354-5151|
컴포즈커피 은평갈현점|서울 은평구 갈현로 249 1층|매일 08:00 ~ 22:00|02-356-9082|
태산커피 역촌점|서울 은평구 갈현로 76 씨티뷰 101동 101호|매일 10:00 ~ 22:00||
공차 연신내점|서울 은평구 연서로 216 대조아트캐슬 1층 102호|월,화,수,목,일 07:00 ~ 23:00|02-722-1090|
안녕이웃사람|서울 은평구 갈현로9길 18|매일 08:00 ~ 22:00||
이디야커피 새절역점|서울 은평구 가좌로 272 1층|월~금 08:30 ~ 21:30|02-303-0127|
컴포즈커피 은평응암오거리점|서울 은평구 가좌로 231 1층||02-304-2438|
찰스커피컴퍼니|서울 은평구 응암로22길 5-6|월~금 10:00 ~ 19:00|02-384-8944|
아로이커피 녹번점|서울 은평구 통일로 675|매일 08:00 ~ 23:00|02-383-3822|
메가MGC커피 은평신사점|서울 은평구 갈현로 44 영암빌딩 1층||02-356-6615|
카페느루|서울 은평구 진흥로 50 1층|월~토 10:00 ~ 23:00||
인디에어|서울 은평구 불광로2길 2 2층|영업시간 월~토 11:00 ~ 24:00|02-6402-0909|
카페클라츠 연신내점|서울 은평구 연서로29길 22-38|영업시간 매일 11:00 ~ 23:00||
미스터힐링 연신내역점|서울 은평구 연서로29길 7-2 3층|영업시간 월,수,목,금,토,일 13:00 ~ 21:00|02-356-9811|
데일리 연신내|서울 은평구 연서로27길 16-9 1~4층|영업시간 매일 11:00 ~ 23:00|02-6402-5752|
요거프레소 새절역점|서울 은평구 가좌로 271 1층|매일 00:00 ~ 24:00|02-304-5982|
팥장군|서울 은평구 연서로 150|둘째,넷째 월요일|02-358-8458|
오버필|서울 은평구 연서로29길 17-3 1층|월요일|070-4015-6772|
메가MGC커피 수색자이점|서울 은평구 수색로 217 DMC 자이1단지 1층 110, 111호|매일 09:00 ~ 22:00|02-309-3838|
카페크림 새절역점|서울 은평구 가좌로9길 26|||
공차 녹번역점|서울 은평구 은평로 226||02-3157-5866|
디저트39 녹번역점|서울 은평구 은평로 240 힐스테이트 녹번역 상가 304호|매일 08:30 ~ 22:00|02-356-5645|
올가숲|서울 은평구 진흥로1라길 2 1층|월~토 08:00 ~ 22:00||
공차 은평응암점|서울 은평구 은평로 108 1층|월,화,수,목,일 09:00 ~ 22:00|02-355-5999|
닷닷닷2|서울 은평구 연서로27길 21 1층|영업시간 월,수,목,금,토,일 12:00 ~ 02:00|010-3903-6773|
호랭이커피|서울 은평구 불광로 177 1층|매일 08:00 ~ 22:00|02-355-2553|
메가MGC커피 구산사거리점|서울 은평구 서오릉로 201 1층|매일 08:00 ~ 22:00|02-356-7966|
디아모르|서울 은평구 은평로3길 23|매일 08:30 ~ 21:00||
폴바셋 롯데몰은평점|서울 은평구 통일로 1050 1층|매일 10:30 ~ 22:00|02-6975-5140|
피노블루|서울 은평구 대서문길 49|월~금 10:30 ~ 18:00|070-7736-1004|
컴포즈커피 불광제일점|서울 은평구 불광로 28|월~금 09:00 ~ 22:30|02-6953-7449|
카페309|서울 은평구 의상봉길 56-16 의상빌딩 1~3층|||
연춘커피|서울 은평구 연서로21길 8 1층|월,화요일||
수수가든카페 은평점|서울 은평구 통일로 1050 롯데몰 2층|매일 10:30 ~ 22:00|02-6975-5270|
이디야커피 응암중앙점|서울 은평구 응암로 183|매일 08:00 ~ 01:00|02-3152-7077|
베이커리카페몽소|서울 은평구 증산로 403-1 1층||02-6012-2323|
빈티지204|서울 은평구 은평로 193-1 1층|월~금 07:20 ~ 23:00||
이디야커피 역촌진흥로점|서울 은평구 진흥로1길 3|월~토 08:00 ~ 24:00|02-352-5898|
메가MGC커피 구파발역점|서울 은평구 진관2로 29-21 드림스퀘어 1층 106호||02-356-7096|
오티알카페|서울 은평구 증산로21가길 11 1층|월~금 07:00 ~ 13:00|0507-1375-0240|
메가MGC커피 녹번점|서울 은평구 은평로 217 1층|||
컴포즈커피 은평응암점|서울 은평구 은평로 82 131호|매일 08:00 ~ 23:00|02-353-3655|
빽다방 불광역점|서울 은평구 통일로 738|매일 07:30 ~ 22:00|02-352-3530|
탐앤탐스 응암점|서울 은평구 은평로 103 1층|월~금 08:00 ~ 00:00|02-356-4565|
펑키보드게임카페|서울 은평구 연서로29길 14-13 남경빌딩 4층|영업시간 월~목 12:00 ~ 02:00|010-5931-3310|
컴포즈커피 은평갈현연서점|서울 은평구 갈현로 208|매일 07:00 ~ 22:00|070-8872-8880|
이디야커피 증산동점|서울 은평구 증산서길 78 1층|월~금 08:00 ~ 22:00|02-6080-3570|
라뚜셩트|서울 은평구 통일로83길 24 1동 101호||070-7543-6279|
포트캔커피 응암역점|서울 은평구 은평로8길 18 1층|월~금 08:00 ~ 01:30|02-357-2021|
제니앤폴|서울 은평구 통일로87길 17-23 1층||02-352-7611|
메가MGC커피 역말사거리점|서울 은평구 역말로 49 파빌리안 101호||02-6487-6570|
월하점|서울 은평구 응암로21가길 9-11 1층|월,수,목,금,토,일 10:00 ~ 21:00||
커피디지 불광점|서울 은평구 통일로 687 1층|월~금 07:30 ~ 23:00|02-6012-3234|
산중다원|서울 은평구 의상봉길 31|||
카페비|서울 은평구 통일로83길 5-18 1층 101호|영업시간 월,수,목,금,토,일 12:00 ~ 22:00|070-7380-1233|
아로이커피 증산역점|서울 은평구 증산로 319||02-302-8865|
북카페물푸레|서울 은평구 진관4로 48-51|월~토 10:00 ~ 18:00|02-356-9410|
메가MGC커피 독바위역점|서울 은평구 불광로 130-1 윤송빌딩 1층|매일 08:00 ~ 22:00|02-385-1050|
빽다방 구파발역점|서울 은평구 진관2로 15-46 메트로프라자 110호|월~토 08:00 ~ 21:30|02-389-0101|
티브비|서울 은평구 응암로21가길 29 1층|매일 07:00 ~ 22:00||
버키커피|서울 은평구 연서로29길 34-14 1층|영업시간 매일 12:00 ~ 22:00|010-3712-0212|
빽다방 연신내역점|서울 은평구 연서로29길 6 1층|월,화,수,목,금,일 08:00 ~ 22:00|02-389-2682|
케이크아뜰리에|서울 은평구 갈현로 147 1층|월요일|02-6368-9488|
이디야커피 연신내중앙점|서울 은평구 통일로 825|매일 08:00 ~ 23:00|02-353-8408|
이디야커피 갈현점|서울 은평구 갈현로 268|매일 09:00 ~ 22:00|02-355-3236|
카페연서|서울 은평구 은평로 57-1 1층|월,수,목,금,토,일 10:00 ~ 23:00||
이디야커피 응암역점|서울 은평구 연서로 9 1층 106호|매일 08:00 ~ 23:00|02-385-4510|
카페포크|서울 은평구 서오릉로 149-17 1층|월요일|070-7543-0585|
메가MGC커피 은평신사고개점|서울 은평구 가좌로 318 1층|매일 08:00 ~ 22:00|02-304-5453|
더듸|서울 은평구 연서로27길 33 1층|영업시간 월,화,목 11:00 ~ 21:00||
컴포즈커피 연신내점|서울 은평구 연서로 252 세종빌딩 1층||02-354-8906|
산아래카페|서울 은평구 연서로34길 11|||
메가MGC커피 역촌중앙점|서울 은평구 연서로4길 2 1층||02-389-0070|
메가MGC커피 은평역촌점|서울 은평구 갈현로 88 1층||02-356-6707|
커피폴|서울 은평구 연서로13길 23|월요일||
디저트39 불광점|서울 은평구 불광로 37 1층|영업시간 매일 11:00 ~ 23:00|02-388-8207|
갤러리카페보라|서울 은평구 대서문길 15-3||02-357-9149|
퍼니펑키 은평점|서울 은평구 은평로 108 메트로럭스 3층 302호|영업시간 월~금 11:00 ~ 20:00||
산보클럽|서울 은평구 가좌로11가길 2 1층 2호|영업시간 월,화,목,금,토,일 12:30 ~ 20:00||
꼼작|서울 은평구 갈현로 181-17||02-472-6338|
원슈가데이|서울 은평구 연서로 455 은평뉴타운제각말아파트 536동 지하1층 101호||02-355-0536|
토마스 피|서울 은평구 통일로 875 1층 102호|영업시간 매일 12:00 ~ 21:00|02-351-3074|
빽다방 응암역이마트점|서울 은평구 은평로 101 1층 4호|월~금 08:00 ~ 22:30|02-6408-6603|
이디야커피 독바위역점|서울 은평구 불광로 128|매일 08:00 ~ 22:00|02-388-1238|
릴렉세이션 포인트|서울 은평구 연서로3길 12|매일 08:00 ~ 22:00||
디저트솜|서울 은평구 은평로21길 6 1층|영업시간 월~금 11:00 ~ 20:00|070-7677-9988|
꼬숩당|서울 은평구 역말로 62 1층 102호|월요일|010-5043-6889|
이디야커피 구산역점|서울 은평구 연서로 148|매일 08:00 ~ 23:00|02-388-8401|
버드템플|서울 은평구 응암로13길 20 2층|영업시간 매일 13:00 ~ 22:00|0507-1493-0250|
읍천리382 응암점|서울 은평구 응암로 302-1 1층|매일 09:00 ~ 22:00|02-6953-2999|
커피리브|서울 은평구 통일로83길 24 1층|매일 10:30 ~ 23:30||
뫼비우스카페|서울 은평구 은평로8길 15-1 1층|매일 09:00 ~ 22:00|02-356-5808|
이디야커피 백련산아이파크점|서울 은평구 응암로 264||02-355-7335|
마나나스|서울 은평구 수색로 300 DMC롯데캐슬더퍼스트 B동 1층 401호|월,수,목,금 09:00 ~ 18:00|070-8277-8200|
컴포즈커피 증산DMC센트럴자이점|서울 은평구 수색로 200 디엠씨센트럴자이 상가 4블럭 121호|월~금 07:30 ~ 22:00|02-303-9571|
날쌘카페 상암DMC점|서울 은평구 증산로3길 8-25 미라벨 1층 101호||02-832-0732|
메가MGC커피 구산역점|서울 은평구 연서로 137 1층|월~목 07:00 ~ 22:30|02-383-2757|
커넥츠커피 에스프레소바 역촌역점|서울 은평구 진흥로 132 테크빌딩 1층|영업시간 월,화,목,금,토,일 11:00 ~ 19:00|02-358-0777|
프로즌빈|서울 은평구 가좌로 298 1,2층|영업시간 매일 12:00 ~ 22:00||
메가MGC커피 은평뉴타운점|서울 은평구 진관3로 21 은평뉴타운엘크루 상가 101동 1층 117호|매일 08:00 ~ 23:00|02-356-6590|
디오티디|서울 은평구 연서로5길 15 1층|영업시간 월,수,목,금,토 11:00 ~ 19:00|02-356-8710|
와피 연신내점|서울 은평구 갈현로 252-1||02-383-5145|
보드스쿨 연신내점|서울 은평구 연서로29길 19 금화빌딩 3층||02-6082-8658|
메가MGC커피 응암이마트점|서울 은평구 은평로 98 1층|월~금 08:00 ~ 22:30|02-356-6234|
이디야커피 역촌동점|서울 은평구 갈현로 82|매일 08:00 ~ 22:00|02-356-2238|
컴포즈커피 은평신사점|서울 은평구 갈현로 11|월~금 07:30 ~ 22:00|02-356-7683|
설빙 서울구파발역점|서울 은평구 진관2로 29-21 드림스퀘어 2층 207호|영업시간 매일 11:00 ~ 21:00|070-7818-9991|
빽다방 응암대림시장점|서울 은평구 응암로 169 1층|월~금 08:40 ~ 21:00|02-304-8860|
키즈방방|서울 은평구 은평로 173 2층|매일 10:00 ~ 20:00||
엔쓰커피|서울 은평구 연서로27길 12 효성빌딩 1층|둘째,넷째 월요일||
카페라또 불광점|서울 은평구 통일로 742 한화생명빌딩 지하1층|월~토 10:30 ~ 20:00|02-356-8002|
마음의정원|서울 은평구 진관길 34|매일 09:00 ~ 18:00||
빽다방 구파발역미켈란점|서울 은평구 진관2로 15-8 웅신미켈란의아침 101호|매일 08:00 ~ 22:00|02-386-0202|
카페라또|서울 은평구 진관2로 90 은평뉴타운마고정아파트 319동 상가 114호|||
이디야커피 구파발역점|서울 은평구 진관2로 29-21 드림스퀘어빌딩 115호|매일 07:20 ~ 23:30|070-7767-2328|
청자다방|서울 은평구 응암로 328||02-355-6446|
담대하게커피워크|서울 은평구 응암로21길 17 1층||010-3450-7837|
기린작업실|서울 은평구 응암로12길 28 2층|영업시간 월,수,목,금,토,일 12:00 ~ 22:00|070-4038-1253|
먹고싶지롱|서울 은평구 진흥로1길 48 1층|월,일요일||
맘대롱스튜디오|서울 은평구 통일로85길 7 2층|영업시간 월~토 13:00 ~ 19:00|010-4846-0916|
더벤티 연신내점|서울 은평구 연서로29길 20 1층|매일 08:00 ~ 23:00|02-356-9990|
디저트하우스|서울 은평구 연서로27길 25||02-357-7787|
메가MGC커피 역촌역점|서울 은평구 서오릉로 74 1층|매일 08:00 ~ 23:00|02-356-5771|
이디야 연신내통일로점|서울 은평구 통일로 876 1층|매일 08:00 ~ 22:00|02-388-3389|
요거프레소 은평녹번점|서울 은평구 진흥로 128-4 101호|월~토 10:00 ~ 21:00|02-355-0850|
나띵베러|서울 은평구 진흥로 59-1|매일 10:00 ~ 23:30|02-388-9540|
컴포즈커피 은평역촌점|서울 은평구 진흥로1길 29|매일 08:00 ~ 22:00|070-7776-3751|
디저트39 은평뉴타운점|서울 은평구 진관3로 21|매일 10:00 ~ 22:00|02-6952-2888|
카페옴니버스|서울 은평구 진관3로 77||070-7785-4888|
아로이커피 은평본점|서울 은평구 은평로 102 1층|매일 08:00 ~ 24:00|02-353-6407|
과일에반하다 프루타 은평점|서울 은평구 역말로 52 1층|영업시간 월,화,수,목,금,일 11:00 ~ 01:00|02-356-9656|
방탈출 미로|서울 은평구 연서로29길 16 3층|월~금 01:30 ~ 23:00|02-356-6446|
셜록홈즈 연신내점|서울 은평구 연서로29길 16 3층|영업시간 월~금 12:00 ~ 24:00|02-356-6446|
봉스디|서울 은평구 통일로63길 1 1층|월,화,일요일||
카페희다 응암점|서울 은평구 응암로 294 1층|월~금 08:00 ~ 22:00||
즐거운반딧불이|서울 은평구 은평로21길 32||070-8223-7529|
CSI방탈출카페 연신내점|서울 은평구 연서로29길 11-9 2층||02-359-9195|
레인드랍|서울 은평구 연서로 524 1층 101호|||
커피디지 독바위점|서울 은평구 불광로18길 8 1층|월~금 07:30 ~ 23:00||
해례커피|서울 은평구 응암로34길 10|||
새시로 연신내점|서울 은평구 통일로87길 17-12 1층|매일 09:00 ~ 19:00||
컴포즈커피 구산역점|서울 은평구 연서로 144||02-6952-2525|
빽다방 응암역점|서울 은평구 은평로 56 안건빌딩 1층|매일 08:00 ~ 22:00|02-303-3319|
컴포즈커피 역촌중앙점|서울 은평구 서오릉로 86||02-6014-9946|
컴포즈커피 은평역말사거리점|서울 은평구 역말로 40 1층 4호|월~금 08:00 ~ 22:00|02-356-9886|
경희븟|서울 은평구 통일로 636 116호||02-6949-5054|
포니 커피|서울 은평구 응암로14길 22|월,화,목,금 09:00 ~ 20:00|070-7767-3895|
공차 롯데시네마은평점|서울 은평구 통일로 1050 5층|영업시간 월~금 12:00 ~ 19:00|02-6975-5630|
커피DZ 독바위점|서울 은평구 불광로18길 8|||
하리|서울 은평구 연서로 253-7|영업시간 월~금 11:00 ~ 18:00|02-353-0220|
새시로|서울 은평구 서오릉로7길 14 1층|월요일|02-356-6301|
숨비로와|서울 은평구 은평로8길 9 1층|매일 09:00 ~ 20:30||
더벤티 녹번역점|서울 은평구 은평로 220 녹번역e편한세상캐슬아파트상가 A동 104호|월~금 08:00 ~ 22:00|02-6080-2510|
꿈꾸는고래|서울 은평구 갈현로9길 5-16 2층|월,일요일|070-7809-7482|
카페인중독 은평점|서울 은평구 진흥로12길 9-1 1층|영업시간 매일 11:00 ~ 00:50|02-6402-5124|
블루밍카페|서울 은평구 연서로 183|||
보드게임카페 레드버튼 연신내점|서울 은평구 연서로29길 8-15 지하 1층|영업시간 월~목 13:00 ~ 01:00|02-356-6466|
이디야커피 은평구청점|서울 은평구 은평로 197|매일 07:30 ~ 24:00|02-383-4343|
한평책빵|서울 은평구 통일로 684 서울혁신파크 25동 101호|영업시간 월~목 12:00 ~ 18:00|010-3056-3315|
투오브어스|서울 은평구 증산로3길 5-5|매일 10:00 ~ 21:00|070-8648-2070|
커핀그루나루 응암점|서울 은평구 응암로22길 29-1 2층|월~금 09:00 ~ 22:00||
빽다방 구산역점|서울 은평구 연서로 129|월~토 08:00 ~ 22:00|02-353-6011|
고나카페|서울 은평구 서오릉로21길 41||010-9810-1409|
빽다방 연신내사거리점|서울 은평구 통일로 840|월~토 08:00 ~ 22:30|02-356-9548|
오블랑|서울 은평구 연서로3길 26 1층||02-358-0555|
보드스쿨|서울 은평구 연서로29길 7|||
만랩커피 응암점|서울 은평구 백련산로 37|매일 09:00 ~ 22:00|02-3151-0001|
커피사피엔스 연신내역점|서울 은평구 통일로 855-8 1층 101호|매일 08:00 ~ 24:00|070-4191-9999|
꿈친베이커리&카페|서울 은평구 연서로21길 5 1층||02-6953-9060|
시나브로|서울 은평구 은평로 37 1층|매일 10:00 ~ 22:00||
마리올라 본점|서울 은평구 통일로 724-1 1,2층|매일 10:00 ~ 22:00|02-353-6232|
이디야커피 본서부병원점|서울 은평구 응암로 337||02-374-9970|
풍경A|서울 은평구 가좌로 334|매일 08:00 ~ 24:00|070-8270-1717|
두앤두|서울 은평구 연서로26길 3-17|매일 10:00 ~ 22:00|02-6015-1985|
메르시몽프레|서울 은평구 통일로 870 M타워 지층|영업시간 매일 11:00 ~ 22:00|070-7576-1332|
호픈|서울 은평구 역말로 50-1|매일 10:00 ~ 21:00||
은평다방|서울 은평구 은평로12길 6|||
스페이스39|서울 은평구 진흥로5길 1 양지빌딩 1층|매일 09:00 ~ 24:00||
베스앤프|서울 은평구 백련산로 38 2동 상가 105호||02-303-0199|
휘낭시에르|서울 은평구 연서로29길 14-15 1층|월요일|010-5617-0470|
보드게임카페클루|서울 은평구 응암로 168 지하|영업시간 월~금 14:00 ~ 23:00|010-4228-1140|
