맛집명|주소|영업시간|전화번호|대표사진주소
아우프글렛 금호점|서울 성동구 독서당로51길 7 1층|영업시간 매일 12:00 ~ 21:00||
양평회관|서울 성동구 마조로7길 16 1,2층|매일 11:30 ~ 24:00||
매란방 왕십리점|서울 성동구 왕십리광장로 17 왕십리민자역사 2층 역무1호|영업시간 매일 11:00 ~ 22:00|02-2200-1550|
평이담백뼈칼국수 성수점|서울 성동구 상원10길 10 1층|영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|070-8870-6879|
우디집|서울 성동구 둘레9길 17 2층|영업시간 매일 12:00 ~ 21:00||
파르코|서울 성동구 서울숲2길 44 1층|월~금 11:30 ~ 22:30 · 브레이크타임 월~금 15:00 ~ 17:00|02-467-8588|
글로우|서울 성동구 아차산로9길 20 1층|영업시간 월~금 09:00 ~ 22:00||
오스테리아쟌니|서울 성동구 연무장길 109|월,일요일|02-465-3777|
차이나플레인 서울숲점|서울 성동구 뚝섬로1길 25|영업시간 월~금 11:30 ~ 22:00 · 브레이크타임 월~금 14:30 ~ 17:00|02-2088-8493|
슈퍼말차 성수|서울 성동구 서울숲6길 19 1층|영업시간 매일 11:00 ~ 21:00|070-4632-3882|
보이어|서울 성동구 연무장길 14-2 1층|월,일요일|070-4866-5995|
전봇대집|서울 성동구 살곶이길 40|매일 10:00 ~ 24:00|02-2294-0875|
수상한막창 왕십리|서울 성동구 무학봉28길 20 1층|월~금 16:00 ~ 00:00|02-2282-3177|
애리꼼닭발|서울 성동구 왕십리로22길 3|월~금 15:30 ~ 01:00|02-2299-3838|
윤경|서울 성동구 아차산로 3 1층|영업시간 매일 11:30 ~ 21:30 · 브레이크타임 매일 15:00 ~ 17:00|02-466-3324|
밀본|서울 성동구 아차산로 67-16 예당빌딩 1층|영업시간 월~금 11:00 ~ 21:00|02-499-9801|
하노이102|서울 성동구 서울숲6길 18 1,2층|영업시간 월,수,목,금,토,일 11:30 ~ 22:00 · 브레이크타임 월,수,목,금,토,일 15:00 ~ 17:00||
직화삼곱|서울 성동구 아차산로 97 1층|월~금 14:00 ~ 22:50|02-461-0108|
일미락 성수점|서울 성동구 상원6나길 22-20|월~토 12:00 ~ 23:00||
스시이치바|서울 성동구 왕십리로14길 8|영업시간 월~토 11:30 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:30|02-6338-2318|
이로우|서울 성동구 연무장길 12 1층||02-6953-7448|
제제|서울 성동구 서울숲길 46-1|영업시간 매일 11:30 ~ 21:00 · 브레이크타임1 월~금 14:30 ~ 17:30|070-8833-6999|
그리드채플린 성수점|서울 성동구 아차산로7길 15-1 효정빌딩 1층|월~금 16:00 ~ 03:00|02-6463-6200|
대도식당 왕십리본점|서울 성동구 무학로12길 3|영업시간 매일 11:00 ~ 22:00|02-2292-9772|
하루&원데이|서울 성동구 아차산로 92 광명타워 1층 103호|월~금 08:00 ~ 22:30|02-499-9303|
훔볼트|서울 성동구 성수이로 58 P-Tower 지하 1층, 지상 1-2층|영업시간 월~금 08:00 ~ 22:00||
푸줏간생고기점|서울 성동구 행당로17길 24|월~토 14:00 ~ 24:00|02-2297-7361|
5TO7|서울 성동구 서울숲2길 44-13|영업시간 매일 12:00 ~ 21:30||
사람사는고깃집김일도 성수점|서울 성동구 성수이로 90|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-499-1123|
노티드 성수|서울 성동구 연무장길 29-17 1층 101호|영업시간 매일 11:00 ~ 20:00|070-8834-9377|
서울앵무새|서울 성동구 서울숲9길 3 지하1,2층|매일 08:00 ~ 23:00|070-8846-2025|
도치피자|서울 성동구 연무장길 7 1~2층|영업시간 매일 11:30 ~ 22:00|02-469-8002|
스시메이 성수점|서울 성동구 연무장7길 7-1 2층|영업시간 월~토 11:30 ~ 22:00 · 브레이크타임 월~금 14:30 ~ 17:30|02-466-4918|
바스버거 성수점|서울 성동구 왕십리로8길 16 1층|월~금 11:00 ~ 22:30 · 브레이크타임 월,화,수,목,토,일 15:00 ~ 16:30|02-464-6674|
제일양대창|서울 성동구 고산자로 281 2층|월~토 16:00 ~ 23:59||
일일향|서울 성동구 성수일로6길 47 2층|영업시간 매일 11:30 ~ 21:30|02-462-2777|
제일|서울 성동구 왕십리로10길 9-9 1층|월~토 18:00 ~ 23:00|02-497-0918|
램플러스 한양대점|서울 성동구 마조로 27 1층|월~목 15:00 ~ 24:00|02-2281-0405|
권식족발|서울 성동구 아차산로7길 4 1층|매일 12:00 ~ 11:00|02-465-8516|
유가츠|서울 성동구 서울숲4길 12-7 1층|영업시간 월,화,수,금,토,일 11:30 ~ 21:00|02-499-4273|
봉순이네다락방|서울 성동구 왕십리로21길 13-1 지하1~2층|영업시간 월~금 14:00 ~ 22:00|02-2299-8057|
엘루이피자 왕십리점|서울 성동구 마조로5길 12 1층|월,화,수,목,일 16:30 ~ 02:00|02-2291-1365|
옥수해물찜칼국수|서울 성동구 독서당로40길 37 2층|영업시간 매일 11:30 ~ 21:30|02-2292-3335|
키커피컴퍼니 왕십리점|서울 성동구 왕십리로 269 1층|기간 2023년 1월 1일 ~ 2023년 1월 31일|070-4230-8893|
성수동간판없는집|서울 성동구 성수일로 59-1 1층|월~금 17:00 ~ 22:30|010-559-2634|
송계옥 성수점|서울 성동구 아차산로11길 11 1층 101~103호|영업시간 월~금 16:00 ~ 22:00|070-7782-9292|
어라운드데이|서울 성동구 서울숲2길 24-1|영업시간 월~금 12:00 ~ 21:00|0507-1431-8310|
업사이드커피 뚝섬점|서울 성동구 왕십리로14길 19-1 1층|영업시간 월~금 08:00 ~ 19:00|070-8691-4107|
제일곱창 본점|서울 성동구 고산자로 281|영업시간 월~토 12:00 ~ 22:00|010-8690-9792|
난포|서울 성동구 서울숲4길 18-8 지층|영업시간 매일 11:00 ~ 22:00 · 브레이크타임 매일 16:00 ~ 17:00|02-468-1540|
메쉬커피|서울 성동구 서울숲길 43|영업시간 월~금 08:30 ~ 17:00|02-464-7078|
카페오롯|서울 성동구 상원6나길 7 1층|영업시간 월~금 10:00 ~ 20:00|02-2292-2223|
벱|서울 성동구 성수일로4가길 2 1층|영업시간 월~토 11:00 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:00|070-7644-4502|
양대포|서울 성동구 마조로 17 2층|매일 14:00 ~ 02:00|02-2294-9222|
최영희언양불고기|서울 성동구 무학봉28길 21||02-2294-6077|
은성보쌈|서울 성동구 독서당로 299-5|매일 11:30 ~ 23:30|02-2297-9922|
교대이층집 성수점|서울 성동구 성수일로8길 60 2층|월~금 11:30 ~ 23:30 · 브레이크타임 월~금 15:00 ~ 16:30|02-462-2792|
맛차차|서울 성동구 서울숲2길 18-11 1층|월,화요일|010-9719-8707|
메시|서울 성동구 상원2길 3 1층|영업시간 월~토 11:30 ~ 21:30 · 브레이크타임 월~금 14:30 ~ 17:30|02-461-1121|
장어구이|서울 성동구 마조로 17|매일 09:00 ~ 24:00|02-2294-8999|
옥수동화덕피자|서울 성동구 한림말3길 27-1|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:30 ~ 17:30|02-6084-2019|
빌로우 성수점|서울 성동구 서울숲4길 16-10 지하 1층|영업시간 매일 12:00 ~ 22:00||
레몬그라스|서울 성동구 연무장길 41-26 1층||010-4459-7022|
훼미리손칼국수보쌈|서울 성동구 왕십리로 134|영업시간 월,화,수,목,금,일 10:00 ~ 22:00||
하루노유키|서울 성동구 서울숲2길 17|영업시간 월~금 11:00 ~ 20:00|02-548-8662|
차만다 서울숲점|서울 성동구 서울숲2길 28-12 1층|영업시간 월~금 11:30 ~ 21:30 · 브레이크타임1 월~금 14:30 ~ 17:30|02-6448-0812|
갱생|서울 성동구 마조로7길 5 지하1층|월~목 16:00 ~ 02:00|0507-1403-3454|
만두전빵|서울 성동구 행당로15길 2-1|영업시간 매일 11:30 ~ 21:00|02-2292-6882|
카페온화 성수점|서울 성동구 아차산로 78 1층|영업시간 매일 11:00 ~ 22:00||
오우드|서울 성동구 연무장길 101-1 B동 1층|영업시간 매일 11:00 ~ 22:00|070-8844-0196|
메이탄 성수점|서울 성동구 왕십리로 50 메가박스스퀘어빌딩 2층||02-6085-1080|
금호모소리|서울 성동구 장터길 32 1층|매일 17:00 ~ 23:30|02-2282-2728|
삼원옥수해천탕|서울 성동구 독서당로 160 한남하이츠 아파트 상가 103호|월요일|010-5093-5326|
아이오쓰리 성수사거리점|서울 성동구 성수이로20길 60 1층|영업시간 월~금 08:00 ~ 19:30|02-497-1961|
노티드 성수 피치스|서울 성동구 연무장3길 9 가동 1층|영업시간 매일 11:00 ~ 21:00|070-8865-9377|
텐동식당|서울 성동구 연무장5가길 20-1 1층|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|02-6339-0309|
인기명 왕십리점|서울 성동구 왕십리로 410 센트라스 I동 상가 1층 161호|매일 11:30 ~ 23:00|02-2296-6589|
고공|서울 성동구 왕십리로8길 10|월~금 16:30 ~ 23:00|02-6368-5050|
마크69|서울 성동구 서울숲길 24|영업시간 매일 11:00 ~ 22:00||
토라식당|서울 성동구 연무장7가길 6-1 지하1층|영업시간 월~금 11:30 ~ 22:00 · 브레이크타임 월~금 14:30 ~ 18:00||
브라운팟|서울 성동구 무학봉28길 16 1층|영업시간 매일 10:00 ~ 22:00|02-2299-7796|
정선부뚜막|서울 성동구 서울숲6길 14 1층|월요일|02-499-8253|
더코너키친|서울 성동구 한림말3길 8 1층|영업시간 월~토 11:30 ~ 21:30 · 브레이크타임 월~토 15:00 ~ 17:00|02-6448-9090|
플디 성수점|서울 성동구 상원길 44 2층|영업시간 매일 12:00 ~ 20:00||
소나무|서울 성동구 행당로17길 20||02-2292-2222|
세광양대창 성수점|서울 성동구 아차산로 122|매일 12:00 ~ 24:00|02-464-4201|
진작다이닝|서울 성동구 왕십리로14나길 10 1층|영업시간 월~토 11:30 ~ 21:00|02-464-4484|
테디스오븐|서울 성동구 서울숲2길 43 1층|영업시간 매일 11:00 ~ 21:00|070-4900-1100|
꾸아 성수동 본점|서울 성동구 서울숲4길 26-24 지하1층|영업시간 매일 11:30 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 16:30|02-6497-0056|
정은이네곱창|서울 성동구 고산자로 289|매일 15:00 ~ 24:00|02-2295-1233|
성수맥주|서울 성동구 성수이로 69 삼화빌딩 1층|월~수 16:00 ~ 01:00||
곱|서울 성동구 마조로7길 7||02-2296-9238|
쵸리상경|서울 성동구 서울숲4길 18-8 2층|영업시간 매일 11:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00||
뜨아아아커피집|서울 성동구 고산자로12길 1-1|영업시간 매일 10:00 ~ 22:00||
대림국수 성수점|서울 성동구 연무장7가길 5-1 1층|월,화,수,목,일 11:30 ~ 23:30 · 브레이크타임 매일 15:00 ~ 16:30|02-465-0405|
아키야마|서울 성동구 아차산로7나길 18 1층|월~목 11:30 ~ 01:30 · 브레이크타임 월~금 14:00 ~ 17:00|02-499-1757|
백억포차|서울 성동구 아차산로13길 2 1층|월~토 17:00 ~ 02:00||
이가갈비|서울 성동구 마조로 25 2층|영업시간 매일 10:00 ~ 22:00|02-2298-8878|
브루잉세레모니|서울 성동구 연무장5가길 22-1 1층|영업시간 월~토 11:00 ~ 21:00||
신사소곱창 성수점|서울 성동구 아차산로7길 10 1층|매일 15:00 ~ 00:00|02-466-5047|
미테이블 성수본점|서울 성동구 왕십리로8길 5 1층|영업시간 월~금 11:30 ~ 21:00 · 브레이크타임 월~금 14:30 ~ 16:30|02-461-0089|
로컬릿|서울 성동구 한림말길 33 2층|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-2282-1124|
깜장드럼통|서울 성동구 무학봉길 95|월요일|02-2299-3660|
누데이크 성수점|서울 성동구 성수이로7길 26|영업시간 매일 11:00 ~ 22:00||
신명먹거리|서울 성동구 상원6길 3 1층|영업시간 매일 05:40 ~ 18:00|02-464-8075|
천상가옥|서울 성동구 성수이로14길 14 3층|매일 11:00 ~ 23:00||
마장갈비 한양대점|서울 성동구 마조로3가길 11|매일 10:30 ~ 22:30|02-2299-6226|
뚝도농원|서울 성동구 아차산로 82 1층|영업시간 매일 12:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-499-3330|
마장황소곱창|서울 성동구 고산자로 290|매일 16:00 ~ 03:00|02-2292-9786|
스타벅스 왕십리역|서울 성동구 왕십리로 326|영업시간 월~목 07:00 ~ 22:00|1522-3232|
탐광|서울 성동구 연무장5가길 26|영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|070-8869-3333|
성수속향연|서울 성동구 성수이로 65 협성빌딩 1층 102호|영업시간 월~토 11:00 ~ 22:00 · 브레이크타임 월~토 14:30 ~ 17:00|02-463-0753|
부부요리단|서울 성동구 독서당로40길 25-1 1층|월~토 11:00 ~ 23:00|02-2295-5886|
아트몬스터 성수점|서울 성동구 성수일로8길 16 1층|월~금 17:00 ~ 24:00|02-465-6110|
본노엘|서울 성동구 상원길 64 1층|영업시간 월~금 08:00 ~ 20:00|070-7806-1225|
이우다이닝|서울 성동구 성수일로 57 2층 201호|월~금 11:00 ~ 23:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-468-4755|
문츠바베큐|서울 성동구 연무장5길 6 2층|월요일||
죽변항|서울 성동구 상원길 40|월~토 11:00 ~ 23:00|02-465-7487|
일품백송칼국수&설렁탕|서울 성동구 고산자로12길 1-1|영업시간 매일 11:00 ~ 21:00|02-466-2090|
위풍당당족발|서울 성동구 성수일로8길 53|매일 17:00 ~ 01:00|02-465-3323|
키베이커리|서울 성동구 성수일로 11-2|영업시간 월~토 09:30 ~ 19:30|02-823-9360|
전자방|서울 성동구 성수일로12길 23|월요일|02-420-1193|
카페스밍스튜디오|서울 성동구 뚝섬로 317 1층|영업시간 매일 10:00 ~ 19:00|02-6463-0779|
하동진|서울 성동구 행당로17길 17 1층|매일 09:00 ~ 01:00|02-6405-7001|
꿉당 성수점|서울 성동구 성수이로20길 10 1층|월~금 16:30 ~ 23:30|02-465-6564|
용용선생 한양대점|서울 성동구 마조로3가길 15 1층|매일 17:00 ~ 05:00|02-2295-5269|
레이더|서울 성동구 연무장길 39-29 1, 2층|영업시간 매일 12:00 ~ 22:00|02-6080-3929|
비엔나커피하우스 서울숲역점|서울 성동구 왕십리로 66 1층|영업시간 월~금 08:00 ~ 22:00|070-4628-5049|
냐항|서울 성동구 연무장길 9-6 1층|영업시간 월 11:30 ~ 22:00 · 브레이크타임 월 14:00 ~ 17:00|02-497-5279|
마하차이|서울 성동구 뚝섬로 399 2층|영업시간 월~금 11:00 ~ 21:00|02-468-5678|
묘사서울|서울 성동구 서울숲2길 2 2층|영업시간 매일 12:00 ~ 22:00||
눈꽃돼지|서울 성동구 왕십리로8길 17-4||02-464-2072|
외가집|서울 성동구 연무장길 17|월~금 17:00 ~ 24:00|02-463-0748|
스시메이|서울 성동구 상원길 50 1층|영업시간 월~토 11:30 ~ 22:00 · 브레이크타임 월~금 14:30 ~ 17:30|02-498-4918|
다포케 성수점|서울 성동구 연무장길 41 1층|영업시간 월~금 11:30 ~ 21:00 · 브레이크타임 월~금 15:00 ~ 16:30|070-8836-7872|
야마타니우동|서울 성동구 왕십리로21길 11 1층|월,일요일|02-2292-4677|
토상막회|서울 성동구 무학봉길 88||02-2298-7067|
민정식당 서울숲점|서울 성동구 상원길 51|영업시간 월~토 11:30 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 16:30|02-466-3837|
이월로스터스 성수점|서울 성동구 서울숲2길 46|영업시간 매일 11:30 ~ 22:00|070-7755-2568|
세스크멘슬 본점|서울 성동구 성수이로14길 7 1층|월요일|02-6082-0393|
신금호숯불갈비|서울 성동구 무수막길 89 2층|영업시간 월,수,목,금,토,일 11:30 ~ 22:00|02-2234-3043|
연평도산꽃게|서울 성동구 마장로 323 1층|매일 10:30 ~ 23:00|02-2294-6565|
스케줄성수|서울 성동구 아차산로 104 스탈릿성수 2층|영업시간 매일 11:00 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-466-0236|
라무진 성수점|서울 성동구 아차산로7길 28 성수쇼핑센타 1층 8.20호|영업시간 월~금 17:00 ~ 22:00|02-463-1001|
대박낙소 성수점|서울 성동구 성수일로10길 26 106~108호|영업시간 매일 10:00 ~ 22:00|02-3499-4496|
성수아구찜탕|서울 성동구 왕십리로4길 10 1층|매일 11:00 ~ 23:00|02-465-4346|
몽실이네명품토종한우|서울 성동구 마장로35길 70 1층|매일 10:30 ~ 24:00|02-2299-3365|
화로구이|서울 성동구 마장로 315 C동 지하1층, 1,2층|매일 00:00 ~ 24:00|02-2299-8592|
로와이드|서울 성동구 서울숲2길 22-1 1층|영업시간 월~금 10:00 ~ 20:00||
우리소고기무한리필 본점|서울 성동구 마장로39가길 32|영업시간 매일 12:00 ~ 22:00|02-2296-8000|
끄뜨머리집|서울 성동구 마조로3길 8 1층|영업시간 매일 11:00 ~ 22:00|02-2292-8574|
프롬하츠커피 성동구청점|서울 성동구 고산자로 253|매일 08:00 ~ 23:00|0507-1317-1152|
왕십리오리사냥|서울 성동구 행당로17길 7|영업시간 매일 11:30 ~ 22:00|02-2282-2838|
카멜커피 7호점|서울 성동구 서울숲7길 4|영업시간 매일 11:00 ~ 21:00|010-7906-0440|
라온석갈비 성수본점|서울 성동구 성수이로 119 덕산빌딩 1층|영업시간 월~토 11:30 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 16:30|02-466-1616|
신숯불탁탁|서울 성동구 고산자로24길 14-2|영업시간 매일 10:00 ~ 22:00|02-2299-4987|
에롤파|서울 성동구 둘레7길 15 1층|영업시간 월~금 12:00 ~ 18:30|070-8821-4965|
유어네이키드치즈|서울 성동구 왕십리로10길 6 서울숲비즈포레 105호||02-2124-0924|
미아논나|서울 성동구 연무장5길 9-16 104호|영업시간 월~금 09:00 ~ 20:00|02-2054-0111|
아울림|서울 성동구 서울숲4길 26 2층|월요일|02-454-6774|
군자대한곱창 한양대점|서울 성동구 마조로7길 9 1층|월~토 16:00 ~ 01:00|02-2282-7890|
소년식당|서울 성동구 서울숲6길 17|월요일|02-464-7179|
마포갈비생등심|서울 성동구 행당로8길 9|영업시간 매일 11:00 ~ 22:00|02-2282-6663|
코끼리베이글|서울 성동구 성수이로26길 17|||
연어왕국|서울 성동구 왕십리로21길 11 1층|매일 11:00 ~ 02:00|02-2297-5001|
루디먼트|서울 성동구 아차산로7길 15-8 2층|영업시간 월,금 12:00 ~ 19:00||
원기옥|서울 성동구 아차산로17길 48 1층 109호|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-468-2999|
심가네한우고집 마장본점|서울 성동구 마조로19길 7|영업시간 매일 11:00 ~ 22:00|02-2281-1214|
청춘극장 행당직영점|서울 성동구 행당로 112-5|월~금 15:00 ~ 24:00|02-2294-6995|
칸토|서울 성동구 연무장길 20 지하1층|영업시간 매일 11:00 ~ 21:00|010-8386-3657|
신원양꼬치|서울 성동구 마조로 21 2층|월 17:00 ~ 01:00|02-2298-9180|
피어커피 성수|서울 성동구 광나루로4가길 24|영업시간 월~금 10:00 ~ 17:00|02-474-1464|
스타벅스 성수역|서울 성동구 성수이로 94|월~금 07:00 ~ 23:00|1522-3232|
성수골목|서울 성동구 서울숲2길 46-10 2층|월~목 18:00 ~ 24:00||
뚝섬해물탕|서울 성동구 성덕정19길 3|매일 10:00 ~ 22:30|02-497-4889|
왕십리원조황소곱창|서울 성동구 무학로 24||02-2297-8860|
띵똥와플 본점|서울 성동구 마조로1길 32 1층|매일 12:00 ~ 24:00|02-2281-8184|
모리티아|서울 성동구 아차산로5길 10 1층|영업시간 월~금 08:00 ~ 21:00|02-460-8733|
