카페명|주소|영업시간|전화번호|대표사진주소
스타벅스 마리오아울렛점|서울 금천구 벚꽃로 266 마리오 3관1층|영업시간 월~목 08:00 ~ 21:00|1522-3232|
투썸플레이스 가산아울렛점|서울 금천구 벚꽃로 298 대륭포스트타워 6차 1층 113호|영업시간 월~금 07:00 ~ 23:00|02-2083-5678|
더빈마켓|서울 금천구 시흥대로 343|영업시간 매일 08:00 ~ 23:00||
커피라이터|서울 금천구 독산로 336 1층|영업시간 화~토 11:30 ~ 22:00|070-7808-3360|
이디야커피 가산오거리점|서울 금천구 가산로 155 케이디에스빌딩|영업시간 월~금 07:30 ~ 23:00|02-6406-1710|
투썸플레이스 가산로데오점|서울 금천구 벚꽃로 254 월드메르디앙벤처센타 지상1층 104,104-1,104-2호|영업시간 월~금 08:30 ~ 21:00|02-861-1017|
트리니티블랙|서울 금천구 가산디지털2로 108 뉴T캐슬 1층 104호|영업시간 월~금 07:30 ~ 17:00|02-2626-8989|
경성시장 가산점|서울 금천구 가산디지털2로 14||070-8800-6122|
투썸플레이스 가산대륭18차점|서울 금천구 가산디지털1로 19 1층 104호|영업시간 월~금 07:00 ~ 22:00||
커피스미스 가디점|서울 금천구 가산디지털1로 142 가산더스카이밸리1차 1층|영업시간 월~금 08:00 ~ 23:00|02-2067-0084|
이디야커피 가산리더스타워점|서울 금천구 벚꽃로 286 삼성리더스타워 지하 1층|영업시간 월~금 07:00 ~ 22:00|02-863-8301|
모노프|서울 금천구 독산로62길 30 1층|화요일|0507-1350-9965|
우주라이크커피 가산디지털단지점|서울 금천구 가산로9길 12-8 지웰에스테이트2차 1층|영업시간 월~금 10:00 ~ 21:00|02-6278-0077|
투썸플레이스 현대지식산업센터점|서울 금천구 두산로 70 1층 T-122호|영업시간 월~금 07:30 ~ 23:00|02-2181-3530|
샐러드로|서울 금천구 두산로 70 현대지식산업센터 로비층 124호|영업시간 월~금 08:00 ~ 20:00|02-2181-3580|
투썸플레이스 가산대성디폴리스점|서울 금천구 서부샛길 606|영업시간 월~금 07:30 ~ 21:00|02-861-8070|
메가MGC커피 금천독산점|서울 금천구 시흥대로 474 1층||02-856-7077|
컴포즈커피 정훈단지점|서울 금천구 독산로 200|영업시간 매일 08:00 ~ 23:00|02-806-6553|
메가MGC커피 시흥사거리점|서울 금천구 시흥대로 227 1층|영업시간 월~금 08:00 ~ 22:00|02-803-0656|
메가MGC커피 가산skv1센터점|서울 금천구 가산디지털1로 171 1층 117호||02-6244-8028|
스타벅스 W-mall점|서울 금천구 디지털로 188 B1|영업시간 월~목 10:30 ~ 21:00|1522-3232|
달리는커피 서울독산1호점|서울 금천구 시흥대로 341||02-857-8163|
벨라 디저트카페|서울 금천구 두산로5길 7|영업시간 월~금 10:30 ~ 21:00||
커피빈 마리오아울렛점|서울 금천구 디지털로9길 23 2관 패션타워 3층|영업시간 매일 10:30 ~ 21:00|02-857-5501|
두더커피|서울 금천구 시흥대로 315 스타즈호텔 1층|영업시간 화~토 11:00 ~ 21:00||
이디야커피 시흥사거리점|서울 금천구 시흥대로63길 8|영업시간 월~금 08:00 ~ 22:00|02-802-2933|
더카페 이네스트점|서울 금천구 범안로 1155|영업시간 월~금 07:30 ~ 22:00|02-2029-9760|
비어드파파 가산디지털점|서울 금천구 가산디지털1로 145 에이스하이엔드타워3차 1층|영업시간 월~금 11:00 ~ 21:30|02-862-2110|
빽다방 독산롯데점|서울 금천구 시흥대로 399 시티렉스 1층 102호|영업시간 월~금 08:00 ~ 21:30|02-805-8885|
이디야커피 시흥동점|서울 금천구 시흥대로 198|영업시간 월~금 09:00 ~ 23:00|02-803-9988|
커피심리학|서울 금천구 시흥대로 84 윤빌딩 1층|영업시간 월~금 08:00 ~ 22:00|02-807-7300|
79파운야드 가산디지털단지점|서울 금천구 벚꽃로 298 대륭포스트타워 6차 1층 101호|영업시간 매일 07:00 ~ 23:00|02-837-4440|
빽다방 가산대륭점|서울 금천구 벚꽃로 298 대륭포스트타워6차 107-2호|영업시간 월~금 07:00 ~ 22:00|02-2083-8578|
공차 금천시흥점|서울 금천구 시흥대로 193 1층 106호|영업시간 매일 08:00 ~ 23:00|02-896-3888|
메가MGC커피 금천가산점|서울 금천구 가산로 115 1층||02-851-1999|
구뜨커피|서울 금천구 가산디지털1로 181 w센터112호|영업시간 월,화 08:00 ~ 17:00|0507-1488-6005|
크로플덕 오리아가씨 금천구점|서울 금천구 독산로16길 24 문정빌 1층 101호|영업시간 매일 11:00 ~ 01:00|010-9439-3520|
메가MGC커피 금천독산4동점|서울 금천구 독산로 243 1층|영업시간 매일 08:00 ~ 23:00|02-861-7725|
베이크디|서울 금천구 범안로 1174|영업시간 월~토 11:00 ~ 20:00||
와플산도|서울 금천구 가산디지털1로 181 가산 더블유센터 1층 115호||02-6281-6400|
메가MGC커피 시흥중앙점|서울 금천구 금하로 713-1 1층||02-896-7911|
더빈마켓|서울 금천구 독산로 8|영업시간 매일 08:00 ~ 23:00||
메가MGC커피 가산리더스타워점|서울 금천구 벚꽃로 286 삼성리더스타워 지하 1층 B103호||02-855-9555|
이디야커피 가산하이엔드10차점|서울 금천구 가산디지털1로 30 에이스하이엔드타워10 1층 102호|영업시간 월~금 07:00 ~ 21:00|02-2622-8787|
리틀서울랜드 가산점|서울 금천구 디지털로10길 9 현대시티아울렛 가산점 지하1층|영업시간 월~목 10:30 ~ 21:00|02-2136-9801|
위드어나드|서울 금천구 시흥대로30길 12 1층|월,화,수,일요일||
이디야커피 세광교회점|서울 금천구 독산로 124|영업시간 월~금 08:30 ~ 23:00|02-893-0033|
이디야커피 은행나무사거리점|서울 금천구 금하로 690 1층|영업시간 매일 08:00 ~ 23:00|02-895-4327|
메가MGC커피 금천롯데캐슬점|서울 금천구 벚꽃로 40 금천롯데캐슬골드파크1차 113동 1층 107호||02-808-1819|
공차 금천독산점|서울 금천구 시흥대로 399 시티렉스 1층 106호|영업시간 매일 09:00 ~ 22:00|02-805-0201|
이디야커피 박미삼거리점|서울 금천구 시흥대로 150|영업시간 매일 09:00 ~ 22:00|02-806-1006|
커피빈 시흥홈플러스점|서울 금천구 시흥대로 201 1층|영업시간 월~토 10:00 ~ 22:00|02-803-9994|
더벤티 가산테라타워점|서울 금천구 디지털로10길 78 106호||02-6230-5656|
메가MGC커피 시흥한울중점|서울 금천구 독산로 178 1층||02-807-7771|
스타벅스 가산현대아울렛점|서울 금천구 디지털로10길 9 1층|영업시간 월~목 08:00 ~ 21:00|1522-3232|
마중물|서울 금천구 가산디지털2로 142 1층|영업시간 월~금 08:30 ~ 18:30|010-9600-8957|
유니카페|서울 금천구 금하로23가길 29 1층|영업시간 매일 09:30 ~ 21:00|02-6952-5297|
컴포즈커피 시흥현대시장점|서울 금천구 독산로 136 102호||02-6338-7257|
디저트39 금천롯데캐슬점|서울 금천구 시흥대로 315 금천롯데캐슬골드파크4차 마르쉐도르 960동 1층 103호|영업시간 매일 09:30 ~ 22:00|0502-777-4444|
라프레아|서울 금천구 시흥대로57길 5 웨스트밸리 101, 102호|영업시간 화~금 09:00 ~ 20:00|070-8840-2410|
컴포즈커피 가산스카이밸리점|서울 금천구 가산디지털1로 142 106호|||
메리메이|서울 금천구 독산로38길 84 1층|영업시간 월~수 08:00 ~ 14:00|02-809-5114|
연지다방|서울 금천구 독산로68길 8-1 101호|영업시간 매일 10:00 ~ 23:00|02-805-9934|
빽다방 가산SKV1점|서울 금천구 가산디지털1로 171 1층 102호|영업시간 월~금 07:00 ~ 19:00|02-6244-8885|
푸르토아|서울 금천구 독산로54길 41 1층|화요일|070-7777-0636|
카페아에 구로점|서울 금천구 시흥대로139길 19|매일 00:00 ~ 24:00||
이디야커피 독산동점|서울 금천구 독산로 218 창영빌딩 1층|영업시간 매일 10:00 ~ 22:30|02-809-2817|
37.5 가산 THE G NATION점|서울 금천구 범안로 1142 3층|영업시간 매일 10:00 ~ 23:00|02-839-7775|
카페 엘로이|서울 금천구 독산로75길 31|영업시간 월~토 10:30 ~ 21:30||
커피나무|서울 금천구 문성로 48|||
공차 가산점|서울 금천구 가산디지털1로 186 제이플라츠 2층 209호 |영업시간 월~금 08:00 ~ 21:00|02-2028-7060|
이디야커피 쌈지공원점|서울 금천구 독산로 276|영업시간 월~금 08:30 ~ 22:00|02-867-4898|
메가MGC커피 가산에이스K1타워점|서울 금천구 가산디지털2로 166 1층||02-6464-1877|
카페마레|서울 금천구 금하로 760-1 1층|영업시간 월~토 07:00 ~ 24:00|02-807-4468|
카페콤마|서울 금천구 문성로 48 라온하우스 101동 101호|영업시간 매일 09:00 ~ 22:00|070-8656-6555|
이디야커피 가산두산위브점|서울 금천구 가산로 111|영업시간 월~토 07:30 ~ 22:00|02-868-8667|
더치앤빈 은행나무시장점|서울 금천구 금하로23길 4-1 2층|영업시간 매일 09:30 ~ 21:30|02-805-6791|
이디야커피 가산SKV1점|서울 금천구 가산디지털1로 171 1층|영업시간 매일 07:30 ~ 22:00|02-6244-8439|
더벤티 독산점|서울 금천구 시흥대로122길 7|영업시간 월~금 07:30 ~ 22:00|02-6489-1566|
어블리컴퍼니|서울 금천구 가산로 151 지하1층|영업시간 월~금 09:00 ~ 22:00||
닥터밸런스 마리오아울렛점|서울 금천구 벚꽃로 266 마리오아울렛 3관 7층||02-2067-2339|
더즌|서울 금천구 독산로 194||02-896-3812|
플레잉디오븐|서울 금천구 벚꽃로 278 SJ테크노빌 지하1층 137호|월,화,토,일요일|010-2911-3630|
컴포즈커피 시흥사거리점|서울 금천구 시흥대로 232 1층||02-808-0539|
벤티프레소 가산에이원타워점|서울 금천구 가산디지털1로 205-27 1층 C101호|영업시간 월~금 07:00 ~ 19:00||
컴포즈커피 금천롯데캐슬점|서울 금천구 벚꽃로 40 1층 115호|영업시간 매일 08:00 ~ 23:00|070-8741-6383|
카페리버스|서울 금천구 독산로11길 20 1층|영업시간 월~토 10:00 ~ 21:00|02-805-5122|
빽다방 가산AP타워점|서울 금천구 가산디지털1로 16 가산SKV1AP타워 105호|영업시간 월~금 07:30 ~ 19:00|02-6138-2121|
별담|서울 금천구 시흥대로62길 58 1층|영업시간 매일 09:00 ~ 21:00|02-895-9510|
빽다방 가산두산위브점|서울 금천구 가산로 99 두산위브아파트 상가동 1층|영업시간 매일 09:00 ~ 21:00|02-830-4559|
파머제이 가산점|서울 금천구 가산디지털1로 131 A동 1층 110호|영업시간 월~금 08:00 ~ 21:00|02-555-7722|
가인|서울 금천구 독산로44길 61||02-807-0080|
매머드익스프레스 가산IS비즈타워점|서울 금천구 가산디지털1로 75-24 가산아이에스비즈타워 1층 102호|영업시간 월~금 07:30 ~ 18:30||
망원동티라미수 금천시흥점|서울 금천구 독산로 54 1층|영업시간 매일 10:00 ~ 22:00|02-807-1228|
구움꽈작|서울 금천구 시흥대로150길 24 1층|영업시간 월,화,목,금 12:00 ~ 20:00||
아이엠피|서울 금천구 시흥대로54길 36 1층|영업시간 월~금 08:00 ~ 22:00|0507-1303-3919|
하삼동커피 시흥사거리점|서울 금천구 시흥대로 225|||
드롭탑 가산센트럴시티점|서울 금천구 디지털로10길 69|영업시간 월~금 07:00 ~ 21:00||
카페인중독 금천점|서울 금천구 시흥대로92길 24|매일 11:00 ~ 02:00|02-803-3677|
이디야커피 시흥유통센터점|서울 금천구 시흥대로 88 오복빌딩 1층|영업시간 월~금 08:00 ~ 22:30|02-808-4112|
매머드익스프레스 금천점|서울 금천구 시흥대로115길 13 1층|영업시간 월~금 07:00 ~ 21:00||
욜로|서울 금천구 벚꽃로 30 롯데캐슬골드파크2차상가 지하1층 B111호|영업시간 월~금 13:00 ~ 19:00|02-807-2629|
아자아자 AZAZA|서울 금천구 시흥대로148길 21 1층|영업시간 월~금 10:00 ~ 21:00|02-862-1009|
아잇|서울 금천구 독산로 189 1층 103호|영업시간 월~토 10:00 ~ 21:00|010-4154-4410|
초이스타코|서울 금천구 독산로 230||02-856-1110|
더치앤빈 가산벽산6차점|서울 금천구 가산디지털1로 219 1층 106호|영업시간 월~금 07:00 ~ 20:00|02-854-1237|
알리바바 가산IT금융센터점|서울 금천구 디지털로 200|영업시간 매일 07:00 ~ 23:00|02-858-2406|
아이노리키즈카페|서울 금천구 금하로 763 벽산중심상가 2층|영업시간 월~금 11:00 ~ 20:00||
백조다방|서울 금천구 시흥대로 339||02-805-1366|
매머드익스프레스 시흥대교점|서울 금천구 금하로 601 1층 101호|영업시간 월~금 07:30 ~ 17:00|010-8445-2347|
데일리로스팅|서울 금천구 독산로 312 1층|영업시간 월~금 08:00 ~ 20:00|070-4205-1212|
팔공커피|서울 금천구 금하로1마길 21-6 1층|영업시간 화~토 09:00 ~ 19:00|02-899-1963|
이디야커피 시흥중앙점|서울 금천구 금하로 750|영업시간 매일 08:00 ~ 23:00|02-891-6054|
카페게이트 가산점|서울 금천구 가산디지털1로 171 1층|영업시간 매일 07:30 ~ 20:00||
경기미당커피|서울 금천구 가산디지털1로 5 대륭테크노타운 20차 1층 110호|영업시간 월~금 07:00 ~ 23:30|010-8456-8430|
엘티커피바|서울 금천구 디지털로10길 69 가산센트럴푸르지오시티 109호|영업시간 월~토 11:00 ~ 23:00|02-868-1012|
이디야커피 금천롯데마트점|서울 금천구 시흥대로 291 롯데마트 금천점 로비층|영업시간 매일 10:00 ~ 22:00|02-807-4782|
카페딥|서울 금천구 가산디지털1로 225 1층 104호|영업시간 월~금 07:30 ~ 21:00|02-6926-0606|
카페사훈|서울 금천구 금하로1라길 35|영업시간 화~토 10:00 ~ 19:00|0507-1359-6711|
카페만월경 시흥점|서울 금천구 독산로50길 90 반도상가 A동 1층 101호|매일 00:00 ~ 24:00||
빽다방 가산그레이트점|서울 금천구 디지털로9길 32 갑을그레이트밸리 1층 105호|영업시간 월~금 07:30 ~ 18:30|02-2104-3530|
이디야커피 가산그레이트점|서울 금천구 디지털로9길 32 갑을그레이트밸리 104-1호|영업시간 매일 07:00 ~ 23:00|02-851-2705|
바나프레소 가산디지털단지역점|서울 금천구 디지털로9길 68|영업시간 매일 07:00 ~ 21:00|070-8998-8989|
클럽바리스타바이삼인|서울 금천구 가산디지털2로 11 S비지니스센터 1층 101~102호|영업시간 월~금 07:30 ~ 18:30|070-7467-3943|
공차 현대아울렛가산점|서울 금천구 디지털로10길 9 현대아울렛|영업시간 월~금 11:00 ~ 21:30|02-2136-9858|
매머드익스프레스 에이스K-1타워점|서울 금천구 가산디지털2로 166 에이스K1타워 1층|영업시간 월~금 07:00 ~ 19:30||
이디야커피 가산벽산점|서울 금천구 벚꽃로 244 벽산디지털밸리5차 1층 104-1호|영업시간 월~토 08:00 ~ 18:00|02-2082-5388|
메가MGC커피 가산한화비즈점|서울 금천구 가산디지털2로 43-14 가산한화비즈메트로2차 102호||02-3477-0753|
88커피|서울 금천구 시흥대로88가길 17 1층|영업시간 월~금 08:00 ~ 19:00||
쉬즈베이글 금천구점|서울 금천구 시흥대로 475 1층 101호|영업시간 화~토 08:00 ~ 21:00|02-854-8288|
만랩커피 시흥사거리점|서울 금천구 시흥대로 224||02-894-4658|
카페밤|서울 금천구 시흥대로59길 9 위드비엠 202호|영업시간 월~금 09:00 ~ 22:00|070-7622-0841|
파머스빈 가산직영점|서울 금천구 가산디지털1로 186 제이플라츠 1층|영업시간 월~금 07:00 ~ 21:00|02-2028-5989|
코지커피|서울 금천구 독산로 340|영업시간 매일 09:30 ~ 23:00|02-867-3686|
메가MGC커피 가산한라원앤원점|서울 금천구 가산디지털2로 101 1층 111호|영업시간 월~금 07:00 ~ 19:00|02-2101-2090|
로스티드바이|서울 금천구 금하로29길 22 1층||02-805-0598|
컴포즈커피 가산skv1점|서울 금천구 가산디지털1로 171 119호|영업시간 월~금 07:00 ~ 20:00|02-6244-8946|
휘카페 시흥점|서울 금천구 독산로 77 102호|||
이디야커피 석수푸르지오점|서울 금천구 삼성산길 11 1층|||
장미커피숍|서울 금천구 독산로85길 25||02-830-6399|
요거프레소 독산점|서울 금천구 시흥대로114길 30 1층|영업시간 매일 08:00 ~ 22:00|02-852-3360|
더플랩잭|서울 금천구 가산디지털1로 168 우림라이온스밸리 a동 102호|영업시간 월~토 08:00 ~ 22:00||
몰트앤캐스크|서울 금천구 가산로 32|||
컴포즈커피 독산롯데시네마점|서울 금천구 시흥대로 399 시티렉스 1층 116호|영업시간 월~토 08:00 ~ 23:00|010-5462-2532|
달수족관카페|서울 금천구 시흥대로 165 남서울힐스테이트아파트 상가 1층 102호|||
피크니크 시흥은행나무점|서울 금천구 금하로21길 23 1층|영업시간 매일 10:00 ~ 21:00|070-4114-6770|
아마스빈 가산디지털단지점|서울 금천구 가산디지털1로 168 우림 c동|영업시간 월~금 07:30 ~ 19:00|02-830-8363|
매머드익스프레스 가산스카이밸리1차점|서울 금천구 가산디지털1로 142 1층 114호|영업시간 월~금 07:00 ~ 20:00|02-2067-1286|
컴포즈커피 가산월드메르디앙점|서울 금천구 벚꽃로 254 월드메르디앙 1차 1층 102호|||
텐퍼센트커피 가산W센터점|서울 금천구 가산디지털1로 181|영업시간 매일 08:00 ~ 21:00||
커피사피엔스 가산1호점|서울 금천구 가산디지털2로 67 1층 102-1호|영업시간 월~금 07:30 ~ 21:00|02-855-6654|
컴포즈커피 가산디지털단지역점|서울 금천구 벚꽃로 298 대륭포스트타워6차 1층 115호|||
에그카페24|서울 금천구 시흥대로149길 59||02-3272-7777|
카페제이콥|서울 금천구 가산디지털2로 70 대륭테크노타운19차 지하1층 B106호||010-4128-7475|
할리스 시흥사거리점|서울 금천구 시흥대로 225 1층|영업시간 월~금 08:00 ~ 23:00|02-804-9226|
사이커피로스터스|서울 금천구 시흥대로152길 15 1층|월,화,목 08:30 ~ 07:00|02-6812-8927|
컴포즈커피 독산대륭테크노타운점|서울 금천구 가산디지털1로 5 대륭테크노타운20차 1층 121호|||
빽다방 금천정훈단지점|서울 금천구 독산로 211 1층 101호|영업시간 매일 08:00 ~ 22:00|070-8648-1140|
예다손 서울시흥점|서울 금천구 금하로 747 1층|영업시간 월~금 06:00 ~ 22:30|02-802-6936|
셀렉토커피 가산노블루체점|서울 금천구 가산로9길 17|영업시간 월~금 08:00 ~ 21:00|02-868-7698|
커피브레이크|서울 금천구 가산동 233-5 가산센트럴푸르지오시티 116호|영업시간 화~금 08:00 ~ 18:00|02-838-5767|
에이그레이트카페 가산디지털단지점|서울 금천구 가산디지털1로 149 1층||02-6111-0700|
떼루와 가산롯데아울렛점|서울 금천구 벚꽃로 278 SJ테크노빌 104호||02-6933-8131|
매머드익스프레스 금천롯데타워점|서울 금천구 벚꽃로 110 명남더블레스 1층 101호|영업시간 월~금 07:30 ~ 20:30|010-2250-7897|
카페더코너스톤|서울 금천구 시흥대로147길 14 102호|영업시간 월~토 10:00 ~ 22:00|070-7621-8431|
MAYBEBLUE (메이비블루)|서울 금천구 독산로72길 18 지하1층 101호||02-6332-3001|
코코브라운|서울 금천구 시흥대로 202 1층||02-802-6774|
커피베이 금천시흥동점|서울 금천구 독산로50길 60-12 1층|영업시간 매일 09:00 ~ 23:00|02-6326-8180|
매머드익스프레스 독산역스카이밸리2차점|서울 금천구 범안로 1142 하우스디더스카이밸리가산2차 1층 113호|||
이디야커피 가산월드점|서울 금천구 가산디지털2로 123|영업시간 월~금 07:30 ~ 19:30|02-2025-8389|
커피사피엔스 독산더스카이밸리2차|서울 금천구 범안로 1142 더스카이밸리가산2차 1층 109호|영업시간 월~금 07:00 ~ 20:00|010-5381-8595|
컴포즈커피 가산백상스타타워점|서울 금천구 가산디지털2로 165 백상스타타워2차 105호|영업시간 월~금 07:00 ~ 20:00||
요거트가족|서울 금천구 시흥대로116길 24|||
석커피숍|서울 금천구 시흥대로52길 46||02-804-6666|
카페430|서울 금천구 디지털로 121 에이스가산타워 104호|영업시간 월~토 07:00 ~ 19:00||
95도씨 커피앤버블티 벽산6차점|서울 금천구 가산디지털1로 219 벽산디지털밸리6차 104호||02-855-8925|
아마스빈 금천롯데캐슬점|서울 금천구 시흥대로 291 310동 B40호|||
매머드익스프레스 시흥동점|서울 금천구 금하로 747-1 리빙스턴하우스 1층|영업시간 매일 08:00 ~ 22:00|070-8824-1645|
콜롬비아퍼펙토 현대아울렛 가산점|서울 금천구 디지털로10길 9 6층||02-2136-9968|
매머드익스프레스 가산디지털단지역점|서울 금천구 벚꽃로 298 대륭포스트타워6차 1층|||
파란만잔 가산역점|서울 금천구 가산디지털1로 181 116호|||
히카|서울 금천구 가산디지털2로 140 1층|||
카페일분 독산점|서울 금천구 시흥대로152길 11-43|||
매머드익스프레스 대륭19차점|서울 금천구 가산디지털2로 70 대륭테크노타운19차 1층 101호|||
우리동네커피볶는집|서울 금천구 탑골로4길 69 1층|영업시간 매일 09:00 ~ 21:00|02-6083-6162|
커피사피엔스 대륭17차점|서울 금천구 가산디지털1로 25 대륭테크노타운17차 1층 103호|영업시간 월~토 07:00 ~ 19:00|010-4047-6988|
메가MGC커피 신림푸르지오점|서울 금천구 남부순환로 1432 1층 110호||02-830-8007|
연인테리어카페|서울 금천구 금하로 816|영업시간 매일 10:00 ~ 18:00|02-896-4100|
더카페 구로전화국사거리점|서울 금천구 독산로 366 1층|영업시간 월~토 08:00 ~ 21:30|02-851-6694|
그레코로스팅컴퍼니|서울 금천구 가산디지털2로 127-33 가산대명벨리온 104호|영업시간 월~금 08:00 ~ 22:00||
컴포즈커피 에이스가산타워점|서울 금천구 디지털로 121 에이스가산타워 1층 107호|영업시간 월~금 09:00 ~ 17:30|02-3016-5428|
더카페 독산점|서울 금천구 시흥대로145길 17 1층||02-866-0355|
포트캔커피 독산점|서울 금천구 독산로75길 16|||
커피에반하다 시흥독산점|서울 금천구 가산로3길 18|매일 00:00 ~ 24:00|070-4493-7699|
상록수다방|서울 금천구 시흥대로 257||02-802-1942|
다정한세계|서울 금천구 시흥대로 291 롯데캐슬골드파크3차 상가 1층 172호|영업시간 매일 10:00 ~ 19:00|0507-1384-4945|
유캔두잇 독산점|서울 금천구 시흥대로 362 1층|영업시간 매일 08:00 ~ 23:00|02-896-1866|
카페늘봄|서울 금천구 시흥대로47길 28-5 2층|||
식스파운드디저트카페|서울 금천구 시흥대로 291 롯데마트금천점 2층 209호|화요일|010-3380-5512|
가산커피 벽산점|서울 금천구 벚꽃로 244 벽산디지털밸리5차 1층|영업시간 월~금 07:00 ~ 19:00||
쁘띠팡팡|서울 금천구 시흥대로 214 비즈메드빌딩 4층||02-892-5959|
다원전통찻집|서울 금천구 디지털로9길 32 갑을그레이트밸리 지상1층 A113호|||
