카페명|주소|영업시간|전화번호|대표사진주소
빈브라더스 합정점|서울 마포구 토정로 35-1|영업시간 매일 11:00 ~ 21:00|02-6012-2001|
오랑지|서울 마포구 동교로38길 13 2층|영업시간 월,수,목,금,토,일 12:00 ~ 20:00||
콜린|서울 마포구 어울마당로 45 1, 2층|영업시간 매일 10:30 ~ 23:00|02-3141-1119|
디벙크|서울 마포구 성지1길 30 더보이드빌딩 지하1층|월~금 09:00 ~ 22:00|02-6930-5598|
얼스어스|서울 마포구 성미산로 150 지하1층|영업시간 월,수,목,금,토,일 12:00 ~ 21:00||
땡스네이쳐|서울 마포구 홍익로 10 푸르지오상가 지하1층 121호|영업시간 매일 12:00 ~ 21:00|02-332-7470|
커피가게동경|서울 마포구 망원로6길 21 지하|월,화,일요일|070-4845-0619|
샌드커피 논탄토|서울 마포구 동교로 212-16 1층|영업시간 월,화,수,목,일 11:30 ~ 22:00|02-336-8020|
키쉬미뇽|서울 마포구 양화로6길 35|매일 10:00 ~ 24:00|02-333-3466|
테일러커피 연남1호점|서울 마포구 성미산로 189 1층|매일 10:00 ~ 22:00|02-326-0355|
아이엠베이글 공덕점|서울 마포구 백범로 152 공덕파크자이 101동|월~금 08:00 ~ 20:00|070-7718-2881|
브런치가|서울 마포구 월드컵북로4길 39 1,2층|매일 09:00 ~ 23:00|02-735-0263|
작당모의|서울 마포구 동교로32길 19 1층 101,102호|영업시간 매일 12:00 ~ 21:00|070-8838-3815|
딥블루레이크|서울 마포구 포은로6길 11 전층|영업시간 매일 11:00 ~ 21:30|02-333-8532|
이미커피|서울 마포구 동교로25길 7 1층|월,화요일|02-6368-5228|
버터밀크|서울 마포구 와우산로 130 1층|||
시루케이크|서울 마포구 어울마당로1길 18 1층|영업시간 월~토 11:00 ~ 21:00|070-4177-7700|
콩카페 연남점|서울 마포구 성미산로 161-14 1층|영업시간 매일 11:00 ~ 23:00|070-4131-0333|
빌리프커피로스터스|서울 마포구 양화로11길 50 1층|매일 09:30 ~ 22:30||
W카페|서울 마포구 동교로25길 16|월~금 09:00 ~ 23:00|070-7818-7953|
무대륙|서울 마포구 토정로5길 12|영업시간 매일 12:00 ~ 24:00|02-332-8333|
비트포비아 홍대던전점|서울 마포구 독막로3길 30 지하2층|영업시간 매일 12:00 ~ 24:00|02-322-4997|
82년생김민경X카페르세|서울 마포구 매봉산로 80 파크엠 1층 15호|월~금 07:00 ~ 23:00|0507-1333-1982|
허밍벨라|서울 마포구 독막로7길 57|영업시간 월,화,수,목,일 11:00 ~ 24:00|02-324-7050|
모아새|서울 마포구 포은로 71 1층|월,화요일|0507-1304-5881|
딩가케이크|서울 마포구 동교로29길 68|영업시간 매일 11:30 ~ 22:00||
제비다방|서울 마포구 와우산로 24|영업시간 매일 11:00 ~ 02:00|02-325-1969|
카페스콘|서울 마포구 성미산로 172 1층|매일 10:00 ~ 22:00|02-323-7076|
더페이머스램|서울 마포구 월드컵북로 19 1층|매일 08:30 ~ 21:00|02-334-2352|
포멜로빈 공덕점|서울 마포구 백범로 170 상가 102동 1층 9-1호|월요일||
씨스루 홍대연남점|서울 마포구 동교로 266-6 1층|영업시간 매일 12:00 ~ 22:00|02-336-9936|
밤부베이커리&브루잉|서울 마포구 월드컵로5길 33-23|영업시간 매일 11:00 ~ 22:30|02-3144-0446|
연남방앗간|서울 마포구 동교로29길 34 1층|월요일||
히어로보드게임카페 홍대1호점|서울 마포구 와우산로21길 31-10 2층|영업시간 월~금 13:00 ~ 24:00|02-6368-6001|
카페 클로이인패리스|서울 마포구 성미산로 190-3 2층|영업시간 매일 13:30 ~ 22:00|010-2732-6626|
그레이랩|서울 마포구 토정로3길 16|월~금 10:00 ~ 22:00|02-333-5694|
카페 지금여기|서울 마포구 양화로16길 30-5 3층|영업시간 매일 11:00 ~ 20:00|070-8803-2112|
앤디스커피|서울 마포구 와우산로35길 75 2, 3층|월~금 10:00 ~ 23:00||
공상온도|서울 마포구 동교로23길 40 지하 1층|영업시간 매일 12:30 ~ 23:00|02-336-0247|
카페장쌤|서울 마포구 와우산로29마길 5|영업시간 매일 12:00 ~ 21:00|070-4084-3414|
그로토|서울 마포구 새창로4길 9 지하 1층|영업시간 매일 11:00 ~ 21:00|02-702-4196|
서울이스케이프룸 홍대2호점|서울 마포구 와우산로17길 11 코스모스빌딩 3층||02-333-6502|
노티드 연남|서울 마포구 월드컵북로6길 12-13 2층|영업시간 매일 11:00 ~ 21:00|070-4177-9377|
브루라티오 홍대점|서울 마포구 잔다리로 28 1,2층|매일 09:00 ~ 20:30||
라헬의부엌 홍대점|서울 마포구 와우산로29길 47|영업시간 월,화,수,목,금,일 11:00 ~ 22:00||
비로소커피|서울 마포구 광성로6길 42 1층|매일 10:00 ~ 22:00|02-712-9030|
랑데자뷰 상수점|서울 마포구 와우산로13길 49|영업시간 매일 11:00 ~ 22:00|070-4255-5656|
광합성카페|서울 마포구 월드컵로19길 8 1층|영업시간 월~토 11:00 ~ 22:00|02-333-6933|
ESC방탈출카페 홍대점|서울 마포구 와우산로21길 19-16 지하2층|영업시간 월~금 13:00 ~ 22:00|02-336-8287|
민트하임|서울 마포구 잔다리로6길 28|영업시간 매일 11:30 ~ 21:30|02-324-1359|
커피폴리|서울 마포구 양화로11길 14 1층|월~금 07:00 ~ 23:00||
스탠스커피|서울 마포구 와우산로11길 9 1층 101호|영업시간 월~금 11:00 ~ 22:00|02-323-7500|
도쿄빙수 본점|서울 마포구 포은로8길 9|월요일|02-6409-5692|
네시사분|서울 마포구 성미산로 190-8 1층|영업시간 월 14:00 ~ 21:00|02-6405-3877|
멜로우|서울 마포구 잔다리로 30-11 1층|영업시간 매일 12:00 ~ 23:00|010-2929-8283|
미스터리룸이스케이프 홍대2호점|서울 마포구 독막로7길 41 2층|영업시간 매일 11:00 ~ 23:00|02-336-9010|
퍼셉션 (Perception)|서울 마포구 어울마당로1길 16 1층|매일 10:00 ~ 22:00|0507-1320-1086|
8810리스트레토바|서울 마포구 월드컵북로6길 88-10|월~금 08:30 ~ 21:30|070-4903-7370|
산리오러버스클럽|서울 마포구 와우산로19길 18 가동 1,2층|영업시간 매일 12:00 ~ 20:00||
달콤한거짓말|서울 마포구 독막로 61-4|월요일|02-3141-3338|
몽마르뜨언덕위 은하수다방|서울 마포구 토정로 33-1|영업시간 월~목 11:00 ~ 23:00|02-6408-0248|
카페여유|서울 마포구 망원로 62-1 보아스빌딩 1층|월~토 10:00 ~ 21:00|02-6396-9544|
이리카페|서울 마포구 와우산로3길 27 1층|영업시간 매일 11:00 ~ 24:00|02-323-7861|
펠른|서울 마포구 성미산로22길 18 A동 1층|영업시간 매일 12:30 ~ 22:00 · 브레이크타임 매일 17:30 ~ 18:30|02-332-9287|
히어로보드게임카페 홍대2호점|서울 마포구 홍익로6길 15 3층|영업시간 월~목 13:00 ~ 24:00|02-3142-7767|
꼬르소산도|서울 마포구 월드컵로 157 1층|영업시간 월~금 11:00 ~ 22:00|02-338-3383|
카페105|서울 마포구 연남로5길 12 1,2층|월~금 10:00 ~ 21:00|02-2265-7787|
저스티나|서울 마포구 양화진2길 31 1층|영업시간 매일 11:00 ~ 22:30 · 브레이크타임 매일 15:30 ~ 17:00|02-332-5551|
르쁘띠푸 홍대본점|서울 마포구 와우산로 62 삼애빌딩 2층|영업시간 월~목 11:30 ~ 23:00|02-322-2669|
딥커피|서울 마포구 동교로 209|월,화,수,목,일 08:00 ~ 02:00|02-323-2979|
모파상|서울 마포구 양화로19길 22-13|영업시간 매일 11:00 ~ 22:00|02-333-6002|
커피냅로스터스 연남동|서울 마포구 성미산로27길 70|매일 10:00 ~ 18:30|02-332-4131|
카페 사운드웨이브|서울 마포구 독막로3길 24 3층|영업시간 매일 11:00 ~ 20:00|070-8825-3758|
티크닉|서울 마포구 성미산로 147 103호|월,화요일||
어니스트팬케이크|서울 마포구 동교로38안길 13 1층|월요일|010-3239-5828|
애프터눈커피|서울 마포구 신촌로4길 22-14 1층, 2층|월,화,목,금,토,일 10:00 ~ 22:00|02-335-3119|
카페로제|서울 마포구 와우산로29길 40-18 3층|영업시간 매일 12:00 ~ 20:00|010-8422-0915|
재미난조각가 홍대점|서울 마포구 와우산로21길 24 2층||02-325-4543|
딩굴딩굴알타미라|서울 마포구 와우산로29길 21 지하1층|영업시간 매일 11:00 ~ 24:00|02-322-7676|
미어캣프랜즈|서울 마포구 와우산로21길 20 예원빌딩 3층|영업시간 월~금 13:30 ~ 19:30|010-6250-4683|
17도씨|서울 마포구 동교로29길 38|월요일|02-337-1706|
미완성식탁|서울 마포구 망원로6길 37|월요일||
비포블루밍|서울 마포구 양화로23길 28|영업시간 매일 12:00 ~ 22:00||
금옥당 서교점|서울 마포구 어울마당로 39 1층|영업시간 매일 12:00 ~ 22:00|02-325-4040|
다다랩|서울 마포구 월드컵로15길 17 지하|월요일|0507-1342-8305|
리플로우 연남점|서울 마포구 월드컵북로6길 88 1~2층|월~금 08:00 ~ 21:30|02-6409-0502|
보헤미안박이추커피공장 상암점|서울 마포구 성암로 267 MBC몰파크 2층 201호|월~금 09:00 ~ 21:00|02-372-6688|
카페333|서울 마포구 와우산로29라길 12|영업시간 매일 11:00 ~ 23:00|02-3144-3312|
플레이보드 홍대2호점|서울 마포구 잔다리로6길 20-9 3층|영업시간 매일 12:00 ~ 23:30|070-4106-0111|
모리츠플라츠|서울 마포구 와우산로 174 1층|영업시간 매일 12:00 ~ 22:00|010-2601-0423|
싸인이스케이프 홍대점|서울 마포구 와우산로 65 6층|영업시간 매일 12:00 ~ 24:00|02-2039-9188|
목화씨라운지|서울 마포구 성미산로29길 23|영업시간 매일 13:00 ~ 21:00|02-332-5576|
카페시루모락|서울 마포구 양화로10길 20 1층 상가|월,수,목,금,토,일 10:00 ~ 20:00|0507-1323-0201|
퀜치커피|서울 마포구 동교로12안길 9 1층|영업시간 월~금 11:00 ~ 22:00||
모멘트커피|서울 마포구 월드컵북로4길 29 1층|영업시간 매일 12:00 ~ 22:00|070-8860-5287|
후엘고|서울 마포구 마포대로11길 118 1층|영업시간 월~금 11:00 ~ 19:00|02-712-9265|
카페꼼마 합정점|서울 마포구 포은로 49|매일 10:00 ~ 22:00|070-4179-2205|
와디즈303|서울 마포구 토정로3길 11 2층|영업시간 매일 12:00 ~ 21:00|010-9607-5545|
타이거슈가 홍대본점|서울 마포구 어울마당로 124 1층|영업시간 매일 11:00 ~ 23:00|02-336-1341|
러빈허플라워&갤러리카페|서울 마포구 신촌로6길 22|매일 10:00 ~ 20:00|02-322-0122|
카페톤|서울 마포구 성미산로1길 26 1층|영업시간 월,화,목,금,토,일 12:00 ~ 20:00|02-6348-5759|
아비아채 서울홍대점|서울 마포구 와우산로37길 52 오하나하우스 1층|영업시간 매일 10:30 ~ 01:00|02-332-5166|
낙랑파라|서울 마포구 연희로1길 21|영업시간 매일 11:00 ~ 23:00|02-538-1197|
알디프|서울 마포구 와우산로35길 19 지하1층, 1층|월요일|070-7759-5033|
집사의하루 홍대점|서울 마포구 와우산로21길 19-8 태경빌딩 2층||02-792-7984|
스타벅스 홍대역점|서울 마포구 양화로 165 상진빌딩 1층|월~금 07:00 ~ 22:00|1522-3232|
스타벅스 홍대공항철도역점|서울 마포구 양화로 178|월~토 07:30 ~ 22:00|1522-3232|
대충유원지|서울 마포구 월드컵북로6길 37|영업시간 월~금 12:00 ~ 21:00||
로우머|서울 마포구 월드컵로13길 55-26 1층|영업시간 매일 11:00 ~ 22:00||
델문도|서울 마포구 잔다리로 19-6 2층|월요일||
모센즈 스위트|서울 마포구 어울마당로 51-1 1층|영업시간 매일 12:00 ~ 22:00|0507-1339-7354|
데코아발림|서울 마포구 독막로15길 13-6 1층|영업시간 월,수,목,금,토 12:00 ~ 23:00|02-335-1970|
스타벅스 홍대입구역사거리R점|서울 마포구 양화로 125 경남관광빌딩 1층|월~금 07:30 ~ 22:00|1522-3232|
밀로커피로스터스|서울 마포구 양화로18안길 36 1층|영업시간 매일 12:00 ~ 22:00|02-554-3916|
앤티크커피|서울 마포구 연희로 25-1 1층|매일 10:00 ~ 22:00||
커피랩|서울 마포구 와우산로29길 14|월~토 08:00 ~ 23:00|02-3143-0908|
벌스가든 (VER S GARDEN)|서울 마포구 성미산로23길 44|월요일|070-8716-1888|
꽈페 연남점|서울 마포구 동교로46길 20 1층|영업시간 매일 10:30 ~ 21:30|02-332-7567|
테라로사 노을공원점|서울 마포구 하늘공원로 112 1층|월요일|033-648-2760|
연남살롱|서울 마포구 성미산로 122-1 1층|월,화요일|02-332-3471|
헬로방방 마포아현점|서울 마포구 마포대로 195 207동 상가동 1층|매일 10:00 ~ 20:00|02-3148-0110|
키오스크|서울 마포구 월드컵로19길 74 어쩌다가게 2층 204호|영업시간 매일 12:00 ~ 21:00||
카페너와늘|서울 마포구 월드컵로3길 31-8 2층|영업시간 매일 12:00 ~ 20:00||
플랫랜드|서울 마포구 동교로17길 37 1층|월요일|02-322-0065|
더귀여워|서울 마포구 어울마당로 44-1 2층|영업시간 매일 12:30 ~ 21:00|02-334-0889|
바온하우스|서울 마포구 성미산로17길 62|월요일|010-5597-1069|
카페그랑주|서울 마포구 홍익로5길 13 동신빌딩 지하1층|매일 09:00 ~ 23:00|02-325-3131|
어썸마운틴|서울 마포구 연희로 17 1층|영업시간 매일 11:00 ~ 22:00||
도화아파트먼트|서울 마포구 도화2길 27|매일 09:00 ~ 20:00|070-7808-0990|
오늘의위로|서울 마포구 방울내로7길 29 1층|월,화,수,목,일요일|02-322-5203|
큐브이스케이프 홍대점|서울 마포구 양화로16길 15 무광빌딩 4층|영업시간 월~목 12:00 ~ 23:20|02-323-5567|
쇼콜라윰|서울 마포구 와우산로21길 26 1층|영업시간 매일 11:00 ~ 22:00|02-337-1027|
스타일난다 핑크풀카페 홍대점|서울 마포구 와우산로29다길 23 플래그십 스토어 4층|영업시간 매일 11:00 ~ 23:00|070-7663-6909|
일쩜오플로어 연남본점|서울 마포구 동교로34길 21|영업시간 매일 13:00 ~ 21:00|02-3144-3801|
아틀리에크레타|서울 마포구 망원로2길 69 2층|월,화요일||
코코샌드|서울 마포구 양화로23길 22-7 2층|영업시간 월,화,수,목,일 12:00 ~ 22:00|02-3144-1112|
비하인드|서울 마포구 어울마당로5길 18 1층|영업시간 월~금 12:30 ~ 22:00|123|
홍대반지카페|서울 마포구 잔다리로6길 40-6 3층|영업시간 매일 11:00 ~ 21:00|02-337-6464|
청수당 공명|서울 마포구 성미산로 152|영업시간 매일 11:00 ~ 22:00|070-7791-7972|
엣모스피어|서울 마포구 망원로 54-1 1층|영업시간 매일 12:00 ~ 22:00|070-8692-4162|
새검정|서울 마포구 독막로2길 17 1층|영업시간 매일 11:30 ~ 21:00|070-7795-2019|
슈아브|서울 마포구 월드컵북로5가길 17 1층|영업시간 월~토 11:00 ~ 20:00|02-322-0999|
코이크|서울 마포구 동교로39길 8 2층|월,화요일|010-494-3404|
폴링디저트|서울 마포구 와우산로29길 44 1층|영업시간 매일 12:00 ~ 21:00||
겨울이머무는집|서울 마포구 와우산로17길 19-5|영업시간 월,수,목,금,토,일 13:00 ~ 21:00 · 브레이크타임1 월,수,목,금,토,일 14:50 ~ 15:10 · 브레이크타임2 월,수,목,금,토,일 17:20 ~ 17:40 · 브레이크타임3 월,수,목,금,토,일 19:30 ~ 19:50||
미지엄|서울 마포구 성암로 205 1,2층|월~금 07:30 ~ 22:30|02-6951-3033|
실루엣커피|서울 마포구 독막로8길 33-5 1층|월요일|02-6449-6049|
연남동그라미|서울 마포구 성미산로32길 10 1층|영업시간 월,화,목,금,토,일 12:00 ~ 18:30|010-6837-0350|
빌리엔젤 홍대점|서울 마포구 와우산로 103|매일 10:00 ~ 23:00||
설빙 홍대입구역점|서울 마포구 홍익로6길 15 삼주빌딩 2층|영업시간 매일 11:00 ~ 23:30|02-323-3287|
리얼이스케이프챌린지|서울 마포구 와우산로27길 21 4층|매일 10:00 ~ 24:00|02-333-3882|
스핀오프|서울 마포구 와우산로 161 성경빌딩 2층 203호|||
스타벅스 망원한강공원점|서울 마포구 망원동 205-8 2층|월,화,수,목,일 09:00 ~ 21:00|1522-3232|
스트라다로스터스|서울 마포구 월드컵로3길 14 마포한강2차푸르지오 230호|월~금 08:00 ~ 21:00|02-336-0146|
반지대학 홍대본점|서울 마포구 잔다리로 7 4층|영업시간 매일 10:30 ~ 21:00|02-6224-6620|
키이스케이프 홍대점|서울 마포구 어울마당로 44-1 지하1층||010-7497-5517|
코리코카페|서울 마포구 성미산로 165-7 지층,1,2층|영업시간 매일 11:00 ~ 21:00|02-6373-3346|
토라비|서울 마포구 와우산로29바길 24 2층|영업시간 월~토 14:00 ~ 21:00|02-640-8838|
스타벅스 망원역점|서울 마포구 월드컵로 74 1,2층|월~목 07:00 ~ 21:00|1522-3232|
카페모노블럭|서울 마포구 와우산로23길 14 102호|영업시간 매일 11:00 ~ 22:00|02-3144-2040|
라뽀즈|서울 마포구 양화로6길 60 1층|영업시간 월~목 12:00 ~ 22:00||
듁스커피 쇼룸|서울 마포구 어울마당로2길 10 1층|월~금 09:00 ~ 17:00|02-323-2007|
비바살롱|서울 마포구 포은로 84 1층|월요일|02-333-7575|
스타벅스 합정점|서울 마포구 월드컵로1길 14|월~금 07:00 ~ 21:00|1522-3232|
스타벅스 상암DMC점|서울 마포구 월드컵북로 375 DMC이안오피스텔1단지 102,202호|월~금 07:00 ~ 21:00|1522-3232|
스타벅스 합정메세나몰점|서울 마포구 양화로 45 메세나폴리스 1층 161~164호|월~금 07:00 ~ 21:00|1522-3232|
스타벅스 공덕오거리점|서울 마포구 마포대로 86 창강빌딩 1층|월~금 07:00 ~ 22:00|1522-3232|
C27 홍대점|서울 마포구 양화로 161 3층  301호|영업시간 매일 11:00 ~ 21:00|02-2250-7727|
카페꼼마 연남점|서울 마포구 성미산로29길 17-8 지하1층,1~4층|매일 09:00 ~ 21:30|02-332-4469|
꾸머카페|서울 마포구 합정동 376-35 1층,2층|영업시간 매일 10:30 ~ 22:00|02-322-8930|
커피탐이나|서울 마포구 잔다리로3안길 31|영업시간 월~금 11:00 ~ 21:00|02-332-3212|
칼디커피|서울 마포구 와우산로29길 54|월~금 10:00 ~ 23:00|02-335-7770|
비밀의화원 미드나잇점|서울 마포구 독막로7길 27 3층||02-3144-6977|
낙랑파라 망원점|서울 마포구 망원로 7-12 1,2층|영업시간 매일 11:00 ~ 22:00|02-335-2282|
카페데코믹스 홍대점|서울 마포구 어울마당로 96 3층|영업시간 월,화,수,목,일 11:00 ~ 24:00|02-338-2221|
나인나인|서울 마포구 양화로16길 14-16 엘케이빌딩 1층|매일 10:00 ~ 18:40|02-322-7762|
아날로그가든|서울 마포구 동교로 145|월,수,목,금 09:00 ~ 18:00||
쁘띠몽드 마포중앙도서관점|서울 마포구 성산로 128 1층|매일 10:00 ~ 21:00|02-336-0287|
튜토리얼|서울 마포구 와우산로 39-15|영업시간 매일 12:00 ~ 22:00||
킥킥나무|서울 마포구 양화로 192 지하1층|매일 00:00 ~ 24:00|070-4233-1352|
리밀앤밀리|서울 마포구 동교로22길 21 1층|월~금 08:30 ~ 20:30|02-326-1223|
카페소공원|서울 마포구 어울마당로5길 52|영업시간 매일 11:30 ~ 21:00|02-3144-3226|
연남동벚꽃집|서울 마포구 동교로29길 50|영업시간 매일 11:00 ~ 23:00||
브레이크아웃이스케이프 홍대점|서울 마포구 와우산로 102 3층|영업시간 월~금 13:00 ~ 23:00|02-336-3527|
메가MGC커피 홍대입구역점|서울 마포구 홍익로6길 48 1층|월~금 08:00 ~ 23:30|02-323-0650|
할리스 합정역점|서울 마포구 양화로 36|월,화,수,목,일 07:00 ~ 24:00|02-6204-1234|
투썸플레이스 홍대입구역점|서울 마포구 월드컵북로2길 57|매일 07:00 ~ 00:30|02-3142-7955|
카페고마워늘|서울 마포구 월드컵로1길 43 2층|영업시간 매일 12:00 ~ 20:00||
유니드마이요거트|서울 마포구 성미산로29길 44 1층|영업시간 월,수,목 11:00 ~ 20:00|02-3144-4970|
스노브|서울 마포구 와우산로 59|영업시간 매일 11:00 ~ 23:00|02-325-5770|
카페꼬모|서울 마포구 와우산로21길 31-12 1층|영업시간 매일 11:00 ~ 20:00||
누아네|서울 마포구 백범로 112-1|매일 07:30 ~ 21:00|02-712-9231|
이스케이퍼스 2호점|서울 마포구 와우산로17길 19-24 지하1층|영업시간 월~금 13:00 ~ 24:00|010-6672-5216|
그로브177|서울 마포구 신촌로2안길 42 101호|영업시간 매일 12:00 ~ 22:00|010-7200-8723|
더조커|서울 마포구 잔다리로2길 19 2층|영업시간 월~금 12:00 ~ 24:00|02-324-5088|
스타벅스 홍대삼거리점|서울 마포구 와우산로 64|매일 08:30 ~ 20:30|1522-3232|
물결 한강|서울 마포구 마포나루길 296|월요일||
영앤도터스|서울 마포구 마포대로 156 공덕푸르지오시티 1층 107호|월~금 07:00 ~ 17:00||
인솔커피 상수점|서울 마포구 독막로18길 16 1층|영업시간 월,화,수,목,일 11:00 ~ 21:00|02-2135-3166|
아이다호|서울 마포구 동교로 39 2층|영업시간 월,목,금 17:00 ~ 24:00|070-8871-0412|
망원동티라미수 본점|서울 마포구 포은로 87 1층|영업시간 매일 11:00 ~ 21:00|02-324-7877|
아메노히커피점|서울 마포구 와우산로 168 101호|영업시간 월,일 13:00 ~ 20:00|070-4202-5347|
프리마떼|서울 마포구 월드컵로 35 2층|매일 10:00 ~ 22:00|02-304-7444|
커피짱|서울 마포구 양화로19길 22-16 유티엘동교빌딩 1층|월~목 09:00 ~ 18:00|010-5597-4710|
안녕낯선사람|서울 마포구 어울마당로5길 40|월~금 08:30 ~ 23:00|02-333-5610|
가비애|서울 마포구 와우산로 147-1|매일 00:00 ~ 24:00|070-7739-4007|
듀윗|서울 마포구 동교로 242-5 2층|월,화요일|02-324-2017|
낮인더무드|서울 마포구 독막로3길 24-9|월요일||
당고집|서울 마포구 어울마당로3길 5 1층|월요일|070-7573-3164|
무유무유|서울 마포구 성미산로 190-4 102호|영업시간 월,화,수,목,일 12:00 ~ 20:00||
비트포비아 던전101|서울 마포구 와우산로 74 2층|매일 10:00 ~ 24:00|02-3144-2342|
커넥츠커피|서울 마포구 성지길 60 1층|월~금 08:00 ~ 18:00|02-6080-9449|
디어라이프카페|서울 마포구 양화로12길 16-9 북앤빌딩 지하1층|월~금 08:30 ~ 18:00|02-6949-0039|
카페겟앤쇼 공덕점|서울 마포구 마포대로 89|월~금 08:00 ~ 22:00|02-326-2771|
투썸플레이스 합정역점|서울 마포구 독막로 5|월,화,수,목,일 08:00 ~ 24:00|02-323-0026|
언플러그드 홍대점|서울 마포구 와우산로33길 26 1층|영업시간 매일 12:00 ~ 24:00|070-4200-9251|
PIT COFFEE|서울 마포구 월드컵북로6길 52 1층|월~금 08:00 ~ 23:00||
할리스 홍대입구역점|서울 마포구 양화로 151 1층|매일 09:00 ~ 24:00|02-322-3584|
데일리라운드|서울 마포구 동교로38길 27-19 2층|영업시간 매일 12:00 ~ 22:00|02-332-7880|
휴카페|서울 마포구 와우산로21길 31-10 4층|영업시간 월,목 12:00 ~ 23:00|02-332-8903|
스타벅스 서교동사거리|서울 마포구 양화로 105|월~금 07:30 ~ 21:00|1522-3232|
알앤엠|서울 마포구 성미산로17길 12 1층|영업시간 월,화,수,목,일 12:30 ~ 20:30|070-7631-0909|
오펠레|서울 마포구 독막로 291-5 1층|영업시간 월~금 11:30 ~ 22:00|02-707-2712|
놀숲플러스 홍대점|서울 마포구 양화로16길 29 지하1층|매일 00:00 ~ 24:00|02-337-6588|
투썸플레이스 공덕해링턴스퀘어점|서울 마포구 마포대로 92 B동 1층|월,화,수,목,일 08:30 ~ 23:30|02-2197-0222|
뜨랑블랑|서울 마포구 마포대로4나길 42 힐탑빌라 1층 1028호|월,화,수,금 10:00 ~ 21:00|010-9124-8738|
스타벅스 동교점|서울 마포구 월드컵북로 22 영준빌딩 1층|월~금 07:30 ~ 22:00|1522-3232|
아크스테이션|서울 마포구 와우산로13길 31|영업시간 월,화,수,목,일 12:00 ~ 22:00|02-332-5738|
88파운드|서울 마포구 연남로13길 9|월,화요일||
쥬마뺄|서울 마포구 와우산로37길 42 2층||02-332-9011|
오바도즈|서울 마포구 독막로9길 3-4||02-326-3366|
커피빈 홍대역점|서울 마포구 홍익로6길 26 2층|월,화,수,목,일 08:00 ~ 22:30|02-333-4278|
포라운지|서울 마포구 양화로21길 37 3,4층|영업시간 매일 11:00 ~ 24:00|02-325-3434|
투썸플레이스 홍대걷고싶은거리점|서울 마포구 어울마당로 109 2~4층|월,화,수,목,일 08:00 ~ 02:00|02-337-7955|
릴리우드|서울 마포구 서강로11길 18 104호|영업시간 월,목,금,토,일 12:00 ~ 18:00|070-4154-3388|
해피베어데이 합정점|서울 마포구 양화로12길 16-6 1층|영업시간 매일 11:30 ~ 22:00|010-2211-9051|
브론시스|서울 마포구 연희로1길 57 지하1층|월요일|02-325-2788|
비스트로에버|서울 마포구 월드컵북로 332-16 1층|영업시간 월~토 11:00 ~ 24:00|02-303-7074|
신이도가|서울 마포구 잔다리로 20-12|영업시간 매일 11:00 ~ 22:00||
시나모롤 스위트카페|서울 마포구 양화로 188 2층|영업시간 매일 11:00 ~ 22:00||
스타벅스 공덕점|서울 마포구 마포대로 130|월~금 07:00 ~ 22:00|1522-3232|
띵크프룻|서울 마포구 와우산로29길 14-12 1층|영업시간 월~토 11:00 ~ 22:00|02-3144-7077|
파롤앤랑그 연남본점|서울 마포구 성미산로29안길 8|월요일||
엑스케이프 홍대점|서울 마포구 홍익로3길 44 호곡빌딩 7층|매일 10:00 ~ 24:00|02-336-0502|
에스프레소부티크|서울 마포구 연남로3길 7 2층|영업시간 월,목,금,토,일 14:00 ~ 22:00|02-332-5663|
