카페명|주소|영업시간|전화번호|대표사진주소
잇다|서울 강동구 천호대로 1156-5 1층 101호|영업시간 매일 10:00 ~ 22:00|070-8973-1066|
스타벅스 강동역점|서울 강동구 천호대로 1089|영업시간 월~금 07:00 ~ 21:00|1522-3232|
스타벅스 길동역점|서울 강동구 양재대로 1487|영업시간 월~토 07:00 ~ 22:00|1522-3232|
폴바셋 상일동점|서울 강동구 상일로6길 21 한국종합기술사옥 1층|영업시간 월~금 07:30 ~ 21:00|02-481-9223|
스타벅스 명일역점|서울 강동구 양재대로 1647|영업시간 월~토 07:00 ~ 22:00|1522-3232|
아이스베리 천호점|서울 강동구 천호대로157길 17 2층|영업시간 매일 12:00 ~ 24:00||
도미넌트|서울 강동구 양재대로83길 14|영업시간 월~금 10:00 ~ 23:00||
카페온도|서울 강동구 양재대로103길 40 성안빌딩 101호|영업시간 월~토 12:00 ~ 23:00|070-8822-9561|
브로일링커피 강동점|서울 강동구 성내로10길 9-6|영업시간 월~금 08:00 ~ 21:00||
투썸플레이스 강동역점|서울 강동구 천호대로 1077 이스트센트럴타워 1층|영업시간 월~금 07:00 ~ 21:00|02-6377-8333|
스타벅스 상일동점|서울 강동구 상일로10길 36 1,2층|영업시간 매일 07:00 ~ 21:00|1522-3232|
스타벅스 천호대로길동점|서울 강동구 천호대로 1131 거산유팰리스|영업시간 월~금 07:00 ~ 21:00|1522-3232|
빵카페|서울 강동구 동남로 578|영업시간 매일 09:00 ~ 21:00|02-478-6464|
까페항상|서울 강동구 성내로3길 5 1층|영업시간 월~금 08:00 ~ 21:00||
할리스 굽은다리역점|서울 강동구 양재대로 1591 1층|매일 00:00 ~ 24:00|02-488-5077|
카페르브니|서울 강동구 양재대로 1419 SM엘루이 1층 102,103호|화요일|0507-1366-2242|
스테이지28 웁시데이지|서울 강동구 아리수로61길 91-14 2층|영업시간 화~일 11:00 ~ 20:00|070-7789-1289|
스타벅스 올림픽공원북2문점|서울 강동구 강동대로 199|영업시간 월~목 07:00 ~ 21:00|1522-3232|
뛰노리방방 성내점|서울 강동구 성내로6가길 38 지하 1층||070-4247-5200|
스타벅스 천호이마트|서울 강동구 천호대로 1015-14|영업시간 월~금 07:00 ~ 21:00|1522-3232|
룸카페쁠레쟝 천호점|서울 강동구 천호대로157길 6 지하1층||0507-1392-7807|
스타벅스 명일이마트점|서울 강동구 동남로75길 5 별관 주차장|영업시간 매일 07:00 ~ 22:00|1522-3232|
투썸플레이스 길동점|서울 강동구 천호대로 1207|영업시간 매일 09:00 ~ 21:30|02-479-2019|
카페알마|서울 강동구 천호대로157길 54 2, 3층|매일 10:00 ~ 04:00|02-476-8184|
스타벅스 굽은다리역점|서울 강동구 양재대로 1568|영업시간 월~토 07:00 ~ 22:00|1522-3232|
카페느루|서울 강동구 구천면로98길 31 1층|영업시간 매일 11:00 ~ 21:00|02-428-1213|
욜로|서울 강동구 상암로 207|영업시간 화~일 10:00 ~ 20:00|02-546-3013|
동남스프링|서울 강동구 동남로49길 24 1,2층|영업시간 매일 10:00 ~ 20:30|02-485-5030|
봉연커피|서울 강동구 양재대로85길 78|영업시간 매일 10:00 ~ 22:00|02-6053-7588|
카페어질리티|서울 강동구 양재대로 1355 2층|월,화요일|010-5414-1355|
와|서울 강동구 양재대로81길 61|월,화요일|010-9233-9129|
마데린|서울 강동구 올림픽로 654-15 1~3층|화요일|010-7215-8330|
자매다과|서울 강동구 상암로6길 23 1층|영업시간 월~금 10:00 ~ 20:00|010-7117-8649|
투썸플레이스 천호로데오점|서울 강동구 천호대로157길 19 2층|영업시간 월~목 09:00 ~ 23:00|02-470-8717|
바하마스|서울 강동구 진황도로 123 상가 1층 108호|영업시간 화~일 11:00 ~ 21:00||
아우어룸|서울 강동구 양재대로110길 47|영업시간 월,화 12:00 ~ 21:30||
투썸플레이스 강동명일점|서울 강동구 양재대로 1615 1,2층|영업시간 매일 08:00 ~ 23:00|02-485-8255|
스타벅스 강일역점|서울 강동구 고덕로 429 1층|영업시간 매일 07:00 ~ 22:00|1522-3232|
빈터커피로스터스 길동점|서울 강동구 양재대로115길 10 101호|영업시간 화~토 08:00 ~ 20:00||
꼬마대통령 천호점|서울 강동구 천호대로157길 6 2층|영업시간 월,화,수,목,금,일 11:00 ~ 21:00|02-486-5553|
투썸플레이스 굽은다리역점|서울 강동구 양재대로 1539|영업시간 매일 09:00 ~ 23:30|02-442-0130|
커피빈 현대자동차성내점|서울 강동구 천호대로 1096 1층|영업시간 월~금 07:00 ~ 22:00|02-485-3361|
카페트리플러스|서울 강동구 상암로5길 18|영업시간 매일 07:00 ~ 24:00|02-426-0742|
커피폴|서울 강동구 양재대로133길 33|영업시간 매일 10:30 ~ 23:30|02-474-1226|
스타벅스 상일동역점|서울 강동구 고덕로 399|영업시간 월~토 07:00 ~ 22:00|1522-3232|
스윗문문|서울 강동구 상암로 14 1층|||
커피빈 강동경희대병원앞점|서울 강동구 동남로 885 양지빌딩 1층|영업시간 매일 07:00 ~ 22:00|02-481-9938|
북카페도서관다독다독 1호점|서울 강동구 양재대로 1419 SM엘루이 2층|영업시간 화~금 10:00 ~ 21:00|070-7767-0120|
마노스커피|서울 강동구 동남로 877 한화오벨리스크스위트 105호|영업시간 매일 09:30 ~ 21:30|02-429-8700|
승룡이네집|서울 강동구 천호대로168가길 65-29|영업시간 화~토 11:00 ~ 19:00|02-470-1288|
히든브라운|서울 강동구 성안로9길 50 둘리빌딩 1층|영업시간 월~금 09:00 ~ 19:00|02-514-6293|
모뉴먼트커피|서울 강동구 올림픽로62길 5|영업시간 매일 11:30 ~ 22:00||
커피빈 천호역점|서울 강동구 올림픽로 659 쌍용플래티넘리버 1층|영업시간 월~금 07:30 ~ 22:00|02-488-5912|
커피빈 올림픽공원북2문앞점|서울 강동구 강동대로 193 1층|영업시간 매일 07:00 ~ 22:00|02-471-2372|
커피아마렐로|서울 강동구 성내로6길 14-26|영업시간 월~금 10:00 ~ 23:00|02-488-6394|
포포앤미루 강동점|서울 강동구 양재대로89가길 30 키키빌딩 3층|화요일|02-471-8825|
투썸플레이스 강동길동역점|서울 강동구 양재대로 1461 SC메디타워 1층|영업시간 매일 08:00 ~ 23:00|02-6427-2471|
투썸플레이스 강동구청점|서울 강동구 성내로 48|영업시간 매일 09:00 ~ 22:00|02-471-6275|
스타벅스 천호사거리|서울 강동구 올림픽로 651|영업시간 월~금 07:30 ~ 20:00|1522-3232|
미래로가자|서울 강동구 구천면로42길 47 1층|영업시간 화~일 12:00 ~ 20:00|02-6349-1027|
세라젬웰카페 서울고덕직영점|서울 강동구 고덕로 399 110~112호|영업시간 매일 11:00 ~ 20:00|02-6956-9325|
베리제니|서울 강동구 양재대로101길 57|||
오페라빈 강동점|서울 강동구 성안로 61|영업시간 매일 08:30 ~ 23:00|070-4063-3600|
메가MGC커피 천호역점|서울 강동구 천호대로 997 신라빌딩 1층 107호||02-474-7748|
놀숲 둔촌역점|서울 강동구 양재대로 1319 대성빌딩 3층 303호|영업시간 매일 10:00 ~ 24:00|02-483-7779|
쉼힐링카페 천호점|서울 강동구 천호대로159길 22 3층|영업시간 매일 11:00 ~ 24:00|02-486-8601|
카페이유|서울 강동구 고덕로 52-18 1층 101호|영업시간 월~금 10:00 ~ 21:00|070-8887-6262|
커피나무 길동점|서울 강동구 천호대로 1125 1층||02-471-1182|
카페 틸리|서울 강동구 천호옛12길 15 1층|영업시간 월~금 10:00 ~ 21:00||
프레리키즈카페 명일점|서울 강동구 양재대로 1657-11 대은상가 303호|영업시간 매일 10:30 ~ 20:00|02-426-1253|
스탁|서울 강동구 상일로21길 17 1층|영업시간 매일 09:30 ~ 21:00||
투썸플레이스 상일동역점|서울 강동구 고덕로 390 고덕아르테온아파트 상가1동 2층|영업시간 매일 08:00 ~ 23:00|02-426-5107|
2라운드|서울 강동구 양재대로151길 20 1,3층|영업시간 월~토 09:00 ~ 21:00|010-4822-9621|
할리스 고덕그라시움후문점|서울 강동구 동남로82길 77-1 2~4층|영업시간 월~금 09:00 ~ 21:00|02-2088-0831|
미츠커피앤바|서울 강동구 상일로 11|영업시간 매일 11:00 ~ 22:00||
다독다독 고덕점|서울 강동구 동남로82길 127|영업시간 화~금 10:00 ~ 21:00|070-4923-5288|
놀숲 천호로데오점|서울 강동구 천호대로157길 37 2층|영업시간 월,화,수,목,일 10:00 ~ 24:00|02-471-8019|
투썸플레이스 암사역점|서울 강동구 올림픽로 778 2층|영업시간 매일 08:00 ~ 22:00|02-6954-2477|
림폴커피|서울 강동구 성내로10길 9 1층|영업시간 월~금 09:00 ~ 21:30||
냥냥하우스|서울 강동구 아리수로93길 33-9 강일프라자 3층 301호|영업시간 화~일 13:00 ~ 21:00|02-428-0521|
뭉스벨리|서울 강동구 천호대로 1045 2,3층|영업시간 매일 08:00 ~ 20:00|010-2900-8412|
북카페도서관 다독다독 3호점|서울 강동구 구천면로 321 1층|영업시간 화~금 10:00 ~ 21:00|070-7767-0177|
투썸플레이스 고덕점|서울 강동구 동남로71길 14 한양빌딩 1층|영업시간 매일 08:00 ~ 22:30|02-6953-0068|
디저트39 강동역점|서울 강동구 천호대로 1092 에스케이허브진 1층 110호|영업시간 매일 10:00 ~ 22:00|02-475-1239|
빽다방 천호역로데오점|서울 강동구 올림픽로70길 57 1층|영업시간 매일 09:00 ~ 23:00|02-477-0066|
설빙 둔촌역점|서울 강동구 양재대로 1335 2층||02-6403-1300|
피크플래버|서울 강동구 올림픽로88길 25 1층|영업시간 화~일 09:00 ~ 20:00|070-8691-2633|
송화의카페|서울 강동구 상일로3길 8 1층|영업시간 월~금 12:00 ~ 21:00|010-7462-2552|
커피코너칼럼|서울 강동구 양재대로89길 80 1층|영업시간 매일 10:00 ~ 22:00||
커스텀커피 강동상일점|서울 강동구 고덕로 380 1층 109호|영업시간 매일 08:00 ~ 20:00|0507-1392-2055|
설빙 명일점|서울 강동구 동남로75길 13-25|영업시간 매일 11:00 ~ 22:30|02-428-2586|
메가MGC커피 길동역점|서울 강동구 양재대로 1465 마루홈타운 105호|영업시간 매일 07:30 ~ 23:00|02-410-3865|
심플잇|서울 강동구 구천면로100길 11 1층 101호|영업시간 화~일 10:30 ~ 21:30||
설빙 천호로데오점|서울 강동구 천호대로155길 3 2층|화요일|02-488-5582|
빽다방 명일역점|서울 강동구 구천면로 418 1층 1호|영업시간 월~금 08:00 ~ 23:00|02-427-1026|
이디야커피 천호로데오점|서울 강동구 천호대로 1027|영업시간 화~금 09:00 ~ 23:00|02-485-3618|
메가MGC커피 암사역점|서울 강동구 올림픽로 783 102호||02-442-8222|
카페밤부스타|서울 강동구 양재대로 1399 2층|영업시간 매일 10:00 ~ 21:00||
유로스타커피로스터스|서울 강동구 암사길 41 1층 유로스타로스터스|영업시간 매일 08:00 ~ 20:00|02-338-6465|
음양로스터스|서울 강동구 천중로50길 12 1층|영업시간 월~금 08:00 ~ 20:00|070-7661-3077|
빽다방 천호역롯데점|서울 강동구 천호옛길 94 1층|영업시간 매일 08:00 ~ 22:00|02-474-0410|
탐앤탐스 올림픽서린점|서울 강동구 강동대로 143-48 파크뷰진도 1층|영업시간 월~금 08:30 ~ 22:00|02-487-5097|
자미갤러리|서울 강동구 상암로61길 32|영업시간 매일 10:00 ~ 21:00|02-429-5954|
오플비|서울 강동구 성내로3길 37 1,2층|영업시간 월,화,목,금 09:00 ~ 20:00|02-474-0561|
컴포즈커피 길동중앙점|서울 강동구 양재대로 1465 마루홈타운 1층 102호|영업시간 월~금 07:00 ~ 23:00|070-8648-1325|
카페그랑|서울 강동구 동남로83길 67 1층|영업시간 화~일 10:30 ~ 20:30||
일일커피|서울 강동구 고덕로 102 1층 101호|영업시간 매일 07:00 ~ 19:00|070-8677-1016|
메고지고 떡창고 길동점|서울 강동구 천중로 213 1층|매일 00:00 ~ 24:00|02-2205-8000|
하윌라커피|서울 강동구 성안로 37 2층|영업시간 매일 10:00 ~ 22:00||
벌툰 고덕점|서울 강동구 동남로75길 13-7 배재빌딩 지하1층||02-427-6752|
커피방|서울 강동구 천호대로168나길 3 1층|화요일||
메가MGC커피 강일2지구점|서울 강동구 아리수로93나길 38 1층 101,102호||02-429-0414|
카페아셀|서울 강동구 강동대로53길 35|||
메가MGC커피 상일고덕점|서울 강동구 상일로 55 고덕자이 1층 108호||02-441-1025|
메가MGC커피 둔촌동역점|서울 강동구 양재대로 1355 1층|영업시간 월~금 07:30 ~ 22:30|02-486-8881|
파스쿠찌 천호로데오점|서울 강동구 구천면로 212 1층 101호|영업시간 월~목 08:30 ~ 24:00|02-484-8497|
이디야커피 길동중앙점|서울 강동구 명일로 200 1층|영업시간 월~금 09:00 ~ 22:40|02-471-5224|
아크로폴리스 앤 노사인보드|서울 강동구 동남로73길 13|매일 00:00 ~ 24:00|02-427-7313|
유유자적|서울 강동구 천호대로168가길 52 1층 102호|영업시간 화~토 11:00 ~ 22:00|02-473-6179|
프롬투커피|서울 강동구 천중로51길 74|||
카페아스노바|서울 강동구 양재대로 1500 1층||02-470-6859|
메가MGC커피 명일역점|서울 강동구 양재대로 1641 1층 4호|영업시간 월~금 08:00 ~ 22:30|02-429-9004|
발도스커피 천호점|서울 강동구 성안로 187 예건타워빌딩 지2층 2호||02-477-8142|
메가MGC커피 올림픽공원북문점|서울 강동구 성안로 9 1층 103호||02-487-7117|
카페베네 암사롯데캐슬점|서울 강동구 고덕로 89|영업시간 화~일 09:30 ~ 22:00|02-2294-6533|
24시무인카페만월경 강동점|서울 강동구 풍성로 130 1층 121호|매일 00:00 ~ 24:00||
엔메르|서울 강동구 구천면로 414 1층|영업시간 화~일 10:00 ~ 21:30||
카페지금여기456|서울 강동구 성내로6길 31 예은빌딩 1층|영업시간 매일 08:00 ~ 21:00||
본새커피 위드나따오비까|서울 강동구 암사길 50 제이빌더스 106호|영업시간 매일 11:00 ~ 22:30|0507-1353-0556|
폴바셋 현대백화점천호점|서울 강동구 천호대로 1005 지하1층|영업시간 월~목 10:30 ~ 20:00|02-2225-8952|
리틀채스우드|서울 강동구 성내로3가길 23|영업시간 월~금 07:30 ~ 22:00||
카페러블리|서울 강동구 고덕로10길 22|영업시간 매일 09:00 ~ 22:00|02-428-8295|
디저트39 고덕역점|서울 강동구 고덕로 266 대명벨리온 지하1층|영업시간 매일 09:30 ~ 22:00|02-442-5579|
로비나디저트|서울 강동구 성내로18길 46 1층 3호|영업시간 화~일 10:00 ~ 20:00|02-477-3589|
커피볶는아침|서울 강동구 성안로 163 상정빌딩 1층 103호|영업시간 월~금 07:00 ~ 22:00||
카페탄젠트|서울 강동구 성안로 196|영업시간 월~토 10:00 ~ 00:00|070-4256-0952|
비트박스 강일동점|서울 강동구 아리수로93길 9 골드프라자 1층 103호|매일 00:00 ~ 24:00|1661-1167|
빽다방 둔촌동역점|서울 강동구 양재대로 1339 삼오빌딩 102호|영업시간 매일 08:00 ~ 21:30|02-475-9464|
페이브베이커리 강동구청점|서울 강동구 성내로6길 34 1층|영업시간 월~금 08:00 ~ 22:00||
메가MGC커피 강동구청점|서울 강동구 성내로 11 105호||02-477-0365|
찰스상점 길동본점|서울 강동구 양재대로 1452 1층|영업시간 월~토 08:00 ~ 21:00|02-474-5777|
설빙 상일점|서울 강동구 상일로15길 34 2층||02-566-0092|
이디야커피 천호역점|서울 강동구 천호대로 1006|영업시간 매일 08:00 ~ 23:00|02-485-1262|
크림블루커피|서울 강동구 상암로 10 지선빌딩 1,2층|영업시간 화~금 08:30 ~ 21:00||
컴포즈커피 강동구청점|서울 강동구 천호옛길 14 1층 103호|영업시간 월~금 08:00 ~ 16:00|010-9916-0811|
메가MGC커피 천호공원점|서울 강동구 올림픽로 715 1층 101호||02-487-0055|
이디야커피 보훈병원점|서울 강동구 명일로 110|영업시간 매일 09:00 ~ 22:50|02-477-5227|
호야커피 둔촌점|서울 강동구 양재대로 1307 월드컵빌딩 1층|영업시간 매일 08:00 ~ 24:00|02-486-6169|
빽다방 강동역헤르셔점|서울 강동구 천호대로 1089 신동아파밀리에 지하 16호|영업시간 화 08:00 ~ 21:40|02-471-5371|
릴리펏 현대백화점 천호점|서울 강동구 천호대로 1005 8층|영업시간 매일 10:30 ~ 20:00|02-2225-7892|
달래디저트|서울 강동구 상암로47길 80-17 1층||010-7383-4346|
통툰 강동천호점|서울 강동구 구천면로 212 지하1층|영업시간 매일 10:00 ~ 24:00|02-489-3337|
키즈필키즈카페|서울 강동구 양재대로89가길 34||070-8873-8061|
둔촌237커피농장|서울 강동구 강동대로 331||02-488-6902|
기로|서울 강동구 양재대로134길 49 1층|영업시간 화~일 09:00 ~ 21:00||
컴포즈커피 명일한영외고점|서울 강동구 구천면로 514 1층|영업시간 매일 09:00 ~ 21:00|02-6338-1854|
지우팅|서울 강동구 성안로 61 1층 102,103호|영업시간 매일 09:00 ~ 22:00|070-7722-7791|
피넛커피로스터스 강동점|서울 강동구 아리수로 376-1 1층|영업시간 월~금 08:00 ~ 18:00||
컴포즈커피 명일역점|서울 강동구 양재대로 1641 1층 7호|영업시간 월~금 07:30 ~ 22:30|02-442-1216|
마카롱걸|서울 강동구 양재대로81길 8 106호|영업시간 매일 10:00 ~ 18:00|02-472-9991|
아이아오|서울 강동구 천호대로168가길 57 1층|영업시간 화~금 17:00 ~ 22:00||
메가MGC커피 둔촌고사거리점|서울 강동구 천호대로 1200 1층 104호||02-485-4591|
이디야커피 천호중앙점|서울 강동구 올림픽로 660 천호엘크루주상복합|영업시간 월~금 08:00 ~ 22:00|02-488-8488|
공차 길동역점|서울 강동구 양재대로 1465 마루홈타운 1층 106호|영업시간 매일 07:00 ~ 23:00|02-476-5271|
메가MGC커피 고덕역점|서울 강동구 동남로75길 13-15 1층||02-427-0177|
카페만월경 성내2동점|서울 강동구 풍성로45길 53 104호|매일 00:00 ~ 24:00|010-4438-1907|
맥그레고르|서울 강동구 풍성로 99 1층|영업시간 화~토 11:00 ~ 23:00|0507-1434-8509|
커피랑도서관 암사점|서울 강동구 올림픽로 759 대덕빌딩 2층|화~토 00:00 ~ 24:00|070-4176-1140|
컴포즈커피 강동둔촌동역점|서울 강동구 풍성로 216 104호|영업시간 월~금 08:00 ~ 22:30|02-482-8988|
파우치커피 올림픽파크점|서울 강동구 성내로14길 41 1층 102호|영업시간 월~금 09:30 ~ 21:00|02-487-8572|
카페베네 고덕역점|서울 강동구 동남로73길 31 1층|영업시간 매일 09:00 ~ 23:00|02-3426-6241|
할리스 고덕리앤파크점|서울 강동구 상일로 151|영업시간 매일 08:00 ~ 24:00|02-441-1121|
포럭|서울 강동구 풍성로 161|영업시간 매일 11:00 ~ 22:30||
이디야커피 둔촌점|서울 강동구 양재대로 1377 1층 9호|영업시간 월~금 08:00 ~ 23:00|02-473-2025|
이디야커피 길동사거리점|서울 강동구 천호대로 1132|영업시간 월~금 08:00 ~ 22:30|02-470-2427|
이디야커피 명일중앙점|서울 강동구 상암로 210|영업시간 월~금 09:00 ~ 22:55|02-428-1025|
이디야커피 천호초교사거리점|서울 강동구 구천면로 304 1층|영업시간 화~금 08:00 ~ 02:00|02-474-0961|
디저트공방 연|서울 강동구 성안로 101 1층||010-7732-5145|
카페파이나무|서울 강동구 동남로71길 32|영업시간 월~금 10:30 ~ 21:00||
컴포즈커피 상일중앙점|서울 강동구 상일로 31 1층|영업시간 월~금 08:00 ~ 21:00|02-6104-8220|
b612favori|서울 강동구 구천면로 146-1 1층|||
봉트랩|서울 강동구 구천면로78길 32 1층|월,화요일|02-442-6773|
메가MGC커피 암사브라운스톤점|서울 강동구 상암로 54 상가동 1층 6호|영업시간 매일 08:00 ~ 22:30|02-477-6455|
카페리오|서울 강동구 올림픽로60길 14 1층 101호|영업시간 매일 11:00 ~ 21:00|010-4783-2149|
이디야커피 고덕그라시움후문점|서울 강동구 동남로82길 121 1층|영업시간 매일 09:00 ~ 22:00|02-427-4539|
커핀그루나루 천호공원점|서울 강동구 올림픽로 698 민호빌딩 1층 101호|매일 08:00 ~ 01:00|02-477-6009|
비틀즈Live올드팝스|서울 강동구 양재대로 1465 마루빌딩 10층|월~토 18:00 ~ 02:00|02-487-8080|
한나네|서울 강동구 동남로67길 44 1층 103호|영업시간 매일 09:00 ~ 20:00|010-3351-8479|
고덕커피|서울 강동구 구천면로 640 고덕롯데캐슬베네루체 상가 A동 105호|영업시간 월~토 10:30 ~ 19:30|010-2462-1132|
이디야커피 강일점|서울 강동구 아리수로93길 19 임페리얼타워 1층 105호, 106호|영업시간 매일 09:00 ~ 22:00|02-427-6753|
윌리엄커피|서울 강동구 풍성로 92 한스빌딩 1층|영업시간 월~금 11:00 ~ 24:00|02-472-4164|
컴포즈커피 암사역점|서울 강동구 올림픽로 770 영림빌딩 1층 105호|영업시간 월~금 08:00 ~ 22:00|02-6080-9595|
카페포텐셜|서울 강동구 양재대로136길 44 1층|화요일|070-8632-4410|
펄레드카페|서울 강동구 성안로 173 1104호|영업시간 월~금 09:00 ~ 22:00||
화이트엔젤 천호점|서울 강동구 올림픽로70길 61 두산위브센티움 2층|영업시간 매일 12:00 ~ 23:00|02-477-8031|
위치커피 길동점|서울 강동구 진황도로 110||02-477-2191|
토이토핑슬라임 천호역점|서울 강동구 천호옛14길 10 2층|영업시간 매일 13:00 ~ 19:00|02-474-7779|
매머드익스프레스 천호점|서울 강동구 올림픽로72길 25|영업시간 월~금 07:30 ~ 20:30|02-477-0294|
우지커피 강동성심병원점|서울 강동구 성안로 156 1층 102호|영업시간 월~토 07:00 ~ 23:00|02-474-0832|
공차 현대천호점|서울 강동구 천호대로 1005 지하2층|영업시간 매일 10:30 ~ 21:00|02-2225-8673|
비급정서|서울 강동구 천중로3길 6 1층 B호|영업시간 월~목 09:00 ~ 19:00|010-2470-5908|
더벤티 둔촌동역점|서울 강동구 양재대로89길 13 1층|영업시간 매일 08:00 ~ 22:00|02-2135-5100|
메가MGC커피 천호로데오점|서울 강동구 천호대로157길 23||02-475-6969|
커피베이 강동암사역점|서울 강동구 상암로4길 22 1층||02-441-0620|
이이엘|서울 강동구 가래여울길 10||02-481-2000|
메가MGC커피 굽은다리역점|서울 강동구 양재대로 1566 1층||02-441-5919|
제이든 커피 로스터즈|서울 강동구 천호대로219가길 50 1층|||
메가MGC커피 천호초교사거리점|서울 강동구 구천면로 305 덕송빌딩 1층|영업시간 월~금 08:00 ~ 23:00|02-470-0831|
이디야커피 암사3동점|서울 강동구 고덕로 140 프라이어팰리스상가 1층 101호|영업시간 매일 08:00 ~ 22:00|02-492-1808|
메가MGC커피 강동역점|서울 강동구 천호대로 1107 강동역SK허브 1층 101-1호||02-477-1803|
바리스타곰|서울 강동구 상일로5길 11 1층|영업시간 월~금 10:00 ~ 21:00|02-429-2052|
카페인중독 강동점|서울 강동구 양재대로 1532 영남빌딩 1층 102호|영업시간 매일 11:00 ~ 24:00|070-7537-0221|
다락쿠키|서울 강동구 양재대로124길 65 1층|영업시간 월~토 08:00 ~ 18:00|010-3379-2630|
이디야커피 올림픽북문점|서울 강동구 성안로 7|영업시간 월~금 08:00 ~ 23:00|02-487-4690|
토팡가커피로스터스|서울 강동구 성내로5길 21 1층|영업시간 월~금 08:00 ~ 22:00|02-488-1626|
닛시원두볶는집|서울 강동구 성안로3길 72|영업시간 월~토 08:00 ~ 22:00||
레옹|서울 강동구 양재대로134길 43 염광빌딩 1층|영업시간 월,화,목,금 09:00 ~ 18:00|0507-1337-2309|
이디야커피 강동구청점|서울 강동구 성내로6길 20 청일베르네|영업시간 매일 08:30 ~ 22:00|02-482-9646|
메가MGC커피 고덕래미안점|서울 강동구 아리수로50길 50 1층|영업시간 매일 08:00 ~ 22:00|02-427-8587|
거북이도서관|서울 강동구 구천면로 428 센트로빌 3층 306,307호||02-427-7405|
에르마노키즈카페|서울 강동구 상암로 195||02-428-1253|
제로투식스티커피|서울 강동구 고덕로 40 우전빌딩 1층|화요일|010-6602-8605|
카페밀|서울 강동구 성내로13길 12||02-482-7750|
트윈쿠키|서울 강동구 성내로9길 27 유진빌딩 1층|영업시간 월~토 11:00 ~ 20:00|02-473-6118|
카페오니|서울 강동구 천중로 27-19 1층 101호|영업시간 월,화,목,금,토,일 12:00 ~ 21:00|0507-1487-6360|
율리카페|서울 강동구 성내로10길 9-18 1층||02-473-4882|
공차 명일역점|서울 강동구 구천면로 429|영업시간 매일 10:00 ~ 23:00|02-442-0407|
온담주|서울 강동구 강동대로55길 59 1층|영업시간 월~금 11:00 ~ 19:00|010-5124-2570|
