맛집명|주소|영업시간|전화번호|대표사진주소
스타벅스 신월ICDT점|서울 양천구 남부순환로 430|영업시간 월~금 07:00 ~ 23:00|1522-3232|
14일의설레임|서울 양천구 월정로 20 1층|영업시간 매일 12:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-2602-8292|
할범탕수육 본점|서울 양천구 목동중앙북로 15|영업시간 매일 09:30 ~ 21:00|02-2652-0883|
옥천집|서울 양천구 목동로21길 4|영업시간 매일 11:00 ~ 21:00|02-2695-4554|
은행골 목동점|서울 양천구 목동서로 155|영업시간 매일 11:30 ~ 23:00|02-2646-4988|
고기준 목동점|서울 양천구 오목로 313-7 1,2층|영업시간 매일 11:30 ~ 22:30 · 브레이크타임 매일 14:00 ~ 17:00|02-2646-0007|
원조춘천숯불닭갈비|서울 양천구 신목로 98 1층||02-2648-9288|
스타벅스 신정DT점|서울 양천구 신월로 341|영업시간 매일 07:00 ~ 22:00|1522-3232|
강모집|서울 양천구 목동중앙본로 107|영업시간 화~일 17:00 ~ 24:00|02-6406-7904|
봉스시|서울 양천구 은행정로7길 25|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-2604-3353|
진아구|서울 양천구 신정중앙로 85 로데오프라자 1층 108,109호|매일 11:30 ~ 01:00|02-2696-1049|
포코아|서울 양천구 목동중앙북로24길 23-13 1,2층|영업시간 매일 10:00 ~ 21:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-6403-0016|
소품은돼지|서울 양천구 신월로 133 양천빌딩 1층|영업시간 매일 11:00 ~ 23:00|02-2699-7773|
파티세리소나|서울 양천구 오목로34길 4|영업시간 월,화,목,금,토,일 09:30 ~ 22:00|02-2606-4454|
팔각도 목동점|서울 양천구 목동동로 266-1 금강빌딩 1층|매일 14:00 ~ 01:00|02-6053-8883|
우리분식멸치국수|서울 양천구 오목로 14|매일 10:00 ~ 06:30|02-2691-9014|
서라벌한정식 목동점|서울 양천구 중앙로 322 양천빌딩 2,3,6층|영업시간 매일 12:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-2696-5233|
목동양대창|서울 양천구 오목로46길 32 1층|영업시간 매일 17:00 ~ 24:00|010-5926-1253|
소담촌 신월점|서울 양천구 신월로 155 흥인하이젠 2층|영업시간 매일 11:00 ~ 22:00|02-2691-0770|
안동돼지갈비|서울 양천구 목동중앙북로7가길 43|영업시간 매일 11:30 ~ 23:00|02-2647-8886|
천외천|서울 양천구 등촌로 220 1층 112~120호|둘째,넷째 화요일|02-2061-0321|
대홍훠궈샤브샤브 목동점|서울 양천구 신정중앙로 99|영업시간 월,화,수,금,토,일 12:00 ~ 23:00|070-7576-3749|
금화왕돈까스 신월점|서울 양천구 화곡로 91 1층|영업시간 매일 11:00 ~ 21:00|02-2635-9992|
목동버거 본점|서울 양천구 중앙로32길 77|영업시간 매일 11:00 ~ 20:30|02-2645-9090|
미러볼밥술상|서울 양천구 신월로 312-1 1층|영업시간 화~목 17:00 ~ 00:00|010-9188-8923|
은행나무집|서울 양천구 중앙로34가길 8|영업시간 매일 11:00 ~ 22:00|02-2062-0777|
우장창창 목동본점|서울 양천구 목동중앙서로1길 17|매일 16:00 ~ 02:00|02-2645-9591|
김선장참치|서울 양천구 신정중앙로 99||010-4622-7532|
금강호민물장어 신월본점|서울 양천구 남부순환로 431|영업시간 매일 11:00 ~ 24:00|02-2602-0592|
창고43 목동점|서울 양천구 목동서로 159-1 CBS빌딩 2층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 14:00 ~ 17:30|02-2653-0043|
스시경|서울 양천구 목동중앙북로7가길 10|영업시간 월~토 11:30 ~ 23:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-2062-0677|
진미 즉석해물야채떡볶이|서울 양천구 목동로19길 6|영업시간 매일 09:30 ~ 22:30|02-2645-5222|
신월당|서울 양천구 남부순환로58길 31 B1|월,화요일|010-8964-0370|
주문진횟집|서울 양천구 오목로 313-6 1층|영업시간 매일 11:30 ~ 23:00|02-2645-4344|
하니앤손스|서울 양천구 신목로2길 68 오목빌딩 1층 107호|영업시간 화~일 11:00 ~ 21:00|02-2651-8989|
명가들깨칼국수 본점|서울 양천구 은행정로 12|영업시간 화~일 10:00 ~ 22:00|02-2653-3070|
나폴레옹과자점 목동점|서울 양천구 목동동로 401 부영그린타운2차 1층 114호|영업시간 매일 09:00 ~ 21:00|02-2649-6644|
남춘네숯불닭갈비 염창직영점|서울 양천구 목동중앙북로 100 1층|영업시간 매일 16:00 ~ 24:00|02-2645-2668|
해촌샤브칼국수 목동직영점|서울 양천구 목동중앙북로 65|영업시간 매일 10:00 ~ 22:00|02-2644-9114|
해몽|서울 양천구 오목로 345 슬로우스퀘어 1층 116호|매일 11:00 ~ 01:00||
한옥안동국시|서울 양천구 목동서로 213|영업시간 월~금 10:30 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 17:00|02-2646-2648|
목동찹쌀호떡|서울 양천구 중앙로32길 61|||
갓포 쿠마카세|서울 양천구 목동동로 228-12|매일 16:30 ~ 01:00|02-333-3376|
목동평양면옥|서울 양천구 목동서로 57|영업시간 월~금 11:00 ~ 21:00|02-2644-7743|
맥도날드 양천구청DT점|서울 양천구 목동동로 71|매일 07:00 ~ 01:00|070-7017-0536|
대복 2호직영점|서울 양천구 오목로 276 2층|영업시간 월~토 11:30 ~ 22:00|02-2643-9595|
만나한정식|서울 양천구 목동서로 155 파라곤상가 지하1층 25호||02-2652-2714|
라무진 목동역점|서울 양천구 신정중앙로 88 1층|영업시간 월~토 16:00 ~ 23:00|02-2604-6199|
동호철판낙지|서울 양천구 신월로15길 12||02-2605-9876|
경복궁 목동점|서울 양천구 목동동로 189 삼성쉐르빌1 지하1층|영업시간 매일 11:30 ~ 22:00|02-2655-1600|
금성수제돈까스백반|서울 양천구 신목로5길 3|영업시간 매일 11:00 ~ 20:30 · 브레이크타임 매일 15:00 ~ 16:30|02-2653-2630|
맥도날드 신월DT점|서울 양천구 남부순환로 404|매일 00:00 ~ 24:00|070-7017-6853|
양천기사식당|서울 양천구 신월로 200 1층|영업시간 월~토 06:10 ~ 21:20|02-2694-5732|
해월손만두|서울 양천구 신월로 383 법조타운 1층 106,107호|영업시간 월~토 11:00 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 16:30|02-2696-2459|
평미가|서울 양천구 목동동로10길 16|영업시간 매일 11:00 ~ 22:00|02-2644-0721|
숲속도토리마을|서울 양천구 중앙로25길 46|영업시간 월~토 11:00 ~ 15:00|02-2697-7210|
스시범|서울 양천구 은행정로 13 성광빌딩 1층|영업시간 매일 11:00 ~ 22:30 · 브레이크타임 월~금 15:30 ~ 17:00|02-2062-1770|
홍봉자치즈굴림만두 목동본점|서울 양천구 신정중앙로 72 1층|영업시간 월~토 11:00 ~ 21:00|02-2643-2335|
가랑삼계탕|서울 양천구 목동로 210 타운빌딩 2층|영업시간 매일 10:30 ~ 21:30 · 브레이크타임 매일 15:00 ~ 16:30|02-2647-1373|
고기요리왕|서울 양천구 중앙로34길 15 1층|매일 15:00 ~ 01:00|02-2644-9292|
엉짱윤치킨|서울 양천구 목동동로 177 삼성쉐르빌2차 상가동 1층 101호||02-2061-9982|
신홍굴이짬뽕|서울 양천구 월정로 21|영업시간 매일 11:00 ~ 22:00|02-2693-9000|
우직 서울 목동본점|서울 양천구 목동중앙본로29길 6 1층|영업시간 월~금 17:00 ~ 22:00|02-6449-0257|
임꺽정부대찌개 오목본점|서울 양천구 목동동로12길 27|영업시간 화~토 11:00 ~ 21:00 · 브레이크타임 화~토 16:00 ~ 17:00|02-2645-8252|
맥도날드 목동점|서울 양천구 목동로 221|매일 00:00 ~ 24:00|070-7017-0444|
헬로방방 목동점|서울 양천구 신월로 387 유앤미법조빌딩 지하1층|영업시간 매일 10:00 ~ 20:00|02-2696-8034|
라고파스타|서울 양천구 목동동로 293 현대41타워 1층|영업시간 매일 11:50 ~ 21:30|02-2168-2331|
퍼블릭맨션|서울 양천구 등촌로 154 1층|영업시간 매일 09:00 ~ 22:00|02-2654-6695|
패닉이스케이프 목동지점|서울 양천구 신정중앙로 96 4층|영업시간 월~금 15:00 ~ 23:00|02-6408-5044|
가정경양|서울 양천구 목동동로 437 드림네스트 1층 101호|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 월~금 15:00 ~ 16:30|02-2649-2458|
스시벅|서울 양천구 목동동로 256 1층|영업시간 월~토 11:00 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-2062-1121|
목동우대갈비|서울 양천구 공항대로 624 지층|영업시간 매일 10:30 ~ 22:30|02-6104-9292|
개성집|서울 양천구 목동중앙서로 48|영업시간 매일 12:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-2642-5695|
옛날빈대떡|서울 양천구 공항대로 634 1층|영업시간 월~토 15:00 ~ 00:30|02-2646-4292|
브런치빈 목동점|서울 양천구 목동동로 233-3 삼성화재서비스빌딩 1층 102호|영업시간 매일 09:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 16:30|02-2648-8001|
아재식당|서울 양천구 목동동로10길 12-24 목동주택 1층|영업시간 월~토 11:00 ~ 21:00|02-2653-1224|
족발신선생 목동점|서울 양천구 신정중앙로 98 1층|매일 16:30 ~ 03:00|02-2692-9225|
대합탕수제비|서울 양천구 목동동로 350 목동아파트 5단지 B상가|월~토 18:00 ~ 04:00|02-2062-2888|
광양불고기|서울 양천구 남부순환로 531|영업시간 매일 10:00 ~ 22:00|02-2697-9999|
상도연탄갈비|서울 양천구 신목로 100-2|영업시간 매일 12:00 ~ 24:00|02-2062-8676|
대박곱창 신정점|서울 양천구 신월로 340|영업시간 매일 15:00 ~ 00:30|02-2651-0852|
카페꼬숩|서울 양천구 신목로4길 1|영업시간 월~토 11:00 ~ 22:00|02-2653-2249|
돼지와 물고기|서울 양천구 중앙로43길 21 1층|영업시간 매일 11:00 ~ 24:00|02-2603-7228|
염창회마차|서울 양천구 공항대로 626|영업시간 매일 11:00 ~ 23:00|02-2646-7825|
스타벅스 오목교역점|서울 양천구 오목로 354|영업시간 월~토 07:00 ~ 21:30|1522-3232|
맥도날드 파리공원점|서울 양천구 목동서로 45|영업시간 매일 07:00 ~ 24:00|070-7209-1597|
가이오국수 목동점|서울 양천구 목동중앙북로 33|영업시간 월~토 11:00 ~ 21:00|02-2655-0925|
설악산칡냉면 본점|서울 양천구 목동중앙남로3가길 59||02-2645-8985|
아모르버터|서울 양천구 오목로48길 20-1 1층|영업시간 화~토 10:00 ~ 07:00|02-2601-9739|
마장동김씨 신정네거리역점|서울 양천구 중앙로34길 17 1층|월~토 16:00 ~ 01:00||
빕스 프리미어 목동41타워점|서울 양천구 목동동로 293 41층|영업시간 매일 10:30 ~ 22:00|02-2645-1997|
화덕 생선구이 굽자|서울 양천구 남부순환로70길 22 1층|영업시간 월~금 11:00 ~ 21:30|02-2692-9966|
만춘원|서울 양천구 은행정로18길 10|영업시간 매일 11:00 ~ 21:00|02-2699-2281|
어촌마을|서울 양천구 오목로 58|영업시간 매일 11:00 ~ 22:00|02-2690-8658|
크래프트한스 오목교점|서울 양천구 오목로 329-2 1층|월,화 16:00 ~ 02:00|02-2061-0515|
아리수|서울 양천구 목동서로 213|영업시간 월~토 11:30 ~ 21:30|02-2646-2800|
장터참숯무한리필 신정점|서울 양천구 오목로 180|영업시간 월~금 16:00 ~ 23:00|02-2691-9285|
해천양꼬치구이점|서울 양천구 중앙로34길 29|월~금 12:00 ~ 03:00|02-2648-6779|
애슐리퀸즈 목동행복한백화점점|서울 양천구 목동동로 309 5층|영업시간 매일 11:00 ~ 21:00|0507-1418-2999|
소플러스 신월점|서울 양천구 화곡로 64 1층|영업시간 매일 11:00 ~ 22:00|02-2696-9277|
교담집 목동본점|서울 양천구 목동동로 260 양지타운 2층 201호|영업시간 월~금 16:00 ~ 23:00|02-2654-9396|
범생이포차 신월본점|서울 양천구 화곡로13길 7 1층|영업시간 매일 15:00 ~ 24:00|02-2607-0389|
도쿄빙수 오목교역점|서울 양천구 오목로 328 1층|영업시간 매일 11:00 ~ 23:00|02-2644-6568|
맥도날드 신월남부DT점|서울 양천구 남부순환로 553|영업시간 매일 07:00 ~ 23:00|070-7017-6917|
서정숯불갈비|서울 양천구 목동중앙로1길 11||02-2653-3555|
미스차이나|서울 양천구 월정로 65|영업시간 매일 11:00 ~ 22:00|02-2695-5669|
바다가요리한찜 신월본점|서울 양천구 화곡로 64 1층|영업시간 매일 11:00 ~ 22:30|02-2602-2638|
달다랗다|서울 양천구 은행정로6길 22 남부빌딩 1층 102호|월,화요일|010-2062-3201|
억조1978|서울 양천구 목동동로10길 24 2층|영업시간 매일 11:00 ~ 22:30|02-2652-1818|
이모네별난곱창|서울 양천구 신월로10길 8|매일 15:00 ~ 01:00|02-2605-1084|
블루밀|서울 양천구 목동중앙본로 106 1층|영업시간 월~토 10:00 ~ 22:00|02-2061-4567|
계수나무향한식뷔페|서울 양천구 목동중앙북로 27 부강빌딩 지하1층|영업시간 월~토 11:00 ~ 20:00|02-2643-8833|
홍두깨손칼국수|서울 양천구 남부순환로 589|영업시간 매일 10:30 ~ 21:00||
시골식당|서울 양천구 중앙로36길 22-9|영업시간 매일 10:30 ~ 22:00|02-2653-1193|
이름없는파스타 목동역점|서울 양천구 목동로21길 2 1층|영업시간 화~일 11:30 ~ 21:20 · 브레이크타임 화~일 15:00 ~ 16:30|070-8830-9171|
힘찬민물장어숯불구이|서울 양천구 중앙로 299 1층|영업시간 매일 10:30 ~ 22:30|02-2675-8226|
스시다마|서울 양천구 오목로 313-8|영업시간 월~토 11:30 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:30|02-2601-0009|
미시락|서울 양천구 목동중앙북로16길 10|영업시간 매일 11:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-2645-5065|
스타벅스 목동역점|서울 양천구 목동로 203|영업시간 월~토 07:30 ~ 21:00|1522-3232|
락앤웍 목동점|서울 양천구 목동동로 233-3 삼성화재서비스빌딩 1층|영업시간 매일 11:30 ~ 22:00|02-2646-9848|
펍피맥 목동역점|서울 양천구 은행정로18길 22|매일 17:00 ~ 02:00|02-6951-2377|
파티세리소나 2호점|서울 양천구 신목로12길 8 1,2층|화,수요일|02-6404-4454|
락원|서울 양천구 목동동로 293 현대41타워 3층 308호|영업시간 매일 11:00 ~ 21:00|02-2645-2238|
스시노미찌|서울 양천구 목동동로 293 현대41타워 1층 133~135호|영업시간 월~금 11:30 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 17:30|02-2647-7070|
목동육간|서울 양천구 목동동로 222-3|영업시간 월~금 11:30 ~ 23:30|02-2644-2633|
매드포갈릭 목동점|서울 양천구 목동동로 233-3 삼성화재서비스빌딩 지하1층|영업시간 매일 11:30 ~ 22:00|02-2061-1191|
사이공문|서울 양천구 목동동로 437|영업시간 월,화,수,목,금,일 11:00 ~ 21:00|02-2644-0244|
샤오롱|서울 양천구 중앙로45길 8-1 1층|영업시간 화~일 11:00 ~ 21:00|02-2693-8898|
유진참치|서울 양천구 오목로 213-1|매일 16:30 ~ 02:00|02-2693-8822|
파리크라상 목동점|서울 양천구 목동동로 293 현대41타워 1층 101~103호|영업시간 매일 07:00 ~ 23:00|02-2168-2566|
72420 목동점|서울 양천구 오목로50길 23 문창오피스텔 101호|영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 16:00|02-2699-5763|
양촌리화로구이|서울 양천구 목동로 234 경원빌딩 1층||02-2062-8592|
명륜진사갈비 신정네거리점|서울 양천구 중앙로 222 1층|영업시간 매일 12:00 ~ 23:00|02-2653-3392|
우곳간|서울 양천구 목동로15길 8 삼천리아파트상가 1층 3호|월~토 17:00 ~ 02:00|070-7778-3113|
상암순대국 기사식당24시 신정점|서울 양천구 신월로 312|매일 00:00 ~ 24:00|070-8924-3404|
용용선생 목동점|서울 양천구 신정중앙로 92 1층|매일 17:00 ~ 02:00||
나폴레옹과자점 양천문화회관점|서울 양천구 목동서로 375 1층|영업시간 매일 10:30 ~ 20:30 · 브레이크타임 매일 13:30 ~ 14:30|02-2655-2133|
징차이짜장 2900원|서울 양천구 신정중앙로 83 1층|영업시간 월~수 11:00 ~ 21:00|02-2608-5949|
신월동곱창|서울 양천구 오목로 39|매일 14:00 ~ 02:00|02-2699-4544|
댓짱돈까스|서울 양천구 목동서로 225|영업시간 매일 11:00 ~ 21:00|02-2652-0102|
라라코스트 행복한백화점목동점|서울 양천구 목동동로 309 5층|영업시간 매일 11:00 ~ 22:00|02-2654-3230|
라멘트럭 목동점|서울 양천구 오목로54길 9 수정빌딩 1층 101호|영업시간 매일 11:00 ~ 20:30 · 브레이크타임 매일 15:30 ~ 17:00|02-6012-8455|
북경대반점|서울 양천구 오목로48길 2|영업시간 화~일 11:00 ~ 23:00|02-2608-5567|
탱글낙지마당|서울 양천구 등촌로 186 예원빌딩 2층|영업시간 매일 11:00 ~ 22:00|02-2647-2203|
돌쇠감자탕순대국 본점|서울 양천구 공항대로 642|영업시간 매일 10:00 ~ 11:30|02-2646-3457|
스타벅스 신월동DT|서울 양천구 남부순환로 319|영업시간 월~토 07:00 ~ 22:00|1522-3232|
심마니초애삼계탕 본점|서울 양천구 남부순환로 605||02-2604-1345|
오지상노카에루|서울 양천구 신정중앙로 76|영업시간 월~토 18:00 ~ 24:00||
홍가네달마을|서울 양천구 목동중앙본로 80||02-2642-0953|
신정닭발 본점|서울 양천구 중앙로34길 6|월~목 16:00 ~ 02:00|02-2642-9918|
오남매닭갈비|서울 양천구 오목로 42|영업시간 월~토 11:00 ~ 23:30 · 브레이크타임 월~토 15:00 ~ 17:00|02-2601-9158|
새벽집|서울 양천구 목동동로 387 광장빌딩 2차 102호|영업시간 월~토 11:30 ~ 23:00 · 브레이크타임 월~토 15:00 ~ 16:30|02-2649-1235|
서가앤쿡 서울목동점|서울 양천구 오목로 286 2층|영업시간 매일 11:00 ~ 22:30|02-2647-2006|
사또춘천숯불닭갈비|서울 양천구 신정중앙로 74|매일 16:00 ~ 01:00||
카페올리|서울 양천구 오목로4길 15 1층|영업시간 화~일 10:00 ~ 21:00||
어가촌|서울 양천구 목동중앙북로 86|영업시간 매일 10:00 ~ 23:00|02-2644-4999|
채영진의명품생고기무한리필 신정네거리점|서울 양천구 중앙로 267 1층|영업시간 매일 10:00 ~ 22:30|02-2603-1737|
이키이키|서울 양천구 목동동로14길 10 1층|영업시간 화~일 11:30 ~ 21:00 · 브레이크타임 화~일 15:00 ~ 17:00|070-4759-0736|
초이노미|서울 양천구 목동중앙북로 81|영업시간 월~목 17:30 ~ 00:00|02-2651-1682|
기가스시|서울 양천구 등촌로 178 1층|영업시간 매일 11:30 ~ 22:30 · 브레이크타임 매일 15:00 ~ 17:00|02-2646-4346|
주막해물촌|서울 양천구 목동중앙서로1길 16 케이빌딩 1층|영업시간 월~금 11:00 ~ 24:00|02-2643-2295|
스타벅스 목동8단지점|서울 양천구 목동서로 299|영업시간 매일 07:00 ~ 21:00|1522-3232|
동해진미 목동본점|서울 양천구 목동중앙북로 89-6|영업시간 매일 11:30 ~ 23:00|02-2648-0602|
카페스페이스530|서울 양천구 목동중앙본로 122 1, 2층|영업시간 월~금 10:00 ~ 24:00||
홍두깨손칼국수|서울 양천구 곰달래로13길 2 1층|||
망향비빔국수 양천점|서울 양천구 신월로 344 1층|영업시간 매일 11:00 ~ 21:30|02-2652-3575|
비엔나커피하우스 목동7단지점|서울 양천구 목동서로 211 1층|영업시간 매일 07:00 ~ 24:00|02-2655-1683|
백년초버섯칼국수|서울 양천구 목동중앙로 45|영업시간 매일 10:30 ~ 22:00|02-2652-2239|
중화요리온|서울 양천구 공항대로 630 1층|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 월~금 14:30 ~ 16:30|02-2645-0688|
스타벅스 목동10단지점|서울 양천구 목동서로 401|영업시간 매일 07:00 ~ 21:00||
내사랑돈까스|서울 양천구 목동중앙북로16길 6|영업시간 월~토 11:00 ~ 21:30 · 브레이크타임 월~토 15:00 ~ 17:00|02-2645-5989|
본가가마솥설렁탕 목동점|서울 양천구 신목로 88|영업시간 월~금 08:00 ~ 22:00|02-2654-3410|
승아복집|서울 양천구 등촌로 118 1층|영업시간 매일 11:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-2654-1178|
뉴욕야시장 오목교점|서울 양천구 오목로 337 2층|매일 16:00 ~ 03:00|02-2651-1104|
고양이부엌 목동점|서울 양천구 목동동로 233-1 현대드림타워 1층 102호|영업시간 매일 11:00 ~ 21:30|02-2642-5636|
종가댁마늘곱창|서울 양천구 오목로 213-1 1층|매일 16:00 ~ 01:00|02-2065-8292|
일도씨닭갈비 목동점|서울 양천구 목동동로 293 현대41타워 3층|영업시간 매일 11:00 ~ 22:00|02-2655-0709|
굽네치킨 염창역점|서울 양천구 공항대로 644 2층|영업시간 매일 12:00 ~ 21:00|02-2648-9294|
