맛집명|주소|영업시간|전화번호|대표사진주소
딥|서울 금천구 범안로 1249 1층|월~토 18:00 ~ 02:00||
종로계림 닭도리탕원조 가산디지털단지점|서울 금천구 가산디지털1로 142 가산 더스카이밸리 1차 2층 228,229호|영업시간 월~금 11:00 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 16:30|02-2067-0093|
풍년갈비|서울 금천구 디지털로12길 33|영업시간 매일 11:00 ~ 23:00|02-867-6515|
떡볶이랑걸레만두랑|서울 금천구 시흥대로58길 13|영업시간 화~일 11:00 ~ 22:00||
로|서울 금천구 디지털로9길 47 한신IT타워 2차 1층 103호|영업시간 월~금 11:30 ~ 21:30 · 브레이크타임 월~금 14:00 ~ 17:00||
옛날닭꼬치사골부대찌개|서울 금천구 벚꽃로 212|영업시간 월~금 10:00 ~ 24:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-858-1966|
스튜디오레이크|서울 금천구 디지털로 210 지하1층|영업시간 월,화,수,목,토 18:00 ~ 24:00|0507-1308-9864|
도넛인사이드도넛|서울 금천구 시흥대로141길 81 1층|영업시간 월~목 12:00 ~ 22:00|02-838-3951|
암소한마리 본점|서울 금천구 시흥대로 371|영업시간 매일 10:30 ~ 24:00|02-804-0068|
초가집부뚜막청국장 독산점|서울 금천구 독산로 242|영업시간 매일 09:00 ~ 22:00|02-839-7828|
냥카페묘연|서울 금천구 시흥대로 149 2층 201호|영업시간 화~일 11:00 ~ 20:00|070-4048-0948|
조개가득 가산본점|서울 금천구 가산디지털2로 142-21|영업시간 매일 10:00 ~ 23:00|02-869-5939|
금천가든|서울 금천구 시흥대로124길 6|영업시간 매일 11:00 ~ 23:00|02-837-7300|
만두라|서울 금천구 시흥대로 97 BB53호|영업시간 월~금 11:00 ~ 19:30 · 브레이크타임 월~금 16:00 ~ 17:00|02-809-8338|
이유 본점|서울 금천구 가산디지털1로 83 파트너스타워 1층|영업시간 월~금 11:30 ~ 21:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-830-3381|
제주탐하리|서울 금천구 가산로9길 12-8 1층|영업시간 월~토 16:00 ~ 24:00|02-865-9233|
스타벅스 금천독산점|서울 금천구 두산로 70 남서울현대지식산업센터 T로비층 108호|영업시간 월~금 07:00 ~ 21:00|1522-3232|
이화순대국|서울 금천구 시흥대로 237-12|영업시간 매일 10:00 ~ 21:00||
화로구이|서울 금천구 범안로 1200 1,2층|매일 00:00 ~ 24:00|02-894-8592|
통영해물가 가산2호점|서울 금천구 벚꽃로46길 1-5|영업시간 매일 11:00 ~ 23:00|02-852-8378|
우리집 순대국|서울 금천구 금하로 650|매일 00:00 ~ 24:00|02-802-6179|
텐마루 가산점|서울 금천구 디지털로12길 21 2층|월~토 18:00 ~ 03:00|02-857-0199|
삼은식당|서울 금천구 범안로21길 17 2층||02-807-1587|
본가집가마솥설렁탕 금천구청본점|서울 금천구 시흥대로 269 1층|영업시간 매일 10:00 ~ 22:00|02-804-1175|
청보리한우|서울 금천구 가산로 49||02-3281-8592|
스시초이|서울 금천구 가산디지털1로 171 SK V1센터 2층|영업시간 월~토 11:30 ~ 22:00 · 브레이크타임 월~토 14:30 ~ 17:30|02-861-5519|
실비순대국|서울 금천구 범안로 1207|영업시간 매일 08:00 ~ 20:30|02-804-8856|
삼숙이갈비 가산디지털본점|서울 금천구 벚꽃로 308|매일 11:00 ~ 05:00|02-864-8588|
버거킹 가산디지털점|서울 금천구 가산디지털1로 168 우림라이온스밸리 A동|영업시간 매일 09:00 ~ 22:00|02-853-0332|
미요리포차|서울 금천구 시흥대로123길 38 1층|월~목 17:00 ~ 01:00|02-837-8096|
키주파크 독산점|서울 금천구 벚꽃로6길 21 5층,6층|영업시간 매일 10:30 ~ 20:00|02-804-2145|
서대문김치찜|서울 금천구 두산로 70 현대지식산업센터 TL 136호|영업시간 월~토 11:00 ~ 23:00|02-2104-6656|
천지회관|서울 금천구 가산디지털1로 24|영업시간 월~금 11:00 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-867-1007|
생고기한상|서울 금천구 시흥대로 86|영업시간 매일 11:00 ~ 22:00 · 브레이크타임 매일 14:00 ~ 17:00|02-805-1101|
다도해수산|서울 금천구 남부순환로108길 27 1층||02-2688-5188|
총각네부추곱창 독산동본점|서울 금천구 독산로75길 40|월,화,수,목,일 16:00 ~ 02:00|02-830-3137|
고기싸롱 가산점|서울 금천구 가산로 143|영업시간 매일 11:30 ~ 24:00|02-862-1202|
스타벅스 금천시흥점|서울 금천구 시흥대로 164|영업시간 월~토 08:00 ~ 21:00|1522-3232|
팔람까오|서울 금천구 서부샛길 606 2층|영업시간 월~금 11:00 ~ 21:00 · 브레이크타임 월~금 15:00 ~ 17:00||
스타벅스 독산사거리점|서울 금천구 시흥대로 426|영업시간 월~금 08:00 ~ 21:00|1522-3232|
실크로드중화요리|서울 금천구 가산로 147-5|영업시간 매일 11:00 ~ 22:00|02-856-3949|
협진식당 5호점|서울 금천구 범안로21길 17|영업시간 매일 10:30 ~ 22:30|02-805-3403|
맥도날드 가산비지니스센터점|서울 금천구 가산디지털1로 165 1층|영업시간 월~금 07:00 ~ 22:00|070-7017-4433|
카페로드|서울 금천구 범안로 1152 독산빌딩 2층|영업시간 월~금 10:00 ~ 20:00|010-4946-8871|
로운 롯데마트 금천점|서울 금천구 시흥대로 291 금천롯데캐슬골드파크3차 지하1층|영업시간 매일 11:30 ~ 20:30 · 브레이크타임 월~금 15:00 ~ 17:00|02-6339-2017|
태영생막창 독산점|서울 금천구 벚꽃로6길 3 금천이랜드해가든아파트 상가 1층|영업시간 매일 14:30 ~ 24:00|02-806-3737|
스타벅스 가산디지털점|서울 금천구 가산디지털1로 168 우림라이온스벨리 B동 1층|영업시간 월~금 07:00 ~ 21:00|1522-3232|
삼대족발 금천점|서울 금천구 시흥대로 196 1층|영업시간 매일 11:30 ~ 24:00|02-808-7255|
신미경정통춘천닭갈비 독산직영점|서울 금천구 독산로50길 11|영업시간 매일 11:00 ~ 23:00|02-896-5222|
왕래성|서울 금천구 가산로 8 1층||02-6404-5557|
우리소양평해장국 본점|서울 금천구 범안로 1244|매일 00:00 ~ 24:00|02-893-5559|
맥도날드 가산디지털점|서울 금천구 벚꽃로 298 대륭포스트6차 1층|영업시간 매일 08:00 ~ 24:00|070-7017-2448|
탐나종합어시장 시흥사거리점|서울 금천구 금하로 636 1층||02-895-7722|
어부네 시흥본점|서울 금천구 시흥대로50길 12-6 1층|영업시간 매일 10:00 ~ 22:00|02-808-4567|
뽀로로파크 롯데빅마켓 금천점|서울 금천구 두산로 71|영업시간 매일 10:00 ~ 20:00|02-855-4173|
어물전 금천점|서울 금천구 시흥대로152길 11-43 삼부르네상스 1층|||
영향|서울 금천구 남부순환로108길 7|월,화요일|070-7717-7653|
스타벅스 금천구청역점|서울 금천구 시흥대로73길 67 엠타워 112~115호|영업시간 월~금 07:00 ~ 21:00|1522-3232|
모나드커피로스터스|서울 금천구 금하로24길 5 1층|영업시간 매일 09:00 ~ 21:00|010-7516-0892|
흥부전놀부전|서울 금천구 남부순환로108길 27|월~토 17:00 ~ 02:00|02-853-9926|
청정우시장 독산점|서울 금천구 독산로 235 1층|||
동산미|서울 금천구 가산디지털2로 138-1|영업시간 월~금 11:30 ~ 22:30|02-862-1944|
스타벅스 가산디지털단지역점|서울 금천구 벚꽃로 298|영업시간 월~금 07:00 ~ 21:00|1522-3232|
하나스시|서울 금천구 디지털로9길 68 대륭포스트타워5차 119호|영업시간 매일 11:00 ~ 22:00|02-2624-3377|
종가대박집 금천점|서울 금천구 시흥대로 155||02-809-9877|
곱창나라|서울 금천구 가산로 144 1층 44호|||
온초점|서울 금천구 남부순환로124길 17|영업시간 화~일 11:00 ~ 20:00||
강셰프양꼬치|서울 금천구 벚꽃로38길 32-63|매일 13:00 ~ 03:00|010-3901-0666|
빠촉삼겹살|서울 금천구 시흥대로58길 13 1층|매일 11:00 ~ 01:00|02-803-9253|
정가네촌감자탕|서울 금천구 독산로 46||02-808-4332|
명륜진사갈비 서울독산점|서울 금천구 시흥대로 447|영업시간 매일 12:00 ~ 23:00|02-854-0031|
분짜하노이 금천롯데캐슬점|서울 금천구 시흥대로 291 금천롯데캐슬골드파크3차 310동 2층 217호|영업시간 매일 11:00 ~ 22:00|02-805-4102|
미가양꼬치|서울 금천구 벚꽃로42길 5|월~금 13:00 ~ 01:00|02-837-3003|
칭티엔|서울 금천구 디지털로9길 46 드림타워7차 2층|영업시간 월~토 11:00 ~ 22:30|02-869-3456|
작은주방|서울 금천구 시흥대로63길 3 2층|영업시간 화~토 18:00 ~ 00:00|070-7730-1078|
야시장|서울 금천구 벚꽃로 309||02-862-8967|
퐁퐁플라워 가산센터|서울 금천구 벚꽃로 278 롯데아울렛 3층|영업시간 월~금 11:00 ~ 20:00|02-444-2080|
태양부양꼬치|서울 금천구 은행나무로 51 2층|매일 12:00 ~ 01:00|02-808-8368|
써브웨이 가산디지털단지점|서울 금천구 가산디지털1로 165 가산비지니스센터 102호|영업시간 매일 08:00 ~ 23:00|02-1544-1852|
빅터스버거|서울 금천구 시흥대로 291 금천롯데캐슬골드파크3차 상가 1층 126호|영업시간 화~일 11:00 ~ 21:30|02-803-5668|
상아탑분식|서울 금천구 금하로29길 3|영업시간 월~금 10:00 ~ 20:30|02-804-1517|
한국수 독산역점|서울 금천구 가산디지털1로 5|영업시간 월~금 10:00 ~ 22:00|02-2225-8466|
장수삼계탕|서울 금천구 두산로 70 현대지식산업센터 A동 L층 105호|영업시간 월~토 10:00 ~ 21:00|02-2169-2096|
강가네돌솥밥추어탕|서울 금천구 남부순환로 1420|영업시간 매일 10:00 ~ 22:30|02-867-8887|
소명생고기|서울 금천구 시흥대로 264|영업시간 매일 08:00 ~ 24:00|02-893-3233|
채선당 샤브샤브&한우구이 금천구청점|서울 금천구 시흥대로 277||02-856-5008|
버거킹 가산이앤씨7점|서울 금천구 디지털로9길 46 이앤씨드림타워7차 101호|영업시간 매일 09:00 ~ 22:00|070-7438-8601|
불불|서울 금천구 범안로 1240|영업시간 화~토 18:00 ~ 02:00||
명가네삼겹살|서울 금천구 가산디지털1로 186 제이플라츠 지하1층 B112호||02-2028-5588|
롯데빅마켓 금천점 푸드코트|서울 금천구 두산로 71 2층||02-809-2500|
펍피맥 가산디지털점|서울 금천구 벚꽃로 298 대륭포스트타워6차 124호|영업시간 월~금 17:00 ~ 24:00|02-2088-2054|
남문만두칼국수|서울 금천구 시흥대로 434|영업시간 월~토 10:00 ~ 19:00|02-856-9987|
탁초밥|서울 금천구 독산로74길 16|영업시간 매일 10:00 ~ 23:00|02-867-4186|
프랑세즈과자점|서울 금천구 남부순환로 1392|영업시간 매일 07:00 ~ 24:00||
속초오징어어시장 석수역점|서울 금천구 시흥대로 6||02-6494-0070|
송주불냉면 독산본점|서울 금천구 시흥대로138길 29|영업시간 매일 11:00 ~ 20:00|02-863-1670|
탐나종합어시장 독산2동점|서울 금천구 독산로 195 1층|매일 12:00 ~ 03:00|02-893-0284|
미스터찜 본점|서울 금천구 가산디지털1로 168 우림라이온스밸리 A동 2층 217호|영업시간 월~금 11:00 ~ 23:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-2026-0234|
할리스 가산디지털단지점|서울 금천구 가산디지털1로 186 제이플라츠 1층|영업시간 월~금 07:00 ~ 22:00|02-2028-7111|
팬더마라|서울 금천구 가산디지털1로 181 가산더블유센터 1층 114호|영업시간 매일 10:00 ~ 22:00|02-6281-6868|
김상현참치|서울 금천구 시흥대로 231 3층|월~토 16:00 ~ 02:00|02-891-9200|
강촌식당 독산점|서울 금천구 두산로 70 현대지식산업센터 107호|영업시간 매일 11:00 ~ 23:00|02-2169-2830|
오치생참치|서울 금천구 가산디지털1로 128 STX-V타워 지하 1층 B134호||02-811-3179|
한우마당 가산점|서울 금천구 벚꽃로 298 대륭포스트타워6차 지하1층 109호|영업시간 매일 11:00 ~ 22:00 · 브레이크타임 월~금 14:00 ~ 16:00|02-856-6555|
모두국밥 독산점|서울 금천구 시흥대로123길 7|매일 00:00 ~ 24:00|02-858-4969|
502커피로스터스|서울 금천구 가산디지털1로 159-20 흥영물산 1층|영업시간 월~금 09:00 ~ 18:00|070-4128-4289|
카페구움|서울 금천구 시흥대로 315 금천마르쉐도르 2층 212호|영업시간 화~일 09:30 ~ 19:00|010-6805-9281|
남도상차림|서울 금천구 시흥대로92길 4|영업시간 매일 11:00 ~ 22:00|02-802-8286|
오와스시 금천점|서울 금천구 시흥대로 152||02-807-5116|
투썸플레이스 가산디지털점|서울 금천구 가산디지털1로 186 제이플라츠 1층 106,106-1호|영업시간 월~금 07:00 ~ 23:30|02-866-9308|
복숭아꽃살구꽃|서울 금천구 벚꽃로38길 32-53|매일 17:00 ~ 02:00|02-858-7166|
은행나무갈매기 본점|서울 금천구 금하로 678|영업시간 매일 12:00 ~ 23:00|02-894-8999|
스시옥 본점|서울 금천구 시흥대로 399 씨티렉스 1층 108호|영업시간 매일 11:30 ~ 23:30 · 브레이크타임 월~금 15:30 ~ 17:00|02-806-7877|
노브랜드버거 가산디지털단지점|서울 금천구 벚꽃로 286 삼성리더스타워 1층 109호|영업시간 매일 10:00 ~ 22:00|02-837-0160|
스타벅스 독산역점|서울 금천구 가산디지털1로 16|영업시간 월~금 07:00 ~ 21:00|1522-3232|
황금맛족발|서울 금천구 독산로75길 27 1층|매일 15:00 ~ 05:00|02-868-2328|
누리한방삼계탕|서울 금천구 가산디지털1로 186 제이플라츠 지하1층 118-3호|영업시간 월~금 10:50 ~ 22:00|02-2028-5599|
KFC 독산동점|서울 금천구 독산로 197|영업시간 매일 12:00 ~ 22:00|02-802-6232|
돈유창|서울 금천구 독산로 188 1층|매일 14:00 ~ 02:00|02-802-0233|
차림|서울 금천구 가산디지털1로 131 BYC하이시티 C동 지하1층|영업시간 월~금 10:00 ~ 22:00 · 브레이크타임 월~금 14:30 ~ 17:00|02-6947-4997|
햇빛촌순대국|서울 금천구 벚꽃로38길 32-39 1층|영업시간 월~금 10:00 ~ 22:00|02-865-3315|
산들애밥상|서울 금천구 독산로 178-1||02-802-4535|
춘천대나무닭갈비|서울 금천구 가산로 53|영업시간 매일 12:00 ~ 24:00|02-862-0825|
우뺑|서울 금천구 벚꽃로56길 182 램킨푸르지오시티 104호|영업시간 화~금 12:00 ~ 20:00||
자작나무카페|서울 금천구 가산로 61 1층|영업시간 월~토 10:00 ~ 22:00|0507-1418-8918|
돈장군주먹고기 시흥1호점|서울 금천구 시흥대로56길 17|월~토 16:00 ~ 02:00|02-891-1126|
스윗밸런스 가산더블유센터점|서울 금천구 가산디지털1로 181 가산더블유센터 1층 118호|영업시간 월~금 08:40 ~ 20:00|02-6281-6329|
해바라기정육식당 독산점|서울 금천구 시흥대로 471 1층|영업시간 매일 11:30 ~ 23:00|02-866-9282|
예원 가산점|서울 금천구 가산디지털1로 145 에이스하이엔드타워3차 203호|영업시간 월~토 11:30 ~ 21:30 · 브레이크타임 월~토 14:30 ~ 17:30|02-2624-0777|
유니콘베이크샵|서울 금천구 시흥대로 268 상아빌딩 A동 103호|영업시간 화~토 11:00 ~ 19:30||
KFC 가산디지털점|서울 금천구 가산디지털1로 186 제이플라츠 1층 110-1호|영업시간 매일 11:00 ~ 21:00|02-861-4503|
은행골|서울 금천구 가산디지털1로 171 2층 201호|영업시간 월~금 11:00 ~ 22:00|02-6264-4988|
스타벅스 가산에스케이점|서울 금천구 가산디지털1로 171|영업시간 월~금 07:00 ~ 22:00|1522-3232|
바르미 샤브샤브n칼국수 마리오점|서울 금천구 벚꽃로 266 마리오아울렛 3관 13층|영업시간 매일 11:00 ~ 22:00|02-2067-2454|
무시칸|서울 금천구 벚꽃로56길 102 1층|||
교촌치킨 가산디지털점|서울 금천구 가산디지털1로 165 가산비지니스센터 2층|영업시간 매일 12:00 ~ 24:00|02-865-0865|
고려왕족발|서울 금천구 벚꽃로38길 29|매일 15:00 ~ 01:00|02-862-8467|
섬마을|서울 금천구 독산로 324 1층||02-839-7959|
스타벅스 가산그레이트점|서울 금천구 디지털로9길 32 갑을 그레이트 밸리 1층|영업시간 월~금 07:00 ~ 19:00|1522-3232|
돼지분식|서울 금천구 가산로9길 20 1층|||
장수갈비|서울 금천구 시흥대로56길 18||02-805-8284|
말뚝곱창 가산본점|서울 금천구 가산디지털1로 168 우림라이온스밸리 A동 2층 224호||02-2026-0108|
파삼쭈삼 시흥점|서울 금천구 시흥대로52길 52 1층||02-893-8353|
혜화동돈까스|서울 금천구 금하로5길 4 가우디캐슬 1층|영업시간 월,화,수,목,금,일 11:00 ~ 22:00|02-387-7816|
투썸플레이스 독산사거리점|서울 금천구 시흥대로 422 금형회관 1층|영업시간 월~금 09:30 ~ 23:00||
써브웨이 독산점|서울 금천구 시흥대로 399 1층 112호|영업시간 매일 08:00 ~ 22:00|02-803-2346|
마피아피자|서울 금천구 가산디지털1로 168 우림라이온스밸리 A동|영업시간 월~금 11:30 ~ 23:30 · 브레이크타임 월~금 14:00 ~ 17:30|02-2026-0026|
부자아줌마 가산본점|서울 금천구 가산디지털1로 83|영업시간 매일 11:00 ~ 23:00|02-839-3381|
서귀포|서울 금천구 가산로 49|매일 00:00 ~ 24:00|02-3281-8592|
하남돼지집 가산디지털역점|서울 금천구 가산디지털1로 186 제이플라츠 지하 1층|영업시간 월~토 17:00 ~ 23:30|02-2028-5151|
제주먹돈 가산점|서울 금천구 두산로5길 61 1층|영업시간 월,화,수,목,금,일 11:00 ~ 23:00|02-868-0198|
양지식당|서울 금천구 시흥대로50길 10 1층|영업시간 매일 14:00 ~ 24:00||
투썸플레이스 시흥사거리점|서울 금천구 시흥대로 228 1층|영업시간 매일 09:00 ~ 23:30|02-893-2388|
종로곱창|서울 금천구 시흥대로70길 33|||
설빙 시흥사거리점|서울 금천구 시흥대로 229 2층|영업시간 매일 11:00 ~ 23:00|0507-1427-7355|
고구려짬뽕10101 서울금천점|서울 금천구 시흥대로52길 7|영업시간 매일 11:00 ~ 21:00|02-892-2880|
BBQ 가산디지털단지점|서울 금천구 디지털로 210 1층|영업시간 매일 11:00 ~ 22:00|02-851-9282|
짚신매운갈비찜 시흥사거리점|서울 금천구 시흥대로56길 9 1층|영업시간 매일 11:30 ~ 00:00|02-805-2248|
시골보쌈바지락칼국수|서울 금천구 시흥대로63길 33|영업시간 월~토 11:00 ~ 22:30 · 브레이크타임 월~토 15:10 ~ 16:40|02-891-1116|
동남집|서울 금천구 가산디지털1로 219 벽산디지털밸리6차 1층|영업시간 월~토 11:00 ~ 22:00 · 브레이크타임 월~토 15:30 ~ 16:30|02-2627-3999|
가산생갈비|서울 금천구 가산로 147-16 1층|영업시간 매일 16:00 ~ 24:00|02-838-5153|
커피베이 가산직영점|서울 금천구 벚꽃로 254 월드메르디앙벤처센터1차 1층|영업시간 월~금 07:30 ~ 21:00|02-859-1157|
장수촌 풍천장어|서울 금천구 벚꽃로46길 1 1,2층|영업시간 매일 11:00 ~ 22:00|02-851-1117|
조개도둑|서울 금천구 시흥대로50길 11 1층|||
아라참치|서울 금천구 가산디지털1로 186 제이플라츠 B126호|영업시간 월~토 11:00 ~ 22:00|02-2028-5551|
명륜진사갈비 석수역점|서울 금천구 시흥대로 10 1층|영업시간 매일 12:00 ~ 23:00|02-807-8253|
푸름상회|서울 금천구 시흥대로52길 18 1층|영업시간 월~토 15:00 ~ 24:00||
스시히또 가산점|서울 금천구 벚꽃로 286 삼성리더스타워 지하1층 114호|영업시간 월~금 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-6953-0105|
투썸플레이스 금천롯데캐슬골드파크점|서울 금천구 벚꽃로 40 근린상가 113동 101호|영업시간 월~금 09:00 ~ 22:00|02-802-1222|
도을생고기집|서울 금천구 가산로9길 12-8|매일 16:30 ~ 03:00|02-839-4451|
오복식당|서울 금천구 금하로 650|매일 00:00 ~ 24:00||
정돈|서울 금천구 시흥대로52길 52|영업시간 월~금 15:00 ~ 24:00|02-6105-0508|
브래드팩토리망캄|서울 금천구 시흥대로 371|영업시간 매일 09:00 ~ 22:00|02-808-9786|
스타벅스 가산브이타워점|서울 금천구 가산디지털1로 128|영업시간 월~금 07:00 ~ 19:00|1522-3232|
쿠모|서울 금천구 가산로 143 101호||02-868-1118|
투썸플레이스 가산하이엔드클래식점|서울 금천구 벚꽃로24길 26 1층|영업시간 월~금 08:00 ~ 21:30|02-2085-0155|
고기싸롱 독산점|서울 금천구 독산로 176|영업시간 매일 11:00 ~ 23:00|02-807-8890|
엄마손춘천닭갈비|서울 금천구 벚꽃로38길 15|영업시간 월,화,금 16:30 ~ 24:00|02-868-3294|
고창민물풍천장어|서울 금천구 시흥대로 237-14||02-803-7610|
와사비|서울 금천구 시흥대로2길 16 금천에이스빌 104동 101호|영업시간 매일 10:00 ~ 22:00|02-896-3038|
한국수 가산디지털역점|서울 금천구 디지털로9길 68 대륭포스트타워5차 1층 107호|영업시간 월~금 11:00 ~ 22:00||
피자헛 가산점|서울 금천구 디지털로 206 1층|영업시간 매일 11:00 ~ 23:00|02-851-3583|
바지락손칼국수|서울 금천구 독산로65길 27|영업시간 월~토 10:30 ~ 20:00|02-809-3491|
명가교동짬뽕 가산디지털점|서울 금천구 디지털로9길 46 이앤씨드림타워7차 지상1층|영업시간 매일 11:00 ~ 21:00|02-6277-8786|
솔향기|서울 금천구 금하로 722|영업시간 매일 11:00 ~ 22:00|02-895-5600|
원조양평서울해장국|서울 금천구 디지털로9길 32|영업시간 매일 10:00 ~ 23:00|02-855-2001|
제주살림|서울 금천구 시흥대로63길 21|영업시간 화~토 11:00 ~ 23:00|02-807-8882|
참숯소갈비살전문점소플러스|서울 금천구 가산로7길 63||02-6053-4500|
투썸플레이스 석수역점|서울 금천구 시흥대로 8 아르스파크 101호|영업시간 매일 08:20 ~ 22:30|02-804-1003|
풍년집정육식당 독산점|서울 금천구 독산로 354|매일 10:00 ~ 06:00|02-837-3131|
망향비빔국수 금천직영점|서울 금천구 가산디지털1로 186 제이플라츠 108호|영업시간 월~토 09:30 ~ 21:00 · 브레이크타임 월~금 16:00 ~ 17:00|02-866-3575|
캐빈즈|서울 금천구 독산로75길 30|월~토 19:00 ~ 02:00||
돼지네 연탄구이|서울 금천구 시흥대로122길 27|영업시간 매일 17:00 ~ 22:00|02-858-1820|
마드레파스타|서울 금천구 시흥대로 399 시티렉스 104호|영업시간 월~토 11:00 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-892-9298|
신선설농탕 독산점|서울 금천구 시흥대로 405 1층|매일 00:00 ~ 24:00|02-851-1900|
정수장|서울 금천구 범안로17길 15|영업시간 매일 10:00 ~ 20:50|02-805-2725|
혜화동돈까스극장 서울가산점|서울 금천구 디지털로12길 37 가산피어니빌 1층 102호|영업시간 월,화,수,목,금,일 11:00 ~ 21:00|02-851-5425|
반포식스 독산점|서울 금천구 두산로 70 현대지식산업센터 A동 102호|영업시간 매일 11:00 ~ 22:00|02-2181-3699|
