카페명|주소|영업시간|전화번호|대표사진주소
콰르텟 사운즈한남점|서울 용산구 대사관로 35 BC동 1층|영업시간 매일 09:00 ~ 21:00|02-794-9009|
스타벅스 신용산역점|서울 용산구 한강대로 95|영업시간 월~금 07:00 ~ 22:00|1522-3232|
드도트|서울 용산구 신흥로2길 78|영업시간 매일 11:00 ~ 22:00|02-794-2419|
모듈러|서울 용산구 소월로2길 13 1층|영업시간 월~금 09:00 ~ 19:00|02-3789-2121|
엔와이84.8|서울 용산구 한강대로 268 2층|월~금 10:00 ~ 23:00||
어퍼콜라보|서울 용산구 독서당로14길 29|매일 11:00 ~ 02:00|02-749-7841|
스타벅스 이태원역점|서울 용산구 이태원로 188|영업시간 월~금 07:30 ~ 22:00|1522-3232|
무자비|서울 용산구 한강대로84길 11-18|매일 12:00 ~ 23:00|02-790-1267|
스타벅스 동빙고점|서울 용산구 장문로 12|영업시간 월~금 07:00 ~ 22:00|1522-3232|
콘하스 한남|서울 용산구 이태원로55나길 22|영업시간 매일 10:00 ~ 22:00|02-790-0792|
스타벅스 용산아이파크몰점|서울 용산구 한강대로23길 55 아이파크몰 서관 6층|영업시간 월,화,일 08:30 ~ 21:00|1522-3232|
스타벅스 서울역동자동점|서울 용산구 한강대로 372 센트레빌 아스테리움 서울 KDB생명타워 1층|영업시간 월~금 07:00 ~ 21:00|1522-3232|
벨루스|서울 용산구 이태원로54길 20 1층 101호|영업시간 월~목 10:00 ~ 22:00|010-3157-8065|
콜렉티보 한남점|서울 용산구 이태원로54길 66|영업시간 월,화,수,목,금,일 12:00 ~ 21:00|02-795-5255|
스타벅스 서울역사점|서울 중구 한강대로 405|영업시간 매일 06:30 ~ 22:00||
다과상사|서울 용산구 백범로 291 1층|영업시간 월~금 07:00 ~ 22:00|02-701-4700|
오랑오랑|서울 용산구 신흥로 95-21|영업시간 매일 11:00 ~ 21:00|02-3789-7007|
폰트커피|서울 용산구 한강대로15길 19-16 1층|영업시간 매일 11:00 ~ 21:00|02-6369-8549|
카토|서울 용산구 한강대로7길 22-7|영업시간 매일 10:00 ~ 21:00|02-6338-7397|
수르기|서울 용산구 이태원로42길 32|월,화,수,목요일|070-8950-0462|
눕카페&피자펍|서울 용산구 신흥로26길 20 해방타워 5층|매일 11:00 ~ 01:00|02-790-0789|
웻커피 한남점|서울 용산구 한남대로27가길 10|영업시간 매일 12:00 ~ 21:00|02-6497-3000|
세르클한남|서울 용산구 이태원로 223-5 유니언타운 4,5층|월,화요일|070-4121-8035|
스타벅스 동부이촌동|서울 용산구 이촌로 198|영업시간 매일 07:00 ~ 21:00|1522-3232|
오리올케이크|서울 용산구 신흥로 95-7|영업시간 월,화,수,목,일 12:00 ~ 21:00|02-318-5212|
올딧세|서울 용산구 한강대로21길 29-16 1층|영업시간 월,화,수,목,일 11:30 ~ 22:00|010-9599-8910|
텐티북스|서울 용산구 이태원로 4 1~3층|영업시간 매일 10:00 ~ 22:00|02-504-0860|
스타벅스 한남동R|서울 용산구 독서당로 94|영업시간 월~목 07:00 ~ 21:00|1522-3232|
스노잉카페 경리단길점|서울 용산구 녹사평대로46길 29 1층|월요일|010-4006-0971|
보마켓 경리단점|서울 용산구 녹사평대로 286|영업시간 매일 10:00 ~ 20:00|02-792-3380|
선데이아보|서울 용산구 회나무로13길 52-43 지하1층|영업시간 월,수,목,금 10:00 ~ 20:00||
엔다이브한남|서울 용산구 이태원로54길 52-2 1층|영업시간 매일 12:00 ~ 22:00|02-794-3334|
어반플랜트 서빙고|서울 용산구 서빙고로59길 7-4|영업시간 매일 11:00 ~ 21:00|070-4192-0936|
아우프글렛 한남점|서울 용산구 이태원로54가길 20|영업시간 매일 12:00 ~ 21:00||
케르반카페|서울 용산구 우사단로10길 17 1층|매일 07:00 ~ 23:00||
한남라메종|서울 용산구 한남대로20길 51|매일 11:00 ~ 22:30||
오설록티하우스 오설록1979|서울 용산구 한강대로 100 아모레퍼시픽빌딩 1층|영업시간 월~금 10:00 ~ 19:00|070-5172-1171|
로우커피한남|서울 용산구 이태원로54길 26 지하 1층|||
문랜딩|서울 용산구 장문로17길 3 1층|월,화요일|02-6080-8130|
동빙고 2호점|서울 용산구 이촌로 182 풍원상가 1층 109호|영업시간 매일 10:30 ~ 22:00|02-790-7779|
쏠티캐빈|서울 용산구 새창로44길 10 우경빌딩 1층|영업시간 매일 08:00 ~ 22:00||
쿼츠|서울 용산구 한강대로 158 1층 103호|영업시간 매일 11:00 ~ 19:00|010-2141-8933|
미스랄라|서울 용산구 이촌로65가길 72 동인상가 106호|월~토 08:30 ~ 22:30||
커피스미스 이태원점|서울 용산구 이태원로 153 2층|월,화,수,목,금,일 09:00 ~ 02:00|02-797-6740|
카페드앙팡|서울 용산구 한강대로77길 15 4층|월요일|02-794-2121|
카페사루|서울 용산구 회나무로28길 6-3 1층|영업시간 월,화,수,일 12:00 ~ 21:00|02-792-0999|
Apt서울|서울 용산구 보광로51길 4|매일 11:00 ~ 03:00|070-7789-9710|
스타벅스 숙대점|서울 용산구 청파로47길 57 1~3층|영업시간 월~금 08:00 ~ 20:00|1522-3232|
새비지가든|서울 용산구 회나무로35길 5|영업시간 월,화,수,목,금,일 10:30 ~ 21:30|070-8804-6302|
스타벅스 이촌점|서울 용산구 이촌로 276|영업시간 월,화,수,목,일 07:00 ~ 21:00|1522-3232|
mtl 한남|서울 용산구 이태원로49길 24 1층|영업시간 매일 10:00 ~ 22:00|070-4113-3113|
파운즈|서울 용산구 두텁바위로38길 29-17 1층|영업시간 월~금 12:00 ~ 21:00|02-2291-7600|
드플로허|서울 용산구 대사관로5길 34|영업시간 월~금 11:00 ~ 20:00|02-790-5246|
케냐키암부|서울 용산구 회나무로44길 36|영업시간 월~토 09:30 ~ 22:00|02-798-0020|
제이엘디저트바|서울 용산구 이태원로55가길 38 2층|영업시간 월,화,수,목,일 13:00 ~ 22:00 · 브레이크타임 매일 17:00 ~ 18:00|02-543-6140|
을의커피|서울 용산구 청파로47나길 13|영업시간 매일 11:00 ~ 22:00|02-701-0116|
스타벅스 숙대입구역점|서울 용산구 한강대로 291 지하 1~3층|영업시간 매일 08:00 ~ 21:00|1522-3232|
스타벅스 남영동|서울 용산구 한강대로 275|영업시간 월~금 07:00 ~ 20:00|1522-3232|
언덕다방|서울 용산구 장문로6길 106 1층|월,화요일|010-7705-9222|
르플뢰브|서울 용산구 원효로1길 20|||
에슬로우커피 서울역점|서울 용산구 한강대로 372 센트레빌아스테리움 C동 1층 107호|매일 07:00 ~ 01:00|02-318-0966|
웨스트빙고|서울 용산구 서빙고로51길 10 1층|영업시간 월~금 08:00 ~ 22:00|010-5119-8833|
녹사다리|서울 용산구 녹사평대로40가길 2-4 1층|월요일|0507-1320-0279|
청파맨션|서울 용산구 청파로47나길 20|영업시간 매일 10:00 ~ 22:00|02-706-9093|
마린커피 빅히트사옥점|서울 용산구 한강대로10길 11-48 1,2층|영업시간 매일 11:00 ~ 19:00|070-7514-7659|
멜랑|서울 용산구 이촌로 248 한강맨션 21동 1층 103호||02-796-6141|
볼드핸즈|서울 용산구 한강대로21길 17-7 1층|매일 12:00 ~ 00:00|02-6085-1400|
더코지코너|서울 용산구 녹사평대로40나길 6 지하1층|월,화,수,목,일 13:00 ~ 22:30|010-9230-3348|
시엠프레꼬모도밍고|서울 용산구 후암로34길 11|영업시간 월~금 12:00 ~ 14:00|070-4150-0123|
재인|서울 용산구 이태원로54길 48 2층|영업시간 월,화,금,토,일 13:00 ~ 19:00|02-797-2454|
커피품격|서울 용산구 한강대로48길 17 1층|영업시간 월~금 11:30 ~ 21:30|02-790-1558|
스타벅스 서울타워점|서울 용산구 남산공원길 105 YTN서울타워 1층|영업시간 월~금 10:00 ~ 19:00|1522-3232|
mtl 효창|서울 용산구 효창원로69길 25 1층|영업시간 매일 08:00 ~ 21:00|070-4259-3113|
스타벅스 순천향입구점|서울 용산구 대사관로 67|영업시간 월~토 07:00 ~ 22:00|1522-3232|
론드리프로젝트|서울 용산구 신흥로 78 1층|영업시간 월,수,목,금,토,일 10:00 ~ 22:00|02-6405-8488|
카키문|서울 용산구 백범로99길 40 102동 106호|영업시간 매일 10:00 ~ 22:00|010-3405-0029|
팝퍼블 용산아이파크몰점|서울 용산구 한강대로23길 55|영업시간 매일 10:30 ~ 20:00|02-6373-3000|
삼정카페|서울 용산구 효창원로 172|영업시간 매일 08:00 ~ 22:00|02-703-7460|
크레이트커피|서울 용산구 독서당로 97 1층|영업시간 월~금 08:00 ~ 21:00|070-7576-4936|
커피더맨 용산본점|서울 용산구 백범로87길 30 1층|영업시간 월~금 10:00 ~ 20:00|070-8802-0577|
쏠티캐빈 용리단길점|서울 용산구 한강대로40길 9 지하1층, 1,2층|영업시간 매일 10:00 ~ 22:00|0507-1369-2452|
베베베|서울 용산구 이태원로42길 46-12|영업시간 매일 11:00 ~ 21:00||
놀숲 숙대입구점|서울 용산구 청파로47길 52 명신프라자 지하1층|매일 10:00 ~ 24:00|02-715-3995|
티라벤토|서울 용산구 녹사평대로26길 77-6|영업시간 월~토 12:00 ~ 21:00||
에브리씽벗더히어로|서울 용산구 회나무로 62|매일 11:00 ~ 23:00|02-792-7909|
카페남산아래|서울 용산구 신흥로 94-1 1,2층 루프탑 ,별관|영업시간 월~금 11:30 ~ 18:00||
빽다방 용산국방부점|서울 용산구 이태원로4길 14|영업시간 월~금 05:40 ~ 20:30|02-749-4631|
무네|서울 용산구 청파로45길 3 3층|영업시간 매일 11:00 ~ 20:00|02-6328-0658|
미니마이즈|서울 용산구 녹사평대로32길 21 2층|영업시간 월~금 12:00 ~ 20:00|070-8806-1234|
메가MGC커피 서울역점|서울 용산구 한강대로 403 근생빌딩 1층|영업시간 월~금 08:00 ~ 22:00|02-711-0543|
카페BUD|서울 용산구 한강대로10길 11-18 1층|월요일|070-7543-3369|
홉가든한남|서울 용산구 이태원로54가길 13|매일 12:00 ~ 23:00|02-790-6837|
더체임버|서울 용산구 한강대로 51|영업시간 월~토 11:00 ~ 21:00|02-793-0325|
올댓재즈|서울 용산구 이태원로 216 2층|매일 18:00 ~ 24:00|02-795-5701|
시애틀에스프레소|서울 용산구 한강대로11길 4 1~2층|영업시간 월~금 07:00 ~ 21:00|02-790-4493|
스타벅스 서울역서부점|서울 용산구 만리재로 202 풍림아이원 1층|영업시간 월~금 07:30 ~ 20:30|1522-3232|
울프소셜클럽|서울 용산구 한남대로 158 101호|영업시간 월~토 12:00 ~ 22:00|02-123-4567|
스타벅스 용산리첸시아점|서울 용산구 백범로 341 102동 1층|영업시간 월~금 07:30 ~ 22:00|1522-3232|
코뮨|서울 용산구 이태원로49길 14-2 1층|영업시간 월,수,목,일 11:00 ~ 20:00||
스타벅스 용산파크타워점|서울 용산구 서빙고로 67|영업시간 월~금 07:00 ~ 19:00|1522-3232|
베르시(BERCI)|서울 용산구 만리재로 172-1 1층|월,화요일|0507-1494-0421|
스타벅스 효창공원앞역점|서울 용산구 백범로 313|영업시간 매일 08:00 ~ 20:00||
모모|서울 용산구 이태원로42길 42|영업시간 매일 12:30 ~ 22:00|02-792-5522|
화양연화|서울 용산구 한강대로62나길 7-4 1층,지하1층|매일 11:00 ~ 23:00|010-7123-8243|
로지커피|서울 용산구 백범로87길 48-5|영업시간 월~토 12:00 ~ 21:00|02-6013-8020|
굿뉴스 카페앤모어|서울 용산구 원효로93길 18-6 1층|영업시간 월~금 10:00 ~ 22:00|02-713-4314|
산수화|서울 용산구 한남대로20길 21-14||02-749-3138|
로컬빌라베이글|서울 용산구 이태원로 158 1층|영업시간 월~금 08:00 ~ 18:30||
스타벅스 용산해링턴스퀘어점|서울 용산구 서빙고로 17|영업시간 월~금 07:00 ~ 21:00|1522-3232|
쉘터서울|서울 용산구 신흥로11길 49-12 지하1층, 3층||010-6835-2721|
커피스미스 경리단길점|서울 용산구 회나무로 43|월,화,수,목,일 09:00 ~ 23:00|02-794-6740|
바캉스온아일랜드|서울 용산구 양녕로 445 1층|매일 10:00 ~ 22:30|02-749-8967|
스타벅스 용산전자랜드점|서울 용산구 청파로 74|영업시간 월~금 07:30 ~ 20:00|1522-3232|
맥코이 한남2호점|서울 용산구 한남대로27가길 34|영업시간 매일 09:00 ~ 21:00||
카키스터프|서울 용산구 회나무로13가길 46-8|월요일|02-794-5131|
바우카페 삼각지점|서울 용산구 한강대로62길 37 1층|영업시간 매일 11:00 ~ 18:00|010-3976-7175|
달달한금요일|서울 용산구 원효로63길 27 지하1층|영업시간 매일 11:00 ~ 20:00|02-713-0501|
투썸플레이스 숙대입구역점|서울 용산구 한강대로 280-1 1층|영업시간 월~금 08:00 ~ 20:30|02-749-5607|
브레디 포스트|서울 용산구 한강대로44길 6 2층|영업시간 매일 10:00 ~ 19:00||
녹사커피|서울 용산구 녹사평대로32길 24 2층|매일 09:30 ~ 02:30||
카페모스|서울 용산구 이촌로 248 한강맨션 11동 상가 1층|영업시간 매일 10:00 ~ 22:00||
커피빈 신용산역래미안점|서울 용산구 한강대로 95 110호|영업시간 월~금 07:00 ~ 22:00|02-2074-1049|
무니|서울 용산구 신흥로20길 37 루프탑|매일 11:00 ~ 23:00|02-565-1592|
유포리아커피로스터스|서울 용산구 이태원로54길 58-3|영업시간 월,화 08:30 ~ 18:00||
세라젬웰카페 용산직영점|서울 용산구 이촌로 352 1층|영업시간 매일 11:00 ~ 20:00|02-6956-4325|
모센트|서울 용산구 한강대로52길 25-14 1,2층|영업시간 월~금 10:00 ~ 22:00||
빌리엔젤 용산아이파크몰점|서울 용산구 한강대로23길 55 용산아이파크몰 서관 6층|영업시간 월~수 10:00 ~ 22:00||
카페미미미 용산아이파크몰점|서울 용산구 한강대로23길 55 아이파크몰 패션관 4층|영업시간 매일 10:30 ~ 22:00|02-2012-4450|
스타벅스 경리단길점|서울 용산구 회나무로 3|영업시간 월~금 07:30 ~ 22:00|1522-3232|
만리서재|서울 용산구 청파로93길 42|영업시간 월~금 11:00 ~ 22:00|02-780-8416|
브라이틀링카페|서울 용산구 녹사평대로 132 명보빌딩2 1층|영업시간 매일 10:00 ~ 21:00||
할리스 용산더프라임점|서울 용산구 원효로90길 11 더프라임타워 업무동 1층|월~금 07:00 ~ 23:00|02-6362-7990|
글래드유케임|서울 용산구 신흥로 111 1층|영업시간 월,화,목 08:30 ~ 20:00|070-7500-0376|
마블베이크|서울 용산구 한강대로38길 23|월요일|02-795-0137|
디피오리|서울 용산구 녹사평대로 244|영업시간 매일 10:00 ~ 21:00||
지미홈|서울 용산구 한강대로62다길 11 1층 101호|월요일|010-2029-7031|
르몽블랑|서울 용산구 신흥로 99-4|월요일|02-774-3793|
투썸플레이스 용산LS타워점|서울 용산구 한강대로30길 25 용산아스테리움 지하 1층|영업시간 월~금 07:00 ~ 20:40|02-749-3323|
카페코지 숙명여대점|서울 용산구 청파로47길 26 1층|영업시간 월~금 11:00 ~ 19:00|070-4156-1007|
메가MGC커피 신용산역점|서울 용산구 한강대로 130-3|영업시간 월~금 08:00 ~ 20:30|02-792-4157|
카페무자기|서울 용산구 신흥로26길 35 1층 101호|월,화요일|02-3789-7682|
하이힐|서울 용산구 보광로59길 36 5층||02-790-3106|
레이지앤코|서울 용산구 서빙고로 17 센트럴파크타워 1층 3호|영업시간 월~금 07:30 ~ 21:00|02-790-1505|
GMU|서울 용산구 한남대로20길 21-13 1층|||
스윗이스트카페|서울 용산구 녹사평대로32길 9|월요일|02-790-3349|
카페콤포트|서울 용산구 두텁바위로60길 45 4층|월요일|070-7607-0624|
데이로우|서울 용산구 이태원로49길 14-3 1층|월요일||
카페N214|서울 용산구 한강대로44길 17 1층 101호|월~토 07:00 ~ 23:00|010-6466-2142|
에이플로트아워|서울 용산구 청파로43길 7 1층|영업시간 월~토 11:00 ~ 22:00|02-707-1021|
라스베이글 용산전쟁기념관점|서울 용산구 이태원로 29 전쟁기념관 뮤지엄 카페 2층|월요일|02-3785-1002|
로얄멜팅클럽|서울 용산구 이태원로42길 60|영업시간 월,수,목,일 11:30 ~ 19:30|02-797-2022|
베이커스필드|서울 용산구 서빙고로 17 센트럴파크타워 1층 56호|영업시간 월,화,수,금,토,일 09:00 ~ 21:00|02-794-4567|
더미쓰리|서울 용산구 녹사평대로40길 31 용이빌딩 2층|영업시간 월~금 13:00 ~ 21:00||
커피공장103 이촌점|서울 용산구 이촌로18길 16 삼보아파트 2층|매일 10:30 ~ 22:30||
고라니커피클럽|서울 용산구 한강대로 262 1층|영업시간 월~토 11:00 ~ 22:00|02-790-2179|
카페오비오|서울 용산구 두텁바위로 51 1층|영업시간 매일 11:00 ~ 21:00|010-6280-8009|
르카페|서울 용산구 신흥로 33|영업시간 매일 09:00 ~ 22:00|070-8899-2335|
Phyps Home 신용산점|서울 용산구 한강대로40길 55|영업시간 매일 11:30 ~ 19:30|0507-1421-9399|
쿠|서울 용산구 독서당로 73-4 한성아파트A동101호||02-749-1065|
카페 플랫|서울 용산구 녹사평대로46길 33|월요일||
소월길그집|서울 용산구 소월로2길 29|영업시간 매일 09:00 ~ 17:00|02-3789-3282|
LTP 한남|서울 용산구 이태원로45길 7|영업시간 매일 11:00 ~ 19:00 · 브레이크타임 매일 15:30 ~ 17:00||
아키비스트 한남점|서울 용산구 한남대로42길 41 1층|영업시간 매일 11:00 ~ 21:00||
공차 서울역점|서울 중구 한강대로 405 서울역사 지하 1층|영업시간 매일 07:30 ~ 21:00|02-313-7750|
디저트39 디자이너스호텔서울역점|서울 용산구 한강대로 305 2층|영업시간 매일 07:00 ~ 21:00|02-701-8008|
메르시쿠키|서울 용산구 한강대로10길 11-44 1,2층|영업시간 월~금 11:00 ~ 17:00|070-8624-0728|
뮬리노 에스프레소바 한남|서울 용산구 이태원로54길 68-5 2층|월 11:00 ~ 11:00|010-8949-3479|
이디야커피 삼각지점|서울 용산구 한강대로 138 1층|매일 08:00 ~ 22:30|02-749-1736|
뽀르누서울|서울 용산구 서빙고로91나길 46 1층 103호|월,일요일||
카페드파젠다|서울 용산구 서빙고로51길 64 그린파크상가 105호|영업시간 월~금 07:30 ~ 22:00|02-792-6007|
콘디토리오븐|서울 용산구 한남대로20길 13 1층 102호 (수영빌딩)|영업시간 월~토 11:00 ~ 19:00|02-797-4120|
S.caf|서울 용산구 소월로26길 12 아르테소월 3층|월요일|010-2238-7912|
롱브르378|서울 용산구 한강대로10길 11-54 1~4층|영업시간 월~토 10:00 ~ 20:00||
커피빈 이태원제일기획옆점|서울 용산구 이태원로 220 1층|영업시간 월~금 07:00 ~ 22:00|02-792-3560|
누시|서울 용산구 소월로2길 17 1층|영업시간 월~금 11:00 ~ 20:00|02-318-2437|
도화아파트먼트 용산점|서울 용산구 한강대로38가길 31 1, 2층|영업시간 매일 09:00 ~ 21:00|070-7799-6985|
오우야 에스프레소바 해방촌점|서울 용산구 신흥로3길 3|영업시간 월~토 11:00 ~ 18:30|070-7537-2666|
홀트|서울 용산구 백범로 324 1층|월요일|0507-1487-3319|
데이원커피바|서울 용산구 한강대로76길 11-18 1,2층|영업시간 월~금 12:00 ~ 19:00||
챔프커피|서울 용산구 이태원로55길 60-16|||
카페쎄라비|서울 용산구 청파로47길 75 2층|월~금 11:00 ~ 23:00|02-3272-6707|
더리버|서울 용산구 용산동6가 451||02-595-7148|
까사꼬모다|서울 용산구 한강대로 23 베르가모빌딩 1층|영업시간 매일 09:30 ~ 19:00|070-8844-1348|
빽다방 이태원점|서울 용산구 보광로59길 37 1층|매일 09:00 ~ 23:00|02-797-3122|
투썸플레이스 용산아이파크몰점|서울 용산구 한강대로23길 55 용산아이파크몰 동관 6층|영업시간 매일 10:30 ~ 21:30|02-2012-0604|
온오프커피|서울 용산구 두텁바위로 12 1층|영업시간 매일 08:00 ~ 22:00||
플로어|서울 용산구 이태원로49길 24-14|||
이디야커피 이태원역점|서울 용산구 이태원로 176 1층|||
카페에스크|서울 용산구 이촌로29길 11|영업시간 월~금 10:00 ~ 21:00|02-749-5489|
모래|서울 용산구 원효로90길 8|월요일||
스톡드|서울 용산구 한강대로7길 18-13 2층|월요일|070-7543-9847|
플러피클라우드|서울 용산구 두텁바위로 59-1 대경빌딩 2층|월요일|0507-1304-6634|
파비욘드갤러리카페|서울 용산구 한강대로52길 22 시가이아팰리스 1층 102호|영업시간 월~금 11:00 ~ 21:00|02-790-1144|
투썸플레이스 국립중앙박물관1점|서울 용산구 서빙고로 137|영업시간 월,화,목,금,일 10:00 ~ 17:30|02-749-4893|
투썸플레이스 이태원점|서울 용산구 이태원로 167 1~3층|월,화,수,목,일 10:00 ~ 23:00|02-6953-9997|
바이두부|서울 용산구 소월로20길 10 2층|영업시간 월,목,금,토,일 09:30 ~ 17:00|070-8228-7019|
테이블스 용산점|서울 용산구 원효로 103-3 아인오피스텔 1층||070-4417-1478|
투썸플레이스 용산트윈시티점|서울 용산구 한강대로 366|영업시간 월~금 07:00 ~ 18:00|02-6222-3990|
