카페명|주소|영업시간|전화번호|대표사진주소
노티드 성수|서울 성동구 연무장길 29-17 1층 101호|매일 11:00 ~ 20:00|070-8834-9377|
서울앵무새|서울 성동구 서울숲9길 3 지하1,2층|매일 08:00 ~ 23:00|070-8846-2025|
봉순이네다락방|서울 성동구 왕십리로21길 13-1 지하1~2층|영업시간 월~금 14:00 ~ 22:00|02-2299-8057|
키커피컴퍼니 왕십리점|서울 성동구 왕십리로 269 1층|기간 2023년 1월 1일 ~ 2023년 1월 31일|070-4230-8893|
어라운드데이|서울 성동구 서울숲2길 24-1|영업시간 월~금 12:00 ~ 21:00|0507-1431-8310|
업사이드커피 뚝섬점|서울 성동구 왕십리로14길 19-1 1층|월~금 08:00 ~ 19:00|070-8691-4107|
메쉬커피|서울 성동구 서울숲길 43|월~금 08:30 ~ 17:00|02-464-7078|
카페오롯|서울 성동구 상원6나길 7 1층|월~금 10:00 ~ 20:00|02-2292-2223|
맛차차|서울 성동구 서울숲2길 18-11 1층|월,화요일|010-9719-8707|
빌로우 성수점|서울 성동구 서울숲4길 16-10 지하 1층|영업시간 매일 12:00 ~ 22:00||
하루노유키|서울 성동구 서울숲2길 17|월~금 11:00 ~ 20:00|02-548-8662|
카페온화 성수점|서울 성동구 아차산로 78 1층|매일 11:00 ~ 22:00||
오우드|서울 성동구 연무장길 101-1 B동 1층|매일 11:00 ~ 22:00|070-8844-0196|
아이오쓰리 성수사거리점|서울 성동구 성수이로20길 60 1층|월~금 08:00 ~ 19:30|02-497-1961|
노티드 성수 피치스|서울 성동구 연무장3길 9 가동 1층|매일 11:00 ~ 21:00|070-8865-9377|
마크69|서울 성동구 서울숲길 24|매일 11:00 ~ 22:00||
브라운팟|서울 성동구 무학봉28길 16 1층|매일 10:00 ~ 22:00|02-2299-7796|
플디 성수점|서울 성동구 상원길 44 2층|영업시간 매일 12:00 ~ 20:00||
테디스오븐|서울 성동구 서울숲2길 43 1층|매일 11:00 ~ 21:00|070-4900-1100|
뜨아아아커피집|서울 성동구 고산자로12길 1-1|매일 10:00 ~ 22:00||
브루잉세레모니|서울 성동구 연무장5가길 22-1 1층|월~토 11:00 ~ 21:00||
누데이크 성수점|서울 성동구 성수이로7길 26|매일 11:00 ~ 22:00||
천상가옥|서울 성동구 성수이로14길 14 3층|매일 11:00 ~ 23:00||
스타벅스 왕십리역|서울 성동구 왕십리로 326|월~목 07:00 ~ 22:00|1522-3232|
카페스밍스튜디오|서울 성동구 뚝섬로 317 1층|매일 10:00 ~ 19:00|02-6463-0779|
비엔나커피하우스 서울숲역점|서울 성동구 왕십리로 66 1층|월~금 08:00 ~ 22:00|070-4628-5049|
묘사서울|서울 성동구 서울숲2길 2 2층|영업시간 매일 12:00 ~ 22:00||
이월로스터스 성수점|서울 성동구 서울숲2길 46|매일 11:30 ~ 22:00|070-7755-2568|
세스크멘슬 본점|서울 성동구 성수이로14길 7 1층|월요일|02-6082-0393|
로와이드|서울 성동구 서울숲2길 22-1 1층|월~금 10:00 ~ 20:00||
프롬하츠커피 성동구청점|서울 성동구 고산자로 253|매일 08:00 ~ 23:00|0507-1317-1152|
카멜커피 7호점|서울 성동구 서울숲7길 4|매일 11:00 ~ 21:00|010-7906-0440|
에롤파|서울 성동구 둘레7길 15 1층|영업시간 월~금 12:00 ~ 18:30|070-8821-4965|
코끼리베이글|서울 성동구 성수이로26길 17|||
루디먼트|서울 성동구 아차산로7길 15-8 2층|영업시간 월,금 12:00 ~ 19:00||
칸토|서울 성동구 연무장길 20 지하1층|매일 11:00 ~ 21:00|010-8386-3657|
피어커피 성수|서울 성동구 광나루로4가길 24|월~금 10:00 ~ 17:00|02-474-1464|
스타벅스 성수역|서울 성동구 성수이로 94|월~금 07:00 ~ 23:00|1522-3232|
모리티아|서울 성동구 아차산로5길 10 1층|월~금 08:00 ~ 21:00|02-460-8733|
나인헤르츠|서울 성동구 왕십리로 285|월~토 09:00 ~ 02:00||
스타벅스 서울숲역|서울 성동구 왕십리로 50 메가박스 스퀘어 1층|월~금 07:00 ~ 23:00|1522-3232|
푸르너스가든 서울숲점|서울 성동구 서울숲2길 46-9 동심원 빌딩 1층|월~금 10:00 ~ 21:00|02-499-5673|
커피오스|서울 성동구 성수일로4길 31-1 1층|월~금 07:00 ~ 19:00|02-468-7140|
스타벅스 한양대점|서울 성동구 왕십리로 225 경희빌딩 1,2층|월~금 07:00 ~ 20:00|1522-3232|
유유커피|서울 성동구 마조로11길 7 1층|매일 11:00 ~ 23:30||
스타벅스 뚝섬역|서울 성동구 아차산로 42|월~금 07:00 ~ 23:00|1522-3232|
RSG|서울 성동구 연무장15길 11 에스팩토리 C동 110호|매일 11:00 ~ 02:00||
송정커피|서울 성동구 송정길 82-3 1,2층|매일 10:00 ~ 22:00|010-3384-7344|
프롤라|서울 성동구 연무장17길 5|월요일|070-4036-9616|
텅 성수 스페이스|서울 성동구 성수이로 82 2층|매일 10:00 ~ 21:00|02-498-1113|
카페타치|서울 성동구 서울숲4길 15|월~금 10:00 ~ 22:00|02-465-0415|
스타벅스 엔터식스|서울 성동구 왕십리광장로 17 왕십리역사 엔터식스몰 지하1층|매일 10:30 ~ 22:00|1522-3232|
빈플래토|서울 성동구 한림말5길 19|매일 10:00 ~ 24:00||
파머스카페|서울 성동구 왕십리로6길 11 1층|매일 11:00 ~ 22:00|02-464-4222|
그레이트커피|서울 성동구 서울숲2길 6 1층|영업시간 매일 12:00 ~ 22:00|070-7617-6980|
플레이그라운드|서울 성동구 무학봉28길 18 1층|월~금 08:00 ~ 23:00|02-2291-2288|
인덱스카라멜|서울 성동구 성수이로14길 14 1층|매일 11:00 ~ 20:00|02-790-8399|
타임애프터타임|서울 성동구 연무장길 28-16|매일 11:00 ~ 21:00|070-8891-9629|
섬세이 테라리움|서울 성동구 서울숲2길 44-1 지하 1층|월요일||
언커먼그라운드|서울 성동구 연무장11길 15 청운재빌딩 1층|월~금 08:00 ~ 22:00|02-498-9525|
스타벅스 금호역점|서울 성동구 동호로 99|월~금 07:00 ~ 22:00|1522-3232|
디플랫 성수|서울 성동구 연무장길 90 1층|매일 11:30 ~ 22:00|02-466-2560|
오로라베이커리 성수점|서울 성동구 아차산로 126 101~103호|매일 08:30 ~ 22:00|02-2157-1177|
백야드빌더 성수점|서울 성동구 광나루로 152|매일 11:00 ~ 24:00|02-462-7686|
바이레인|서울 성동구 왕십리로14길 12 1층|월,화요일|0507-1365-3861|
봇봇봇|서울 성동구 아차산로9길 8 1층|월요일|02-499-9219|
베티버|서울 성동구 성덕정11길 18 1층|매일 11:00 ~ 21:00|010-5690-4079|
플레이즈라운지|서울 성동구 서울숲2길 32-14 갤러리아포레 지하1층 104호|매일 10:30 ~ 21:00|02-468-5882|
크림라벨|서울 성동구 서울숲2길 34 1층|월요일|010-7343-1832|
윙보드게임카페|서울 성동구 마조로 7 3층|영업시간 매일 13:00 ~ 23:00||
투썸플레이스 왕십리역점|서울 성동구 왕십리광장로 17 5층 SP-01호|매일 09:00 ~ 22:00|02-2200-1088|
카페 투스프링|서울 성동구 왕십리로4길 26-14 1층||02-6951-0429|
커피식탁|서울 성동구 상원1길 15|월~금 08:00 ~ 20:00|02-499-9029|
바코드커피|서울 성동구 무학봉15다길 4 1층|월요일|02-2297-1566|
테니|서울 성동구 뚝섬로17가길 55|월~금 08:00 ~ 21:30||
히즈빈스 성수점|서울 성동구 왕십리로2길 20 1층|월~금 09:30 ~ 18:00|070-4647-2540|
스타벅스 성수점|서울 성동구 아차산로 104|월~금 07:00 ~ 23:00|1522-3232|
스웨이성수|서울 성동구 서울숲2길 11-12 1층||010-3510-9588|
오하이오옥수|서울 성동구 한림말길 48|월~토 08:30 ~ 19:30|02-2298-8085|
프라이데이무브먼트|서울 성동구 왕십리로14길 7 1층|매일 11:00 ~ 20:00|02-6012-4862|
스타벅스 황학사거리점|서울 성동구 왕십리로 410 센트라스|월~금 07:30 ~ 22:00|1522-3232|
스타벅스 상왕십리역|서울 성동구 왕십리로 382|월~목 07:00 ~ 21:00|1522-3232|
비엔에이치알 성수점|서울 성동구 연무장5길 9-16 1층 106,107호|월~금 09:00 ~ 21:00|070-4175-6118|
스타벅스 성수낙낙|서울 성동구 광나루로8길 31 성수SKV1 2동 1층 101호|월~금 07:00 ~ 21:00|1522-3232|
티케|서울 성동구 왕십리로4길 12 1층|영업시간 매일 12:00 ~ 21:00|010-8240-4230|
하프커피 성수점|서울 성동구 서울숲4길 12 지하1층|매일 11:00 ~ 22:00||
민티베리|서울 성동구 성수일로3길 3-16 지하층|영업시간 매일 12:00 ~ 20:00|010-9128-5821|
무신사 테라스 성수|서울 성동구 아차산로 104 3층|월~금 08:00 ~ 21:00||
커피오스 본점|서울 성동구 성수일로3길 1|월~금 07:30 ~ 21:00|02-462-7140|
투썸플레이스 성수SKV타워점|서울 성동구 연무장5가길 25|월~금 07:30 ~ 22:00|02-2641-0200|
아이오쓰리 에이스하이엔드 성수타워점|서울 성동구 성수이로10길 14 에이스하이엔드 성수타워 1층|월~금 08:00 ~ 19:30|02-463-0907|
투썸플레이스 옥수역점|서울 성동구 독서당로40길 39 1층|매일 07:00 ~ 23:00|02-2298-4956|
오색칠|서울 성동구 성수이로 77 1층|매일 11:00 ~ 21:00|0507-1372-1154|
피에스비 카페바|서울 성동구 서울숲길 53 1층|월~금 10:00 ~ 18:00|070-8277-5119|
소소하게 성수점|서울 성동구 성덕정길 27 1층|월요일|02-465-5554|
더가루 왕십리점|서울 성동구 청계천로 450 한승빌딩 8층|매일 10:00 ~ 19:00|02-2299-9696|
오설록티하우스 아모레성수점|서울 성동구 아차산로11길 7 2층|월요일|02-461-7832|
올댓커피 성수|서울 성동구 서울숲4길 12-23 지층|매일 11:00 ~ 20:30|070-7797-3774|
스타벅스 옥수점|서울 성동구 독서당로 202|월~금 07:30 ~ 21:00||
10페이지 한양대1호점|서울 성동구 마조로1가길 6|매일 10:00 ~ 24:00||
투썸플레이스 서울숲역점|서울 성동구 왕십리로 58 101,201호|매일 07:00 ~ 22:00|02-6956-9499|
까치화방 성수낙낙점|서울 성동구 아차산로17길 48 1층 R114,115호|월~금 09:00 ~ 22:00|02-466-1336|
설빙 한양대점|서울 성동구 마조로 9 2층|매일 10:00 ~ 24:00|02-2282-0053|
업사이드 성수|서울 성동구 연무장13길 3|월~금 08:00 ~ 21:00||
로우키커피 헤이그라운드점|서울 성동구 뚝섬로1나길 5|월~금 09:00 ~ 18:00||
소리숲카페|서울 성동구 뚝섬로 47-7|월요일|070-7729-9555|
오거트|서울 성동구 상원6나길 10 1층 101호||02-6956-7753|
팀메리|서울 성동구 마조로11길 5 1층|월~금 10:00 ~ 20:30||
투썸플레이스 상왕십리역점|서울 성동구 왕십리로 410 센트라스 129동 지하 1층 114호|매일 08:00 ~ 22:00|02-2297-2323|
카나비스트릿|서울 성동구 왕십리로 136|월~토 11:00 ~ 02:00 · 브레이크타임 월~금 15:00 ~ 18:00|02-461-5333|
베러초이스|서울 성동구 연무장5길 9-13 2층|영업시간 매일 12:00 ~ 22:00|070-7773-2018|
리브릭|서울 성동구 뚝섬로15길 29 1층|영업시간 월,수,목,금,토,일 12:00 ~ 21:00|02-461-8669|
흥신소|서울 성동구 왕십리로 231 2~4층|매일 10:00 ~ 02:00||
앵무새루이스|서울 성동구 성덕정길 78 3층|기간 2022년 12월 2일 ~ 2023년 2월 28일|0507-1305-2125|
카모플라쥬|서울 성동구 아차산로1길 9|월~금 09:00 ~ 18:00|070-5350-1530|
리옹베이커리|서울 성동구 서울숲2길 14-8 1층|월,화요일|070-7543-0025|
러프러프|서울 성동구 연무장길 81 401호|월요일||
필살기|서울 성동구 상원길 48-1 1층|매일 11:00 ~ 21:00||
타로카페드뷔시산장|서울 성동구 마조로1길 2|영업시간 월~토 14:00 ~ 01:00|02-2296-5658|
동빙고 성수점|서울 성동구 서울숲4길 28 1층||02-467-0993|
큐브엔터테인먼트 20스페이스|서울 성동구 아차산로 83 F1빌딩 1층|매일 10:00 ~ 22:00||
아방베이커리 서울숲점|서울 성동구 왕십리로 83-21 디타워 스트리트동 지하1층 B117~120호|매일 10:00 ~ 22:00||
뚜르띠에르|서울 성동구 왕십리로2길 30 1층|영업시간 월~토 12:00 ~ 17:00||
포동푸딩|서울 성동구 서울숲2길 21 1층|월요일|0507-1360-8308|
어페어커피|서울 성동구 성수이로6길 11 1층|월요일|02-6338-7005|
놀숲 한양대점|서울 성동구 마조로 11 3층|매일 11:00 ~ 24:00|02-2299-9995|
버터스쿱|서울 성동구 광나루로 290 2층|영업시간 매일 12:00 ~ 20:00|070-0000-6666|
마르코웤스|서울 성동구 아차산로11길 26 1층|월~금 08:30 ~ 18:00||
할리스 한양대시티빌점|서울 성동구 마조로1가길 9|월~금 10:00 ~ 23:30|02-2299-9934|
윈야드 성수|서울 성동구 연무장길 8-1|매일 10:00 ~ 23:00 · 브레이크타임 매일 17:00 ~ 18:30||
에젤커피|서울 성동구 성수이로 127 1층 102,103호|월~토 07:00 ~ 22:00|02-461-1411|
크롭커피|서울 성동구 성수이로 65 협성빌딩 1층|월~금 10:30 ~ 22:00|070-4101-1327|
뿐또블루|서울 성동구 성수이로22길 61 1층|영업시간 월~금 12:00 ~ 22:00|02-469-9254|
수피하우스|서울 성동구 성수이로 71|매일 11:00 ~ 22:00|070-7878-0830|
옥별정|서울 성동구 무학봉길 82 1-3F and Roof|영업시간 월,수,목,금,토,일 13:00 ~ 22:00||
포어플랜|서울 성동구 왕십리로14길 30-11|월~토 09:30 ~ 24:00|0507-1305-7686|
굴림|서울 성동구 성수이로5길 1 1층|월~토 11:00 ~ 20:00||
보스코에스프레소바|서울 성동구 상원1길 13 1층|월~금 10:00 ~ 19:30|010-9621-7677|
미디엄스톤|서울 성동구 왕십리로10길 18-1 1,2층|월~금 09:00 ~ 21:30|0507-1383-7181|
메가MGC커피 왕십리점|서울 성동구 마조로1길 42 1층|월~금 08:00 ~ 23:00|070-4117-1943|
모멘토|서울 성동구 상원6길 11-1 1층|월,목,금 08:00 ~ 17:00|010-5897-9012|
에이투비|서울 성동구 아차산로 135 2층|월,화요일||
금호알베르|서울 성동구 금호로3길 14|매일 11:00 ~ 23:00||
멜라|서울 성동구 연무장길 39-25|매일 11:00 ~ 21:00||
마음온도카페|서울 성동구 왕십리로 292-1 1층|매일 11:00 ~ 23:00|02-2264-9030|
라프레플루트|서울 성동구 서울숲2길 8-8 2층|월,화요일||
리얼월드 성수|서울 성동구 연무장13길 8 1,2층|월~금 09:00 ~ 20:00|02-6011-1072|
유스트레스|서울 성동구 연무장7가길 9 1층|영업시간 월~토 12:00 ~ 20:00|070-7543-4510|
에디션덴마크 서울숲쇼룸|서울 성동구 성수일로 1 1층||010-9780-1866|
카페차 성수점|서울 성동구 서울숲6길 2 1층|매일 11:00 ~ 22:00|070-8887-1014|
메가MGC커피 금호역점|서울 성동구 장터길 30 1층|매일 08:00 ~ 22:00|02-2282-4344|
단일서울|서울 성동구 왕십리로 66-33 1층|월~금 09:00 ~ 21:00|02-461-9779|
라온커피|서울 성동구 마조로1가길 17|월~토 10:00 ~ 23:30||
스탠드업플리즈바이턴온|서울 성동구 연무장3길 14 2호|월~금 09:00 ~ 18:00||
기미사|서울 성동구 성수이로26길 47 지하1, 1층|월~금 10:00 ~ 19:00|070-8672-9385|
카페그린|서울 성동구 왕십리로 410 센트라스 상가 J동 1층 107호|영업시간 매일 12:00 ~ 21:00|02-6487-1337|
성수빈티지|서울 성동구 서울숲2길 44-13 지하 1층|||
라비옹|서울 성동구 왕십리로 125 KD타워 1층|월~금 08:00 ~ 22:00||
어질인|서울 성동구 마조로9길 18 2층|매일 09:00 ~ 24:00|010-9922-9093|
예빈당|서울 성동구 성수이로 87 성문빌딩 1층|월요일|02-3443-5542|
성수지앵협동조합|서울 성동구 왕십리로 101 나눔공유센터 1,2층|매일 10:00 ~ 21:00|070-4156-7500|
클레멘타인|서울 성동구 서울숲2길 5-1 1층|월요일||
프롬하츠커피 서울숲푸르지오점|서울 성동구 금호로 17 서울숲2차푸르지오아파트 상가동 지하1층 102, 103호|매일 08:00 ~ 22:30|02-2282-7266|
띠앋 형제본점|서울 성동구 마조로 17 1층 2호|월~금 08:00 ~ 23:00|010-8429-9308|
감도 성수|서울 성동구 왕십리로 83-21 디타워서울포레스트 지하1층 B115,116호|매일 11:30 ~ 21:00|02-6233-7623|
발렁스|서울 성동구 성수일로4길 49 1층|월,화요일||
어썸블리스|서울 성동구 상원2길 5-11 3층|매일 10:00 ~ 21:00|070-7818-1636|
앳모스피어|서울 성동구 아차산로17길 11|월,화,수요일|0507-1306-5733|
이곳에|서울 성동구 왕십리로8길 24 1층|월~금 08:30 ~ 20:00|070-7711-7715|
이디야커피 상왕십리역점|서울 성동구 무학봉15길 27 1층|월~토 08:00 ~ 23:00|02-2299-6160|
카페소재|서울 성동구 마조로3길 8 3층|월~금 11:00 ~ 23:00|02-6104-9297|
하이어|서울 성동구 왕십리로28길 10 1층|월~금 09:00 ~ 21:00|02-2292-1988|
테이퍼드커피|서울 성동구 독서당로 216 1층|매일 08:00 ~ 22:00|02-2291-5425|
투썸플레이스 옥수리버젠점|서울 성동구 독서당로 223 상가동 1층 401~402호|매일 08:00 ~ 21:40|070-8691-2900|
무브모브 카페|서울 성동구 성수일로 56 1층 102호|월~금 08:00 ~ 22:00|02-466-0878|
하이라인|서울 성동구 성덕정9길 10 2층|월요일||
헬로방방 행당역점|서울 성동구 행당로 84 4층|영업시간 월~금 12:00 ~ 20:00|02-2291-0386|
투썸플레이스 금호하이리버점|서울 성동구 금호로 105 금호래미안하이리버 상가동 지하3층 B303,304호|매일 08:30 ~ 22:00|0507-1335-0465|
투썸플레이스 성수낙낙점|서울 성동구 아차산로17길 49 1층|월~금 07:00 ~ 22:00|02-6959-8800|
투썸플레이스 한양대엔터식스점|서울 성동구 왕십리로 241 서울숲더샵 1층 101호|매일 09:00 ~ 22:00|02-6454-6154|
레벨커피바|서울 성동구 무학로6길 22 1층|영업시간 월,화,수,목,일 12:00 ~ 19:00|02-6407-7770|
호말커피|서울 성동구 마조로 15-16 1층|영업시간 월~토 12:00 ~ 23:00|070-8671-4208|
블란도커피|서울 성동구 마장로 289 1,2층|매일 09:00 ~ 23:00|02-2298-2388|
이디야커피 서울숲역점|서울 성동구 왕십리로 96-1|매일 08:00 ~ 22:00|02-499-3389|
라바짜커피|서울 성동구 독서당로 223 리버젠아파트 상가 1층|매일 08:00 ~ 21:30|02-6080-4245|
탐앤탐스 성수1호점|서울 성동구 성수이로 51 1층|월 07:00 ~ 23:00|02-467-5206|
지니어스커피바|서울 성동구 독서당로 290-1 나동 1~3층|매일 08:30 ~ 23:00|02-2297-6232|
309디저트카페|서울 성동구 성수이로7길 24|월~금 08:00 ~ 20:00|02-466-3330|
스타벅스 성수이마트|서울 성동구 뚝섬로 379|매일 10:00 ~ 21:30|1522-3232|
스타벅스 왕십리역9번출구점|서울 성동구 고산자로 234|월~목 07:00 ~ 22:00|1522-3232|
오므오트|서울 성동구 서울숲2길 12 지하1층 B호|영업시간 월,수,목,금,토,일 12:00 ~ 21:30|010-2425-9192|
카페힌트|서울 성동구 왕십리로21길 31|월~금 10:00 ~ 21:00|070-8623-2764|
이디야커피 장한평역점|서울 성동구 천호대로 426|월~금 07:30 ~ 22:00|02-2212-1229|
로우커피스탠드|서울 성동구 연무장길 94 1층|월~금 08:00 ~ 17:00||
코페아커피 옥수점|서울 성동구 독서당로 168|매일 08:00 ~ 24:00|02-2295-6553|
PFS MOF 피그먼트플래그쉽스토어|서울 성동구 왕십리로6길 4-8 1~5층|매일 10:30 ~ 20:00|02-466-6608|
소확행|서울 성동구 한림말5길 17|||
이디야커피 성수중앙점|서울 성동구 성수일로6길 47|월~금 08:00 ~ 22:00|02-466-1418|
육하나이|서울 성동구 광나루로2길 34-17|월~금 11:00 ~ 21:00||
성수동더블랙|서울 성동구 왕십리로10길 5 1층|월~금 08:30 ~ 17:00|02-2277-2004|
높은산|서울 성동구 성수이로 18-1 1층|월,화요일|0507-1328-8194|
레이어10카페|서울 성동구 상원4길 10 2층|매일 11:30 ~ 21:00|02-336-7750|
호텔레토|서울 성동구 연무장5길 18 지하1층 101호|영업시간 매일 12:00 ~ 21:00|02-498-1133|
비아트 성수|서울 성동구 아차산로5길 24-45 2층|영업시간 월~토 12:00 ~ 22:00|070-5213-5586|
버니타운|서울 성동구 서울숲2길 15-12 1.5층|월,화요일|010-3779-5724|
그린도어|서울 성동구 서울숲2길 15 2,3층|월,화,수,금,일 11:00 ~ 20:00|02-466-9853|
메가MGC커피 서울숲역점|서울 성동구 왕십리로 94-1 1층||02-468-2588|
밀카페우프|서울 성동구 서울숲4길 16-19 1층|매일 11:00 ~ 21:00|02-466-1500|
티룸|서울 성동구 서울숲길 52|매일 11:00 ~ 21:30||
컴오프|서울 성동구 서울숲4길 17 1층|매일 11:00 ~ 22:00||
조프리케이크|서울 성동구 성덕정길 42 1층|월요일||
모퉁이와플|서울 성동구 상원1길 33 1층|월~금 10:30 ~ 20:00|070-4414-1682|
블루제이커피스페이스|서울 성동구 무학봉15길 20 1층|월~금 08:30 ~ 22:30|070-8633-2765|
베러 로스팅랩 쇼룸|서울 성동구 왕십리로6길 18-1 1층|월~금 08:30 ~ 19:00|070-8806-6024|
탐앤탐스 왕십리역점|서울 성동구 왕십리광장로 17 왕십리민자역사 2층 B-04호|매일 00:00 ~ 24:00||
바나나트리 성수점|서울 성동구 서울숲길 47|월요일|02-792-6050|
펀토리하우스 서울숲 메가박스점|서울 성동구 왕십리로 50 성수메가박스 지하 1층|매일 11:00 ~ 19:00|02-462-0232|
디저트39 한양대점|서울 성동구 마조로5길 6|매일 10:00 ~ 22:00|02-2297-0039|
럭키스타 커피로스터스|서울 성동구 마조로 22|매일 08:30 ~ 21:00|02-2292-3877|
메가MGC커피 성수일로점|서울 성동구 성수일로 39 1층|월~금 07:30 ~ 22:00|02-461-5455|
메가MGC커피 성수역점|서울 성동구 아차산로 113 104호|월~금 06:50 ~ 22:00|02-499-1025|
이디야커피 왕십리역점|서울 성동구 왕십리로 309|매일 08:00 ~ 23:00|02-2294-5833|
에그마카슈 성수|서울 성동구 상원6나길 14 1층 101호|영업시간 월~토 12:00 ~ 21:00|02-499-8221|
빽다방 서울숲역점|서울 성동구 왕십리로 100|매일 08:00 ~ 22:00|02-499-8242|
빽다방 한양대점|서울 성동구 마조로 21 1층|매일 08:30 ~ 23:00|02-2297-3234|
파스쿠찌 신금호역점|서울 성동구 무수막길 95 솔베이그빌딩 1, 2층|매일 08:00 ~ 22:00|02-2237-7842|
니드스윗|서울 성동구 아차산로1길 9|영업시간 매일 12:00 ~ 22:00||
상왕제약|서울 성동구 왕십리로33길 8|월~금 07:00 ~ 16:00 · 브레이크타임 월~금 08:30 ~ 09:30||
비올레타|서울 성동구 금호로 60 B01호|월,일요일|02-2296-8178|
탐앤탐스 한양대점|서울 성동구 왕십리로 229|매일 00:00 ~ 24:00|02-2292-4565|
포배럴카페|서울 성동구 왕십리로 83-21 디타워서울포레스트 1층|매일 08:00 ~ 19:00|02-623-3767|
데우스카페 성수점|서울 성동구 연무장3길 21 1층 102호|월,화,수,목,일 11:30 ~ 22:00|02-468-0889|
더네온문|서울 성동구 광나루로4길 4-1 1층|영업시간 월,목,금,토,일 13:00 ~ 21:00||
너디블루 버로우|서울 성동구 고산자로12길 15|매일 11:30 ~ 22:30|02-2295-1310|
파티세리후르츠|서울 성동구 아차산로5길 37-1 1층 101호|월,일요일|02-6956-1910|
챔스빈커피 상왕십리점|서울 성동구 무학로 8-3 1층|매일 07:30 ~ 22:00|070-8094-0390|
파스쿠찌 서울숲점|서울 성동구 아차산로 49|월~금 07:00 ~ 23:00|02-2117-0900|
메가MGC커피 화양사거리점|서울 성동구 광나루로 337 1층||02-449-5898|
모리셔스브라운 성수점|서울 성동구 상원길 22 1층|매일 08:00 ~ 22:00|02-498-8889|
망티커피 성수점|서울 성동구 연무장3길 17 1층|월~금 07:30 ~ 21:00||
카페이페메라|서울 성동구 연무장17길 10 LCDC SEOUL A동 1층||02-3433-5971|
파스트팔레트|서울 성동구 연무장길 37-5 1층,2층, 루프탑|월~목 11:00 ~ 22:00|010-5360-7021|
업사이드커피 연무장점|서울 성동구 성수일로 45 1층|월~금 08:00 ~ 20:00|070-8802-7579|
드소영|서울 성동구 고산자로6길 24 1층|||
카페베네 성수점|서울 성동구 상원1길 25 1층 102,103호|월~금 07:30 ~ 23:00|1644-4666|
카페도르|서울 성동구 연무장17길 6 2층|||
블레스트|서울 성동구 무수막길 31 1층|월요일|02-3298-6889|
해피캔디쿠키|서울 성동구 성덕정길 75 1층||010-3108-5421|
스타벅스 신금호역점|서울 성동구 금호로 158-1|월~금 07:00 ~ 22:00|1522-3232|
테이블|서울 성동구 왕십리로 410|매일 10:00 ~ 23:00|02-2292-7980|
탐앤탐스 왕십리센트라스점|서울 성동구 왕십리로 410 센트라스I동 1층 121,122호|월~토 00:00 ~ 24:00|02-2294-9004|
FINZ 핀즈|서울 성동구 성수일로3길 4-13 지하1층|영업시간 월,화,수,금,토,일 12:00 ~ 21:00|02-6952-0620|
