카페명|주소|영업시간|전화번호|대표사진주소
그릭데이 성신여대점|서울 성북구 보문로34길 66 1층|매일 11:00 ~ 21:00|02-6053-9222|
원오프카페|서울 성북구 동소문로22길 57-4 2층|월요일||
커피스토어|서울 성북구 안암로5길 72|월요일||
카페뮬|서울 성북구 동소문로22길 64 2층|월~금 10:00 ~ 02:00|02-6084-6083|
카페동선동|서울 성북구 동소문로 129-2|월~금 12:00 ~ 21:00||
스타벅스 고대점|서울 성북구 고려대로24길 51 1층 & 2층|월~금 07:30 ~ 21:00|1522-3232|
써니사이드커피|서울 성북구 고려대로27길 14 1층|월~금 08:30 ~ 20:00|070-8688-2905|
네임드에스프레소|서울 성북구 성북로6길 2-2 1층|월,화,수,목,토 10:00 ~ 22:00|02-765-5556|
카페구월|서울 성북구 보문로30길 43 1~3층|월~토 10:00 ~ 23:00|070-8875-2624|
스타벅스 장위뉴타운점|서울 성북구 장월로38길 4 1,2층|매일 08:00 ~ 21:00||
우드엔브릭 성북점|서울 성북구 성북로 120|매일 08:00 ~ 22:00|02-741-1171|
투썸플레이스 성신여대점|서울 성북구 동소문로20다길 17 2층|매일 09:00 ~ 24:00|02-923-7707|
스타벅스 종암점|서울 성북구 종암로 122|월~금 07:00 ~ 21:00|1522-3232|
카페하늘|서울 성북구 성북로28길 6-5 지하 1층|월 10:00 ~ 21:00|02-741-0640|
커피하우스반달|서울 성북구 장월로23길 5-10 1층|월요일||
스타벅스 월곡역점|서울 성북구 화랑로 76 1층 101-1호|월,일 07:00 ~ 21:30|1522-3232|
스타벅스 한성대입구역점|서울 성북구 성북로 11|매일 07:00 ~ 22:00|1522-3232|
피카커피|서울 성북구 고려대로30길 29|매일 12:00 ~ 21:00|02-6339-3537|
카페온더플랜|서울 성북구 동소문로22길 39-4|매일 08:00 ~ 05:00|02-6215-1020|
카페어바웃|서울 성북구 장월로1마길 5 1층|월~금 10:00 ~ 22:00|02-916-8001|
파도의숲|서울 성북구 삼선교로24길 40 1층|월~토 11:00 ~ 20:00|010-2332-2754|
아케미|서울 성북구 숭인로2길 82||02-6409-0011|
펠어커피 성신여대점|서울 성북구 동소문로17길 17 1층|매일 10:00 ~ 22:00|02-922-3848|
모던양갱집|서울 성북구 보국문로16길 72 1층|월~토 10:00 ~ 20:00||
엠오리진|서울 성북구 삼양로 40 1층|월,일요일|070-7782-4557|
커피빈 고대안암역점|서울 성북구 개운사길 8 타이거빌딩 1층|매일 07:00 ~ 23:00|02-953-6652|
커피나무 성신여대점|서울 성북구 보문로30길 79 1, 2층|매일 09:30 ~ 21:00|02-922-1672|
투썸플레이스 길음역점|서울 성북구 길음로 6 1층|매일 08:30 ~ 23:20|02-943-5437|
커피빈 한성대입구역점|서울 성북구 삼선교로 12 1층|월~금 07:00 ~ 22:00|02-766-7951|
스타벅스 미아점|서울 성북구 동소문로 314|월~금 07:30 ~ 20:00|1522-3232|
다옴룸카페|서울 성북구 동소문로20길 29-18 3층|매일 10:30 ~ 23:30|02-922-8898|
샐러드프린세스|서울 성북구 화랑로13길 42 2층 202호|월~금 10:30 ~ 20:30|02-916-0027|
이리카페|서울 성북구 화랑로32길 111|월,화,수,목,일 11:00 ~ 01:00|070-8161-7864|
다원|서울 성북구 대사관로 3|매일 10:00 ~ 21:00|02-765-3700|
카페마노아 성신여대점|서울 성북구 보문로34길 51 2층|월~토 09:00 ~ 18:00|02-921-1291|
플랜티안암브런치카페|서울 성북구 안암로 25 1층|매일 11:00 ~ 21:00|02-953-8387|
서울노마드|서울 성북구 동소문로11길 5|매일 10:00 ~ 21:00|02-921-8049|
연우재|서울 성북구 성북로 15-6|월요일||
리이케커피|서울 성북구 보문로34가길 24 1층|월,수,목,금,토,일 12:00 ~ 18:00|010-7173-1965|
피알디|서울 성북구 동소문로25길 9 휴림빌딩 1층 101호||02-929-4049|
오름1077|서울 성북구 삼양로2길 6-6 1층|영업시간 월~금 15:00 ~ 24:00|02-985-1077|
참좋다|서울 성북구 성북로10가길 8-4 한스빌 1층|매일 12:00 ~ 20:00||
킨폭스커피|서울 성북구 보국문로 87-22|매일 10:00 ~ 23:00||
스타벅스 삼선교점|서울 성북구 동소문로 10 1~2층|월~금 07:30 ~ 20:00|1522-3232|
민님|서울 성북구 보문로30길 74-1|매일 11:00 ~ 23:00|02-921-2694|
코지밀 브런치카페|서울 성북구 동소문로26길 6 1층|매일 08:00 ~ 18:00|070-7690-7728|
언더그라운드커피웍스|서울 성북구 정릉로6길 23|월~토 11:00 ~ 22:00|010-2352-8505|
이스케이프시티 성신여대점|서울 성북구 보문로34길 43 세학빌딩 6층|영업시간 월~금 14:00 ~ 23:00|070-4065-7355|
마마지트 돈암점|서울 성북구 동소문로 75 풍양빌딩 3층|월,금,토,일요일|02-927-4649|
투썸플레이스 보문역점|서울 성북구 보문로 125 1층|매일 08:00 ~ 23:00|02-926-1130|
카페256|서울 성북구 성북로26길 13|월요일||
할리스 돈암점|서울 성북구 동소문로20가길 28 1,2층|매일 08:30 ~ 23:30|02-924-6114|
투썸플레이스 종암점|서울 성북구 종암로 103 1,2층|매일 07:00 ~ 23:00|02-2038-7699|
카페 그레테|서울 성북구 보국문로 87-6|매일 10:00 ~ 22:30|02-941-1633|
키웨스트커피|서울 성북구 보국문로16길 2|매일 10:30 ~ 24:00|070-8846-3353|
어나더에이치|서울 성북구 장월로1길 56-9|매일 09:00 ~ 22:00|02-6082-2819|
설빙 서울고대점|서울 성북구 고려대로24길 14 2층|월~금 12:00 ~ 22:30|070-8231-5157|
커피해빗|서울 성북구 성북로 53-27 1층|월~토 11:00 ~ 20:00|02-6465-4674|
뛰노리방방 정릉점|서울 성북구 정릉로38길 4 백제빌딩 지하 1층|월요일|02-942-7877|
카페그냥그냥|서울 성북구 아리랑로5길 151|월,수,목,금,토,일 10:30 ~ 22:30|02-943-1579|
설빙 서울미아점|서울 성북구 도봉로 31-1 2층|매일 11:00 ~ 23:00|02-986-2900|
실라커피|서울 성북구 성북로 39 1층 101호|매일 08:00 ~ 22:00|02-763-0134|
레브커피|서울 성북구 장위로40다길 19 1층|영업시간 월~토 12:30 ~ 22:00|070-7681-7384|
노리파크 성신여대역점|서울 성북구 아리랑로 53 2층|월요일|02-921-0708|
카페테인|서울 성북구 솔샘로1길 19 1층|월~토 11:00 ~ 23:00|070-8950-0112|
자작나무숲북카페|서울 성북구 정릉로10길 107 1층|매일 11:00 ~ 21:00 · 브레이크타임 월~금 16:00 ~ 17:00|02-909-1333|
길음로12한옥카페|서울 성북구 길음로 12 1층||02-909-1222|
아틀리에 하모니|서울 성북구 보문로 77-1|월요일||
설빙 성신여대점|서울 성북구 동소문로22길 36 2, 3층|매일 12:00 ~ 23:00|070-4127-9230|
투썸플레이스 한성대입구역점|서울 성북구 동소문로 6|매일 08:00 ~ 21:30|02-747-4081|
안암카페 더보일|서울 성북구 고려대로28길 17-3 해랑빌딩 102호|월~금 11:00 ~ 22:00|010-2139-4151|
셜록홈즈 성신여대점|서울 성북구 동소문로22길 15 4층|영업시간 월~금 13:00 ~ 22:00|02-929-8870|
PLANTER247|서울 성북구 보문로34가길 1 1층|월요일|02-6404-8787|
몰리다|서울 성북구 혜화로 88 1층||02-766-8538|
유목커피바|서울 성북구 동소문로24길 47|영업시간 매일 12:30 ~ 22:00||
프린트카페 국민대점|서울 성북구 솔샘로 7|||
읍천리382 정릉점|서울 성북구 정릉로 251 명성빌딩 1층 101호|매일 09:00 ~ 22:00|02-909-3820|
물감|서울 성북구 아리랑로4길 32|매일 12:00 ~ 21:00|02-922-7179|
밀키웨이|서울 성북구 정릉로36길 61 1층|월,수,목,금,토,일 10:00 ~ 21:00|070-7543-7943|
카페이립스|서울 성북구 고려대로7길 84-7 1층|월~금 10:00 ~ 23:00|02-923-4999|
슈퍼키즈스카이방방 서울석관점|서울 성북구 돌곶이로 51 선재빌딩 3층|매일 10:00 ~ 20:00|02-957-7707|
하나둘,둘셋|서울 성북구 길음로 33 길음뉴타운8단지상가 B동 10호|매일 09:00 ~ 23:00|070-4250-4557|
403월|서울 성북구 오패산로17길 12-16 1층|월~토 10:30 ~ 20:30||
이디야커피 석계중앙점|서울 성북구 화랑로40길 61 1층|월~금 08:00 ~ 24:00|02-963-2009|
투썸플레이스 아리랑힐호텔점|서울 성북구 아리랑로 8 1층|매일 08:00 ~ 22:00|02-925-6303|
밀리그램|서울 성북구 보문로32길 62 1층|매일 09:00 ~ 23:00||
페인트커피&바|서울 성북구 성북로5길 6 1층|월,화,목,금 08:00 ~ 22:00||
통툰 고대안암점|서울 성북구 고려대로24길 58-5 3층|월~목 10:00 ~ 02:00|02-926-8548|
메가MGC커피 동소문점|서울 성북구 아리랑로 14 1층|월~토 07:30 ~ 22:30|02-922-2299|
숑디인오하라|서울 성북구 보문로30길 80|월~토 12:00 ~ 23:00||
카페오드마인드|서울 성북구 월곡로18나길 1 1층|월~금 11:00 ~ 19:00|070-8868-3582|
커피앤두|서울 성북구 서경로 80 동성빌딩 1층|매일 09:30 ~ 23:00|02-941-9788|
메가MGC커피 장위점|서울 성북구 장위로 56 1층||02-909-2015|
반하당|서울 성북구 성북로5길 36 1층|매일 11:00 ~ 22:00|02-3676-7779|
니르코브|서울 성북구 보문로30가길 31 용문빌딩 2층|월~금 12:00 ~ 20:00|0507-1336-1313|
마온|서울 성북구 보문로21길 34 1층|월~금 08:00 ~ 20:00||
메가MGC커피 성신여대점|서울 성북구 동소문로22길 47 1층|월~금 07:00 ~ 22:30|02-929-3565|
치코커피|서울 성북구 장월로1라길 13 2층|월요일|02-6956-7592|
투썸플레이스 돌곶이역점|서울 성북구 화랑로 237 지하 1층 6,7호|월~목 08:00 ~ 22:00|02-6953-9223|
성북동콩집|서울 성북구 성북로 58|월요일|070-7594-5139|
공차 성신여대점|서울 성북구 동소문로22길 4 1층|매일 07:00 ~ 23:00|02-6080-8069|
캘린더커피스탠드|서울 성북구 고려대로 40 1층|월~토 12:00 ~ 19:00||
탐앤탐스 성신여대점|서울 성북구 동소문로22길 15 2,3층|매일 00:00 ~ 24:00|02-923-4565|
스타벅스 미아이마트|서울 성북구 도봉로 17|매일 10:00 ~ 21:00|1522-3232|
메가MGC커피 월곡역점|서울 성북구 화랑로13길 7 1층|매일 08:00 ~ 22:00|02-943-8640|
공유|서울 성북구 보문로18길 10 1층|매일 11:00 ~ 20:00|010-8961-5662|
CAFE혜화문아래|서울 성북구 창경궁로43길 16||02-733-9901|
카페지오 성신여대점|서울 성북구 동소문로24길 46|매일 12:00 ~ 21:30|02-953-1277|
빽다방 성신여대입구역점|서울 성북구 동소문로20나길 3 1층|월~토 08:00 ~ 22:00|02-928-4618|
더로스팅 정릉점|서울 성북구 정릉로36길 88 2층|매일 08:00 ~ 23:00|02-3292-0103|
빽다방 정릉시장점|서울 성북구 보국문로 50 1층|월~토 08:00 ~ 22:00|070-4151-0229|
메가MGC커피 석관점|서울 성북구 돌곶이로 27 1층||02-960-7707|
버터바스켓|서울 성북구 지봉로 177-1 2층||0507-1329-2971|
투썸플레이스 월곡역 코업스타점|서울 성북구 화랑로 76 코업스타클래스 1층 105,106호|월~금 08:00 ~ 22:00|02-6956-2000|
전광수커피하우스 고려대점|서울 성북구 고려대로 104-1|월~금 10:00 ~ 23:00|02-928-0234|
플레이스엔|서울 성북구 정릉로 77 복지관 2층|월~금 09:00 ~ 17:00|02-910-5238|
슬로카페달팽이|서울 성북구 솔샘로18길 84|월요일||
오오티|서울 성북구 화랑로32가길 9 1층|월~금 09:00 ~ 21:00|010-5464-4747|
설빙 월곡역점|서울 성북구 화랑로11길 27 정우빌딩 2층|매일 11:00 ~ 23:00|02-943-4811|
디저트라인업|서울 성북구 동소문로 304 1층|월~금 10:00 ~ 21:00|070-7704-9997|
드뷰|서울 성북구 화랑로13길 79-2 1층|매일 09:00 ~ 22:00||
마놀린|서울 성북구 화랑로13길 38|월~목 08:10 ~ 22:00||
놀숲 성신여대점|서울 성북구 보문로34길 62 4층|매일 10:00 ~ 02:00|02-921-4105|
빽다방 북서울꿈의숲점|서울 성북구 돌곶이로 220 코오롱하늘채아파트상가 104동 106호|매일 08:00 ~ 22:00|02-943-7555|
메가MGC커피 정릉시장점|서울 성북구 보국문로 36 1층|매일 08:00 ~ 22:00|02-941-6860|
메가MGC커피 고대점|서울 성북구 고려대로27길 15 1층|월~금 08:00 ~ 21:00|02-924-7290|
카페헤이미쉬|서울 성북구 삼양로 73-1|매일 09:00 ~ 23:00|02-909-5326|
자일 성신여대점|서울 성북구 동소문로20길 37-19 지하 1층|||
스틸커피|서울 성북구 고려대로8길 23|월요일||
멜랑슈에스프레소|서울 성북구 아리랑로2길 5 1층|매일 10:00 ~ 23:00|010-8483-0577|
이디야커피 성신여대점|서울 성북구 보문로34길 100|매일 08:00 ~ 23:30|02-925-3738|
커피로스터스 숲|서울 성북구 보국문로 180 1, 2층|매일 10:00 ~ 22:00|0507-1306-9343|
카페포스|서울 성북구 솔샘로16길 11 1층|월,화,목,금,토 10:00 ~ 21:00|02-6951-0421|
먼셀커피 미아점|서울 성북구 동소문로44길 43 101동 101호|매일 08:00 ~ 22:00|02-3292-9955|
소마|서울 성북구 성북로 89-1 1층|매일 10:30 ~ 22:00|02-745-3779|
황금사탕|서울 성북구 종암로9길 8-10|영업시간 월,화,목,금 14:00 ~ 18:00|02-953-0357|
로스터리선호|서울 성북구 동소문로26가길 28 1층|매일 12:00 ~ 21:00|010-3000-1373|
스페셜커피넘버원 동덕여대점|서울 성북구 화랑로11길 23-10 1층|매일 10:00 ~ 22:00|02-913-0077|
보리수|서울 성북구 고려대로8길 25 1층|월,수,목,금,토,일 11:00 ~ 21:00||
메가MGC커피 종암사거리점|서울 성북구 종암로27길 13 1층 103,104호||02-928-3035|
이디야커피 성신여대역점|서울 성북구 동소문로17길 40|월~금 07:30 ~ 23:00|02-926-2663|
프롬하츠커피 성신여대역점|서울 성북구 동소문로 119-1 1층|월~금 10:00 ~ 23:00|02-923-7265|
커피인더스트리 16호점|서울 성북구 종암로19길 99|매일 09:00 ~ 22:00||
공차 고대안암점|서울 성북구 고려대로24길 17 1층|매일 09:00 ~ 24:00||
시저지|서울 성북구 화랑로32길 59|월~금 10:00 ~ 21:00|070-4042-9074|
이디야커피 정릉점|서울 성북구 보국문로 77 1층|월~금 08:00 ~ 23:00|02-911-4160|
스타벅스 고대안암병원점|서울 성북구 고려대로 73 안암병원 제1주차장 3층 근린생활시설|월~금 07:00 ~ 21:00|1522-3232|
유어즈에버|서울 성북구 종암로9길 52 1층|월,화,수,금 08:00 ~ 20:00|02-922-2247|
꽁상뜨레|서울 성북구 삼선교로 62 1층|월,화요일|070-7585-3409|
빽다방 장위뉴타운점|서울 성북구 장월로 140 지하1층, 지상1층|월~금 08:30 ~ 22:00|02-941-1016|
메가MGC커피 길음뉴타운점|서울 성북구 길음로 33 길음뉴타운상가 B동 지2층 11호||02-909-1123|
오와케이크 성신여대점|서울 성북구 보문로34다길 31 1층|매일 11:00 ~ 21:00|010-5365-2080|
하루떡|서울 성북구 성북로 53||02-6396-4775|
노이어커피|서울 성북구 삼선교로 49-2 1층|월,화,수,금,토 11:00 ~ 21:00|010-8951-5970|
타입커피|서울 성북구 화랑로32길 38|월~토 11:00 ~ 21:00||
카페후프|서울 성북구 장월로 126 1층|월요일|070-8806-8488|
달콤한공간|서울 성북구 한천로78길 67 2층|월요일||
마리웨일237 성신여대점|서울 성북구 동소문로22길 33 2층||070-7749-2803|
소일|서울 성북구 보문로32길 42 1층|월~금 11:30 ~ 22:00|02-929-5571|
보드게임카페 로직 안암점|서울 성북구 고려대로24길 36 3층|영업시간 매일 13:00 ~ 23:00|010-7311-2283|
번트|서울 성북구 고려대로 19 1층|월요일||
천변풍경|서울 성북구 솔샘로18길 6-2 101호||02-749-5255|
나아|서울 성북구 성북로18길 13 1층|월~토 11:00 ~ 22:00|02-6408-6318|
컴포즈커피 석관시장점|서울 성북구 돌곶이로18길 4|매일 08:00 ~ 22:00|02-6083-6789|
이디야커피 고대개운점|서울 성북구 개운사길 30|매일 08:00 ~ 23:50|02-925-0168|
컴포즈커피 길음롯데캐슬클라시아점|서울 성북구 숭인로8길 80 롯데캐슬클라시아|||
까페토미|서울 성북구 종암로25길 22-29 1층|월~금 09:30 ~ 22:00|070-7767-0809|
코카카페|서울 성북구 성북로2길 4 청미빌딩 1, 2층||02-747-2933|
커스텀커피 길음센터피스점|서울 성북구 동소문로47길 22 금강에뜨레빌딩 1층 101호||02-986-4802|
투썸플레이스 고려대법학관점|서울 성북구 안암로 145 CJ법학관 1층||02-927-2379|
놀숲 고대안암역점|서울 성북구 개운사길 8 4층|매일 10:00 ~ 02:00|02-921-7942|
더벤티 월곡사거리점|서울 성북구 월계로 46 1층|매일 08:00 ~ 22:00|070-7543-6609|
포스트빈컴퍼니|서울 성북구 화랑로 41 1,2층|매일 10:00 ~ 22:00||
히도커피|서울 성북구 창경궁로43길 27 1, 2층||070-4438-5927|
초코라떼꼰츄로|서울 성북구 성북로 75|매일 11:00 ~ 23:00|02-743-1575|
보이즈프롬마스|서울 성북구 장월로1마길 1-7 1층|월~금 10:00 ~ 21:00||
카페바이트미|서울 성북구 장월로1길 31 1층|매일 10:00 ~ 22:00|02-943-5435|
카페샘|서울 성북구 화랑로15길 26-6 무주공간A 1층|월~금 09:00 ~ 23:00|02-6465-5949|
플레이스원|서울 성북구 오패산로 79-4 1층||02-6406-4196|
스테이138|서울 성북구 창경궁로35다길 138 1층|매일 09:00 ~ 23:00|0507-1428-6226|
정만|서울 성북구 개운사길 56 1층|||
독수리카페|서울 성북구 동소문로 248 102동 1층 33호|매일 10:00 ~ 22:00|02-941-9466|
미니미 보드게임 룸카페|서울 성북구 동소문로22길 43 4, 5층|영업시간 월~금 13:00 ~ 23:30||
정만빙수 고대2호점|서울 성북구 고려대로24가길 12 2층|월~토 11:00 ~ 22:00||
도쿄빙수 성신여대점|서울 성북구 동소문로20다길 26 1층|월,수,목,금 12:00 ~ 21:00|02-762-0716|
이츠이츠|서울 성북구 동소문로 34-7 1층|월요일|010-3308-2549|
빽다방 안암역점|서울 성북구 고려대로 99-7 1층|월~금 08:00 ~ 21:00|02-925-3246|
맨케이브커피|서울 성북구 보문로34길 94 1층 102호|월~토 11:00 ~ 22:00||
소예다방 종암점|서울 성북구 종암로 145|월~금 08:30 ~ 23:30||
빽다방 월곡역점|서울 성북구 화랑로 91 동원빌딩 1층|월~금 07:00 ~ 22:00|02-6369-2666|
스타벅스 현대미아점|서울 성북구 동소문로 315 지하 1층|월~목 10:30 ~ 20:00|1522-3232|
M2커피|서울 성북구 보문로 91|매일 08:00 ~ 24:00||
홍고추|서울 성북구 정릉로38가길 33||02-3292-0552|
메가MGC커피 미아현대점|서울 성북구 동소문로 309 1층 101호|매일 08:00 ~ 22:00|070-8671-3370|
성북동350|서울 성북구 성북로31길 84|매일 11:00 ~ 22:00|02-3673-1087|
다아는커피 본점|서울 성북구 한천로76길 33-18 1층|매일 12:00 ~ 24:00||
꽃이피움|서울 성북구 화랑로13길 59 100주년기념관 지하1층 118호|월~금 08:30 ~ 19:00|02-940-4297|
카페윤재|서울 성북구 숭인로2길 48|월요일||
이디야커피 돌곶이역점|서울 성북구 돌곶이로22길 3|월~금 08:30 ~ 23:30|02-966-1124|
에테르|서울 성북구 화랑로21길 60 1층|월~금 09:00 ~ 22:00||
카페시와|서울 성북구 동소문로23길 40-1 1층|영업시간 월 13:00 ~ 19:00||
위코브|서울 성북구 고려대로7가길 1|월~토 11:00 ~ 18:00||
컴포즈커피 고대안암역점|서울 성북구 개운사길 22-2 상희빌딩 1층||02-555-5976|
메가MGC커피 돈암한신점|서울 성북구 성북로4길 52 한신한진아파트상가 417동 1층 1101호||02-928-1253|
커피소|서울 성북구 고려대로24길 48 3층|월~금 11:00 ~ 24:00||
성북동과일카페138|서울 성북구 동소문로23길 8-10 1,2층|매일 10:00 ~ 23:00|02-929-5138|
가드페|서울 성북구 성북로26길 41 2층||02-747-3818|
쌀루떼비건스토어|서울 성북구 장월로23길 47-3|매일 10:00 ~ 18:00||
빽다방 길음역점|서울 성북구 동소문로 248 삼부아파트상가 102동 110호|월~금 08:00 ~ 22:30|02-909-3002|
카페마노아 꿈의숲점|서울 성북구 장월로23길 47-3 1,2층|월~토 08:30 ~ 18:00|02-747-1001|
빽다방 종암사거리점|서울 성북구 종암로 132 우림카이저팰리스 상가 1층 111호|매일 08:00 ~ 23:00|02-998-8934|
이디야커피 국민대점|서울 성북구 정릉로9라길 8|매일 08:00 ~ 21:00|02-943-2137|
이디야커피 월곡동아점|서울 성북구 장월로1길 47 1층|매일 08:00 ~ 23:00|02-909-5841|
빽다방 돈암점|서울 성북구 동소문로 113 1층|매일 08:00 ~ 22:00|02-953-2351|
커피날에|서울 성북구 보문로26길 57-3 1층|매일 11:00 ~ 22:00||
이디야커피 장위북서울꿈의숲점|서울 성북구 돌곶이로41가길 2 1,2층|매일 09:00 ~ 22:00|02-943-2525|
밀집|서울 성북구 종암로5길 87|월~금 11:00 ~ 22:00||
디졸브|서울 성북구 화랑로42길 40|매일 10:00 ~ 23:00|02-963-6077|
플라워카페 야벳|서울 성북구 화랑로 90-20 1층|월~금 09:30 ~ 21:00|010-6716-2048|
메가MGC커피 정릉역점|서울 성북구 아리랑로19가길 4 102호||02-909-5209|
369마실|서울 성북구 삼선교로4가길 13-1|매일 11:00 ~ 18:00||
메가MGC커피 성북구청점|서울 성북구 보문로 161 1층|월~금 08:00 ~ 22:00|02-929-0408|
이디야커피 정릉중앙점|서울 성북구 정릉로 251|월~금 08:00 ~ 22:00|02-943-2009|
쏭다방|서울 성북구 보국문로28길 2 1층||02-6032-0166|
아우트리거커피|서울 성북구 종암로36길 26 1층|월~금 08:00 ~ 20:00|010-3721-9278|
와플앨리|서울 성북구 개운사길 42-3 CASA 1517 1층 101호|||
카페희다 성신여대점|서울 성북구 보문로34길 80 1층|월~금 09:00 ~ 22:00||
커피프롬|서울 성북구 아리랑로 53|매일 09:30 ~ 23:00|02-926-2050|
메가MGC커피 보문역점|서울 성북구 보문로 124 1층 1,2호|매일 08:00 ~ 22:00|02-929-1003|
그릭데이 고려대점|서울 성북구 고려대로24길 45 1층|매일 11:00 ~ 21:00||
더스터디|서울 성북구 개운사길 5 4층||02-925-2225|
아임빈|서울 성북구 개운사길 57-3||02-925-1382|
커인스 커피|서울 성북구 종암로21길 42|||
공차 길음뉴타운점|서울 성북구 길음로 33 상가 B동 7호|매일 08:00 ~ 22:00|02-909-9889|
카페나우어데이즈|서울 성북구 아리랑로19길 20 1층|월~토 09:00 ~ 19:00||
카페차이 장위뉴타운점|서울 성북구 돌곶이로 211||070-4295-0036|
디저트39 성신여대점|서울 성북구 보문로34길 59|매일 07:00 ~ 22:00|02-921-8839|
니모스|서울 성북구 성북로8길 26-1|월,화요일||
라플루마앤보헤미안|서울 성북구 고려대로27길 18 1층|||
이디야커피 길음뉴타운점|서울 성북구 길음로 74 길음SH빌|월~금 08:00 ~ 23:00|02-909-0279|
빽다방 석계중앙점|서울 성북구 한천로78길 63|월~금 08:30 ~ 21:30|02-960-7686|
르아브르|서울 성북구 서경로 102 1층|월~금 10:00 ~ 21:00|0507-1348-6126|
커피볶는이야기|서울 성북구 동소문로 15 2층|월~금 11:00 ~ 22:00|02-745-0908|
일레브커피|서울 성북구 동소문로 52|매일 10:00 ~ 22:00||
스카이방방존 돈암점|서울 성북구 성북로4길 52 한진아파트 스카이프라자상가 서관 7층|매일 10:00 ~ 21:00|070-8887-2002|
성북동마카롱|서울 성북구 성북로6가길 1 1층|월,화,수,일요일|02-744-5810|
아워레스트|서울 성북구 삼선교로16길 16-3 1층 101,102호|월~금 09:00 ~ 21:00|070-7868-8788|
디어마이키즈|서울 성북구 장위로20길 17-7|||
탐앤탐스 한성대점|서울 성북구 동소문로 48 1층 101호|매일 08:00 ~ 02:00|02-6348-4800|
멜로우레시피|서울 성북구 창경궁로 319-1 1층 101호|월~금 12:00 ~ 19:00|010-2633-4409|
하이오커피 돈암점|서울 성북구 동소문로 186 3층|월~금 08:30 ~ 21:00|070-7803-3835|
에그맛있다 with 나따오비까 성신여대점|서울 성북구 보문로34길 68 1층|매일 08:30 ~ 20:30|02-929-3036|
이디야커피 석관동점|서울 성북구 돌곶이로8길 22 301동 1층 109동|월~금 09:00 ~ 23:00|02-969-0415|
레이크웨이브|서울 성북구 삼선교로14길 20 1층|월,화요일|0507-1367-9355|
