카페명|주소|영업시간|전화번호|대표사진주소
컴포즈커피 전농중앙점|서울 동대문구 전농로 114 1층|매일 08:00 ~ 22:00|02-2216-7195|
컴포즈커피 제기약령시장점|서울 동대문구 약령시로 67-1|월~금 08:30 ~ 21:00|02-957-1020|
언차일드|서울 동대문구 회기로 194-1 1,2층|||
이디야커피 장안중앙점|서울 동대문구 사가정로25길 42|월~금 08:00 ~ 23:30|02-3390-3023|
커피빈 경희대점|서울 동대문구 경희대로 10|월~금 08:30 ~ 21:00|02-3295-4552|
백야드빌더오리진|서울 동대문구 고미술로 100 1층 103호|월~금 10:30 ~ 18:00|010-225-8768|
탐앤탐스 회기역점|서울 동대문구 회기로 190-1 1,2층|매일 10:00 ~ 01:00|02-962-4565|
비브릿지 경희대점|서울 동대문구 경희대로 9-1 1층|월~금 09:00 ~ 22:00|02-6015-2581|
크레이저커피 외대점|서울 동대문구 천장산로 32-2||02-959-9525|
세컨스텝|서울 동대문구 난계로30길 36-8|월~금 09:00 ~ 17:00||
참다정|서울 동대문구 약령중앙로 26 서울한방진흥센터 1층|월~토 09:00 ~ 20:00|02-967-9232|
스파지오|서울 동대문구 한천로 264|월~금 07:30 ~ 20:00|070-7576-1448|
레프트커피 경희대점|서울 동대문구 회기로 164 1층|매일 11:00 ~ 23:00||
신보|서울 동대문구 회기로25길 101-13 1층|월~금 12:00 ~ 22:00|123|
카페메모아르|서울 동대문구 회기로 156|월~토 11:00 ~ 20:00||
카페시카고|서울 동대문구 망우로18가길 3||02-3394-8677|
놀숲 경희대점|서울 동대문구 회기로13길 6 지하1층|월~금 11:00 ~ 02:00|070-7719-0309|
투샷|서울 동대문구 한천로24길 74-1 진성빌딩 1층|매일 10:00 ~ 04:00|02-2212-4111|
메가MGC커피 촬영소사거리점|서울 동대문구 답십리로 233 1층||02-2242-4430|
쉼표|서울 동대문구 왕산로3가길 5 1층|월~금 08:00 ~ 22:00|02-3427-9317|
오슬로우커피 답십리점|서울 동대문구 전농로 96 1층|매일 07:30 ~ 22:00|02-6406-9456|
이디야커피 답십리사거리점|서울 동대문구 답십리로 145 1, 2층|매일 08:00 ~ 23:00|02-2215-3538|
메가MGC커피 경희대점|서울 동대문구 경희대로 18 1층|월~금 07:30 ~ 22:00|02-959-4282|
커피창고|서울 동대문구 홍릉로 117|월~금 10:00 ~ 22:00||
유앤미|서울 동대문구 이문로 193 1층|월요일|070-8864-1128|
메가MGC커피 전농동사거리점|서울 동대문구 전농로 135 1층||02-2212-0224|
핸섬로스팅커피|서울 동대문구 고산자로56길 17 1층|월~토 11:00 ~ 19:00|070-7779-4836|
백씨네콩다방|서울 동대문구 회기로21길 3 2층||02-6101-7934|
메가MGC커피 장안동사거리점|서울 동대문구 장한로 165 1층|월,화,수,목,일 08:00 ~ 22:00|02-3394-5111|
디저트39 경희대점|서울 동대문구 경희대로 23 경희의료원 문화복지센터 1층 4,6호|월~토 08:00 ~ 22:00|02-966-3226|
파스쿠찌 장안사거리점|서울 동대문구 장한로 130 1~2층|매일 08:30 ~ 22:00||
카페NSW|서울 동대문구 왕산로 273 1층|매일 11:00 ~ 00:00|010-9391-3573|
이디야커피 청량리점|서울 동대문구 왕산로 225|월~토 08:00 ~ 24:00|02-960-2618|
메가MGC커피 고대정문점|서울 동대문구 안암로 158-1 1층13호||02-921-5662|
메가MGC커피 휘경주공점|서울 동대문구 사가정로25길 29 1층||02-3394-9004|
돌커피|서울 동대문구 전농로17길 36 1층|영업시간 월,화,목,금,토,일 13:00 ~ 20:00|02-2088-8855|
녹원|서울 동대문구 경희대로 14 지하 1층|월,화,수,금,토,일 12:00 ~ 21:30|010-5266-6325|
알로카시아인더테라스|서울 동대문구 회기로 123 1층|매일 11:00 ~ 23:00||
이디야커피 회기역중앙점|서울 동대문구 회기로 193|월~금 07:00 ~ 23:55|02-960-7985|
이디야커피 장안동점|서울 동대문구 장한로 43|매일 08:00 ~ 23:00|02-3409-2468|
카페엔젤|서울 동대문구 왕산로28길 55 1층 101호|월~금 08:00 ~ 21:00|02-966-3555|
도망|서울 동대문구 망우로6길 3 1층|영업시간 월,수,목,금,토,일 13:00 ~ 23:00|010-6618-2257|
빽다방 장한평역점|서울 동대문구 천호대로85길 7 1층|월~금 08:00 ~ 21:30|02-2216-0410|
컴투레스트|서울 동대문구 회기로 161-11 1층|월요일|02-6015-8118|
카페1579|서울 동대문구 망우로 49-7|||
젠틀마담 블리스버거 장안점|서울 동대문구 장안벚꽃로 107 장안현대홈타운상가 1동 1층 125-1, 126, 126-1호|월~금 08:30 ~ 22:00|02-3394-8810|
카페반창고|서울 동대문구 경희대로1가길 18|월~금 12:00 ~ 22:00|02-969-4254|
적정고요|서울 동대문구 답십리로23길 70-11 지하, 1층|월요일|0507-1355-9691|
이디야커피 동대문구청점|서울 동대문구 천호대로 153-1 1층|월~금 08:00 ~ 21:30|02-6052-1412|
설빙 이문점|서울 동대문구 휘경로 9|매일 10:30 ~ 23:00|02-959-7224|
메가MGC커피 외대앞역점|서울 동대문구 휘경로 24 1층|매일 08:00 ~ 23:00|02-963-7111|
카페드노보|서울 동대문구 사가정로 222|매일 09:00 ~ 21:00||
벤첸트|서울 동대문구 회기로21길 8-8 1층|매일 10:00 ~ 22:00||
빽다방 외대역점|서울 동대문구 휘경로 17|매일 08:00 ~ 22:30|02-962-9697|
메이크데이|서울 동대문구 난계로30길 28-7 1층|월~금 08:00 ~ 20:00|02-6494-0622|
더벙커|서울 동대문구 회기로21길 34 지하1층|월~토 12:00 ~ 24:00|02-960-3100|
드간데메|서울 동대문구 답십리로38길 19 동대문구창업지원센터 B동 지하1층|월~금 08:30 ~ 18:30 · 점심시간 월~금 12:30 ~ 13:30|070-8890-6644|
크레이저커피 경희대직영점|서울 동대문구 경희대로4길 44 1층|월~금 08:00 ~ 22:00|02-969-9525|
더코드 회기점|서울 동대문구 경희대로1길 10 3층||02-966-6130|
메가MGC커피 회기역점|서울 동대문구 회기로 194 1층|매일 08:00 ~ 21:30|02-963-3618|
만랩커피 신설동역점|서울 동대문구 왕산로 7|월~금 07:00 ~ 22:00|02-924-4420|
공차 장안동사거리점|서울 동대문구 답십리로 289 1층|매일 09:00 ~ 23:00|02-3394-6637|
카페 멜로우|서울 동대문구 안암로24길 20-4 1층|매일 12:00 ~ 22:00||
매머드익스프레스 외대점|서울 동대문구 휘경로 5 1층|월~금 08:00 ~ 21:00|070-7721-1645|
튠업|서울 동대문구 이문로9길 46 지하1층|월~금 09:00 ~ 23:00|02-546-3700|
이포크|서울 동대문구 전농로37길 13-4 1층|월~금 11:00 ~ 20:00||
커피DNA|서울 동대문구 천장산로4길 48 1층|월~금 08:00 ~ 20:00|070-8777-2480|
프롬하츠커피 장안점|서울 동대문구 한천로 62 화성빌딩 1층|월,화,수,목,일 11:00 ~ 20:00|02-3394-6950|
슈퍼 내추럴|서울 동대문구 전농로23길 78|영업시간 매일 12:30 ~ 19:30|010-9123-1357|
브루클린커피|서울 동대문구 장한로24길 8 1층||02-2210-5015|
루헤|서울 동대문구 경희대로1가길 8 스페이스플러스 2층|월~금 12:00 ~ 21:00|070-4226-4431|
메가MGC커피 배봉사거리점|서울 동대문구 한천로 189 1층|매일 08:00 ~ 22:00|02-2243-2337|
커피와핫도그|서울 동대문구 홍릉로 64-2 1층|월~토 09:00 ~ 22:00||
아마스빈 경희대점|서울 동대문구 경희대로 6 1층|월~금 09:00 ~ 22:00|02-962-9246|
벚꽃길북카페|서울 동대문구 장안벚꽃로 132|||
카페하인나|서울 동대문구 전농로 43 1층|월~토 09:00 ~ 23:00|02-2216-7194|
미깡케이크&커피|서울 동대문구 전농로37길 99 1층|월~토 10:00 ~ 19:30||
더벤티 회기사거리점|서울 동대문구 이문로 28 1층|월~목 08:00 ~ 23:00|02-6368-2852|
카페시그널|서울 동대문구 망우로18가길 23 1층 103호|매일 10:00 ~ 23:00||
오르다빛 Or dab i t|서울 동대문구 답십리로69길 71|||
리드스트리트커피|서울 동대문구 회기로 166 지하1~2층|매일 08:00 ~ 24:00||
해머스미스커피 서울시립대점|서울 동대문구 서울시립대로 155 1층|월~금 08:00 ~ 23:00|010-9112-1233|
마노레이|서울 동대문구 회기로21길 17 1층|월,수,목,금,토,일 12:00 ~ 22:00||
커피베이 시립대점|서울 동대문구 망우로6길 40|월~금 08:00 ~ 22:00|02-3390-3057|
놀숲 외대후문점|서울 동대문구 천장산로7길 4 2층|매일 12:00 ~ 22:00|02-3295-5590|
컴포즈커피 장안래미안점|서울 동대문구 장한로28길 48 로얄상가 1층 101호|월~금 07:30 ~ 22:00|070-7537-0066|
팥고당 청량리점|서울 동대문구 왕산로 214 롯데백화점 4층|월,화,목 10:30 ~ 20:00|02-3707-1438|
이디야커피 용두동점|서울 동대문구 고산자로 413-1|매일 08:00 ~ 22:00|02-966-3088|
디저트39 외대점|서울 동대문구 휘경로 13 1층|매일 10:00 ~ 22:00|02-965-1110|
우리끼리 키즈카페 스포츠마을 서울답십리점|서울 동대문구 전농로 24 계림빌딩 6층 601호|매일 09:00 ~ 24:00|070-4454-7209|
크로플덕 오리아가씨 동대문구점|서울 동대문구 답십리로68길 48 1층 102호|영업시간 매일 13:00 ~ 02:00|010-8378-5604|
포에버24시무인카페|서울 동대문구 한빛로 42-3|매일 00:00 ~ 24:00||
빽다방 장안동사거리점|서울 동대문구 장한로 140 1층|매일 09:00 ~ 22:00|02-2212-0423|
카페유즈|서울 동대문구 사가정로 233 1층|월요일|070-7543-6321|
이디야커피 서울시립대점|서울 동대문구 서울시립대로 164 1층 104호|월~금 08:00 ~ 23:00|02-2248-7618|
디어버터|서울 동대문구 장한로12길 27||02-3394-5134|
아띠커피|서울 동대문구 황물로15길 32 삼우빌딩 1,2층|월~토 08:00 ~ 20:00|010-9317-5053|
엔제리너스 롯데백청량리식당가점|서울 동대문구 왕산로 214 7층 식당가 내|매일 10:30 ~ 20:30|02-3707-1791|
둥둥마카롱|서울 동대문구 답십리로66길 55 1층|월~금 12:00 ~ 20:00|070-4007-7332|
달콤커피 경희대의료원점|서울 동대문구 경희대로 23 2층|매일 08:00 ~ 22:00||
컴포즈커피 답십리골든메카점|서울 동대문구 천호대로69길 12 골든메카 1층|월~금 07:00 ~ 21:00|02-2212-2224|
탐앤탐스 장안1호점|서울 동대문구 장한로 85 현대벤쳐빌 1층||02-2243-4560|
컴포즈커피 답십리점|서울 동대문구 천호대로 313 1층 9호|||
오메이|서울 동대문구 경희대로4길 38 지하1층, 1층|매일 10:00 ~ 21:00|070-7807-5551|
이디야커피 답십리파크자이점|서울 동대문구 한천로 55 영진빌딩|매일 08:00 ~ 22:00|02-3390-4139|
컴포즈커피 전농래미안크레시티점|서울 동대문구 사가정로 65 201동 상가 103호|월~금 08:00 ~ 22:00||
해피니스디저트 경희대점|서울 동대문구 경희대로 9-1 1층|매일 12:00 ~ 23:00|010-2846-9333|
면곡당 장안점|서울 동대문구 답십리로69길 8 1층|월~금 10:30 ~ 20:00|010-5848-1743|
아이앤맘키즈카페|서울 동대문구 망우로 74 태정빌딩 4층|월요일|02-2212-8863|
카페오픈24 무인카페|서울 동대문구 망우로 133 101호||010-4983-7420|
24시무인셀프카페 장안점|서울 동대문구 장한로26길 32|매일 00:00 ~ 24:00|0507-1442-8919|
매머드익스프레스 경희대점|서울 동대문구 경희대로 22 1층|매일 08:00 ~ 22:00|070-7785-9336|
카페무무|서울 동대문구 답십리로 54 지하1층 B101호|매일 09:00 ~ 22:00|010-5883-9027|
이디야커피 회기역점|서울 동대문구 망우로 67 효자워너빌 103호 1층|월~금 07:00 ~ 22:00|02-2212-2878|
공차 한국외대점|서울 동대문구 휘경로5길 3 1층|월~금 10:00 ~ 22:30|02-965-6588|
카페 노란코끼리 동대문구청점|서울 동대문구 천호대로 151 1층|월~금 08:00 ~ 21:00|02-960-5674|
이디야커피 전농사거리점|서울 동대문구 사가정로 132|매일 09:00 ~ 22:30|02-3394-8128|
띵크브레인웨이브|서울 동대문구 무학로30길 8|월,화 10:00 ~ 17:00||
한성카페|서울 동대문구 답십리로 94|월~금 08:00 ~ 20:00|02-2215-3913|
이디야커피 경희대점|서울 동대문구 경희대로 4|월~금 09:00 ~ 23:00|02-963-5559|
아임유마카롱&케이크|서울 동대문구 망우로18가길 80 1층|월~금 11:00 ~ 21:30|070-7778-4222|
바나프레소 경희대점|서울 동대문구 경희대로4길 1|매일 07:00 ~ 23:00|070-8998-8911|
카페가성비 한국외대점|서울 동대문구 이문로 96-1|월~금 08:00 ~ 22:00|02-966-5350|
커피나무|서울 동대문구 망우로 67|||
메가MGC커피 서울시립대점|서울 동대문구 전농로 222 씨티프라자 1층|월~금 08:00 ~ 22:00|02-3390-9880|
이디야커피 신설동역점|서울 동대문구 천호대로 11-3 1층|월~금 08:00 ~ 22:00|02-522-3288|
비바라비다|서울 동대문구 천호대로81길 32 1층|월~금 07:00 ~ 19:00||
포레스티|서울 동대문구 이문로9나길 32|월~금 10:00 ~ 15:00|02-960-6771|
빽다방 답십리사거리점|서울 동대문구 전농로 97-1 1층|매일 08:00 ~ 21:00|02-2245-8993|
카페어텐디|서울 동대문구 왕산로 110|월~금 08:00 ~ 21:00|010-2493-7394|
커피홀 촬영소사거리점|서울 동대문구 한천로 142 1층|월~금 08:00 ~ 22:00||
커피볶는성군 2호점|서울 동대문구 답십리로69길 75|매일 08:30 ~ 20:00|02-3394-7325|
컴포즈커피 청량리청과물점|서울 동대문구 답십리로 9||02-969-5544|
빽다방 장안뉴시티점|서울 동대문구 장한로 105 1층|월~금 08:00 ~ 22:30|070-4010-5115|
커피향기|서울 동대문구 한천로46길 79-2||02-2212-6175|
이디야커피 장안중랑천점|서울 동대문구 장한로18길 32 1층|월~금 07:30 ~ 23:00|02-3394-5598|
더벤티 답십리사거리점|서울 동대문구 전농로 102 목련빌딩 107호||070-4152-0070|
모서리|서울 동대문구 이문로 45 1층|월요일||
카페115st|서울 동대문구 천장산로 38|매일 09:00 ~ 23:00|02-969-8261|
이디야커피 장안동사거리점|서울 동대문구 답십리로 309|월~금 08:00 ~ 23:00|02-2212-9544|
레이업|서울 동대문구 전농로 153 2층|월,수,목,금,토,일 11:00 ~ 21:00|070-8244-7165|
