맛집명|주소|영업시간|전화번호|대표사진주소
갈비명가이상 돈암본관|서울 성북구 정릉로 364|영업시간 매일 11:00 ~ 22:00|02-925-8700|
해로커피|서울 성북구 성북로 19-3 1층|영업시간 매일 11:00 ~ 22:00|02-6012-9871|
채화정|서울 성북구 오패산로3길 9|영업시간 매일 11:00 ~ 22:00|02-912-8333|
밀곳간|서울 성북구 성북로18길 19 1층|영업시간 매일 09:00 ~ 20:00|02-742-0525|
동선식당|서울 성북구 보문로30라길 9 1층|매일 11:00 ~ 23:00|02-953-6632|
청년밥상문간|서울 성북구 보국문로11길 18-2 2층|영업시간 월~토 11:00 ~ 20:30 · 브레이크타임 월~토 14:30 ~ 17:00|02-741-6031|
남해바다마차|서울 성북구 한천로78길 71|매일 17:00 ~ 24:00|02-966-5036|
삼청각 일화당|서울 성북구 대사관로 3||02-765-3700|
청수장|서울 성북구 정릉로 237-2 1층|매일 11:00 ~ 22:30|02-913-6176|
애정마라샹궈 본점|서울 성북구 동소문로20나길 11 2층|매일 11:30 ~ 23:00|02-921-3721|
제주고깃집 성북구청점|서울 성북구 보문로 144 1층|월~금 11:00 ~ 23:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-921-0505|
가부|서울 성북구 보문로 182 1층|월요일|02-929-2182|
라라면가|서울 성북구 동소문로22길 57-25|영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 16:00 ~ 17:00|02-921-4851|
백소정 안암본점|서울 성북구 개운사길 30 2층|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|0507-1392-2022|
서울왕돈까스 성북동본점|서울 성북구 창경궁로35다길 140|영업시간 매일 09:00 ~ 22:00|02-766-9370|
성북동집|서울 성북구 성북로24길 4 1층|월요일|02-747-6234|
창신동매운족발 본점1호점|서울 성북구 한천로78길 57|매일 15:00 ~ 00:30|02-966-9923|
두부촌|서울 성북구 안암로 43|영업시간 매일 11:00 ~ 22:00|02-922-1783|
폴드커피|서울 성북구 종암로 214-3 1,2층|영업시간 월,수,목,금,토,일 12:00 ~ 22:00|02-912-9946|
죠셉의커피나무|서울 성북구 성북로31길 65|영업시간 매일 11:30 ~ 22:00|02-741-1060|
야마토텐동|서울 성북구 고려대로28길 2 1층|영업시간 월~토 11:00 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-6326-1055|
카페루틴|서울 성북구 보문로34가길 6 1층|영업시간 매일 11:00 ~ 22:00||
구포국수 1호점|서울 성북구 성북로 52-1|월~토 11:00 ~ 01:30|02-744-0215|
그레도제빵사|서울 성북구 화랑로 304|영업시간 매일 09:00 ~ 22:00|070-8290-3033|
동우설렁탕 본점|서울 성북구 개운사길 45|영업시간 월~토 10:00 ~ 21:00||
우정초밥|서울 성북구 종암로3길 31 1층|월,목요일|070-4320-2333|
국시집|서울 성북구 창경궁로43길 9|월요일|02-762-1924|
일번지정육식당 돌곶이점|서울 성북구 화랑로 254 1층|매일 11:00 ~ 23:00|02-960-1012|
커피명가 안암점|서울 성북구 안암로5길 40 java빌딩 1층|영업시간 월~금 09:00 ~ 22:00|02-928-0892|
송림원|서울 성북구 동소문로 25-2|영업시간 매일 12:00 ~ 21:00|02-764-7970|
드림랜드|서울 성북구 월계로 166|월요일|02-906-4198|
광명수산|서울 성북구 동소문로 125|매일 11:30 ~ 05:00|02-929-8945|
옛날농장 미아현대점 (휴업중)|서울 성북구 동소문로 325|매일 09:30 ~ 05:00||
성북동이안|서울 성북구 성북로5길 29-19 1층|영업시간 월~목 17:00 ~ 22:00|02-744-2919|
빕스 미아점|서울 성북구 월계로 32 삼성디지털프라자 3층|영업시간 매일 10:30 ~ 22:00|02-941-1997|
쵸이양식|서울 성북구 동소문로20나길 24 2층|영업시간 월~토 12:00 ~ 21:00|010-6408-9639|
종로곱창철판닭갈비|서울 성북구 동소문로6길 8|월~토 11:30 ~ 00:30||
메리킹 서울북부점|서울 성북구 종암로 167 4층|영업시간 매일 11:15 ~ 22:00 · 브레이크타임 월~금 15:30 ~ 17:30|02-941-4100|
바람난오리궁뎅이|서울 성북구 보국문로29길 15|영업시간 월,화,목,금,토,일 11:00 ~ 21:30|02-918-5999|
숙수도가|서울 성북구 동소문로17길 28|매일 12:00 ~ 23:00 · 브레이크타임 매일 15:00 ~ 17:00|010-8231-2627|
삼성통닭 본점|서울 성북구 고려대로24길 60|매일 10:00 ~ 05:00|02-922-0077|
유자유김치떡볶이 본점|서울 성북구 고려대로24길 48 2층|매일 10:30 ~ 03:00|02-928-7754|
정지춘설렁탕|서울 성북구 화랑로40길 46|월~토 09:00 ~ 23:00|02-962-9294|
쌍둥이수산 본점|서울 성북구 보문로 195 1층|매일 12:00 ~ 23:00|02-926-5989|
기차순대국|서울 성북구 솔샘로18길 91 1층|영업시간 매일 09:00 ~ 22:00|02-914-9316|
천막집|서울 성북구 보문로30길 31|월~토 17:30 ~ 01:00||
국화정원|서울 성북구 성북로 154|영업시간 매일 12:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-741-0021|
문화식당|서울 성북구 혜화로 88 2층|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 16:00 ~ 17:00|02-763-4644|
조비스그릴 성북점|서울 성북구 성북로 110|월요일|02-763-3096|
모블러|서울 성북구 동소문로26다길 26|영업시간 매일 11:00 ~ 21:00||
백두한우곱창전문|서울 성북구 보문로 55 1층|월~토 15:00 ~ 24:00|02-927-5954|
알렉스더커피 성북점|서울 성북구 성북로28길 9 지하1층,1층|영업시간 매일 11:00 ~ 21:00|070-4001-7714|
우토|서울 성북구 보문로30길 33|월요일||
김통|서울 성북구 동소문로 124 1층|월,수,목,금,토,일 11:00 ~ 23:00|02-921-4007|
푸른농장정육식당|서울 성북구 보문로 181|매일 10:00 ~ 24:00|02-929-4816|
장원산꽃게아구찜해물탕 월곡동본점|서울 성북구 오패산로 13|영업시간 매일 11:00 ~ 21:50|02-941-8718|
카레|서울 성북구 성북로 62-1 1층|월,일요일||
파세로|서울 성북구 동소문로23길 8-15|월요일|070-4141-5474|
포도집|서울 성북구 정릉로32길 4 1층|매일 11:00 ~ 24:00 · 브레이크타임 매일 16:00 ~ 18:00||
모짜|서울 성북구 성북로 102|영업시간 매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-742-1020|
제순식당 성신여대본점|서울 성북구 동소문로20다길 30-9|영업시간 매일 10:30 ~ 21:30 · 브레이크타임 매일 15:00 ~ 16:00|02-927-2007|
우주제빵소|서울 성북구 성북로28길 13 지하1층,1,2층|월요일|02-6959-7558|
마몽함박|서울 성북구 보국문로 92 1층|영업시간 월~토 11:30 ~ 21:00|02-6083-2188|
선동보리밥|서울 성북구 성북로 134-4|월요일|02-743-2096|
오박사네왕돈까스 본점|서울 성북구 혜화로 80 1, 2층|매일 09:00 ~ 24:00||
포썸|서울 성북구 동소문로 125 골든타워|영업시간 월~토 11:00 ~ 21:00|02-921-3061|
무르무르드구스토|서울 성북구 고려대로 102-2 4층|영업시간 매일 10:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00|02-928-0683|
팔백집|서울 성북구 고려대로27길 3|매일 10:30 ~ 23:00|02-921-5567|
오샬|서울 성북구 고려대로24길 6 3층|월요일||
카페그리다|서울 성북구 솔샘로 19|월요일|02-909-4987|
정이정|서울 성북구 종암로 82-15|영업시간 매일 12:00 ~ 22:00||
째즈스토리|서울 성북구 혜화로 88|매일 17:00 ~ 02:00|02-725-6537|
제주고깃집 안암점|서울 성북구 안암로 69-1|매일 17:00 ~ 24:00|02-926-3696|
자연에서왔소 본점|서울 성북구 성북로 36 1층|영업시간 매일 11:00 ~ 22:00|02-742-3588|
버거파크 성신여대점|서울 성북구 동소문로22길 56 1층|영업시간 매일 11:30 ~ 22:00||
스타벅스 성신여대점|서울 성북구 동소문로24길 12|영업시간 월~목 07:00 ~ 21:00|1522-3232|
카페비|서울 성북구 보문로30길 71|매일 11:00 ~ 24:00|02-921-7797|
윤휘식당|서울 성북구 보문로34길 70 2층|영업시간 월~토 11:30 ~ 21:30 · 브레이크타임 월~토 15:30 ~ 17:00|02-922-0851|
옛날중국집|서울 성북구 성북로8길 8|월요일|02-764-0094|
더홈서울|서울 성북구 고려대로1길 87|영업시간 월,수,목,금,토,일 13:00 ~ 22:00||
머구리 석계역점|서울 성북구 한천로78길 47 1층|월~토 17:00 ~ 02:00|02-966-5008|
키나|서울 성북구 선잠로 46 1층|월요일|02-764-4580|
보문골한옥집|서울 성북구 고려대로2길 77|영업시간 매일 11:00 ~ 22:00|02-922-1538|
제나키친|서울 성북구 화랑로11길 23 2층|월~금 11:00 ~ 23:00 · 브레이크타임 월,화,수,목,금,일 15:00 ~ 17:30|02-941-5282|
귀한족발 돈암본점|서울 성북구 동소문로20다길 3 1층|매일 12:00 ~ 03:00|02-6221-7779|
모심 한정식|서울 성북구 개운사길 8 3층|영업시간 매일 10:30 ~ 21:30|02-924-5551|
군자대한곱창 성신여대점|서울 성북구 동소문로20다길 15 1층|매일 16:00 ~ 01:00|02-6013-9924|
봉화묵집|서울 성북구 아리랑로19길 46-2|월요일|02-918-1668|
키작은아저씨초밥|서울 성북구 동소문로24길 37|매일 11:00 ~ 23:30|050-7982-6584|
화야|서울 성북구 종암로28길 7|매일 11:30 ~ 23:30|02-943-9285|
대한맥주집 성신여대직영점|서울 성북구 동소문로24길 49|매일 16:00 ~ 02:00|02-924-0815|
길음모소리|서울 성북구 삼양로 13 1층|매일 17:00 ~ 23:00|02-941-0542|
밀월|서울 성북구 동소문동4가 16|월,일요일||
헬로방방 돌곶이역점|서울 성북구 화랑로 248 장위뉴타워 14층|영업시간 월~금 12:00 ~ 20:00|02-959-0077|
한마리채서서갈비|서울 성북구 동소문로20길 37|매일 11:30 ~ 24:00|02-742-8959|
가야가야|서울 성북구 동소문로22길 57-10|영업시간 매일 11:00 ~ 21:00|02-929-7877|
상미규카츠|서울 성북구 동소문로20길 39|영업시간 매일 11:00 ~ 22:00 · 브레이크타임 매일 15:30 ~ 16:30|0507-1491-8897|
원조마포소금구이 석계점|서울 성북구 화랑로40길 55|매일 11:00 ~ 23:00|02-969-8292|
까쉬|서울 성북구 보문로34길 72-5 1층|매일 12:00 ~ 23:00||
자작나무 북악점|서울 성북구 정릉로10길 107 1,2층|영업시간 매일 11:30 ~ 21:30|02-943-8292|
맥도날드 종암SK점|서울 성북구 종암로 58|매일 00:00 ~ 24:00|070-7017-0661|
성북동돼지갈비 본점|서울 성북구 성북로 115|영업시간 매일 08:30 ~ 21:00|02-764-2420|
서민스시|서울 성북구 화랑로25길 20 1층|영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 14:00 ~ 17:00|02-912-0912|
능이마을 본점|서울 성북구 돌곶이로 21 1층|영업시간 매일 12:00 ~ 22:00|02-968-3392|
스시다온|서울 성북구 한천로80길 51 1층|영업시간 매일 12:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 18:00|02-941-9991|
시장떡볶이|서울 성북구 돌곶이로22가길 27|영업시간 월~금 10:00 ~ 15:00|02-965-3719|
영철버거 본점|서울 성북구 안암로9가길 100 1층|영업시간 월~토 10:00 ~ 22:00 · 브레이크타임 월~토 14:00 ~ 16:00|02-922-1668|
테리키친|서울 성북구 보문로39길 4 1층|영업시간 월~토 11:30 ~ 22:00|02-6082-6756|
엽기꼼닭발|서울 성북구 보문로 107-1|매일 16:00 ~ 02:30|02-921-9296|
차이나칸|서울 성북구 월계로40길 7 센트럴타운상가 150, 105-3호|영업시간 매일 11:30 ~ 21:20|02-909-2246|
비너발트|서울 성북구 월곡로 112|월,화,수,목,토 17:00 ~ 24:00|02-919-8848|
커피매터스|서울 성북구 동소문로10길 19-1|영업시간 매일 12:00 ~ 21:30|070-8860-8147|
로스디아스|서울 성북구 동소문로22길 67 2층|영업시간 월,수,목,금,토,일 12:00 ~ 21:00||
소우락정육식당 정릉본점|서울 성북구 보국문로 69 2층|매일 11:30 ~ 23:30|02-911-9500|
스시산 본관|서울 성북구 성북로 19|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 16:30|02-766-3730|
어흥식당 안암1호점|서울 성북구 고려대로27길 40 1층|영업시간 월~금 11:30 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:00||
네이버후드|서울 성북구 대사관로 133 1,2층|매일 11:00 ~ 23:00||
추억의옛날떡볶이|서울 성북구 동소문로22길 39-5|영업시간 월,수,목,금,토,일 16:30 ~ 22:00||
스타벅스 종암DT점|서울 성북구 종암로 17|영업시간 월~금 07:00 ~ 22:00|1522-3232|
홍두깨손칼국수|서울 성북구 보문로40길 5|영업시간 매일 10:00 ~ 22:00|02-953-5595|
성가네낙지마을 석관점|서울 성북구 화랑로 236|월요일|02-967-4078|
르한스|서울 성북구 정릉로10길 127|영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 14:30 ~ 17:00|02-941-1142|
비양도|서울 성북구 성북로 158|영업시간 매일 11:30 ~ 22:00|02-741-1588|
하단|서울 성북구 성북로6길 14|영업시간 월,수,목,금,토,일 12:00 ~ 19:00 · 점심시간 월,수,목,금,토,일 14:00 ~ 17:00|02-764-5744|
스타벅스 길음역점|서울 성북구 정릉로 376|영업시간 매일 07:00 ~ 22:00|1522-3232|
벤베누토|서울 성북구 동소문로20나길 39 동선동복합빌 2층|영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|02-6011-0580|
스타벅스 성신여대정문|서울 성북구 보문로34길 62|영업시간 월~목 07:00 ~ 21:00|1522-3232|
달콤한위로|서울 성북구 창경궁로43길 24 1,2층|영업시간 매일 11:00 ~ 21:00|02-766-1236|
꾸이꾸이멱살|서울 성북구 동소문로22길 25-5 1층|월~토 12:00 ~ 23:00|0507-1365-1217|
일일커피|서울 성북구 삼양로 27|영업시간 월 10:30 ~ 20:30|070-8845-3583|
밥짓고티우림|서울 성북구 성북로2길 15|영업시간 월~토 11:00 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:00|02-6349-4999|
착한돼지집|서울 성북구 삼선교로 55|월~금 17:00 ~ 23:00|02-923-1117|
손가네곰국수설렁탕|서울 성북구 성북로15길 8|영업시간 월~토 10:30 ~ 21:30|02-743-8937|
선화슈퍼가맥|서울 성북구 보문로30라길 16||02-925-4627|
와라와라양꼬치앤훠궈|서울 성북구 동소문로20나길 32|매일 11:00 ~ 23:00|02-928-9896|
오후홍콩 성신여대점|서울 성북구 동소문로24가길 16|영업시간 매일 10:00 ~ 22:00|02-6497-6787|
창신동매운족발 석계점|서울 성북구 한천로78길 52|매일 14:00 ~ 01:00|02-959-8033|
장수식당|서울 성북구 정릉로26길 55|영업시간 월~토 11:00 ~ 16:00|02-942-9131|
불맛나는직화짬뽕전문점 장위점|서울 성북구 돌곶이로 105 1층|영업시간 월 09:30 ~ 15:30|02-941-5051|
소한마리정육식당 정릉점|서울 성북구 정릉로 165 1~3층|영업시간 매일 11:00 ~ 22:00|02-917-9000|
일상|서울 성북구 성북로 106|월요일||
구룡포계절횟집|서울 성북구 고려대로7길 110|매일 12:00 ~ 24:00|02-927-5340|
청도양꼬치|서울 성북구 화랑로40길 61 3층|매일 15:00 ~ 03:00|02-969-0123|
이름없는파스타 성신여대점|서울 성북구 동소문로20다길 33|영업시간 매일 11:00 ~ 22:00|070-8860-9171|
동방손칼국수|서울 성북구 서경로 91|월요일|02-909-5953|
프로마치|서울 성북구 고려대로24가길 13 1층|영업시간 월~금 11:00 ~ 21:00|070-4038-8537|
쎄오쎄오|서울 성북구 보문로34길 56 지하1층|월요일||
신사소곱창 석관점|서울 성북구 한천로76다길 43|월~토 16:00 ~ 02:00|02-967-0102|
메기의추억|서울 성북구 종암로 98-7|매일 10:00 ~ 23:00|02-922-8690|
이씨네빵집|서울 성북구 보문로 173-2 1층|영업시간 매일 08:00 ~ 21:00|02-6081-4152|
성북동디너쑈|서울 성북구 창경궁로43길 6|영업시간 월,수,목,금,토,일 11:00 ~ 22:00||
마전터|서울 성북구 혜화로 82-2|영업시간 월~금 09:30 ~ 21:30|02-765-7575|
스프레드|서울 성북구 성북로6가길 1 1층|월,일요일|070-8718-0008|
비나케이크|서울 성북구 보문로30길 12 101호|영업시간 월~토 10:00 ~ 20:00|02-953-7070|
고기싸롱 성신여대점|서울 성북구 동소문로20길 29-8 1층|매일 12:00 ~ 24:00|02-6013-9335|
최고당돈가스 성신여대점|서울 성북구 보문로34길 77 1층|영업시간 매일 11:00 ~ 21:30|02-921-8822|
역족 정릉점|서울 성북구 보국문로 75 대영빌딩 2층|매일 11:30 ~ 00:30|02-909-4644|
정릉회관|서울 성북구 솔샘로12길 1 1층||02-911-3393|
카페1976|서울 성북구 도봉로 1|영업시간 월~토 07:30 ~ 22:00|02-989-8613|
제뉴어리피크닉|서울 성북구 창경궁로43길 26|영업시간 월,수,목,금,토,일 12:00 ~ 18:00||
큰대문집|서울 성북구 종암로14길 6-21|영업시간 매일 11:30 ~ 21:30|02-913-0902|
스타벅스 안암역점|서울 성북구 고려대로 102-2|영업시간 월~금 07:00 ~ 21:00|1522-3232|
토리돈까스|서울 성북구 화랑로13길 24 2층|영업시간 월~토 11:00 ~ 20:30|02-919-9617|
어리랑 3호점|서울 성북구 삼선교로23길 3|월요일|02-928-2232|
짬뽕지존 성신여대점|서울 성북구 동소문로20길 40|매일 00:00 ~ 24:00|0507-780-5943|
도쿄커틀릿|서울 성북구 동소문로22길 57-1 1층|월요일|02-6465-4050|
용초수|서울 성북구 고려대로27길 20 2층|영업시간 월~토 10:30 ~ 21:00|02-922-7991|
마이란|서울 성북구 동소문로22길 33-9 1층|영업시간 매일 11:30 ~ 19:30|02-922-6793|
프로젝트얼스|서울 성북구 성북로15길 21|영업시간 월,목,금,토,일 11:00 ~ 21:00||
섭지코지|서울 성북구 성북로 118-5|영업시간 월~금 11:30 ~ 22:00|02-3673-5600|
명문막국수|서울 성북구 창경궁로 319 1,2층|영업시간 매일 11:00 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00|02-745-3389|
팬쿡|서울 성북구 동소문로24길 37 2층|영업시간 매일 11:30 ~ 22:00|02-6339-3323|
두껍다회선생|서울 성북구 성북로 24 1층|월~금 17:00 ~ 24:00|02-743-0797|
밀양손칼국수집|서울 성북구 동소문로26길 13||02-924-7107|
미아리우동집 본점|서울 성북구 종암로 176 1층|매일 00:00 ~ 24:00||
임흥수의자연밥상|서울 성북구 성북로2길 24|영업시간 매일 10:00 ~ 22:00|02-741-2333|
치치 성신여대점|서울 성북구 동소문로20길 37-12|월~토 17:30 ~ 03:00|02-921-8520|
투고샐러드 성신여대본점|서울 성북구 보문로34나길 3|영업시간 매일 10:30 ~ 20:30 · 브레이크타임 매일 15:30 ~ 16:30|02-999-2217|
오백집왕족발|서울 성북구 동소문로20길 20|매일 12:00 ~ 24:00|02-922-2500|
전통만두국|서울 성북구 고려대로8길 67|영업시간 월,화,수,목,금,일 10:30 ~ 21:00 · 브레이크타임 월,화,수,목,금,일 15:00 ~ 16:00|02-926-8756|
오버스토리|서울 성북구 선잠로2다길 13-13 지하1층|월,일요일||
바스크|서울 성북구 삼양로9길 10-2|월요일|02-941-5168|
산골닭갈비|서울 성북구 한천로78길 59|매일 11:00 ~ 24:00|02-960-3131|
그릭데이 성신여대점|서울 성북구 보문로34길 66 1층|영업시간 매일 11:00 ~ 21:00|02-6053-9222|
애정훠궈 2호점|서울 성북구 동소문로20나길 16 2층|매일 12:00 ~ 24:00||
양주상회|서울 성북구 종암로21길 17|매일 12:00 ~ 24:00||
구름파스타|서울 성북구 보국문로20길 18 대선빌딩 1층|영업시간 월,수,목,금 11:30 ~ 21:00|02-6053-9090|
이태리총각 성북동점|서울 성북구 고려대로5길 85|영업시간 월~금 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:00|02-6405-8893|
베나레스|서울 성북구 고려대로24길 27 2층|영업시간 월~금 11:30 ~ 21:30|0507-1316-9982|
혜화면옥|서울 성북구 보문로 193-1|영업시간 매일 11:00 ~ 22:00|02-921-3451|
맥도날드 안암점|서울 성북구 고려대로24길 42 방주빌딩|매일 00:00 ~ 24:00|070-7017-0367|
호우양꼬치 성신여대점|서울 성북구 동소문로20다길 11 1층|매일 17:00 ~ 03:00|02-929-6890|
할매숯불닭갈비|서울 성북구 동소문로20길 37-5|매일 14:00 ~ 02:00|02-928-9993|
더씨|서울 성북구 개운사길 8 2층|영업시간 월~토 11:00 ~ 21:00|02-928-1259|
하오하오츠 정릉점|서울 성북구 서경로 37|영업시간 매일 11:30 ~ 21:30|02-918-2848|
미스터국밥|서울 성북구 고려대로 102 2층|매일 00:00 ~ 24:00|02-928-9938|
원오프카페|서울 성북구 동소문로22길 57-4 2층|월요일||
커피스토어|서울 성북구 안암로5길 72|월요일||
응담말|서울 성북구 동소문로24길 20|매일 13:00 ~ 24:00|02-926-6762|
카페뮬|서울 성북구 동소문로22길 64 2층|월~금 10:00 ~ 02:00|02-6084-6083|
토로생선구이|서울 성북구 고려대로28길 14||02-923-3539|
모두와|서울 성북구 동소문로20다길 30-1 1층|영업시간 월~토 10:00 ~ 21:50|02-921-3726|
디어브레드 고대점|서울 성북구 개운사1길 29|영업시간 월~토 09:00 ~ 19:00|070-7661-4129|
성북동소곱창|서울 성북구 성북로 57-1|매일 17:00 ~ 23:00|02-765-3392|
태성사골탕|서울 성북구 화랑로33길 38|영업시간 월~토 11:00 ~ 22:00|02-918-6658|
카페동선동|서울 성북구 동소문로 129-2|영업시간 월~금 12:00 ~ 21:00||
대머리식당|서울 성북구 돌곶이로 162|영업시간 월~토 09:00 ~ 22:00|02-915-9233|
손가네민물장어 본점|서울 성북구 삼양로 26||02-981-7777|
한잔의 추억|서울 성북구 고려대로26길 30||02-3291-4848|
달밝은집|서울 성북구 정릉로6길 35 1층|영업시간 월,목,금 18:00 ~ 22:00|010-5042-7232|
온달왕돈까스|서울 성북구 동소문로20가길 38|월~토 11:00 ~ 23:00|02-923-6557|
라체나1907|서울 성북구 한천로80길 63|월요일|02-6013-1907|
이향|서울 성북구 성북로26길 13|영업시간 매일 11:30 ~ 22:00|02-742-5525|
비야부대찌개 본점|서울 성북구 개운사길 42-4 1층|영업시간 매일 10:00 ~ 22:00|02-923-6070|
도시포차|서울 성북구 동소문로20길 37-6 해송빌딩 1층|월요일|02-921-7233|
공복|서울 성북구 장월로1길 60|매일 16:00 ~ 24:00|02-914-6692|
나그네파전|서울 성북구 고려대로28길 7-4|영업시간 매일 16:30 ~ 22:30|02-929-4838|
스시현|서울 성북구 오패산로4길 32 은혜타워 1층|월요일|02-909-6460|
버거킹 석관점|서울 성북구 돌곶이로 50 상희빌딩 1~2층|매일 10:00 ~ 23:00|070-5138-3074|
화포식당 길음뉴타운점|서울 성북구 길음로 33 길음뉴타운8단지상가 2층 화포식당|매일 11:00 ~ 23:00|02-942-1284|
와플앨리 안암점|서울 성북구 고려대로28길 21|영업시간 월~금 11:00 ~ 22:00|02-928-3115|
어영차장어야|서울 성북구 동소문로 325|매일 11:00 ~ 24:00|02-981-1188|
불난집떡볶이|서울 성북구 동소문로 225-9 비동 1층|영업시간 매일 10:30 ~ 22:00|02-909-6936|
스타벅스 고대점|서울 성북구 고려대로24길 51 1층 & 2층|영업시간 월~금 07:30 ~ 21:00|1522-3232|
수양숯불갈비|서울 성북구 화랑로40길 53 1층||02-965-2009|
명륜진사갈비 서울보문점|서울 성북구 보문로 94 화성빌딩 1층|매일 12:00 ~ 23:00|02-929-1777|
써니사이드커피|서울 성북구 고려대로27길 14 1층|영업시간 월~금 08:30 ~ 20:00|070-8688-2905|
네임드에스프레소|서울 성북구 성북로6길 2-2 1층|영업시간 월,화,수,목,토 10:00 ~ 22:00|02-765-5556|
불타는소금구이|서울 성북구 보문로30길 43-3|월~금 16:00 ~ 24:00||
카페구월|서울 성북구 보문로30길 43 1~3층|월~토 10:00 ~ 23:00|070-8875-2624|
온량|서울 성북구 돌곶이로41가길 14-8 지하2층|영업시간 매일 12:00 ~ 21:00||
모임터찜칼국수|서울 성북구 동소문로17길 26|월요일|02-953-3309|
스타벅스 장위뉴타운점|서울 성북구 장월로38길 4 1,2층|영업시간 매일 08:00 ~ 21:00||
우드엔브릭 성북점|서울 성북구 성북로 120|영업시간 매일 08:00 ~ 22:00|02-741-1171|
투썸플레이스 성신여대점|서울 성북구 동소문로20다길 17 2층|매일 09:00 ~ 24:00|02-923-7707|
돈암동찌개 본점|서울 성북구 동소문로20나길 34|매일 00:00 ~ 24:00|02-924-9687|
홈타운바베큐치킨|서울 성북구 서경로 92|월~금 15:00 ~ 24:00|02-914-0011|
운치|서울 성북구 고려대로7길 48 1층|영업시간 매일 11:30 ~ 22:00|02-921-4644|
호랑이김밥|서울 성북구 성북로 18|둘째 월요일|02-928-3454|
포앤시드니|서울 성북구 보문로34길 77 동양빌딩 2층|영업시간 매일 10:30 ~ 22:00|02-929-9390|
72420 성신여대점|서울 성북구 동소문로24길 13 1층|영업시간 월 11:30 ~ 15:00|02-6015-0303|
백암토종순대전문점|서울 성북구 한천로 572||02-964-2873|
참나무닭나라|서울 성북구 동소문로8길 12|영업시간 월~토 17:00 ~ 21:00|02-766-9192|
황해옥감자탕 돈암본점|서울 성북구 보문로40길 23|매일 10:00 ~ 24:00|02-929-2935|
근처식당|서울 성북구 회기로3길 2 1층|영업시간 월~금 11:30 ~ 22:30||
